"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,1.4,0.1,0.0713314785248978,0.00947424390414578,0.00258101756969252,0.00757626365216439,0.00214121000196124,0.00365075557798213,0.0240357188247495,0.00908536404543445,0.0026164168702919
"11426-2",100,0.00995033085316809,1.4,0.1,0.0713605465926113,0.00898512493443391,0.0020465120332968,0.00744194893394638,0.00160338053802005,0.016287357276815,0.0119214173401846,0.00917574198296102,0.00197394292643489
"11426-3",100,0.00995033085316809,1.4,0.1,0.0723413533039833,0.00725670602741711,0.00203273855393791,0.00600612656192725,0.00159855371217317,0.00428172749186445,0.0101798359880656,0.00762404757039924,0.002116999203664
"11426-4",100,0.00995033085316809,1.4,0.1,0.0721698980833578,0.0090520969679375,0.00226617488316372,0.00796065170088397,0.00196872928729956,0.0210082730892212,0.0130124290929171,0.010991252205405,0.00271072329651099
"11426-5",100,0.00995033085316809,1.4,0.1,0.0710731278702342,0.00737608585434063,0.00221247059747712,0.00577542829425012,0.00173848199897964,0.00309296668295388,0.00616284044609853,0.00766998007056096,0.0022487975182345
"11426-6",100,0.00995033085316809,1.4,0.1,0.0719486273905329,0.00802568274942699,0.00208133680506769,0.00675375468004821,0.00171050841312901,0.0162751599136286,0.00565494306263772,0.00870699299676122,0.00219717420132838
"11426-7",100,0.00995033085316809,1.4,0.1,0.0726155699719115,0.00832011545688871,0.00229167743591944,0.00662634789064497,0.00181406411087079,0.0132949798972121,0.00677621303659459,0.00662219572779665,0.00222235855420418
"11426-8",100,0.00995033085316809,1.4,0.1,0.0720698422656838,0.0103119896708877,0.00224263056909627,0.00831069088138659,0.00185480965463642,0.00647454454557567,0.00782108703698718,0.00941058076190035,0.00244619653879577
"11426-9",100,0.00995033085316809,1.4,0.1,0.0717089514977734,0.00719721646246867,0.00277921570094211,0.00556560337384495,0.00216845606259981,0.015660586693914,0.00953396995999667,0.00787874087562619,0.00304409823976959
"11426-10",100,0.00995033085316809,1.4,0.1,0.0713423490366725,0.0110763137139365,0.00263818535309071,0.00877305903979805,0.00221685771641739,0.0099238571873731,0.0110745686201033,0.00925507219287503,0.002338717701417
"11426-11",100,0.00995033085316809,1.4,0.1,0.070808959401619,0.0118871352599695,0.00259568057348606,0.0101173136504841,0.00216620655478369,0.0176120994148761,0.00634981574102783,0.0110074917672151,0.00299233112527196
"11426-12",100,0.00995033085316809,1.4,0.1,0.0714119710830262,0.00958757918618781,0.00246527299195965,0.00804043139930898,0.00212277946217327,0.0216302604494435,0.0125647340573134,0.0101056645588826,0.00283478147741377
"11426-13",100,0.00995033085316809,1.4,0.1,0.0716874536536087,0.00760933925487141,0.00261131858179671,0.00647220883565802,0.00215754378065586,0.00840643298663951,0.00538388702384045,0.00534927125295578,0.00224447851264995
"11426-14",100,0.00995033085316809,1.4,0.1,0.0719136877239795,0.0113687731364276,0.00238983999265029,0.00899060838554727,0.00200654657226633,-0.00358633715327917,0.0111635913989041,0.011772050563486,0.0027543519895032
"11426-15",100,0.00995033085316809,1.4,0.1,0.0719100254736629,0.00939971119497046,0.00261386703604468,0.00698550170219319,0.00215042843200054,0.021972624801817,0.00602734459736887,0.00968847985097413,0.00380321658818152
"11426-16",100,0.00995033085316809,1.4,0.1,0.0713775778128749,0.00899452274232845,0.00246755683783847,0.00812047425414433,0.00214094443426147,0.0128159526937279,0.0119975115070998,0.00913887988606225,0.00327653153441651
"11426-17",100,0.00995033085316809,1.4,0.1,0.0712024472906886,0.0125120694728344,0.00220264592066047,0.0106164468029526,0.00190648395309346,0.00495823127025676,0.00784546812737831,0.0116787743418965,0.00228860126796931
"11426-18",100,0.00995033085316809,1.4,0.1,0.0723274537950628,0.0112380523370467,0.00257174916493033,0.00972557641700989,0.00219796985433939,0.0143157879048308,0.00832609898757911,0.010306325547962,0.00264050215683883
"11426-19",100,0.00995033085316809,1.4,0.1,0.0722461287005047,0.0122752935384489,0.00212045546747021,0.0103965675865215,0.00172561828286773,0.0120526790555811,0.00556404078007833,0.0126718241953897,0.00252625718302831
"11426-20",100,0.00995033085316809,1.4,0.1,0.0713222918260171,0.00757881079541552,0.00273526202100826,0.00619834921207477,0.00238336622002981,-0.0120274672588399,0.0126852684469602,0.00887879012770152,0.00354162234560718
"11426-21",100,0.00995033085316809,1.4,0.1,0.0716535492207817,0.00945352537373259,0.0022292550576998,0.00746623366072188,0.00184487921616046,0.0120341847344061,0.00460109654298572,0.00713198977482692,0.00214618070357302
"11426-22",100,0.00995033085316809,1.4,0.1,0.072034217461633,0.0103886221668082,0.00198097066644754,0.00839815823593491,0.00161629557105888,0.0091013750941713,0.0050538979649442,0.0102511213145481,0.00243442738550407
"11426-23",100,0.00995033085316809,1.4,0.1,0.0716419894406832,0.00996191877314632,0.00277697839883371,0.00870614006708338,0.00239801402481497,0.0246657811832968,0.016694579938337,0.0118617621237814,0.00326367704539811
"11426-24",100,0.00995033085316809,1.4,0.1,0.070484490339835,0.0110829625440414,0.00295718446514254,0.00879147661180673,0.00237712808015372,0.000918574936846769,0.00815456599556644,0.0111521905376006,0.00303658649525531
"11426-25",100,0.00995033085316809,1.4,0.1,0.0718295597193165,0.00924558379192712,0.00242047497719269,0.00772700704950148,0.00199650647383709,0.00700389408263882,0.0070674332520516,0.0102832926197753,0.00276751614509937
"11426-26",100,0.00995033085316809,1.4,0.1,0.0717256066785451,0.00526410180992649,0.00242724950743074,0.00426176731798321,0.00193001112622272,-0.0062172733751935,0.0103126472366841,0.00518021815198567,0.00275575374390919
"11426-27",100,0.00995033085316809,1.4,0.1,0.0714892715811649,0.0033743246878809,0.00233356805740827,0.00261932036262523,0.00186157947991544,0.000950755253089062,0.00982131753186315,0.00389263478353795,0.0025226209037648
"11426-28",100,0.00995033085316809,1.4,0.1,0.0727639225101836,0.00837255974252914,0.002284934205652,0.00664311863213694,0.00181911118433518,0.0085221433529352,0.00478384564050484,0.00879915222548362,0.00311246735569929
"11426-29",100,0.00995033085316809,1.4,0.1,0.0723781707285519,0.0112173071965714,0.00293969028168685,0.00942607751754909,0.00245436372545965,0.0027041888832041,0.00694858214725839,0.0108116822779486,0.00326186374067535
"11426-30",100,0.00995033085316809,1.4,0.1,0.0717645167871371,0.0108529363091116,0.00257337426089939,0.00872528241563638,0.00216833936412132,0.0186056050051774,0.00945552566619991,0.010891399255283,0.00297435945535152
"11426-31",100,0.00995033085316809,1.4,0.1,0.0713979097605702,0.00933700750805432,0.00169583514437814,0.00806560131181606,0.00146886019064037,0.0191497295227912,0.00710445970735473,0.0112660089519054,0.00199193009646127
"11426-32",100,0.00995033085316809,1.4,0.1,0.0720923739498064,0.0115765512193275,0.00243687876173345,0.00909538195886442,0.0018897395427242,0.0155148780824638,0.0127458011584364,0.0107347472194806,0.00260203619433928
"11426-33",100,0.00995033085316809,1.4,0.1,0.0718851528060403,0.00907232868719406,0.0022544827957703,0.00750243600283319,0.00199111044788509,0.0179874889148771,0.0102095634799532,0.00859649429851721,0.00255572513061748
"11426-34",100,0.00995033085316809,1.4,0.1,0.0723124116562486,0.0079568975436098,0.00252707931334766,0.00610017518450216,0.00202273814536009,0.00800702778991602,0.010296856264256,0.00670181375295403,0.00243051748574066
"11426-35",100,0.00995033085316809,1.4,0.1,0.0717993383741885,0.0116687406266697,0.00249605297455103,0.0103898942008382,0.00215036668535878,0.00747252406600209,0.0120735475180701,0.0108433189871978,0.00236198670568956
"11426-36",100,0.00995033085316809,1.4,0.1,0.0718582249666092,0.00885264457317727,0.00208999912205359,0.00752169570206555,0.00173375087305684,0.0132507441004157,0.00750006356140891,0.00874465502237206,0.00254867789653732
"11426-37",100,0.00995033085316809,1.4,0.1,0.0712480325728821,0.00647663866014168,0.00229185638892848,0.00560111915532949,0.0019831412984562,0.00163350230351965,0.00410794845955072,0.00730433675686596,0.00238043263246552
"11426-38",100,0.00995033085316809,1.4,0.1,0.072669501330339,0.0101715124401605,0.00175467509141368,0.00865675043458835,0.00147917496360488,0.0112818836609136,0.00309014558255717,0.01039805163971,0.00246558367951662
"11426-39",100,0.00995033085316809,1.4,0.1,0.0717196966788715,0.0127959151986384,0.00253834545960549,0.0102109062155428,0.0020968350219672,0.00946308221627341,0.0103714687870448,0.012452625257011,0.0025796495683807
"11426-40",100,0.00995033085316809,1.4,0.1,0.0718528354047428,0.010968007709976,0.00212250669765881,0.00863321607197929,0.00177015541624197,0.0261533791592319,0.0088260007184445,0.0117171037074601,0.0025697126879709
"11426-41",100,0.00995033085316809,1.4,0.1,0.0714329834895904,0.00575206848957716,0.00225082554615511,0.00538038575287346,0.00195506978016498,0.0103307063849447,0.00811727117883098,0.00573829932931091,0.00246771773925579
"11426-42",100,0.00995033085316809,1.4,0.1,0.0714714656705555,0.00739963882743438,0.00267614503259217,0.00547873449192743,0.00210382834108252,0.0149028610483682,0.00651281735230237,0.00497652858892539,0.00277868603455858
"11426-43",100,0.00995033085316809,1.4,0.1,0.0717831660990225,0.00791156642666406,0.00237987652039286,0.0057035601798043,0.00182862711296434,0.00676877149632721,0.00975744363783284,0.00744629336692032,0.00282343045709565
"11426-44",100,0.00995033085316809,1.4,0.1,0.0715872210418264,0.0109354656275744,0.00214200136429264,0.0096125394461625,0.00187458356234498,0.0128859774684942,0.00697410676598771,0.0118934544500852,0.00303122771257069
"11426-45",100,0.00995033085316809,1.4,0.1,0.0715413534097022,0.00624815821643623,0.0024787144298758,0.00520581068277976,0.00209223468404889,0.0146911166046348,0.0107103019234809,0.00719650910607568,0.00316703393280642
"11426-46",100,0.00995033085316809,1.4,0.1,0.0720554824276851,0.0104025731829375,0.00209788787367713,0.00894969036267725,0.00177256740909796,0.0261447201907438,0.0127642272549999,0.0105868643475577,0.00226592102117698
"11426-47",100,0.00995033085316809,1.4,0.1,0.0723277396903944,0.0105485298459348,0.00197414155179147,0.00892554821755167,0.00163400320840177,0.0252318461662593,0.0117754759808145,0.0125422893321075,0.00265494186607937
"11426-48",100,0.00995033085316809,1.4,0.1,0.0720855850376568,0.00754083854603382,0.00241318546089833,0.0062230598085991,0.00214720894687291,0.0116273738524607,0.00911368541240788,0.00785233173174396,0.00263724556880695
"11426-49",100,0.00995033085316809,1.4,0.1,0.0718763189319605,0.00745938206698773,0.00201893853616897,0.00626798852077763,0.00167839461380849,0.0257006979451596,0.0166420240574365,0.00678520383585375,0.00189243408553941
"11426-50",100,0.00995033085316809,1.4,0.1,0.0719071021624816,0.0117633558376734,0.00180648854843206,0.009090124506851,0.00142337774278007,0.0125754888622896,0.00659204941348836,0.0125174034626185,0.00222652889474122
"11426-51",100,0.00995033085316809,1.4,0.1,0.0714157384311619,0.00973132595698016,0.00240744168143507,0.00860132846849285,0.00212558639138207,0.017069766012104,0.00827266158444215,0.0083513384951911,0.00406903195539804
"11426-52",100,0.00995033085316809,1.4,0.1,0.0714989425039276,0.0107521807481805,0.00192306273513434,0.00931874214572602,0.00169406347750554,0.00768817217849827,0.00757550028626583,0.0106629550925359,0.00227382751347144
"11426-53",100,0.00995033085316809,1.4,0.1,0.0721954543359776,0.00820462267867192,0.00369244269332724,0.00607929730237615,0.00305500191080237,0.0115518418874641,0.00974429192810112,0.00765746140264241,0.00514281724605609
"11426-54",100,0.00995033085316809,1.4,0.1,0.0711777320877161,0.0105317142569497,0.00246506333719605,0.00872322011485373,0.00206504896340132,0.0404777252236889,0.010367901059767,0.0095346384668995,0.00231503559475292
"11426-55",100,0.00995033085316809,1.4,0.1,0.0722540638042301,0.00979934137820911,0.00212025184797205,0.00814088751669231,0.00173927738099344,0.0120708712080533,0.0139346838524447,0.0103024240264173,0.00229104813476072
"11426-56",100,0.00995033085316809,1.4,0.1,0.0719157762568654,0.0139032865333374,0.00197587745480033,0.0118220655592793,0.00170476009276475,0.0241058088736891,0.00754289923793433,0.0146470625651725,0.0024156123060516
"11426-57",100,0.00995033085316809,1.4,0.1,0.0714265706087482,0.010449546462402,0.0023196529553545,0.00865697805116631,0.00196098955989101,0.0334251843802161,0.0135007903886872,0.011527555933564,0.0026521274197841
"11426-58",100,0.00995033085316809,1.4,0.1,0.0724623945372706,0.0050674691559492,0.00238140882441859,0.0036507826702617,0.00192561306495075,0.0177497324052086,0.00907238148913621,0.00500460636590143,0.00253689881736842
"11426-59",100,0.00995033085316809,1.4,0.1,0.0717069834612759,0.0109806520285556,0.00272106866367665,0.008931825057669,0.00220592912561183,-0.000443697226035021,0.0102734146604327,0.0110555112438656,0.00302465620565234
"11426-60",100,0.00995033085316809,1.4,0.1,0.0712285194324459,0.00714078654771332,0.00232103699467982,0.00588390604205955,0.00192905062587319,0.0179182828872836,0.00606365837468139,0.00718555716660347,0.00319221532930557
"11426-61",100,0.00995033085316809,1.4,0.1,0.0718232565327492,0.0120207059554421,0.0018752673374126,0.0095639795916755,0.0014974439130548,0.010698899918927,0.00586267218901991,0.0128047080174602,0.00197955895584491
"11426-62",100,0.00995033085316809,1.4,0.1,0.0719724583988644,0.0103547030425697,0.00191030446473701,0.00805115070867354,0.00149962181607857,0.00538228030983367,0.0131538715373162,0.0100786300144966,0.00189442627396875
"11426-63",100,0.00995033085316809,1.4,0.1,0.0719464816326033,0.0115441733925798,0.00195374008970656,0.00953606433620117,0.00164528925793535,0.0210162194700086,0.0194192815725544,0.0144026207282423,0.00265705490712803
"11426-64",100,0.00995033085316809,1.4,0.1,0.0720714362037639,0.0109806826610924,0.0022258511354682,0.00890243085159587,0.00177029920520101,0.00600415133260409,0.00668045188773177,0.0125199554171289,0.00271041715499217
"11426-65",100,0.00995033085316809,1.4,0.1,0.07236298312321,0.0126338816116287,0.00272284246859868,0.0103106021943247,0.00217209780304474,0.00757217029248944,0.00895829684663675,0.0146901293831304,0.00336915259235892
"11426-66",100,0.00995033085316809,1.4,0.1,0.0721820754616136,0.0112440040818601,0.00222995367906553,0.00909813012018921,0.00173036654893888,0.0101775032035542,0.00854650064015223,0.0121490106300352,0.00240366971216645
"11426-67",100,0.00995033085316809,1.4,0.1,0.0729453895389679,0.00936573481691522,0.00196542722237567,0.00786252424418983,0.00157512370536019,-0.00529922271854629,0.0106491627255382,0.00853963301362413,0.00202093770774395
"11426-68",100,0.00995033085316809,1.4,0.1,0.0714810033736986,0.0094290070982823,0.00299316805611962,0.00817751225635792,0.00249152465618412,-0.0132598162315363,0.0136974706393316,0.00829950972042526,0.00266542260314613
"11426-69",100,0.00995033085316809,1.4,0.1,0.0717097509757535,0.00816037546784859,0.00298029506330419,0.00729661504017165,0.00259697085221638,0.014720990316815,0.0092758247418004,0.0066431167608267,0.00284607212368221
"11426-70",100,0.00995033085316809,1.4,0.1,0.0718480377677352,0.0109631709637903,0.00295930672878159,0.00871820399937485,0.00247027315897162,0.0380904830796134,0.0102436038321007,0.009549137424636,0.00297952228644538
"11426-71",100,0.00995033085316809,1.4,0.1,0.0719429837113012,0.0106536478931251,0.00271788260004461,0.00933229742828733,0.00239117744352622,0.0110036817174892,0.00466323417513767,0.00991694588033186,0.00272406543665296
"11426-72",100,0.00995033085316809,1.4,0.1,0.0720647343080929,0.0099516986180354,0.00206863538758996,0.00799853402003227,0.00164571816655424,0.00536871883878828,0.0196708735681606,0.0101652335773238,0.00220760873736392
"11426-73",100,0.00995033085316809,1.4,0.1,0.0727343109799502,0.00924710241172318,0.00137569258146137,0.00699504789439676,0.00106658769836803,0.0113131731115523,0.00555442924040577,0.00763689224064813,0.00120750068672374
"11426-74",100,0.00995033085316809,1.4,0.1,0.0707867752470767,0.0124228387700835,0.00265335516696424,0.00986948143112974,0.00209692723018433,0.0198169721880813,0.0120848017841783,0.0122206550317406,0.00266862050570932
"11426-75",100,0.00995033085316809,1.4,0.1,0.071692529453871,0.0098084112674511,0.0026354996350601,0.00837991513372248,0.00220390104641807,0.0319323765847926,0.0191053990587445,0.009533392465508,0.00306600107565787
"11426-76",100,0.00995033085316809,1.4,0.1,0.0717424239771395,0.0081017366677369,0.00224240002313637,0.00634623657665234,0.00177410307474209,0.00980183975943885,0.00560256938181351,0.00738006259115652,0.00224435262937633
"11426-77",100,0.00995033085316809,1.4,0.1,0.0725673088057481,0.00793299125675886,0.00264932036659336,0.0063328787579667,0.00224211921567965,-0.0015642283397074,0.0126787449127149,0.00749671882321729,0.00269660362291283
"11426-78",100,0.00995033085316809,1.4,0.1,0.0723613322403611,0.0109936852947439,0.00227124276539305,0.00959964495268967,0.00188197275746482,0.0130985492344335,0.00525803467890864,0.0139468131533246,0.00240010462658637
"11426-79",100,0.00995033085316809,1.4,0.1,0.0716154290958998,0.0135221805422104,0.00284953409340935,0.0119448663003501,0.00240289171850309,0.0334664871411426,0.0108706767036535,0.0143162265042177,0.00354695305378606
"11426-80",100,0.00995033085316809,1.4,0.1,0.0715770076214008,0.0114639735702434,0.00277805230206346,0.00904784925486748,0.00220841556684479,0.0181364654356433,0.0131734093749724,0.0131739491025285,0.00308544515809259
"11426-81",100,0.00995033085316809,1.4,0.1,0.0726749442819236,0.0100554837692149,0.00216550089014799,0.00772915820344258,0.00175447211948026,0.0191754722666657,0.00548951135405973,0.00998098991557385,0.00201609910811351
"11426-82",100,0.00995033085316809,1.4,0.1,0.0726025173509085,0.00776316916006226,0.0020758672704248,0.00613838000846877,0.00164556981778698,0.00920696261589303,0.00978367979017169,0.00827404697669435,0.00234378719212959
"11426-83",100,0.00995033085316809,1.4,0.1,0.0716021706963519,0.00957418497862709,0.00259563333645104,0.008650808368473,0.00220877818447501,0.0111405820984738,0.01387099556983,0.0107202748021416,0.00275926378461973
"11426-84",100,0.00995033085316809,1.4,0.1,0.0717356188647543,0.0135956109501623,0.0021270890691456,0.0117220483237303,0.00179683082786332,0.0222913834818808,0.0093835141367173,0.0128485612466267,0.00211304814919958
"11426-85",100,0.00995033085316809,1.4,0.1,0.0719537583958709,0.0145490851805697,0.00204911508287668,0.0131402884634107,0.00187742470944373,0.0212072966870188,0.0119028512169332,0.0142242094204687,0.0023942686173189
"11426-86",100,0.00995033085316809,1.4,0.1,0.0717458041426355,0.0106731892446342,0.00238696607884675,0.00875158443598419,0.00191127485921736,0.00461349193787357,0.0179067486882857,0.00845414966166602,0.00223979517461225
"11426-87",100,0.00995033085316809,1.4,0.1,0.0719268285887978,0.00960457834673944,0.00208006331343034,0.00751894779813211,0.00170341138520442,0.0140291748663312,0.00562626410808672,0.0081102760277022,0.00193350477865579
"11426-88",100,0.00995033085316809,1.4,0.1,0.0714329222743442,0.00975789129338377,0.00287650475802274,0.00785179687251658,0.00239674535088077,0.0260002651726309,0.0104505777694875,0.00805070867500174,0.00262727634258251
"11426-89",100,0.00995033085316809,1.4,0.1,0.0714366391592917,0.0120159427790936,0.00178412719266761,0.0108872418350487,0.00160681481270128,0.014650949646184,0.00842369228971545,0.0122859270762113,0.00187762004906527
"11426-90",100,0.00995033085316809,1.4,0.1,0.0714823563477299,0.00971084417160761,0.00185368184927778,0.00878268778963315,0.0017089372811529,0.0115645692397023,0.0100060510692413,0.0109836914748857,0.00268768254832443
"11426-91",100,0.00995033085316809,1.4,0.1,0.0717721000390414,0.00432664999360948,0.00236279586655085,0.0037263328361294,0.00194732870803009,-0.0152914814591886,0.0105382522980571,0.00412912640399414,0.00234555886374072
"11426-92",100,0.00995033085316809,1.4,0.1,0.0717624529811505,0.0141304832265038,0.00260433453054614,0.0116690224532931,0.00216251558680318,0.0112808718518188,0.00722436001223473,0.0135064950802306,0.00273156654872565
"11426-93",100,0.00995033085316809,1.4,0.1,0.0720424472392336,0.00915684056175886,0.00245782272084932,0.00738912163843208,0.0020413615670642,0.00460075510454638,0.0142179449309311,0.0105582484642808,0.00244139804967853
"11426-94",100,0.00995033085316809,1.4,0.1,0.0719519722872726,0.00926694162728148,0.00176948000546171,0.00737116568198787,0.00147081192692416,0.00792110979196189,0.00481562087742201,0.00818261814271478,0.0017486742976808
"11426-95",100,0.00995033085316809,1.4,0.1,0.0716659791525822,0.0112742233519628,0.00195768711712096,0.00956072797698285,0.00163350582189784,0.0201362248564679,0.00854775950901465,0.0130657809992752,0.00265142584044238
"11426-96",100,0.00995033085316809,1.4,0.1,0.0718079267061873,0.00959592053305994,0.00195799283347238,0.00807170506887739,0.00165458040760842,0.0095238880833262,0.00319418726977994,0.0100499167014896,0.00236140731645243
"11426-97",100,0.00995033085316809,1.4,0.1,0.0718911803432916,0.00936101136052967,0.00184958258863666,0.0074883941661448,0.00152882774087691,0.00980028237332482,0.00438121705342607,0.00917035306336793,0.00261715859482766
"11426-98",100,0.00995033085316809,1.4,0.1,0.0718032307462807,0.0094430870813988,0.00265991051545798,0.00734031818018738,0.0021326997366082,0.029151805962647,0.0154269799826872,0.00848032781204394,0.00232745487993058
"11426-99",100,0.00995033085316809,1.4,0.1,0.0715712213932231,0.0130313121951954,0.0030183020171038,0.010828315604079,0.00263620962520261,0.007803104641316,0.00744831543663995,0.0109575413330386,0.00505302732140287
"11426-100",100,0.00995033085316809,1.4,0.1,0.0716156550392409,0.0118576384580507,0.00190325993362574,0.00983585275941987,0.00160401741121359,0.0113942505062005,0.0034965753877556,0.0123058356163508,0.00201503318082669
