"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",100,0.00995033085316809,1.25,0.1,0.0719553127360841,0.0106762770025859,0.00220869424914642,0.00904389053348583,0.00194014097877894,-0.00418427703538349,0.00806991012032087,0.0100329164903125,0.00231801469977521
"11428-2",100,0.00995033085316809,1.25,0.1,0.0712230921468193,0.00881713649495175,0.00253082269903738,0.00750128126225543,0.00218489237103136,0.00866443095513959,0.00603976421931114,0.0103693990231593,0.00278720991227892
"11428-3",100,0.00995033085316809,1.25,0.1,0.0717412409346412,0.0117843907799696,0.00239596127897215,0.0102361865460682,0.0020606810423282,0.0096567494256328,0.00400269468135679,0.0126126355444138,0.00248874726039769
"11428-4",100,0.00995033085316809,1.25,0.1,0.0713912671738384,0.00606602961114259,0.00179333246469062,0.00556656816755321,0.00167699904911798,0.00670736347365777,0.00414363372158272,0.0063588023246259,0.00190753249295726
"11428-5",100,0.00995033085316809,1.25,0.1,0.071256043014363,0.00777883208740967,0.00226538489812405,0.00705642104933039,0.00199149593338767,0.0115723337527403,0.00683067151072499,0.00786257482008357,0.00219312243318711
"11428-6",100,0.00995033085316809,1.25,0.1,0.0717488367777329,0.00733476295872324,0.00228378483801344,0.00661531315806354,0.00202622574417515,0.00603507574016679,0.00662159875699762,0.00711661464199614,0.00231594649824844
"11428-7",100,0.00995033085316809,1.25,0.1,0.0716692129951052,0.0105973865263292,0.00187624870722429,0.00930905193356365,0.00165598405449411,0.00853702349635095,0.00404303196328778,0.0101302340485261,0.00239079395866338
"11428-8",100,0.00995033085316809,1.25,0.1,0.0718110880012281,0.0077465556831264,0.00183794526604154,0.00673952523896649,0.00160594630992354,0.00637232405475958,0.00610096960837901,0.00719271893141352,0.00191834646049238
"11428-9",100,0.00995033085316809,1.25,0.1,0.0724347154844224,0.00566337756837891,0.00238188493992395,0.00514876654312119,0.00212826180045585,0.0014852018348605,0.00619383177373692,0.00649915639932939,0.00250886411028304
"11428-10",100,0.00995033085316809,1.25,0.1,0.0711028685306769,0.00842896452153087,0.00307921313124694,0.00735415039749966,0.0026807558519875,0.0210200651433524,0.0193116598446501,0.00836298459359762,0.00307770402825347
"11428-11",100,0.00995033085316809,1.25,0.1,0.0716729538974946,0.00729210746702802,0.00248260781764648,0.00637956325355395,0.00219258572957896,0.0076108131961885,0.00734288472639881,0.00757771672722358,0.00265488777482833
"11428-12",100,0.00995033085316809,1.25,0.1,0.072088724158547,0.0109642367001281,0.00179042660826627,0.00966771682068605,0.00161901128230036,0.0205441763933828,0.00843653679156434,0.0111126104513994,0.00199281413388476
"11428-13",100,0.00995033085316809,1.25,0.1,0.0708981239498321,0.0112276652044984,0.0025686305429264,0.00980352301395014,0.0022201684951482,0.0167989719903909,0.0112256087360368,0.010133172924959,0.00249673123933635
"11428-14",100,0.00995033085316809,1.25,0.1,0.0722774041534084,0.0120596709491202,0.00208223385723187,0.0104588637682991,0.00182861960854763,0.0151597379747331,0.00420984834858112,0.0124598398368698,0.0025040800398821
"11428-15",100,0.00995033085316809,1.25,0.1,0.0717003888748499,0.00842803053562343,0.00217689718297797,0.00778829290324352,0.00198040088059896,0.0138797066544455,0.0118839108636767,0.00941111350272024,0.0022850110689184
"11428-16",100,0.00995033085316809,1.25,0.1,0.071549195526776,0.00982182122468215,0.00233048054704199,0.00855258752738485,0.00207303802152014,0.00820268319735924,0.0108164574965013,0.00808468275041301,0.00242520698981141
"11428-17",100,0.00995033085316809,1.25,0.1,0.0721468687889536,0.0140037961007513,0.00216548490566933,0.0122073300676357,0.00188282491351269,0.00931846578278969,0.00833325277499767,0.0141000996838422,0.00225491815156904
"11428-18",100,0.00995033085316809,1.25,0.1,0.0720923663958709,0.00918831760218971,0.00166874964175931,0.00806354270082673,0.0014842401567699,0.00146948740513226,0.00588489772538715,0.0098518688658027,0.00183347220747208
"11428-19",100,0.00995033085316809,1.25,0.1,0.0727459982295417,0.0112084799828415,0.0022149584682575,0.0103685364615306,0.00199892096841787,0.0176761239364604,0.00823164835567769,0.00984188972670372,0.00217465157475258
"11428-20",100,0.00995033085316809,1.25,0.1,0.0724783912462521,0.0089911258517777,0.00209729697702419,0.00783614133533123,0.00188320974883754,0.0150737028763106,0.00639509589699041,0.00804217810896099,0.00200841294885532
"11428-21",100,0.00995033085316809,1.25,0.1,0.0724077551663752,0.00778297281336582,0.00271523147240538,0.00740878137090354,0.00252019477241889,0.00933284341960886,0.007478186302703,0.00891188978070693,0.00325808632674884
"11428-22",100,0.00995033085316809,1.25,0.1,0.0720546946965719,0.010932814085054,0.00216807086167672,0.0100545780186808,0.00200173261166428,0.0124308338795321,0.0072006608792614,0.0106392148143261,0.00242594935598907
"11428-23",100,0.00995033085316809,1.25,0.1,0.0722939393243609,0.00957629639134364,0.00237794101718662,0.00876616014590438,0.00209907245427073,0.0166256191426727,0.00626994821421834,0.00856537397474337,0.0021952126445526
"11428-24",100,0.00995033085316809,1.25,0.1,0.071462640411024,0.00664035740022214,0.0028755793791743,0.0061352194861962,0.00255389381232031,-0.00424913470845725,0.00837240432274073,0.00528544629427143,0.00323791516489991
"11428-25",100,0.00995033085316809,1.25,0.1,0.072475540905882,0.00872579756949622,0.00206941065996171,0.00774587816367164,0.00184851431924671,-0.00842365309122636,0.0130771392763799,0.00929001854391816,0.00225712833193709
"11428-26",100,0.00995033085316809,1.25,0.1,0.0718556182706098,0.0133411059420444,0.0024751520984253,0.0121106961564681,0.00223900555400254,0.0146924626860223,0.0111106283193609,0.012591358772317,0.00262082081270561
"11428-27",100,0.00995033085316809,1.25,0.1,0.0714289655431538,0.0103712309220058,0.00191268663093466,0.00925724869122299,0.00172546268219863,0.0111028172459885,0.0104261437777427,0.0106917785828384,0.00204253052596407
