"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11429-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113540642448496,-2.19618872913234,0.00346737058771198,0.00784232799323642,0.000955368393974757,-2.19155459262902,0.00309753582796376,0.00829392826482042,0.00102681111694598,-2.19907103267391,0.011884024037556,0.0109860919782651,0.00350127877159697,-2.19501238477489,0.0041157534494284,0.0074070642775992,0.00124557644239672
"11429-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113441500417373,-2.2025069922608,0.00337963549701376,0.00997194167797726,0.000919513771536625,-2.1961487309587,0.00302473659527496,0.0104389873944214,0.000994944335499451,-2.20772415828633,0.0114387630239974,0.012341828799814,0.00306916120317759,-2.19970873928636,0.00443172745933167,0.00940149236697926,0.00147440747873854
"11429-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113521599585184,-2.20186541552716,0.00327863547378594,0.0100668423387664,0.000869039878877764,-2.19609678197452,0.00296989375419147,0.0105436222334927,0.000923730529380089,-2.20760024774113,0.010060808846862,0.0136689641775331,0.00304507775667573,-2.20352624028666,0.00374286584309725,0.0105319164792833,0.00111789068694552
"11429-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113618762684953,-2.20118718000733,0.00338190340749345,0.011282351732438,0.00102962404856345,-2.19442064916932,0.00299576966040195,0.011852542928335,0.00110737689619665,-2.20448409702525,0.0105095388131477,0.015025032575194,0.00381904533233329,-2.20291385156359,0.00416750629332294,0.0117577059617194,0.00126813259418773
"11429-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113630982428189,-2.2005705008703,0.00336378824428396,0.0106952502915965,0.000982429340718933,-2.19469614844453,0.0030451996255093,0.0112963738217785,0.00107690438213776,-2.20255833571038,0.0099152488523506,0.0125036100201121,0.00242944948273416,-2.20211877347618,0.00453355651514038,0.0112521458664578,0.00144798301500604
"11429-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11410633915474,-2.19703318029404,0.00327753910510577,0.0107722182638251,0.000919747939858834,-2.19095683856648,0.0029447243045697,0.0113552899226236,0.000974142540520159,-2.19984665900465,0.0113591849004167,0.0101384520193158,0.00375140604382002,-2.20018787409514,0.00418655703386649,0.0116341196325111,0.0011502169337543
"11429-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113649209695595,-2.20187363386021,0.00332362456039108,0.0113770203682673,0.000966422590530638,-2.19467371056292,0.00299484677519748,0.0113950383483341,0.00103543433198841,-2.18578771775607,0.0104160080080026,0.00374364358149316,0.00292410753630868,-2.19875283273416,0.00432135552371776,0.0102459575997998,0.00146947676140588
"11429-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113621630907104,-2.20042042363078,0.00328420644558928,0.00915842336616856,0.000810217447071199,-2.19430184637168,0.00295985737967521,0.00939117952113864,0.000853015668399137,-2.21330753259316,0.0112553932683695,0.0113987874383136,0.00355673046050089,-2.20020747485262,0.00443844020686544,0.00914392117364227,0.00126135140424678
"11429-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113504884103239,-2.20196090102919,0.00335093109181473,0.010530825127483,0.000952374801264375,-2.19587332192266,0.00300883552530478,0.0110969476856163,0.00102545802148123,-2.20538458569145,0.0106748827204042,0.00762706601429009,0.00340052227445347,-2.20128516605678,0.0040900452385717,0.0100675373317983,0.00120749633243014
"11429-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113791361815962,-2.19959303888059,0.00334512140746152,0.0100590719726764,0.000898139681783959,-2.19360058414243,0.00304235999304299,0.0105322379193989,0.000985455319426382,-2.19446062322934,0.0119916059802079,0.00385647057287224,0.00419367648016616,-2.19886717210645,0.00406696768112703,0.00990391040554625,0.00124743104031503
