"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11426-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.114278102199103,-2.19615476772937,0.00318296704016704,0.0097140192441078,0.00075957401939424,-2.19027122066662,0.00290970685096214,0.0100842044713454,0.000802682933829657,-2.18953761898393,0.0105566956257072,0.00743225096063571,0.0022023330091856,-2.19614883768559,0.00372290054792674,0.0097274244158462,0.000963482347964995
"11426-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113929777304776,-2.19451256131228,0.00335569035785315,0.0080819925410344,0.000858675822100192,-2.1903173617492,0.00304889072964168,0.00876092038115184,0.00092694534697761,-2.18955414371687,0.0108633891612434,0.00897061869596241,0.00299320106167426,-2.19418835340099,0.00385687921407677,0.00781227721567882,0.00111297931921699
"11426-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113715861191598,-2.20140980828085,0.0033948913377291,0.0103715899646871,0.000914093000351637,-2.19544454623922,0.00301947320943925,0.0110587977759348,0.000958812294409471,-2.20318882206279,0.01007822954475,0.0100640907065374,0.00207217812729412,-2.1974767780704,0.00444502149684661,0.00891265718512909,0.00126281187420789
"11426-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.114060504960568,-2.19993535987594,0.00340891062936173,0.0104472398895814,0.000880397264215167,-2.19309778072922,0.00305813074493027,0.0106993266329408,0.000932919691090921,-2.20539984837676,0.0104720542747686,0.0122877347432818,0.00342335803739909,-2.19724363639317,0.00398452588062681,0.00923383946454176,0.00111905066951936
"11426-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113635531511658,-2.20049454262658,0.00334423901948528,0.0106136997290368,0.000965716856804582,-2.19463250017147,0.0030100620973298,0.0113097503932471,0.00104839379534948,-2.20598919625537,0.0101777558573321,0.0107391480784328,0.00333253232487002,-2.19880735426143,0.00467812147614014,0.00937790059404894,0.00149862957450002
"11426-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113619306140356,-2.19953048870041,0.00324249472989284,0.00922547857811366,0.00082158357518912,-2.19345143288561,0.00292998830504526,0.00938322351483506,0.000863895286298994,-2.20286729970832,0.0106415993665256,0.0102990691629861,0.00274556155782776,-2.20179565250018,0.00439534899140646,0.00999633143794523,0.00123037315497566
"11426-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113416840507326,-2.20411629722221,0.00344043338593348,0.0111557453286452,0.00100551209986957,-2.19795318178001,0.00310768302559031,0.0116908932613565,0.00109529393656226,-2.22250671048979,0.0120269996898705,0.0164955138721393,0.00401730724748296,-2.20501730140395,0.00472865582653653,0.0114953519212034,0.00154593871862545
"11426-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113817466189296,-2.20115055003652,0.00324556022617493,0.0110526778034493,0.000867471713951523,-2.19405207647338,0.00293098776365945,0.0112413879845422,0.000920197690858762,-2.2019468654533,0.0109403000842266,0.0106361109788217,0.00249072537724243,-2.20239920632134,0.00444294326652972,0.0113865691157047,0.00138041237485753
"11426-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113557244914059,-2.20379980677564,0.0033661307224191,0.0117478343001919,0.000980408251670416,-2.19563448042023,0.00296524909904907,0.0118478032383361,0.00103498636347603,-2.21129337341052,0.011310271434792,0.0109089740875255,0.0034975273754244,-2.20195654652319,0.00420719919625043,0.0114080466657656,0.00131533358621346
"11426-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11362036883576,-2.19910299291466,0.00332908515566964,0.00924938478188114,0.000887374535135445,-2.19367536824777,0.00304848302819721,0.00959057948203472,0.000973599711307602,-2.20243930936219,0.0112049078579879,0.00995030960820556,0.00286876414325596,-2.20045292477192,0.00431494016368019,0.00952971652715512,0.00131000381460123
"11426-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113841809841173,-2.19637147825042,0.0033080127742606,0.00937088893877756,0.000915845834127055,-2.1910876551869,0.00296923445261761,0.00992419845262703,0.000970950894428852,-2.19390476000726,0.0110900905612559,0.00581577983236655,0.00324949712017133,-2.19644310873662,0.00453170677415859,0.0093527012074782,0.00140724905812903
"11426-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113484916078251,-2.20286299969882,0.00329204330850493,0.0104856863903977,0.0008895726803805,-2.19700591445182,0.00298436231539568,0.0110368115057314,0.000952026147271887,-2.20839372925041,0.00981814138984676,0.0120512279740306,0.00252770699347821,-2.20435965548015,0.0044256247672206,0.0112244701178466,0.00136857064805935
"11426-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113861023902043,-2.19593745480411,0.00333744003193476,0.00830064222286147,0.000835370229917754,-2.19105675567632,0.00302826823551205,0.00878272294455438,0.000898540284657331,-2.20774645808246,0.0116867567786991,0.0130047828642635,0.00342891703650768,-2.19457543751893,0.0041611971023765,0.0077247147692173,0.00117762438668786
"11426-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113889949565966,-2.19766799927918,0.00331198052312065,0.00970277413336776,0.000888690995228474,-2.19174531979727,0.0029895301700264,0.0101856129051568,0.000962972167045941,-2.21033903742916,0.0103774187356436,0.00941670639695705,0.00251375536763447,-2.19628556816397,0.00443172807428458,0.00944267061573936,0.00128117921499421
"11426-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11395387630589,-2.19918917368232,0.00332327110158589,0.0103800017348115,0.00088389050530422,-2.19222564899883,0.00299851868987204,0.010715794473851,0.000968860396728021,-2.20605448375707,0.0106205122127399,0.0113975203347492,0.0034708859169874,-2.19937996408345,0.00369861458943518,0.0107713736048338,0.00110062690579829
"11426-16",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113468324690917,-2.19831170628753,0.00336543931655256,0.00921763141541366,0.000993696764632707,-2.19307474681691,0.00300053397579791,0.00969425306326363,0.00105618972876244,-2.1893901711417,0.0124710359441544,0.00630675088349531,0.00454627581849079,-2.19674927189146,0.00438418966788138,0.00833745148801124,0.00134923112102464
"11426-17",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113805522391631,-2.20033308891124,0.00329629177585123,0.0097227742718463,0.000818363222212374,-2.19471545599567,0.0029752359987155,0.0103022016829441,0.000859815434393861,-2.18523881203343,0.0111506805239197,0.00616876623338141,0.0029117354827666,-2.20017171552593,0.00396289380044089,0.0092214058325751,0.00102879660301577
"11426-18",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113650385679637,-2.19861007735944,0.00348047750507295,0.00970795867934059,0.00102798396157835,-2.19375649105904,0.00312174937330374,0.0106044335732052,0.00112282639519716,-2.19538018215176,0.0112871485328156,0.00857481672122,0.00407216620124043,-2.19588736850627,0.00475271234829491,0.00828788642530833,0.00144286348493516
"11426-19",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.114144872035606,-2.1986747444904,0.00317226744032784,0.0110416610983087,0.000813716809340996,-2.19198597862567,0.00288839401117373,0.0113455846991948,0.000858105010392577,-2.21199004780147,0.0100210040936231,0.0110770435479772,0.00216730173236052,-2.1951503243141,0.00386598947227056,0.00913245551100575,0.00111609279277161
