"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11428-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113913595115277,-2.19805497231343,0.00141392301517393,0.00994048352025597,0.000383425635013009,-2.19176450897751,0.00126949637055391,0.0102456559245897,0.000409492752401195,-2.20386168982669,0.00440743447002144,0.0112456350122155,0.00116867895885716,-2.19742461292727,0.00221513148474369,0.00954857173738225,0.000665320264658205
"11428-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113783158800048,-2.1985718276897,0.00140566063143276,0.00995582558469021,0.000388202484955039,-2.19265877249742,0.00126369624048423,0.0103951493473563,0.000414458654477592,-2.19757769499749,0.00426560365147729,0.00937937338035246,0.00123056833718719,-2.19756052525602,0.0018240224148012,0.00963436376802855,0.00057925457111074
"11428-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11365672112423,-2.19950337985785,0.00139727730289579,0.0099790591620362,0.000387607343538382,-2.19349994812613,0.00125821684623616,0.0103599771493857,0.000414762146803678,-2.19038154645775,0.00459780896733288,0.00875863155871705,0.00121244965069027,-2.20001492295438,0.00174485954603803,0.0101210636536186,0.000544828657878111
"11428-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11396708120647,-2.19512630054653,0.00141370259122673,0.00916661104676492,0.000391147938098076,-2.19002198438521,0.00127272219779939,0.00977369291644568,0.000421055187775614,-2.19469882415631,0.0045131607459698,0.0088375959551769,0.00125913245488877,-2.19461847341517,0.00206957583864221,0.00883409413803522,0.000675100321812053
"11428-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113435358129541,-2.20286079830438,0.00137849692464362,0.0103729498004022,0.000369474696641028,-2.19699208804692,0.00124818181330682,0.0109653661283255,0.000395055482455188,-2.2184641679987,0.00419424502887093,0.0128789809049187,0.00107324222877813,-2.20385290890721,0.00184876553644755,0.0107354616957774,0.000590788676505487
"11428-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113741514985294,-2.20008709730242,0.00142219278935559,0.0103576909623196,0.000395852290831838,-2.19454025266288,0.00128788822867478,0.0110380735653813,0.000429182179343645,-2.19992178956735,0.00459967305950086,0.00968834840229364,0.00138164864175421,-2.19901228484456,0.00195925610810952,0.0100198783106129,0.00060509437475529
"11428-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113830867741937,-2.19919550126182,0.00138925790900332,0.0102623369687924,0.000375280593934724,-2.19315373145862,0.001253238932495,0.0107454682265439,0.000400283394937378,-2.19600630966179,0.00446330622252554,0.0084432086238058,0.00120405849063701,-2.19846821793867,0.00206344719400517,0.00984950628697602,0.000671215629645212
"11428-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113518330978167,-2.19769448852408,0.00141790232950956,0.00881158701170678,0.00040201578591956,-2.19264289777311,0.00128444981922005,0.00920240053284643,0.000437705018802671,-2.20610089522022,0.00419638590066335,0.00994279190089481,0.00103161501443476,-2.19840226257557,0.00224681243567718,0.00909879309442325,0.000705933752278946
"11428-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11397638591625,-2.19462483086877,0.00139962172348757,0.00900799132376977,0.000383692744301102,-2.18931202792314,0.00125885250808104,0.00950440975547584,0.00041218006733502,-2.20066891213647,0.00417000302176444,0.00891478999798034,0.00113051334032329,-2.19264627867683,0.00187003392321821,0.00829334289845635,0.000602530552579014
"11428-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113931842350906,-2.19939082136157,0.00138767569352403,0.0106361245594861,0.00037243054552376,-2.19298196981505,0.00125449358842086,0.0110537145806883,0.00039859750876599,-2.18897192311875,0.00470672105160704,0.00749332568674945,0.00132552667694405,-2.19862935538967,0.00186191554508997,0.010478109817797,0.000561970183630157
"11428-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113685174592839,-2.19992458742677,0.00140850443716839,0.0101060875004638,0.000388242284923586,-2.19376881892039,0.0012653925389818,0.0104823089025652,0.000414389362129582,-2.19743071545131,0.00462047233405479,0.00897740344278989,0.00128397011475854,-2.19978237040863,0.00179254533013378,0.0100714480196056,0.000610778184509132
"11428-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113899933366655,-2.19829335971568,0.001427721402214,0.00999015120034081,0.000391245822843326,-2.19213577495962,0.00128155196732271,0.0103750995225782,0.000419761972208395,-2.19163887512612,0.00442710700115298,0.00944903011457269,0.00123559817530943,-2.19844612648347,0.0022253027262159,0.0100834225929348,0.000786162675244797
"11428-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113461164005634,-2.20295958268025,0.00140390286613635,0.010634758929387,0.000389141448775809,-2.1970247941915,0.0012729723853334,0.0112578860914265,0.000423228134055707,-2.19601987799932,0.00424596798104423,0.0102485032445639,0.00108208015159722,-2.20371026677785,0.00182260885827162,0.0111963087151509,0.000564618770849114
"11428-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113936078954818,-2.19592971617205,0.00138218249635123,0.00946192335338026,0.000376843608127869,-2.19004664965214,0.00124911290978434,0.00967920366096985,0.000402175235394807,-2.20225294183543,0.00443256350409408,0.0105105482858339,0.00116825326493901,-2.19493339233993,0.00177053404992711,0.00931327657696633,0.000505798649959798
"11428-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113712970943276,-2.1997195586898,0.00137120534436654,0.0102668276059726,0.000372683195771151,-2.19365725242174,0.00124393972375651,0.0107280934341762,0.000402324135738246,-2.20527240012785,0.00443719358426998,0.0110886375303249,0.00118810589894185,-2.19988820951646,0.00199580604814914,0.0101524167248985,0.000645878279368924
"11428-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113817490191122,-2.19552746623561,0.0014259957451934,0.00906498556594832,0.000409182382528311,-2.19027782990296,0.00127782844152538,0.00951262100439211,0.000439132317756735,-2.20906359128006,0.00462473787326805,0.0108892481764984,0.00144186062950713,-2.19661757404193,0.00212840897601033,0.0092426617618813,0.000748769308447012
"11428-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113697636729717,-2.19887175392175,0.00138983698384308,0.00957266036350518,0.000371362599760434,-2.19348420777348,0.00125972407115033,0.0101121820388744,0.000398263244398438,-2.20833920381775,0.00433855979329692,0.0109039625975958,0.00115665162505131,-2.19952099664773,0.00162939304320944,0.00985884394916108,0.000477300884060602
