"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11429-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113397333646783,-2.20172502623712,0.00143476999569198,0.00986825057170517,0.000405180102444473,-2.19574712058878,0.00128580063896524,0.0102679457498311,0.000435874517517666,-2.19839079391065,0.0045960032721704,0.00951225700181318,0.00131786350546094,-2.20076197122314,0.00193776615061181,0.00958414850890088,0.000683451852344412
"11429-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113970519717158,-2.19757593643093,0.00139540654177933,0.0100747378514938,0.00037777356302414,-2.19218439074664,0.00126246422306438,0.0107206393478014,0.000402596981137727,-2.19928605834922,0.00459843025027226,0.0105467777928898,0.00144427803833794,-2.19654955914847,0.00185023331079657,0.00965247964381172,0.000561546146992019
"11429-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113671588392427,-2.19904441889991,0.00140374204169009,0.00998795689221824,0.000396348174606866,-2.19304811190652,0.00126124001363418,0.0104001144083549,0.000425604940076614,-2.19817103435339,0.00448458513946796,0.00977342237551487,0.00130091546425024,-2.19927188632754,0.0017392352698392,0.00991337740526091,0.000549591763133124
"11429-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113566260977032,-2.20012751267662,0.00140833730862022,0.0101975010535095,0.000404927066847265,-2.19385496356723,0.00126242236588204,0.0104362302755437,0.000431113321424648,-2.20538811991768,0.00453935083990854,0.0117507394277767,0.00130203800426294,-2.19871431082513,0.00174485683906881,0.00963212161387666,0.000568140286497505
"11429-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113733538850842,-2.19817299381099,0.00138013758826181,0.0094154045111267,0.000365825831411722,-2.19288903108036,0.00125287148877685,0.00993957402765898,0.000391605578481024,-2.20063670408679,0.00451240049979166,0.011276123896465,0.0012587360461512,-2.19849630248755,0.00166776689110858,0.00936362417760658,0.000474280372596455
"11429-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113616425868646,-2.2015439214373,0.00140216796654988,0.0101754109200295,0.000372074519538619,-2.19525792217468,0.00126418005351878,0.0105472452572316,0.000397037709459661,-2.20649680318338,0.00435690675150889,0.0109305186742896,0.0012680575723691,-2.2014553607387,0.00189362850366862,0.0102627892142676,0.000529065320889313
"11429-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113574485561205,-2.20143876788221,0.00141361925252683,0.0101534080094678,0.000384255449412312,-2.19542163305529,0.00127202431375424,0.0105748317869657,0.000408638084688935,-2.19416554936406,0.00451444615159681,0.00963266411607869,0.00125586148957841,-2.20159977313835,0.00182732130816305,0.0101236946211598,0.000527678227094849
"11429-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113561992569099,-2.19990841164883,0.00140283485322656,0.00982265759895568,0.000391792013885793,-2.19429807542275,0.00126590918775719,0.0103881756710755,0.000424076245891238,-2.200946988447,0.00432014721002781,0.00957833188917842,0.00118891614740169,-2.19955759121744,0.00177024923263311,0.00958051424296206,0.000570021766297986
"11429-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113441543187566,-2.20026116246107,0.00139359700147835,0.00941128952135977,0.000380132900359055,-2.19495460476058,0.00125506468361702,0.00991382454589866,0.000402160464482294,-2.2051498760962,0.00434932276729497,0.00923549346271911,0.0011860643851978,-2.2000283474021,0.00160513967475112,0.00942237565002626,0.000478356352386742
"11429-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113791369658117,-2.19993835105858,0.00138982725056343,0.0102596441211146,0.000369430934773786,-2.19400749943304,0.00125749593320361,0.0107532953950113,0.000393676496435428,-2.19178824938276,0.00410398451456687,0.00825304198615837,0.0011181719808506,-2.19866904458772,0.00155947605479665,0.00981410833420655,0.000449260261041408
"11429-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113524309615389,-2.20139751508864,0.00144392801930593,0.0100407532239832,0.000404015503423692,-2.19562056765608,0.00129221718155502,0.0106735158066476,0.000435070714267798,-2.2013459814705,0.00467304197807338,0.0105776076775829,0.00126935718986696,-2.20289370837595,0.00204004282494714,0.0105029527350787,0.000662320478754941
"11429-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11385366639379,-2.19913646095681,0.001420212997207,0.0100865831941447,0.000383922031725013,-2.19310854561381,0.00127962417011386,0.0104876817075855,0.000410091891449399,-2.19577083766737,0.00447240417637798,0.0101634354191288,0.00127305418262584,-2.19894128734327,0.00175066332154867,0.00993330691380449,0.000523157846951944
"11429-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113710530914538,-2.19974112781459,0.00141471747152594,0.0101339150330859,0.000391921699200797,-2.19381395931532,0.0012719954864285,0.0106314493314806,0.000419862729884696,-2.1930586616956,0.00415286550631618,0.00985672936742637,0.00124728705795906,-2.20025161860569,0.00190128202049456,0.0103210201954403,0.000630293618682684
"11429-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113881752562286,-2.19570121590305,0.00142909066852664,0.00938754753640713,0.000412314423070215,-2.19011493315559,0.00127976194394543,0.00977414912834869,0.00044317907185954,-2.19316556576096,0.00458462322593221,0.0106336178921521,0.00126276880864423,-2.19624369553463,0.00181870746610413,0.0093955902282109,0.000553109916618273
"11429-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113804236236358,-2.19894095079031,0.00141833057268668,0.0100934963892512,0.000392763975482179,-2.19265280753934,0.00127609328445286,0.0104052575559007,0.000422909032952209,-2.19281930991856,0.00449286569990489,0.00797024256343215,0.00131924443676986,-2.19746788674901,0.00167922462047308,0.00960717649609506,0.000476582060700021
"11429-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113535985642173,-2.20217163989919,0.00138897985986662,0.0105787110033574,0.000380723115093055,-2.19612386578085,0.00125383744671453,0.0110681624186456,0.000404506187791868,-2.20607817352302,0.00439968702357001,0.011531143707968,0.00111828872216893,-2.20199114565858,0.00177867652667286,0.0106396648445162,0.000534458570264549
"11429-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113656695636543,-2.20087296877036,0.00140484283442641,0.0104540740851181,0.000389175757504477,-2.19463642702208,0.00126350282832771,0.0108513197195326,0.000414408696831407,-2.20296810039996,0.00464354934493824,0.010866264208542,0.00126648835707621,-2.20062057991938,0.00166266732008082,0.0104739713327841,0.000522071590662524
"11429-18",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113817334332588,-2.19986560571771,0.00139720304874715,0.0100806584988071,0.000365129963995415,-2.19391570731003,0.00126388370110212,0.0105567896979836,0.000389664432851577,-2.19910025639761,0.00451207494092443,0.00898149113970009,0.00123967438672562,-2.19891624066325,0.00184579828772834,0.00965637680699029,0.00053813150119335
"11429-19",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113588964327453,-2.20075560661386,0.00139104626214589,0.00991917403456925,0.000371304342488658,-2.19482894776253,0.00125692933993974,0.0102416857998869,0.000392719887868726,-2.20147782998566,0.00452677325928663,0.0102257971133178,0.00135751682519539,-2.20104854551414,0.00186801242476935,0.00981248555513463,0.00053305116360569
"11429-20",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113567636807326,-2.20035053601147,0.0014026577853588,0.00994976313808769,0.000388139842580946,-2.19478070098859,0.00126754747262048,0.010482111971928,0.00041644288726844,-2.20782108802884,0.00459457803407516,0.0108144932186539,0.00125869970068319,-2.20029874754152,0.00196749988134344,0.00976113143372352,0.00061253217116647
"11429-21",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113924568596605,-2.19804805670056,0.00139859327600492,0.00994763444271657,0.000374253099516445,-2.19178168801799,0.00126046450479849,0.0102708262892645,0.000400821291909632,-2.19565400102157,0.00430204101044811,0.01032050289822,0.00103253550699083,-2.19805892822061,0.00181549646317305,0.00999348533173994,0.000530128502561029
"11429-22",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113500366580769,-2.20075640478057,0.00140678833046358,0.00967548003430002,0.000382907652576727,-2.19512544859537,0.00126705019950357,0.0101111824811633,0.000406869836244572,-2.20367830272055,0.00465360342954102,0.0106530731522062,0.00136770686203591,-2.20063197746706,0.00159770544659615,0.00976199994332756,0.000503888181255566
"11429-23",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113605471639446,-2.19941773291321,0.00141633574642283,0.00966072036615648,0.00039417648736755,-2.19392083241811,0.0012774597736501,0.0101482858397943,0.0004234997029761,-2.1909711393804,0.00442703161550724,0.00775052428842342,0.00112807105009466,-2.19873789372223,0.00184957510668666,0.00942980221176417,0.000570084346178961
