"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11424-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115367292724067,-2.1822941342129,0.00330828883557344,0.00820353295156701,0.00083341557105827,-2.17821087360947,0.00300481168132659,0.00885913338423862,0.000881885224809207,-2.20415272975113,0.0104359720015737,0.00970327447020116,0.00197394463137263,-2.19222624052978,0.00786965888114208,0.0115679566404898,0.00246219964651011
"11424-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114842968930012,-2.18869418407214,0.00316502966150488,0.00924293098916538,0.000784427728074465,-2.18450970430686,0.00288472996894799,0.0102948122089474,0.000827447514028994,-2.15826012490435,0.0109326164370445,-0.00321008521061994,0.0033240911590968,-2.18506639139034,0.00580288862594908,0.00778845190868249,0.00188342135354833
"11424-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113671079444159,-2.19332092295581,0.0033495019630584,0.00884029140316398,0.00110010987474824,-2.18687729168598,0.00301983719226742,0.00815944083444235,0.00122003326977901,-2.22378713604493,0.0103130967236329,0.0166559861947746,0.00279992049890304,-2.19713974492535,0.00846404422260564,0.0104694018019825,0.00363977446815186
"11424-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113757938523382,-2.19494423644767,0.00343083101800458,0.00820795017699705,0.000952881761629622,-2.18826264805826,0.00304064069977696,0.00778591597927721,0.00101407341713766,-2.15377983494418,0.0115068746022047,-0.00585671699722234,0.00371194191875511,-2.18613706883365,0.00775876188728431,0.00479471983135149,0.00282335883592863
"11424-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114194622697055,-2.1855926672294,0.00301776808605293,0.00581853706051621,0.000687822190530427,-2.18112401250969,0.00277793197375488,0.00562055340341108,0.000722767465714391,-2.18044427049836,0.0102764932710822,0.00296546589598597,0.00283007553015535,-2.1808137050076,0.00482476651782261,0.00408658124383868,0.00150649173034723
"11424-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114098306874221,-2.20989758838697,0.00335548722944906,0.0159988729234722,0.000960713509203592,-2.20043991990527,0.00298931916145806,0.0168696636481091,0.00102466452566333,-2.17033882352343,0.0122603562802366,0.0105479323075501,0.00618765615758941,-2.20510194672941,0.00973123236204857,0.0142216761606625,0.00389506956600403
"11424-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114642574272761,-2.18960091817955,0.00331392284677448,0.0100724331708937,0.000978618527241791,-2.18352472993508,0.00297145952583485,0.0104783303953388,0.00106217598977189,-2.23129894814277,0.0111023668251088,0.033647767241989,0.00387605169366843,-2.2003732265171,0.00899298445368952,0.0141562152693305,0.00325283357906092
"11424-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113761791450275,-2.20513815363147,0.00331244584700576,0.0124536856869012,0.000903011492408804,-2.19650702035604,0.00298130160378692,0.0123954745277388,0.000967468875795776,-2.19825337300281,0.0102344561587782,0.0176394905099631,0.00206210596635811,-2.20884325140942,0.00659627792466106,0.0138856620734192,0.00224614011680479
"11424-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115597271159807,-2.17251408616928,0.00331066778984038,0.00619553682270794,0.000976195362349038,-2.16860821903838,0.00296598935727697,0.00635394876111412,0.00105825860113297,-2.16578308467497,0.0114303241385199,0.00146454979285346,0.00398968336440287,-2.17062112875357,0.00765828264904743,0.005006727580529,0.00283226188334337
"11424-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114782994311417,-2.19205793271251,0.00336523563548724,0.0105456720189616,0.000921169415150818,-2.18690297121329,0.00301326248770841,0.0117022979005361,0.000983978726197046,-2.20507168528909,0.0122087474413222,0.012027782988949,0.003133346855793,-2.19603197539338,0.00621893828789596,0.0115761527376931,0.00209749673239488
"11424-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114914602298179,-2.18656207371644,0.00343661672468271,0.00857673007461349,0.000933735593398099,-2.18240384027469,0.00308853806931932,0.0094386554650911,0.00100266810947298,-2.20553038422637,0.0103466061052095,0.00870355910515002,0.002997390318562,-2.18740590078713,0.00684415833231912,0.00918926381345117,0.00245118373287635
