"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11431-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113830376517808,-2.19842874985058,0.00141699045730485,0.0101951658375905,0.000400239160459532,-2.1927842123406,0.00127868877474698,0.010772372586742,0.000431771134647705,-2.19908685689997,0.00445513268193231,0.0109635357486654,0.00129032493184507,-2.20099951472583,0.00214617577879833,0.0110997760291149,0.000767195555014921
"11431-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113812339218356,-2.19952229424752,0.00142981985440055,0.0101173229303836,0.000390196336033117,-2.1936964654584,0.00128692940299933,0.0106730493646697,0.000419073208412623,-2.18819585175085,0.00456109249035329,0.00605672586309916,0.00141915009813274,-2.19800363270327,0.00205816009395471,0.00941543928776247,0.000622855540681872
"11431-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113709407090373,-2.19938375377618,0.00140634809797057,0.0101109617532416,0.000392416845255559,-2.19339769984142,0.00125938809703975,0.0106808943559073,0.000420339082863386,-2.20054847855551,0.00469849409052341,0.0078510559769449,0.00138094561096587,-2.20027375729467,0.00231636761562857,0.0105430885050642,0.000736966351204862
"11431-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113646502958408,-2.20127769676869,0.00140798035703016,0.0102351803734012,0.000377785431673665,-2.1949805078695,0.00127289302853669,0.0105653284017231,0.000405836918884368,-2.20225149280672,0.00453004980479246,0.00920163120403569,0.00130075475462386,-2.19904634253705,0.00200152705219921,0.00938403387262298,0.000627249268953653
"11431-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113858374600433,-2.19697120181114,0.00140320523645271,0.00948946754033788,0.000384199142319691,-2.19145162599923,0.00126170648034607,0.0100296532605091,0.000411585909615746,-2.19835589491683,0.00439814380080148,0.00862558897059705,0.00110950339847121,-2.19573857567589,0.0022335610206221,0.00922656038889118,0.000710190861247822
"11431-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113525998364699,-2.20179146558958,0.00141924392782501,0.0105141249705729,0.000402377200434639,-2.19559773527765,0.00127088157115503,0.010918206137906,0.000426372793535189,-2.20299496380857,0.00423244945284319,0.0105521216026987,0.00109193856690294,-2.20080788092108,0.00224621706350146,0.0101576688454669,0.000761599238184747
"11431-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113569624604475,-2.20114881097811,0.00142083229072981,0.010372949001463,0.000402327487502799,-2.19438833679533,0.0012746810549984,0.0104614073783239,0.000430579868619132,-2.20135531139274,0.00446302884379736,0.0124891574112838,0.00121452212627104,-2.19997948042637,0.00217522926215946,0.00990910828267286,0.000808301671510312
"11431-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113772816142636,-2.20086246308901,0.00138635207598713,0.0106026439674345,0.000369047817870871,-2.19452604053038,0.00125368631540753,0.0110144333150351,0.000392947347262837,-2.20571024744576,0.00411415070325292,0.0114677404412754,0.00101062313886609,-2.19935891314642,0.00215683864317426,0.0101191287161852,0.000654038302677989
"11431-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114022418385847,-2.19561220893138,0.0014070237719482,0.00982660581751525,0.000398978793921114,-2.18947020965,0.00126024921593055,0.0101075428995419,0.000426469217042419,-2.20667429629327,0.0044637985097289,0.0117564004406022,0.00125756088578341,-2.19691709572264,0.00192185317049958,0.0101885094188523,0.00064497364462186
"11431-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113752654513444,-2.19962534432007,0.0013964792634492,0.00976647789268741,0.000364762898347408,-2.19384103699103,0.00126234823052842,0.0101904322572274,0.000387325774598396,-2.20859221602236,0.00436942073232381,0.0100928974843478,0.00119507538175616,-2.19913364864998,0.00208874454281138,0.0095977539551434,0.000633091500823912
