"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11424-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.126581658818778,-2.2055056306892,0.0134959915232337,0.0144048484851508,0.00403525869697888,-2.19524718308267,0.01201476257318,0.0140049053739044,0.00433273420508875,-2.15108238752688,0.0426747762653449,0.0149364214520131,0.0118912063459427,-2.20928221144514,0.0168022647270823,0.0158274091395543,0.00569921445833071
"11424-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.126422751664421,-2.20380569454113,0.013921411488103,0.0143858729876064,0.00383419287954278,-2.19522696383002,0.01259620123696,0.015047696253555,0.0041496055349494,-2.08857210201273,0.0474072907426184,0.00191574806668878,0.0130333034614747,-2.20662839831911,0.0176312874164868,0.0155411397348626,0.00577287664405252
"11424-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.125237445825304,-2.20953681492775,0.0133211603969436,0.0128095360895879,0.00379734941963064,-2.20312766340674,0.0120072613585344,0.0139840324477265,0.00409295553577837,-2.17564444127922,0.0380982712224886,0.0229386786870017,0.00989613170094817,-2.20548069304548,0.0148616665296782,0.0112966341715642,0.00474065042833647
"11424-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.124101553079818,-2.2222995368169,0.0135146668104662,0.0146185720070895,0.00366579461685062,-2.21463568991983,0.0121510878283235,0.0157826380022127,0.00389529446618101,-2.25384432370135,0.0429572181762338,0.0204774021719285,0.0122658975041566,-2.23219865097433,0.0160134989306762,0.0181496020798401,0.0048520183808875
"11424-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.127778651038936,-2.1928432055498,0.0142681803707236,0.0127751118539307,0.00415192757522381,-2.18526478406935,0.012784221463678,0.013323313834024,0.00447749646103496,-2.22377850651255,0.0435954034765525,0.0163888794411249,0.0126639021686459,-2.18677591027993,0.016567069355426,0.0103813976753367,0.00545135668956388
"11424-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.124637979149593,-2.18838546732484,0.0137340555848663,0.00299443670606581,0.00354912702065814,-2.18655842036468,0.0124721235715113,0.00308532019376988,0.00377940858295907,-2.2460340706231,0.0476481626955055,0.0140677460212597,0.0128885667329861,-2.181034770469,0.016926525834433,0.000280184517447363,0.00523205537161718
"11424-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.126936351115644,-2.20333896034788,0.0143252568616307,0.0125928948396512,0.00408169179248902,-2.19569029798808,0.012820975477163,0.0131107213019067,0.00438020001356483,-2.22346119840717,0.0421002757925458,0.0225423930221602,0.0120370994360008,-2.18022666152526,0.0167246061176784,0.00336316773749809,0.00537008823220364
"11424-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.124382153037466,-2.21366166723725,0.0134958346460316,0.0104604405991665,0.00385366052160727,-2.20520207417967,0.0120919300044042,0.00974070880321838,0.0041461879162472,-2.20608899174683,0.0400644439448095,0.00304041227712613,0.0108943459244377,-2.21376678974738,0.0163432043073668,0.0106020057846314,0.00532046343164949
"11424-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.127124542091735,-2.2006497817707,0.0137916068508097,0.0130199992350135,0.0038121602789743,-2.19264273575712,0.0124014113124215,0.0133901868619164,0.00406251605488014,-2.17642271319598,0.04525646934447,-0.00199058712746235,0.0141895469837265,-2.19853389737258,0.0164964514853085,0.0122231146096135,0.00514462684760539
"11424-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.124981373045107,-2.20662294211262,0.0146971879527146,0.00731869427948616,0.004210302152714,-2.20390412702431,0.0133286033644381,0.008462152583745,0.00455865416660041,-2.19946135521439,0.0454183700924084,0.000961487877090878,0.0134426273017543,-2.21507830153007,0.0171865978863784,0.0108847707264134,0.00567724683984601
"11424-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.125372268658192,-2.21922199520196,0.014446047764534,0.013476907299901,0.00396355746348655,-2.21390166985681,0.0130885989237104,0.0155132975709015,0.00427393200962853,-2.19124653276146,0.0429383442911304,0.00946818261469591,0.0115582184576455,-2.2080332090218,0.0172823473068211,0.00912939942598646,0.00546616045223869
"11424-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.123692320154159,-2.21550022457371,0.0135169201509491,0.00905230402797391,0.00399959818907983,-2.2105380440295,0.0120420110677843,0.00964799351206458,0.00426832209835722,-2.30132676307007,0.0456920261362845,0.032500509173009,0.0125381273668405,-2.21913838286764,0.0157443424828703,0.0105192854486142,0.00515851974060815
"11424-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.125465972297995,-2.20260190664905,0.0146411444818575,0.00690659523372398,0.0042441651246591,-2.19828698139499,0.0131213067282371,0.00711525913252454,0.00456304720040482,-2.19977220750684,0.0442893696096114,0.00903782243837319,0.0116839297465567,-2.19882910649362,0.0206906971509406,0.00533043298280426,0.0073464780588168
"11424-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.125286944074915,-2.20276984524918,0.0138001616026213,0.00883496011063294,0.00393543989798263,-2.19807335117867,0.0124224008961246,0.00941262918496671,0.00422416011966446,-2.24778333836801,0.0479188565617243,0.00291673784600926,0.0122023007260088,-2.20475110353893,0.0164382803875272,0.00967362736169835,0.00530561261966374
"11424-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.124776148923134,-2.20347314864142,0.014109058552321,0.00892806697374508,0.00406001901120948,-2.2000113403404,0.0126334236968128,0.0103922680785738,0.00436681891819873,-2.17428063086707,0.0440479709406969,-0.00707016218934051,0.0134237284899613,-2.19779209222107,0.0161301943349142,0.00666430625262723,0.00520523848727892
"11424-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.123484903510644,-2.21394679973193,0.014366687907187,0.0069923036100481,0.00426799280226634,-2.20990288615556,0.0127627218605616,0.0073496492260266,0.00455761923521034,-2.24933995973012,0.0458153412942896,0.0128693052958731,0.0136218567468714,-2.22393876487207,0.0179200097521955,0.0110464015834234,0.00615463206768615
"11424-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.125526010847683,-2.20284383805662,0.0144367366141621,0.00598522917044554,0.00421636634754868,-2.19749823032494,0.012840336014328,0.00527894879406002,0.00451581836836546,-2.23296159464871,0.0441751313419897,0.0122441102403057,0.0124491253000426,-2.19828313813462,0.016326213590278,0.00413660536298822,0.00515764621829694
"11424-18",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,1,0.12662069368499,-2.20521227253346,0.0138377724863479,0.0125653800028088,0.00397720480461331,-2.19926442631726,0.0123898217058746,0.0139213494081924,0.00424251104795044,-2.22400193710921,0.0456348659587425,0.0116375775102118,0.012557859507559,-2.20589898325747,0.0163597971712198,0.0127463685621088,0.00529658178431063
