"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11428-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113824722135109,-2.19874605434685,0.00141694554833995,0.00991414256439914,0.000384569024145884,-2.19235829706011,0.0012754771982783,0.0101543898303757,0.000412588228731589,-2.20422062369476,0.00455693024983195,0.0104619600741406,0.00121252145177711,-2.1985444970027,0.00194763278389398,0.00964777595763426,0.000596434775196077
"11428-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113577405494207,-2.20019286908987,0.00147101262147425,0.00985424906694957,0.000396764741650413,-2.19408603362535,0.00134155379866874,0.0101160230539558,0.000425595511491528,-2.19719330358619,0.00462218201100088,0.00843619020382434,0.00150524348277771,-2.19991122429259,0.00196412789372351,0.00976757979146275,0.000611364917898394
"11428-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113521370374611,-2.19979250323112,0.00141297107440799,0.00961349031369052,0.000392687321753528,-2.19408383189197,0.00127508477190634,0.0100958602808196,0.000423691585389583,-2.19730555784866,0.00449777359666231,0.00889688536720144,0.00122342727800699,-2.19921962572214,0.00188007503745772,0.00942094718283612,0.000560886141392011
"11428-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113683930820631,-2.20028506834231,0.00141759358311536,0.0102020673567766,0.000391395535255891,-2.19437217557262,0.00127686788763648,0.0107064295414579,0.000419866519854826,-2.19953971741088,0.00452555794494049,0.0107058674049573,0.00124869353580856,-2.19912950356891,0.00176903571189564,0.00979642567436473,0.00055844637306704
"11428-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113439624591737,-2.20215358159078,0.00138576925264904,0.0101216517489217,0.000373484927855911,-2.19630885119863,0.0012587270889435,0.0104937984401368,0.000395802113138378,-2.20126453913408,0.0045849649181958,0.0109021301169947,0.00117327628109973,-2.20091840310564,0.0020425541860482,0.00975080711533967,0.000509803991042935
"11428-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113709672916501,-2.19958065964642,0.00145897341335904,0.0100319405258921,0.00039818642449953,-2.19387042559032,0.0013284443030135,0.0104181564261032,0.000426626112107366,-2.19876200121393,0.00445167785088501,0.00994344858078978,0.001038342191185,-2.19953734364475,0.00176754704870391,0.0100046051083997,0.000514223800177194
"11428-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113711586494061,-2.19993564444568,0.00138758592272378,0.0102264490550397,0.000376864770050295,-2.19417130456922,0.00125494969969867,0.0107698624439113,0.000402172601745198,-2.196056204256,0.00436581918976512,0.00907787240903555,0.00136017508800435,-2.19944907100018,0.001719387184035,0.0101661644712262,0.000546092947231158
"11428-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113467454486405,-2.20035602391137,0.00143001777579102,0.00967056875538142,0.000406032046314865,-2.19513991092257,0.00129172025278746,0.0102433296310979,0.000437927298989315,-2.19569084235104,0.00455261182110023,0.00859188676575949,0.0011939466829535,-2.19938682453426,0.00194716042471624,0.00923528011337199,0.000588943462797268
"11428-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113768227008761,-2.19665787541023,0.00140829035007555,0.0090896567993628,0.000387713027751655,-2.19124681223273,0.00126887459331243,0.00954213190784695,0.000417719977395348,-2.19908051709662,0.00468029071998046,0.0108596222889257,0.00132609120012763,-2.19825071747399,0.00189998044258427,0.0094337386979733,0.000567795048102971
"11428-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113761782768835,-2.19918230204647,0.00140853500950304,0.00995039389548702,0.00037458778517934,-2.19327147087664,0.00129044479603285,0.0102901187926342,0.000399273281950205,-2.18874460012581,0.00441249956578716,0.00871283757790033,0.00124080150905023,-2.19738113946012,0.00171685664595954,0.00933647011310495,0.000509888572635873
"11428-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113350808443911,-2.20260275890433,0.00141650634613657,0.00996947747501115,0.000390427985729644,-2.19679993154179,0.00127780460294845,0.0103763184208571,0.000415781732653344,-2.20260546426583,0.00426292391743382,0.0098422799598772,0.00103762061774407,-2.20193518086773,0.00173174567752233,0.00980536122284483,0.000528503194319832
"11428-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113666831608918,-2.20025569186759,0.00143272329791249,0.00992021581461874,0.000391983983633209,-2.19417701429361,0.00128592143149904,0.010331284734463,0.000420786888868535,-2.1964086031053,0.00439753017657483,0.00877969886343518,0.00130939857620235,-2.19888477126052,0.00186201925529714,0.00942409223073761,0.000536233215164255
