"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11423-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11352825452786,-2.2024697228665,0.00192364176556487,0.0101270798129729,0.000547002381776466,-2.19659075307331,0.00172510023009387,0.0106464241698859,0.000592427463886361,-2.20355447108666,0.0065132529184422,0.0104460511543889,0.00181309443904459,-2.2012496147108,0.00242294053337133,0.00980022245932125,0.000816808566544082
"11423-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.1135534590708,-2.20215857426079,0.00197751966377406,0.0102396775400689,0.000574506014055448,-2.19657697632544,0.00175760419709863,0.0109918106427051,0.000616448105575846,-2.19308316901293,0.00640593823507071,0.010703632521955,0.00182130267827061,-2.20417570335912,0.00259952091681765,0.0109846040186187,0.00079842298121668
"11423-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113744283418403,-2.19914664316623,0.0020327718086554,0.00998517855445669,0.000561324357169742,-2.19353682656558,0.00183410667950316,0.0105280933971542,0.000603922423574445,-2.20031962431469,0.00666822439311452,0.00969714214394344,0.00201312935547226,-2.19762628302691,0.00227937665871373,0.00911711307460446,0.000665447768778831
"11423-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113956274978531,-2.1996516485801,0.00203601846931613,0.010192532986193,0.000560533833990055,-2.19319371976256,0.00183861884193014,0.010526460890418,0.000603913516260973,-2.21085382896263,0.00726502516600962,0.0123788694676194,0.00216312259562731,-2.19822157458998,0.00228745637579517,0.00980946624538218,0.000707694087601816
"11423-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113613340169086,-2.20076314944566,0.00197828959227502,0.0100277657896329,0.000579442321884662,-2.19489454945184,0.00177493370144426,0.0105348836079985,0.000630562058591994,-2.20241576571872,0.00661926926067459,0.0108003440022766,0.00177809963290309,-2.2009795246107,0.00258420003416562,0.0102598055682775,0.000926393256406165
"11423-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114040888658877,-2.20117640829496,0.00200994510438174,0.0109434087683214,0.00053453297330324,-2.1947794732749,0.00183778693232179,0.0113666519605056,0.000575298504392127,-2.2002218233723,0.0059055306859853,0.011705144593014,0.00137191744448055,-2.20139159436812,0.00264015784294817,0.0111147726295917,0.00085163326009425
"11423-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11355130013531,-2.19998060799712,0.00195264606080576,0.0097789180918147,0.000577538670100529,-2.1940378122315,0.00175468996222014,0.0101430512089124,0.000624954403413232,-2.2088658932803,0.00646295583094077,0.0101684421238469,0.00176125580715402,-2.20071224575029,0.00222308785769408,0.00983144941082829,0.000725157273705518
"11423-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113611407443489,-2.20160332474291,0.00206778631124766,0.0100356946155183,0.000571233311087687,-2.19603470574557,0.00186315063880678,0.0106501167464627,0.000612560712995789,-2.20981831713077,0.00626364794470499,0.0111955879664564,0.00179783261413126,-2.20299304759708,0.00256196129353999,0.0103920478925885,0.000779059905457368
"11423-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113998653524717,-2.19561059952311,0.00194272048820558,0.00865493238406082,0.000516582130406611,-2.19050181059494,0.00175985611867566,0.00906975219486048,0.00055144803867928,-2.19490712077582,0.00579920171158501,0.0101915328497804,0.00163989156895675,-2.19608522400814,0.00233035036070365,0.00891259901544502,0.000716923600971447
"11423-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11364825311755,-2.20167589054295,0.00200463132799264,0.0105021996121723,0.000544426564077373,-2.19499674989206,0.00181217693553458,0.010827110045192,0.000583469533622484,-2.20402766793683,0.00590106350563522,0.0108154284947127,0.00157130969758193,-2.20119164507775,0.00244054072568694,0.0102378278741612,0.000788236995124426
