"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11425-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113700463554648,-2.19862784616953,0.00141169204162836,0.00954825562099479,0.000385935778100454,-2.19282031259944,0.00126916669302391,0.0099232336186796,0.000412485552592041,-2.2020142746951,0.00442661634010435,0.0112194374839199,0.00112838527149536,-2.19923680425548,0.00239561857973011,0.00968190758515629,0.000810915775490368
"11425-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114022702603399,-2.19774049595418,0.00141691979776067,0.0105782306273608,0.000400039138503282,-2.19160466643087,0.00127498348121297,0.0110446887666842,0.000429243867103911,-2.19186458651613,0.00437817930951762,0.00949196058439263,0.00110683811503925,-2.19704880998784,0.00213861455717111,0.0103998270103244,0.0006336684441584
"11425-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114053858967704,-2.19756907906712,0.00140045218569736,0.0101988835463814,0.000374825845207307,-2.19165031297212,0.00126285053642715,0.0107609275185933,0.000400812400761389,-2.2009492892197,0.00443989658246564,0.0109786785294704,0.00109247852567734,-2.19914671166499,0.00210846244274773,0.0107059928898745,0.000675017212588229
"11425-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113815064629458,-2.19870765753816,0.00141176500504861,0.00966470492093274,0.00037430954937377,-2.19335531845312,0.00127223342392926,0.0103385804838271,0.000399754623739962,-2.20407655987826,0.00473470141537982,0.0110289956238078,0.00138816359617387,-2.19733332323926,0.0020006165698027,0.00900331755290234,0.000656315243125264
"11425-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113557418318259,-2.20182097490073,0.00140175535036208,0.0106511818177004,0.000392291170594677,-2.1960273504531,0.0012678504272169,0.0112143077358292,0.000419436686886674,-2.21671182015298,0.00453417075952895,0.012418548064962,0.00119559705636521,-2.2032478179337,0.00199631417128142,0.0110570431503866,0.000655166979669363
"11425-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114074813411549,-2.19493856418236,0.00139571388168063,0.00935159883109994,0.000377033800343886,-2.18970413569236,0.00126330378903304,0.00986821707404566,0.000403770686150388,-2.19619434048262,0.00451893199005279,0.0107199738273628,0.00133210333849707,-2.19387842652535,0.00181484151832207,0.00878782616158136,0.000554996178821779
"11425-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113887176234812,-2.19474067432817,0.00138604794621287,0.00859073922998531,0.00036926775192224,-2.18952250709622,0.0012508602008503,0.00890971549442407,0.000392333495902234,-2.19137395954933,0.00451475676885468,0.00827157435007949,0.00124999956680549,-2.19530460396209,0.00217213805342564,0.0087925613055918,0.000722192950916693
"11425-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113912586936198,-2.19984434503247,0.00141895994764218,0.0106111543226704,0.000385442083037603,-2.19336390742037,0.00127455706691441,0.0110833586625251,0.000413589688358158,-2.20299579256909,0.0046552171103308,0.0118471768079392,0.00134149014141646,-2.19836435515347,0.00177246601327482,0.0102934686993443,0.000506085401875445
"11425-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113706494909793,-2.20039541739806,0.00139627733416782,0.0106130789186448,0.000389625624207454,-2.19478266590573,0.00126568954109166,0.0112991679354474,0.000419644976396252,-2.20080931098083,0.00478096717907244,0.00884533645133038,0.00136441134941012,-2.20127305995477,0.00187497104391998,0.0107686912910429,0.00057811614596441
"11425-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113723997242218,-2.19879740962085,0.00142373640140532,0.0097067325638386,0.000393717685665419,-2.19327114307145,0.00127839294491355,0.0102567855325226,0.000420630906053823,-2.19868368506805,0.00429762041862268,0.00995976422968485,0.00114833073957865,-2.19955062058353,0.00206408469972338,0.00994833692899992,0.000717744964692199
