"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11431-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113957885788886,-2.19919912719256,0.00348330757349514,0.0110645011130738,0.00102897422586209,-2.19184898062004,0.00307531757932513,0.0112524179156218,0.00110105960682467,-2.1900085581646,0.0109903466402187,0.00759430587455736,0.00335676075247453,-2.19798369324821,0.00446926204744757,0.0105881846858199,0.00134942413294038
"11431-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113492050853392,-2.20249132226037,0.00319717462601165,0.0104418823862418,0.000841478080415195,-2.19679708690473,0.00293092085105767,0.0109546805614535,0.000904865025640106,-2.20370658994688,0.00954333110922131,0.00896489445039155,0.0020975596341602,-2.20419804930454,0.00392685525937466,0.011021066086378,0.00105805186898579
"11431-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113226526807343,-2.20696848300556,0.00332182630157258,0.0111941032467754,0.000901797530182805,-2.200682154222,0.00299520505737009,0.0119050878326014,0.000966070130796261,-2.2146888467424,0.0107184242225175,0.014645004388498,0.00315380782402507,-2.20672969583336,0.00387525083076404,0.010922943708258,0.00116455293510347
"11431-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.114134940579628,-2.19365986255309,0.00326931368348561,0.00924136835993291,0.000888003328522984,-2.18793032617628,0.00294564791071625,0.00951419669134848,0.000943278369034725,-2.18297284828402,0.0103124272304266,0.00596118578495065,0.00296908992284838,-2.19124095761657,0.00388800160699752,0.00834073800467755,0.0011422431243646
"11431-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11324757984604,-2.20074820628047,0.00350391173544288,0.00903695632447144,0.00102693080990242,-2.19502665937343,0.00313038710543019,0.0093354429323861,0.00112629231428716,-2.22812093937444,0.0122590790331314,0.0162870926214865,0.00506367287573141,-2.20216991201865,0.00424135437775301,0.00935301275680694,0.00130835901660434
"11431-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113601982112848,-2.1959739542189,0.00323567779699268,0.00862246593235073,0.00090191336662311,-2.1917744398153,0.00294566391005923,0.00939534903096786,0.000976529610085767,-2.19348678490212,0.0113088907794624,0.00737942222158701,0.00268295606166462,-2.19787056951851,0.00478195152273462,0.00927095165147377,0.00148249502792443
"11431-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113421990843916,-2.19628912599005,0.00340901470599745,0.00815688789826354,0.00101436668801769,-2.19249024955118,0.00303828595388977,0.00914833343025625,0.00109452540412277,-2.1941464378923,0.011376319620224,0.00761359700047427,0.00372445519333368,-2.19877740291886,0.00528130560175489,0.00906923892457454,0.00185844468199329
"11431-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113871027335699,-2.20071539198692,0.003394287915028,0.0109494585746166,0.000944900622136738,-2.19391434190476,0.00304266640844712,0.0112791621758672,0.00101106711406652,-2.2166813309476,0.012213227594517,0.0111418744873041,0.00426775111232402,-2.19908245759317,0.00475895167171316,0.0104689033779679,0.00145392648116761
"11431-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113524708876835,-2.19954337573912,0.00323874386500041,0.00923977226616653,0.000847252612521829,-2.19427029041459,0.00293951920934411,0.00976249723608253,0.000905159309417274,-2.20930095434604,0.0111115511586924,0.00951426654853952,0.00250094123840762,-2.19990542060208,0.00383810044036775,0.0094616766557434,0.00110283030726242
"11431-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113718942248169,-2.20137086356717,0.00325560937512523,0.0108381600662616,0.000874282521604229,-2.19493303440332,0.00295107612752758,0.0112450947359349,0.00093414381366879,-2.19479499807918,0.0104143902218761,0.00775901139587466,0.00420819406281139,-2.19996844027764,0.00375046010641279,0.0103832611160855,0.0011540683557312
