"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11427-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113464412957419,-2.20131764349645,0.00141595083366959,0.00972077993854024,0.000385445963851166,-2.19589654826561,0.00127604677481939,0.0103246222837923,0.000412668139555613,-2.20134207089937,0.00446244608776237,0.0116828240475619,0.00113778105096423,-2.20284758556436,0.00179906048140278,0.0102283330497869,0.000504769152904712
"11427-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113759509531223,-2.20113102572117,0.00140153662778946,0.0106593305939989,0.000377742550385825,-2.19512746936529,0.00126664338750628,0.0111471409859954,0.00040007674691104,-2.20990579065814,0.00468154492295295,0.012801594904658,0.00123010288110328,-2.20157160540069,0.00190660254444429,0.0106742690208227,0.000659177383776478
"11427-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113537080186462,-2.20034038245472,0.0014173641993949,0.0103073019966005,0.000415958592656878,-2.19437036517951,0.00126571512500776,0.0107714413634075,0.000442625007712149,-2.20020336935413,0.00470856073189109,0.00971445665382116,0.00168596025245513,-2.19850504512499,0.00166727365648204,0.00952839183030859,0.000457576157131047
"11427-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113504750251689,-2.20248249691115,0.00140957311474661,0.0105232060152092,0.000389980391924687,-2.19618769770788,0.00126884345263861,0.0109413767263377,0.000417531410948351,-2.19357869743509,0.00447534183215725,0.00850761641377223,0.00119865282532236,-2.20198592154227,0.00180904317986717,0.0103135492652197,0.00055369095590705
"11427-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113696859961184,-2.19941425765653,0.00142244671954212,0.00975075416770107,0.000388342158653651,-2.19363952329385,0.00127803689295131,0.0101524762912914,0.000412557985646874,-2.19948816624417,0.00433300677882591,0.00915474276104169,0.00115693992478473,-2.19843834139682,0.00166500805340845,0.00932877264737829,0.000511467816313433
"11427-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113625779991353,-2.19965551561807,0.00140047036422708,0.00995391466343107,0.000390093055052637,-2.19373634387758,0.00125826075000125,0.0103106113387503,0.00041322281858119,-2.20181431769309,0.0044781433344178,0.0102109800985141,0.00116851486974308,-2.20001185806415,0.00179842420472401,0.00976892370715467,0.000541559814664907
"11427-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113580266660569,-2.20052832896843,0.00141418907489587,0.00982212380977313,0.000385070752303881,-2.19462824399617,0.00127315466898273,0.01028735977756,0.000414371822184489,-2.1929118767692,0.00431120897692353,0.00781109491319342,0.00107830316626513,-2.20026839712354,0.00206842855167671,0.00967183216889982,0.000631364867072382
"11427-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113527729124471,-2.20231071379881,0.00140234051984532,0.0102169735100266,0.000374366868382222,-2.19639826360789,0.0012646979791268,0.0107744404591126,0.000399490428356051,-2.20323313125346,0.00437720670512235,0.010462532447993,0.00117166630670641,-2.20209265195664,0.00162906226782643,0.0101904340763754,0.000481480192843144
"11427-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113571191724554,-2.20058144432729,0.00139989885369912,0.0102505838124815,0.000394497090113081,-2.19513993675346,0.00126558094595923,0.0109143230925592,0.000423720385747372,-2.20347739004851,0.00425424356489888,0.0118253520360707,0.000984461832541897,-2.20180236536239,0.00182643728025703,0.0107851872098736,0.000567421293608014
"11427-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113645917943252,-2.19871263856011,0.00144267166518504,0.00978103373299975,0.000420001186884682,-2.19276918948234,0.00128552245556143,0.0101507384063236,0.000449735494694459,-2.20446171871277,0.00460715690706438,0.0107427208295012,0.00145365338559594,-2.19878597089526,0.00212223558185125,0.00983138038782943,0.000735163972640727
