"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11423-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11352825452786,-2.20156978310486,0.00142477012601222,0.0101345852183917,0.000394237861366936,-2.1956646445499,0.00128271646476575,0.0106492788192678,0.00042466568188167,-2.20215246654754,0.00443221763815914,0.0104657720144558,0.00124189095374061,-2.20033104911083,0.00204204757812214,0.00981177351202094,0.000707857496935356
"11423-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.1135534590708,-2.20114818956132,0.00142835929668873,0.0102623323679027,0.000404459456429538,-2.19550918969022,0.00127798052795123,0.010993905444972,0.000432888653125436,-2.19289923421711,0.00459185946901288,0.0109202036850478,0.0012794016900703,-2.20312735833503,0.00221293987073885,0.0109787745629629,0.000679244598486823
"11423-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113744283418403,-2.1982410120613,0.00139285043556574,0.00997555380967705,0.000393205938816834,-2.19258588462465,0.00125368839741267,0.0105162645012991,0.000420781077917573,-2.19936344705225,0.00469163186665021,0.00977603975607572,0.00139680675545823,-2.19669015247666,0.00174322569816171,0.00912127098006108,0.000537759610842216
"11423-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113956274978531,-2.19847962835342,0.00143206108444793,0.0101657725887169,0.00038963072280053,-2.19198877818275,0.00128211219732676,0.0104856797530755,0.00041660849378332,-2.20823650530015,0.00463479499035799,0.0121311001682519,0.00139672548723739,-2.19701817514993,0.00176794155297502,0.00977616233110369,0.000573266377530732
"11423-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113613340169086,-2.19969264821578,0.00141816158796208,0.0100163784897787,0.000404140889383087,-2.19379451908278,0.00127413448566522,0.0105098852910821,0.000437146379792803,-2.20127946835618,0.00439514160711731,0.010810824994444,0.00118838778078938,-2.19987892098146,0.00220067851831603,0.0102303536199466,0.000817112863467572
"11423-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114040888658877,-2.2001396127761,0.00140175310024454,0.0109634134093728,0.000369682824662982,-2.19369260202872,0.00127114669458901,0.0113813533625564,0.000394818781048279,-2.19929621166721,0.00422794569266199,0.0117216024614277,0.00095937918862596,-2.20032771479121,0.00219961547553447,0.011128038541914,0.000738168596719925
"11423-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11355130013531,-2.19891024423077,0.00139519768530064,0.00977491657037746,0.000403432289269411,-2.19293389779501,0.00125047052124908,0.0101292847960295,0.000433256652463358,-2.20784554755223,0.00442186171413814,0.0101968368665397,0.00119367245925847,-2.19962681616718,0.00173652866619997,0.00981568817422331,0.000584221522508581
"11423-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113611407443489,-2.2005686218119,0.00143277316015036,0.010039080334694,0.000398896292409345,-2.19496982294128,0.00128615875050836,0.0106462717729704,0.00042638233756245,-2.20874925001481,0.00465432196903716,0.0111238718626428,0.00132059955933812,-2.20194003130618,0.00210486426224826,0.0103756429877925,0.000662627701363815
"11423-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113998653524717,-2.19464940983767,0.00140930884042712,0.00865723189825192,0.000370452945992984,-2.18952131831142,0.00127052303068206,0.00906636436009109,0.000393984881650594,-2.19422061667833,0.00440695963671874,0.010254168078089,0.00123677484613712,-2.19511240430488,0.00191138550797326,0.0089038579038091,0.000610609347683324
"11423-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11364825311755,-2.20055897039153,0.00139334690548405,0.010481104572658,0.000388924668751989,-2.1938710117582,0.0012457473654993,0.0108078395946682,0.000413732656919251,-2.20291073311021,0.00431471023051836,0.0106436950843837,0.0011580342769819,-2.20006872650536,0.00197841501376989,0.0102223066218428,0.000683176262915703
