"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11426-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114535734198776,-2.19239930380907,0.00139012259134357,0.0101080070818648,0.000380041633648339,-2.18650389676893,0.00125209658803596,0.0105031963519123,0.000401393030970554,-2.19637076728689,0.00446361286621246,0.0121109025235068,0.00125183402016873,-2.19249239258081,0.00312206152321893,0.00996991171834451,0.00118246089900587
"11426-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114210187408221,-2.19300388198729,0.00140768308270013,0.00916272179349216,0.000388199691198362,-2.18818010759627,0.0012667030024555,0.00980892279303437,0.000411839226845227,-2.18608606661229,0.00477282202720879,0.0105950291562901,0.00152173178413049,-2.19184278772151,0.00267011716736757,0.0087087789777787,0.000952239962192934
"11426-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115398398606185,-2.18641461393784,0.00139644159884074,0.0103919614146698,0.000375000092788445,-2.18118626837374,0.00126186692713533,0.0112465364261567,0.000398878122643848,-2.17134484354138,0.0041795222386469,0.00547734184653381,0.00112387278677727,-2.18660353758191,0.00268664628769792,0.0106127630823359,0.000902885769124185
"11426-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.11443286556884,-2.19432518141205,0.00142399526536125,0.0102537510659302,0.000388402539649953,-2.18933202867132,0.00128578706310107,0.0113089253175182,0.00042072501690601,-2.23334449022407,0.00463028454293416,0.0166756401204263,0.00128739751556917,-2.19378317047421,0.00313972587297114,0.010122832292013,0.00114531164792697
"11426-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114507344104771,-2.19201947795749,0.001403562478873,0.0101657373402884,0.000399534197415167,-2.18569346220396,0.00125842799179579,0.0103745983319742,0.000424776892757086,-2.17630141559521,0.00456103161049747,0.00177756985381826,0.00138465243509231,-2.1888830469867,0.00242082862127546,0.00896361927161366,0.000909101845638983
"11426-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114571204299954,-2.19234892195842,0.00140843633114456,0.0104796035255126,0.00040208163126224,-2.18664056036898,0.00125919368553499,0.0113154560676827,0.000431215966895732,-2.17876459527702,0.00453164755015766,0.0096651644933602,0.0012761491169886,-2.19126129465269,0.00272109656526098,0.010052481127544,0.00101278760862955
"11426-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114434338388767,-2.19047781922236,0.00139041823897285,0.0089924110590153,0.000380252599475178,-2.18462836566461,0.00125669690253158,0.00907114057873285,0.000407854958138466,-2.19894705453118,0.00447115486359181,0.0118907011459898,0.00118313019230306,-2.19191191627396,0.00293893722781361,0.00934872033298029,0.00111199906731171
"11426-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114622415799034,-2.19216515478644,0.00144675132117738,0.0101379144249879,0.000404694250602481,-2.18722960058815,0.00129877772408095,0.0111892065716709,0.000437199325384332,-2.19463565412279,0.00432970161283754,0.0118127757393839,0.00121970815781066,-2.19248147564892,0.00264848344062479,0.0104662562376407,0.000957694213071737
"11426-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114304929470247,-2.19355884528296,0.00138943474809788,0.00971853174624492,0.000378396451132995,-2.18639300136086,0.00124773711271685,0.00945326142471445,0.000402575528905623,-2.20544652201692,0.00459815483324568,0.0171765741090208,0.00136968130725885,-2.19429823031939,0.00294863102322848,0.0099011604250154,0.00106183256400189
"11426-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114432182508951,-2.19574893022519,0.00139133933793302,0.0109680008322399,0.000377181573401022,-2.19001609861944,0.00126115423224752,0.0117494567015786,0.000404204054344097,-2.18912908596822,0.00438352998323341,0.0122123338871721,0.00120585685728778,-2.19742499660621,0.00292339650881506,0.0117513832373257,0.00107474442378756
