"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11429-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114882874986548,-2.1679810193024,0.00344447082118217,0.00168696961188657,0.00096187904909573,-2.1653820861384,0.00307674148603622,0.000949999357662035,0.00103900272671185,-2.1510971903533,0.0117194985151792,-0.000832905908324983,0.00350981108900323,-2.17024254065149,0.00870381742985052,0.00255007011383798,0.00317774546950165
"11429-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115216180352854,-2.18428830034408,0.00335335666571899,0.00894853947932874,0.000914658322535923,-2.17869339544585,0.00300087283287095,0.00942499948453314,0.000989805701953481,-2.18978214035742,0.011468038443244,-0.0114413935324557,0.00333075962669594,-2.18137515515994,0.00966113873783953,0.00838568579577306,0.00369382677835756
"11429-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115268795301515,-2.17756489452274,0.00325398410934488,0.00663300053968409,0.000870909607877268,-2.1716658917434,0.00294632738555519,0.00585741337379931,0.000930254504697719,-2.20867718235915,0.0102400500372218,0.0107397576209887,0.00281855909203519,-2.17621159575471,0.00695877151359367,0.00617059063128367,0.00248963482556102
"11429-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114037137581076,-2.17712998097245,0.00338767607091061,0.00267433607565286,0.00105161124894666,-2.17355253080511,0.0029986593032549,0.0016037232892679,0.00114267768055585,-2.13435846168151,0.010060802164838,-0.015428973981403,0.00331867859813762,-2.16963199752867,0.0127634592803127,-0.000561188750651552,0.00534998356688233
"11429-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114973854610046,-2.17620055633024,0.00334780403624647,0.0054997815772899,0.000987281438406532,-2.17587766873994,0.00303312829302474,0.00729618464610754,0.00107820691216887,-2.19201673071042,0.0106449670483028,0.00532839994972659,0.00281056123940095,-2.17560179877283,0.00930303116561811,0.00560799887819548,0.00398247948052604
"11429-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.117189461821966,-2.16812871029747,0.00323050122666524,0.00990851366578468,0.000911008882594451,-2.1605655863822,0.00290226690258575,0.00926724027151865,0.000960630910404567,-2.18292259567947,0.009877956059108,0.0116250057953667,0.00242682389584071,-2.18490595324634,0.0120485096736732,0.0159501322763928,0.00451468413388211
"11429-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116190882309529,-2.18562446833108,0.00327388124265003,0.0137761549516663,0.000948290517227863,-2.17635850513093,0.00293534745785337,0.0135137557297499,0.00100257719331357,-2.19501018211529,0.0102772772711606,0.0148297071711932,0.00306058236422914,-2.18071513625291,0.0061122053560686,0.012695450157511,0.00263140571926701
"11429-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115103663291806,-2.1906728146127,0.00328697222363867,0.010337517743464,0.000818960821565729,-2.18388169309807,0.00295713558085025,0.0106730205482778,0.000864199880654712,-2.2662555684384,0.01089373994624,0.0302905977166317,0.00305587978417928,-2.19250446625208,0.00875132115076889,0.0109279958435261,0.00302315814890162
"11429-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116823424010933,-2.15530171391757,0.00332054438197347,0.0031975491804839,0.000948910752477062,-2.15276545039472,0.00296162292018884,0.00299375790480624,0.00100856429929566,-2.11002762964172,0.0100777050384048,0.00866139667250295,0.0032504096367612,-2.155548588124,0.00811922291936215,0.00349416166267165,0.00335303220899767
"11429-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116577649332512,-2.18456469938543,0.00331282826404852,0.013490997862143,0.000883282275164271,-2.1754047852998,0.00302413391830276,0.0136149220597145,0.000983213612256827,-2.20460502246092,0.0115882355234372,-0.00477465414685327,0.00337912681723747,-2.17674051104504,0.00935600363358272,0.0106148926590264,0.00344206242163525
"11429-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116155467813477,-2.18552238427344,0.00337803519194596,0.0129576755840135,0.000952105459565505,-2.17659454406165,0.00300650688768747,0.0128806161863607,0.00100710370047542,-2.15061666678262,0.010929753207912,0.012823547280994,0.00319460473792793,-2.17972855659416,0.0104104147013687,0.010853974714137,0.00392127251894521
"11429-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115855438938353,-2.1866938567225,0.00326516400652989,0.0119108578912452,0.000864962241677053,-2.17782674277529,0.00290964801289182,0.0117672800947479,0.000908078527453726,-2.24340978437676,0.0120294213069522,0.0454101651855944,0.00381398941192487,-2.18809815414163,0.00757736602661053,0.0121239055888109,0.00278984383721806
"11429-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115031059796761,-2.19104785544722,0.00351610574229289,0.0111868130940782,0.00102122738455904,-2.18141958244067,0.00311876572717665,0.0104940508980359,0.00113711102245396,-2.30775581339979,0.0127185423237258,0.0452295440212689,0.0040825560093123,-2.19597254797759,0.013297793949613,0.0128399300007774,0.00465987752289328
"11429-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115332160694416,-2.18137047538857,0.00333411990066861,0.00783499889659818,0.000871713306449374,-2.17755306205946,0.00302348289326625,0.00854455950162877,0.00093303677144976,-2.21753113597172,0.0099108292803508,0.0073992697823765,0.00231776819242073,-2.1851182570486,0.00812049864326526,0.00928791914920902,0.00286858738705714
"11429-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.117019899927319,-2.1806228029044,0.00332728717350894,0.0140634357070115,0.000938644142277774,-2.17220839614264,0.00295395595040876,0.0151241608521775,0.00101211891447241,-2.12016212516724,0.0112529063073353,0.000997916103876409,0.00320099594354365,-2.17537436037064,0.0136972568385551,0.0116133398966216,0.00515940004586052
"11429-16",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115947202785701,-2.18764294663367,0.00329823406055338,0.0122716398321606,0.000847009405980499,-2.17988064947387,0.00299279924604839,0.0124254647578274,0.000897030230267928,-2.18388250095109,0.0113528687935894,0.00893552992751965,0.00328320070451575,-2.18607878369456,0.00741825383733857,0.0119151561302773,0.00240976536016049
"11429-17",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11516916695803,-2.18707456692218,0.00339009845152519,0.0103712308306731,0.000973243219958215,-2.18142324099397,0.00304541834933149,0.0109367994015616,0.00104104657565168,-2.20214642030435,0.0110881841892967,0.0159446408254868,0.0046075229536189,-2.18842219531805,0.00833524629699421,0.0113266706615503,0.00331473394937026
"11429-18",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11491506127038,-2.17893033215979,0.00333570274663875,0.00649280303860381,0.000991334998925988,-2.17266782112668,0.00300938107310957,0.00529410475793561,0.00108245215889046,-2.09001994374336,0.0115231638130978,-0.0188322619270287,0.00314989176333773,-2.17547856616244,0.00916993686845301,0.00491625377461099,0.00355424906892736
"11429-19",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116543908900201,-2.16951173168087,0.00337980968508465,0.00732501861039591,0.000883564905680175,-2.16819847559337,0.00304815666165154,0.00906492849539738,0.000935641179625896,-2.08934291426457,0.0120248398287687,-0.0227876285444069,0.00424935856366172,-2.16684965263453,0.00449902747727421,0.00585832474107293,0.001223912320922
"11429-20",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114024459167769,-2.1991815858637,0.00343339161318523,0.0108294110739178,0.00095670748142486,-2.1944085789694,0.00310808833351438,0.0120324417419967,0.00103779378077192,-2.18538395469994,0.0103833282800646,0.0125499062718785,0.00315657790255743,-2.19619271792425,0.00634676251026441,0.0103742118597194,0.00236884905336027
"11429-21",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116062613585967,-2.18228047608268,0.00336013080087228,0.0106100997611353,0.00088632037053726,-2.17876751668753,0.00302362763011595,0.0126182173020445,0.000951121860680907,-2.20729072332319,0.0113702659457495,0.00770711223132156,0.00307792479965714,-2.18114110756132,0.0114939181516005,0.00988079827973514,0.00403939948192486
"11429-22",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115452202088024,-2.18147680383603,0.00339713691443372,0.00834964894060368,0.000902291168978626,-2.17717562508395,0.00307283134085227,0.00899793163480746,0.000969552418978334,-2.15053515700441,0.00972978829197928,0.01203735212068,0.00227566787601871,-2.18061799126886,0.00556988499593057,0.00814383317684941,0.00181695981340721
"11429-23",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116995894756587,-2.16208284842018,0.0032376068879192,0.0063409056994496,0.000856862331446088,-2.15993760545588,0.00294470879942896,0.00732167323920998,0.00090934702476273,-2.14163134380861,0.0112088070485421,0.0144499248798948,0.00308635467174061,-2.15798108712634,0.00590736825051386,0.00476137263842577,0.0020338297180428
"11429-24",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11426873410516,-2.19271963201249,0.00337896992064779,0.00973147832888768,0.00098647361408672,-2.18509384091781,0.00303667210920739,0.00896598617131465,0.00106082227458793,-2.20856342655538,0.011520429431734,0.0110961788966573,0.00375232791288722,-2.18508323393335,0.00838668846177774,0.00646526433973078,0.00318162538072034
"11429-25",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115204812548248,-2.18762069782063,0.00331136051163387,0.00987536849165585,0.000861244786860103,-2.18167791206525,0.00296989536247133,0.0104955466468224,0.00091746783596762,-2.21477576927904,0.0102435666846049,0.014142275163987,0.00208257910699414,-2.18502789112585,0.0103784987641195,0.00855919953356896,0.00345111912487917
"11429-26",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.1149458215364,-2.18423099342892,0.00338905641836412,0.00819081324052784,0.00094076487854959,-2.17768621991709,0.00306144744279988,0.00769329410368136,0.00102983510916656,-2.08804179819185,0.0127208458435339,-0.0223860005134561,0.0038439725198686,-2.18339760182502,0.0062310312660196,0.00762446855527864,0.00213595899500614
"11429-27",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.117180677830895,-2.16830450938385,0.00346474329742519,0.0088609611863674,0.000923431847615698,-2.16020239883336,0.00309331849720753,0.0078926014067923,0.000977549873128348,-2.13394540606842,0.0114116810166394,-0.01573326805175,0.00368867144409427,-2.17443600929902,0.0133964630983047,0.0109719814965199,0.00455211861133619
"11429-28",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.113722912952798,-2.20520401087716,0.00324431246461375,0.0117385141939511,0.000822678513122069,-2.19858782514156,0.00293608367740975,0.0123469610847524,0.000857597064824707,-2.16273472803831,0.0105370653556971,-4.93094316390924e-05,0.00248297733786,-2.20438647209454,0.0072234862713689,0.0113625663967088,0.00234113410402854
"11429-29",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116225409054256,-2.17913858494041,0.00320920952100427,0.0108465747315438,0.000875318953754246,-2.17241800740748,0.00290832213287654,0.0111680165576613,0.000944378258728835,-2.18648829025059,0.0128911300199734,0.019812674559303,0.00356709645376805,-2.18447054412613,0.00944035400895173,0.0121056137539105,0.00350938701303718
"11429-30",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114026609571648,-2.18391883888769,0.00324838541580741,0.00501810272892626,0.000885590960517606,-2.18132067300975,0.00296418836430534,0.0053925123602322,0.00096340416906506,-2.12150776040555,0.0105382798050313,-0.022226808200471,0.00348889984520548,-2.18195348485928,0.00775258607396098,0.00424432919707315,0.0029682101117711
"11429-31",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.113920300172822,-2.19424262819589,0.00346341280542832,0.00956464983554881,0.00109208864691326,-2.1871329857747,0.00310868986213706,0.00888927085290157,0.00119683317286788,-2.19267740972686,0.0119056137552576,0.0103750316340078,0.00415916627122456,-2.19136798268843,0.0130287893477431,0.00803666344209577,0.0054210185607081
"11429-32",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115912032529724,-2.18302308240529,0.00337239996348942,0.0110875488748895,0.000944711825499556,-2.17670680858289,0.00304715660265185,0.0117767324456525,0.00103807729694167,-2.19419322463874,0.00989945129546928,0.0102548300576401,0.00265401029521253,-2.17988483425117,0.0115044646518234,0.00920926840131511,0.00404394633101997
