"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",340,0.00995033085316809,-0.7,0.15,0.1,0.0716132538055859,0.00923809369775266,0.0013055291475643,0.00911422552184105,0.00129854677900163,0.00592548955734965,0.00520467498849412,0.00915677921778425,0.00135642860709185
"11427-2",340,0.00995033085316809,-0.7,0.15,0.1,0.0718887903269871,0.0085649747419671,0.00142441376262467,0.00853511928386609,0.00142907052823057,-0.00312739490857219,0.00420675025541969,0.00847280178968097,0.00147931957336978
"11427-3",340,0.00995033085316809,-0.7,0.15,0.1,0.0719028757652834,0.00902317296208708,0.00131629784058123,0.00896988647369897,0.00131670620178053,0.00892803729316796,0.00459362906401207,0.00929335114863363,0.00139833845073673
"11427-4",340,0.00995033085316809,-0.7,0.15,0.1,0.0715469684483897,0.00932411325330854,0.00119906552305972,0.00939319350160894,0.00120007951797094,0.011048390060508,0.00507074255010501,0.00929309833649045,0.00124905665896108
"11427-5",340,0.00995033085316809,-0.7,0.15,0.1,0.0715945081703505,0.00903491006197499,0.00123459831453125,0.00915286360023027,0.00123236920283552,0.0135718676440118,0.00507456226191997,0.00928917610880018,0.00127814883433293
"11427-6",340,0.00995033085316809,-0.7,0.15,0.1,0.0719789117661148,0.0108478711334088,0.00125898403518898,0.0107331439671373,0.00126357618351617,0.015513082941588,0.00444714409785278,0.0108092121353705,0.00129846077358914
"11427-7",340,0.00995033085316809,-0.7,0.15,0.1,0.0721491612349154,0.0119645920642448,0.00112133865513695,0.0119099813522605,0.00111406234948392,0.0127654793785965,0.00272797330844236,0.0120623089229809,0.00115616010789753
"11427-8",340,0.00995033085316809,-0.7,0.15,0.1,0.0715134335462692,0.00868531304723923,0.00110420367188983,0.00863877516006337,0.0011055173347391,0.00239947765723254,0.00343622931085994,0.00894207103999698,0.00111277324005587
"11427-9",340,0.00995033085316809,-0.7,0.15,0.1,0.0718470161544613,0.00920472798986796,0.00129592887084171,0.00918090819495617,0.0012944394963386,0.0114033996283436,0.00445536338515819,0.00917694826217658,0.00137356595783012
"11427-10",340,0.00995033085316809,-0.7,0.15,0.1,0.0716227541497222,0.00837222178354785,0.00130624213709673,0.00828132420104786,0.00130312939049514,0.00723770024267692,0.00401005558263607,0.0084925977501382,0.00136788941025407
"11427-11",340,0.00995033085316809,-0.7,0.15,0.1,0.0717755903653718,0.00797943799036894,0.00131072887732806,0.00789988943926783,0.00131246168233918,0.00890548456618036,0.00511931522180353,0.00747568008900287,0.00140254869274504
"11427-12",340,0.00995033085316809,-0.7,0.15,0.1,0.0716583161403221,0.00949524806566554,0.00123491748396519,0.00940696611690016,0.0012271344352817,0.0259616610475902,0.00819956025377247,0.00976747799278224,0.00127982717968087
"11427-13",340,0.00995033085316809,-0.7,0.15,0.1,0.0719122228717523,0.010479734927353,0.00128581462254561,0.0104199366717938,0.0012800363914976,0.00435885567782556,0.00660793127771424,0.0103572011530772,0.00130195406024372
"11427-14",340,0.00995033085316809,-0.7,0.15,0.1,0.0720827105622609,0.00999312476077725,0.00135298916221863,0.0098014506684289,0.00135125830820884,0.017522164981068,0.00389089994413248,0.00976829211929581,0.00138161034218132
"11427-15",340,0.00995033085316809,-0.7,0.15,0.1,0.0719568174309694,0.00895426953533067,0.00120165710813263,0.00886081094778888,0.00119488907032761,0.0186171313310737,0.00694134312303673,0.00855052670242248,0.00120627326937041
"11427-16",340,0.00995033085316809,-0.7,0.15,0.1,0.0719228524660184,0.0112847140576329,0.00116847991266199,0.0112281495617692,0.00116450160121659,0.0110541951764053,0.00282747484689518,0.0111571440661009,0.00118041237449462
"11427-17",340,0.00995033085316809,-0.7,0.15,0.1,0.0717439895651972,0.0109597166085497,0.0012819379570007,0.0108463348094848,0.00127632779725467,0.0155113792228501,0.00286195720021283,0.0108361918765544,0.00130447933960064
"11427-18",340,0.00995033085316809,-0.7,0.15,0.1,0.0718657562016457,0.0116014390729898,0.00121991438988954,0.0115095224037109,0.00121254297747834,0.00751137851281948,0.00389230444230863,0.0116429590079756,0.00127456889115951
"11427-19",340,0.00995033085316809,-0.7,0.15,0.1,0.0719475187996915,0.0100273095983805,0.00128223271771491,0.010022297078297,0.00128383935844204,0.00804356231598662,0.00499665722188631,0.0100755731779993,0.00134530970648824
"11427-20",340,0.00995033085316809,-0.7,0.15,0.1,0.0719041369986481,0.00863894587028049,0.00127615991988109,0.0085746104166172,0.00127002234616961,0.00684692737660499,0.00434223475361894,0.00874891168390307,0.00132475375104631
"11427-21",340,0.00995033085316809,-0.7,0.15,0.1,0.0718943774922016,0.00896498887866921,0.00130079474855441,0.00895901436302732,0.0013026086364225,0.0152573298453163,0.00657138874645512,0.00898159596404285,0.00132594089896162
"11427-22",340,0.00995033085316809,-0.7,0.15,0.1,0.0713902532851002,0.0115240413769343,0.00135770318360694,0.0115724951776702,0.00135397269674185,0.0100650010870494,0.0066319145150625,0.0115370085472315,0.00141850300591256
"11427-23",340,0.00995033085316809,-0.7,0.15,0.1,0.0717793795294971,0.0112488051877574,0.00115579864574585,0.0112547258070998,0.00115369958579699,0.0132164065080092,0.0038445167121722,0.0112691827103558,0.00121527109051573
"11427-24",340,0.00995033085316809,-0.7,0.15,0.1,0.0718489213175475,0.00981634407148349,0.00122900370410054,0.00978132125755733,0.00123322130128115,0.0122996807685045,0.00252701220325139,0.0100424941522667,0.00125059877839114
