"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718645681528901,0.0110239773029196,0.000467527494214757,0.0109998364954701,0.000466622667084604,0.0112454505008072,0.00160993916848052,0.0110702586911258,0.000482278993645209
"11422-2",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717765502345285,0.0101249564742007,0.000481566720858451,0.0100890904162709,0.000480417253956861,0.00951781229078849,0.00169999631960404,0.0101225223924409,0.000500282265872414
"11422-3",2200,0.00995033085316809,-0.7,0.15,0.1,0.0716390747863626,0.00896130039431419,0.000474073753011145,0.00888369557872759,0.000472341825507773,0.00918768001508088,0.00163928053997234,0.00907997051048836,0.00048964870470706
"11422-4",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718404592557705,0.00999332133435768,0.000485086762093269,0.0099373854002846,0.000484311751291111,0.0100317136755395,0.00167263608938632,0.0100860631181507,0.000504218813071708
"11422-5",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717664875214833,0.00954598841324549,0.000492676747723894,0.00949802471443475,0.000492305972608936,0.00821649841789495,0.00171375902944287,0.0097057114313895,0.000504607915918477
"11422-6",2200,0.00995033085316809,-0.7,0.15,0.1,0.0719820471126024,0.0101444430404495,0.000482224869813196,0.0100850196717643,0.000480639651747004,0.0116406973776693,0.00118108089198783,0.0100568098930733,0.000487389969157952
"11422-7",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718262907428384,0.00963132718559516,0.000484884893916535,0.00958687605079007,0.000483636207486475,0.011837800494937,0.00141708728812619,0.00964691931493634,0.000495861613306769
"11422-8",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717122716012979,0.0103819029434477,0.000469523935036615,0.0103667373639148,0.000468268735725984,0.011295246346869,0.00139114171734705,0.0103201064333445,0.000476160912646686
"11422-9",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717344217418983,0.00973227941210044,0.000477838667455605,0.00969108946710133,0.000476453620861909,0.0102385548961538,0.00144151989265748,0.00975780357223671,0.000496483644994938
"11422-10",2200,0.00995033085316809,-0.7,0.15,0.1,0.0719201863685447,0.0105957790849771,0.000482959578125665,0.0106171560142667,0.000482650299067689,0.00944547293910363,0.0014060610382827,0.0105741397187224,0.000494855629967233
"11422-11",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718958765074944,0.00999014906111264,0.000487088773528154,0.00995767341512293,0.000487468744621073,0.00847502714477589,0.00157311974988498,0.00997037600419831,0.000496907616836469
"11422-12",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717644324936351,0.00997290443212496,0.000466474500881654,0.00993751165403543,0.000466246991500426,0.0109745732607337,0.00159382745621676,0.0100014885200256,0.000493850963231909
"11422-13",2200,0.00995033085316809,-0.7,0.15,0.1,0.071875381517103,0.00867900181268597,0.000488944121168545,0.00860870896025161,0.000487483119736242,0.00816877955511608,0.00161675138518054,0.00859302892779513,0.000507229592876631
"11422-14",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718240805457094,0.0106746600153472,0.000464939190848397,0.0106695257682687,0.00046423636262688,0.010924169002799,0.00148553010209136,0.0105968918343944,0.000482418313778905
"11422-15",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717812370316409,0.0105772269614187,0.000479999007365789,0.0105051979985453,0.000479103067518763,0.0106133462532358,0.00153343913349153,0.010540679840784,0.00049166438751433
"11422-16",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717812086230412,0.00977951254449231,0.000480172253566969,0.00971611228432431,0.000479009538313364,0.0115733684739889,0.00155402102365781,0.00970693550379752,0.000514073056974324
"11422-17",2200,0.00995033085316809,-0.7,0.15,0.1,0.0715948524052572,0.00919504489428873,0.000498598851160553,0.00915689530472701,0.000496638168479129,0.0100276484991114,0.00140718253288359,0.00916562516052135,0.000520473534492126
"11422-18",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718872188853282,0.00959500350804934,0.00046484325493965,0.00956298078471847,0.000463718173966568,0.00895702932190938,0.00123492396153512,0.00966026753836137,0.000491043294690212
"11422-19",2200,0.00995033085316809,-0.7,0.15,0.1,0.0716916156455542,0.00884025122820043,0.000497351770720873,0.00885274550947778,0.000496487801905915,0.00862293420664083,0.00147404499499213,0.00883196846653059,0.000517472593666217
"11422-20",2200,0.00995033085316809,-0.7,0.15,0.1,0.071819395181425,0.00988559873792487,0.000488516858336195,0.00984272208615732,0.000488031237831351,0.00995983098836722,0.00192331895253513,0.00996624222425229,0.000515635195107205
"11422-21",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717538351590801,0.01064577353277,0.000483324976156291,0.010616115144416,0.00048234242855937,0.00979245882619975,0.00153435556614204,0.010568973269837,0.000502187964067975
"11422-22",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717306366727898,0.00951865776108353,0.000483613213182851,0.00947396737408928,0.000482587354418202,0.00954895079972622,0.00158770769130707,0.00937709719994907,0.000505009357735644
"11422-23",2200,0.00995033085316809,-0.7,0.15,0.1,0.0719568761139183,0.00965866452860807,0.000478913478479654,0.00961458753694268,0.000477678305950831,0.00926346413595028,0.00153810033419333,0.00952659233124772,0.000504643035378411
"11422-24",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717888243877866,0.00998836592718641,0.000489088892446537,0.00999697181720802,0.00048842523082954,0.00981458705840228,0.00165312159015722,0.00993694367851167,0.000494488003452322
"11422-25",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718319504125022,0.0100937725530519,0.000490235672441264,0.0100741881062357,0.000487794988071641,0.0105145657176496,0.00167679670468114,0.0101232779202853,0.000504524828177587
"11422-26",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718146178429511,0.00949766557639892,0.000481344004249698,0.00952489255500358,0.000480129767860736,0.00686430421619903,0.00155199373880427,0.00957868364381459,0.000496543620754405
"11422-27",2200,0.00995033085316809,-0.7,0.15,0.1,0.0716401740377903,0.00966720979193599,0.000461602215338118,0.00957857245771595,0.000461375285841173,0.00906432493082377,0.0017543148120594,0.00963749771752257,0.000473476262097259
"11422-28",2200,0.00995033085316809,-0.7,0.15,0.1,0.071605303327199,0.00975227420597384,0.00050590295405147,0.00970503785068395,0.000504819066409309,0.0100004696256719,0.00157514386722369,0.00977461771080858,0.000526982322283785
"11422-29",2200,0.00995033085316809,-0.7,0.15,0.1,0.0717014574194554,0.0102513218234329,0.000496427706880654,0.0101678515214409,0.0004953414589786,0.0102216647163922,0.00139069064848131,0.0102507283341137,0.000517511382756657
"11422-30",2200,0.00995033085316809,-0.7,0.15,0.1,0.0715899578206532,0.0101286377100387,0.000498817612419224,0.0100805420974069,0.000498141533594358,0.00891164714210608,0.00173088949269591,0.0102431131794479,0.00051142406858377
"11422-31",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718455442330469,0.00992763645871641,0.000461366635793729,0.00988883059959799,0.000460875433245581,0.0112034112234835,0.00170096816726457,0.00995633039440376,0.000471011130104986
"11422-32",2200,0.00995033085316809,-0.7,0.15,0.1,0.0718714963592367,0.00998609115697819,0.000477925385464415,0.00999358199650947,0.000478497934227318,0.00938703679141088,0.00175135742966455,0.00990974524379395,0.000493133992355105
