"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",100,0.00995033085316809,-1,0.6,0.1,0.0718604551767888,0.0078749191134308,0.00250365079455208,0.0067147785956355,0.0023850648809411,0.0148911154814468,0.0124925036209444,0.00807746638837887,0.00410847035004849
"11430-2",100,0.00995033085316809,-1,0.6,0.1,0.0718222789699996,0.0119764314013808,0.00268660983053265,0.0125245092242037,0.00270601809156202,0.00939497920503422,0.0111295378513538,0.0154606042360654,0.0050610037921414
"11430-3",100,0.00995033085316809,-1,0.6,0.1,0.0721665827643774,0.0117348345888255,0.00221093983639109,0.0120533050078109,0.00223842073418869,0.00839447382404692,0.00569693423494624,0.0115075442314017,0.00284882310521136
"11430-4",100,0.00995033085316809,-1,0.6,0.1,0.0713785078492766,0.00785471519516639,0.00216604987207129,0.00847545046079878,0.00218913746122022,0.0178226322031719,0.0164120110804165,0.0109138409588291,0.00339003082666658
"11430-5",100,0.00995033085316809,-1,0.6,0.1,0.0719170527423482,0.0103570340731352,0.00251234993948484,0.0106813485398978,0.00240413423674791,0.0311309796667998,0.0122236136388744,0.0129290714610675,0.0047987321325148
"11430-6",100,0.00995033085316809,-1,0.6,0.1,0.0720097137763842,0.00800430311128313,0.00209542879150452,0.00715093584582838,0.00208434881995587,0.0122850216002763,0.00966690473352992,0.00586325950943756,0.0026130510620351
"11430-7",100,0.00995033085316809,-1,0.6,0.1,0.0714232825245035,0.0103245115798462,0.00219316611736195,0.0103115344197919,0.00219656916580218,0.0149690586121417,0.00996541401324682,0.0110883038303038,0.00323802901567978
"11430-8",100,0.00995033085316809,-1,0.6,0.1,0.0719892911762416,0.0082150834942543,0.00262487348186017,0.00724372489902142,0.00259251572819962,0.00810267817977492,0.00884845338681781,0.0101219334408321,0.00427310480205088
"11430-9",100,0.00995033085316809,-1,0.6,0.1,0.0715646155962808,0.00980212527469082,0.00256866947292996,0.0104460390169977,0.00254747351414045,0.0215764758031398,0.00966653882114546,0.010306114429107,0.00433451599345094
"11430-10",100,0.00995033085316809,-1,0.6,0.1,0.071880588807436,0.0137740142421736,0.00278428740443188,0.0128246643431522,0.00270972451854423,0.012751463076034,0.0087792795841444,0.0157652545417944,0.00573763329452587
"11430-11",100,0.00995033085316809,-1,0.6,0.1,0.0715213272382971,0.010268550019717,0.00235716414859508,0.00882109585482933,0.00223707808413183,0.0250713216923087,0.0104460176271434,0.0111391058755751,0.00327552642935163
"11430-12",100,0.00995033085316809,-1,0.6,0.1,0.0719972236692186,0.0122973085809351,0.00234903954280401,0.01123818084883,0.00225067177337246,0.0106206121225709,0.00944960883930988,0.0109391678370374,0.00414894892636619
"11430-13",100,0.00995033085316809,-1,0.6,0.1,0.0720084835892607,0.00890765410536604,0.00200935869003489,0.00798318544825142,0.00192935436032155,0.0164355841814273,0.0130764192231419,0.012296540029882,0.00376267249702354
"11430-14",100,0.00995033085316809,-1,0.6,0.1,0.0710812310865762,0.0131041608241565,0.00188396291736062,0.0127341437912478,0.00183418391508887,0.0399601739483048,0.0259149943997323,0.0203417811918418,0.00462487718336112
"11430-15",100,0.00995033085316809,-1,0.6,0.1,0.0716591538139486,0.0101248151250393,0.00187189503054669,0.0101249171109988,0.00182818402881327,0.0140030172783002,0.00651433252259713,0.011005282955902,0.00277444160186266
"11430-16",100,0.00995033085316809,-1,0.6,0.1,0.0719717352515743,0.0104024556117759,0.00185418884182744,0.010251917065702,0.00184724922248015,0.00817183265819353,0.00602531074916835,0.0111037296398173,0.00264369962428694
"11430-17",100,0.00995033085316809,-1,0.6,0.1,0.072603595334193,0.00691936862914659,0.00258092416879096,0.00640956402691155,0.00249571759624925,0.00475272774911406,0.0108814499735667,0.00360886085940674,0.00427649293806116
"11430-18",100,0.00995033085316809,-1,0.6,0.1,0.0714629013273543,0.0109920231598961,0.00230177085803764,0.0108014285461153,0.00227476974081565,0.00960724603953386,0.0142304609674008,0.0110213036308086,0.00556301844099803
"11430-19",100,0.00995033085316809,-1,0.6,0.1,0.0715238094821875,0.00919192951342376,0.00304630737691754,0.00947990131913818,0.0029529964833979,-0.0235462986555564,0.0210795130170279,0.00701124513185405,0.00551688883245952
"11430-20",100,0.00995033085316809,-1,0.6,0.1,0.0722658536609309,0.00748422991983351,0.00212675667556509,0.00705497101026801,0.00208235940646158,0.00497571024506411,0.0115590071884865,0.00900644982253752,0.00249517831521957
"11430-21",100,0.00995033085316809,-1,0.6,0.1,0.0720818350792331,0.0122921302380289,0.00182722759253966,0.0114505183463819,0.00178964404594326,0.0128656926728713,0.00493490975687453,0.00807254177392601,0.00201014385896936
