"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",100,0.00995033085316809,-0.35,0.6,0.1,0.071914628758747,0.011242765542967,0.0026375911294705,0.0113692879253349,0.00259607643421651,0.0173708085391608,0.00987127057382487,0.00935117526872762,0.00279627581360799
"11423-2",100,0.00995033085316809,-0.35,0.6,0.1,0.0720531506520497,0.00718521260764654,0.002515742429943,0.00654583933755509,0.00244299085582356,0.0264991159016527,0.00935212093507247,0.00493356364073862,0.00328107667649406
"11423-3",100,0.00995033085316809,-0.35,0.6,0.1,0.0716525472072348,0.00617337620136113,0.00251362781368344,0.00580760935304446,0.00246421586149369,0.00791169017188095,0.0103318266543576,0.00958704719254327,0.00381450050642728
"11423-4",100,0.00995033085316809,-0.35,0.6,0.1,0.0728127251275557,0.0109984591481882,0.00186017398406069,0.0110184676864525,0.00183398302286869,0.0133496272593388,0.00302947727175156,0.0107973669016277,0.00195386565461243
"11423-5",100,0.00995033085316809,-0.35,0.6,0.1,0.0711123000405809,0.00985416764712081,0.00276922402170568,0.00927223657786434,0.00265357593108487,0.00337786624972572,0.00830293639970819,0.00712074800832751,0.00376004995710157
"11423-6",100,0.00995033085316809,-0.35,0.6,0.1,0.0720799296676021,0.0130149112704971,0.00258454926709645,0.012659865418866,0.00259748994572434,0.0232528636403404,0.00983737154420916,0.0136796054959288,0.00291008034219268
"11423-7",100,0.00995033085316809,-0.35,0.6,0.1,0.0712988209260334,0.00725483382495671,0.00199647670035039,0.00707975755499756,0.00196086899482344,0.0123747086444806,0.00332380979560973,0.00936284649959494,0.0026711615388769
"11423-8",100,0.00995033085316809,-0.35,0.6,0.1,0.0717762849129283,0.0126724651262043,0.00190831004711969,0.0123122105053293,0.00189258869421134,0.0108270401101663,0.0143082542851047,0.0125015163977775,0.00233712651507697
"11423-9",100,0.00995033085316809,-0.35,0.6,0.1,0.071697171504542,0.00726332280537797,0.00285451456979399,0.00701107406234787,0.00279766839212104,0.0177829012022262,0.0166887765546184,0.00731397098361368,0.00298745645021642
"11423-10",100,0.00995033085316809,-0.35,0.6,0.1,0.0714950209757506,0.0111398243538031,0.00204183957972403,0.0111615965750697,0.00204959687380849,0.0236536894980476,0.0134515805677692,0.0126281438222035,0.00315036694546778
"11423-11",100,0.00995033085316809,-0.35,0.6,0.1,0.0715703658364148,0.00866135010364795,0.00234881378933851,0.008508078013748,0.00236863911163267,-0.0154831204823404,0.0178196574784197,0.0095400369277903,0.00341555304346884
"11423-12",100,0.00995033085316809,-0.35,0.6,0.1,0.0715097690467237,0.0135174132276392,0.00252946116969505,0.0130512482733952,0.00248038253033154,0.0189961801130899,0.00592149567157719,0.0162269146009045,0.00326645342120103
"11423-13",100,0.00995033085316809,-0.35,0.6,0.1,0.0714969249663389,0.00798789878003367,0.00212523785393522,0.00780470363985486,0.00211712103509832,0.0117092105909267,0.015282488204807,0.00575606377405255,0.00234981492806643
"11423-14",100,0.00995033085316809,-0.35,0.6,0.1,0.0728635393401138,0.00869619546016008,0.00216938088836168,0.00890630014526582,0.00220104609784882,-0.0020956329079813,0.00754445490025362,0.00706488975295694,0.00261461106608831
"11423-15",100,0.00995033085316809,-0.35,0.6,0.1,0.0713791109809276,0.0170370413531702,0.00247647727794866,0.0162034093717898,0.00244857561881666,-0.00272439322085462,0.0115753862944192,0.018393653018089,0.00348407119846611
"11423-16",100,0.00995033085316809,-0.35,0.6,0.1,0.0715458987438559,0.00903668130611576,0.00240753309745208,0.00898002495453699,0.00241390719608848,0.0184957782658573,0.00818238891307588,0.00626780526258749,0.00279945503663087
"11423-17",100,0.00995033085316809,-0.35,0.6,0.1,0.0716814835303251,0.00805324676887523,0.00219965166396707,0.00757652137178031,0.00213045280635492,0.00971775808560383,0.00590053487608282,0.00862332688413718,0.00221007572436399
"11423-18",100,0.00995033085316809,-0.35,0.6,0.1,0.0726022424582201,0.0118775151311757,0.00225811907634462,0.0113024428432978,0.00224012554836302,0.00657959401366063,0.0139549163180406,0.010898925877738,0.00293848159829238
"11423-19",100,0.00995033085316809,-0.35,0.6,0.1,0.0714625596909197,0.00997673067766383,0.00204764343034976,0.0101429583904398,0.00199402508770581,0.0109698632274193,0.0110748506159812,0.00833596318889497,0.00246363572512863
