"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716994117038115,0.00962876846097718,0.00049900180895044,0.0091549680135563,0.000490839764106309,0.00934919801267352,0.00155098876965658,0.00971797967949213,0.00068470810450285
"11429-2",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716587890262341,0.0106024873047965,0.000484881456696714,0.0101394624217904,0.000478375609980374,0.00950038478250575,0.00136414980720776,0.0105983331197908,0.000656836236917657
"11429-3",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716958158060153,0.0096599286872074,0.000472813438883155,0.00914367502153108,0.00046113336914866,0.00785634247027161,0.00153788818645212,0.00960513550690668,0.000644318594657909
"11429-4",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717370066962363,0.0103505938192044,0.00050004763913749,0.00995344568391895,0.000490350394211852,0.0104582627467036,0.0015848564202037,0.0104734460695524,0.000696413518540639
"11429-5",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717722354636773,0.010440521822349,0.000464845897813363,0.00999701215347732,0.000456936535754043,0.0106486658167145,0.00152459756126119,0.010786977669852,0.000557035245760643
"11429-6",2200,0.00995033085316809,-0.7,0.6,0.1,0.071909304268112,0.0106479607988475,0.000480515478290664,0.010347233797022,0.000474139954851573,0.0102335491612831,0.00153645395425576,0.0105362316957762,0.000576017233375345
"11429-7",2200,0.00995033085316809,-0.7,0.6,0.1,0.0718657721264203,0.0103710914738828,0.000474981527901786,0.0101164695398156,0.000467692954661652,0.00935803411982677,0.00149204466955441,0.0100375572019938,0.000611522986024824
"11429-8",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716909649667052,0.010892284356589,0.000493749320470214,0.0104956091968855,0.000484822356322387,0.00857531042588912,0.00142485895170775,0.0104195532318239,0.000615171283128257
"11429-9",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716864222136319,0.0105718800225751,0.000468655620273663,0.0101202724794074,0.000460948400526986,0.0101852999594957,0.00149679424312246,0.0107715104689895,0.00068682733274596
"11429-10",2200,0.00995033085316809,-0.7,0.6,0.1,0.071889770836233,0.00893782664227184,0.000499164156912526,0.00890051677865144,0.000493220592613288,0.00807494750288644,0.00170238469470816,0.00906273111670604,0.000680316127679206
"11429-11",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717393354234543,0.0112024669121804,0.000471575850738222,0.010877087882807,0.000467400104834222,0.0131432641086093,0.00131793881243828,0.0111461405934614,0.000564190528376214
"11429-12",2200,0.00995033085316809,-0.7,0.6,0.1,0.0718995609569333,0.0097944553983757,0.00049014791559752,0.00942992819670718,0.000482117919547332,0.00985427474386779,0.00161528499841141,0.00996890016036559,0.000675161052157593
"11429-13",2200,0.00995033085316809,-0.7,0.6,0.1,0.0718361806736163,0.00946554544684542,0.000500724715647527,0.00919692596681922,0.000491897583862784,0.00964606603580953,0.00172871756792313,0.00934156347112974,0.000735664155180934
"11429-14",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717848056670223,0.00852298383128061,0.000486849494137755,0.00838829122401268,0.000476249561207693,0.0068369031516477,0.00154331792476476,0.00841751843314718,0.000577296913565453
"11429-15",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717440671106889,0.0099736465422883,0.000479454418723692,0.00950888422649649,0.000470599845965616,0.0125244260515368,0.00161967973605315,0.0103374992705993,0.000638857086024182
"11429-16",2200,0.00995033085316809,-0.7,0.6,0.1,0.0718765534443156,0.00997018205834502,0.000456264110846344,0.00975143347493389,0.000448612167643778,0.00960978031302411,0.00137097127879668,0.00968712628782978,0.000641787331723111
"11429-17",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717279425521544,0.00934895178045079,0.0004822054290226,0.00880194460724438,0.000466754286964934,0.0101228400408197,0.00156934266104483,0.00953822374597151,0.00059777480384289
"11429-18",2200,0.00995033085316809,-0.7,0.6,0.1,0.071853019310312,0.00968047501636569,0.00050003402101993,0.00928567188777975,0.000493930981344198,0.00806674350882781,0.00165312260399298,0.0091688859135686,0.000749581219889542
"11429-19",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716783138349068,0.00944130103053203,0.000479190705669107,0.00902448200096836,0.000469657201846194,0.00951555610628943,0.00136144748065837,0.00961308107727019,0.000584122984111062
"11429-20",2200,0.00995033085316809,-0.7,0.6,0.1,0.07174821896362,0.01000582210636,0.000467348219486328,0.00959721951791092,0.000458466752909763,0.0105805618600844,0.00123990304709156,0.00929334488958343,0.000595445369996906
