"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",2200,0.00995033085316809,-1,0.6,0.1,0.0718364716032399,0.00950272635353817,0.000469335648679857,0.0092469259772246,0.000459090878158636,0.00987311697065081,0.00152662236310718,0.00966723287187778,0.000639224801674562
"11422-2",2200,0.00995033085316809,-1,0.6,0.1,0.071763614968697,0.00965658283763924,0.00047534174391937,0.00929088773915652,0.000467683758226278,0.00724134222793406,0.00155306886263049,0.00951741615192619,0.000594902158181409
"11422-3",2200,0.00995033085316809,-1,0.6,0.1,0.0716921353843579,0.0102794285336573,0.000473498973966599,0.00991375215686219,0.000463223151044152,0.0104077585863275,0.0015133363583149,0.0109745047373378,0.00073753013676133
"11422-4",2200,0.00995033085316809,-1,0.6,0.1,0.0717543511194239,0.0102266997907236,0.000475400795210506,0.00980176711034821,0.000464337933346223,0.0101566900690951,0.00127196732418078,0.0105664602687358,0.000627907367560998
"11422-5",2200,0.00995033085316809,-1,0.6,0.1,0.0718414392317259,0.0100959261125553,0.00046971556696642,0.00975677611284737,0.000465420238278806,0.0077161826512292,0.00149359371657795,0.00979767787683975,0.000590473519133727
"11422-6",2200,0.00995033085316809,-1,0.6,0.1,0.071890553136187,0.00975404793021343,0.000477665008408121,0.0093326042590908,0.000467588572828571,0.00377778629902415,0.00173471055663799,0.00957225738747507,0.000704014351054849
"11422-7",2200,0.00995033085316809,-1,0.6,0.1,0.0717220557746737,0.00912778957542745,0.000495793379902688,0.00886099249220173,0.000484802023109097,0.0087928560141474,0.00148537603382557,0.00896858616513189,0.000766825547953847
"11422-8",2200,0.00995033085316809,-1,0.6,0.1,0.0717541848505847,0.0104962572745187,0.000478757646111667,0.0102292523260918,0.000470194197595998,0.0100395919418988,0.00146897988139326,0.0102723624149996,0.000609868996588201
"11422-9",2200,0.00995033085316809,-1,0.6,0.1,0.0718860468546422,0.0104651274570554,0.000478058924240958,0.00994762617167259,0.000466980296860087,0.0112352530861216,0.00148137338031005,0.0104245567630614,0.000628050201644276
"11422-10",2200,0.00995033085316809,-1,0.6,0.1,0.071861756786146,0.00930339315023149,0.000481645919941567,0.00904396629855687,0.000472539015437649,0.0105086985373122,0.00151913037312514,0.00968160229437897,0.000659115300099788
"11422-11",2200,0.00995033085316809,-1,0.6,0.1,0.0720037322994953,0.0105365859346621,0.000467051152808588,0.0100246401108613,0.000456699342178723,0.00794602979041472,0.00144942591971261,0.0104305628335504,0.000712325207116784
"11422-12",2200,0.00995033085316809,-1,0.6,0.1,0.0717062710114531,0.0104385354648581,0.000466139240610147,0.0098548337008747,0.000454137195832525,0.0110315074804736,0.00149696623688949,0.0104089992504134,0.000577693444143933
"11422-13",2200,0.00995033085316809,-1,0.6,0.1,0.0717778361824894,0.00992912121341986,0.000480322941740393,0.00948801367051604,0.00046806655608491,0.0111923075492619,0.00141501339673498,0.00986364393406569,0.000655621904794576
"11422-14",2200,0.00995033085316809,-1,0.6,0.1,0.0719125827903369,0.00984998186193827,0.000459155925309477,0.00962117227987238,0.000451656982558776,0.00896553437903793,0.00153346553384766,0.00970550642247131,0.000622183090726291
"11422-15",2200,0.00995033085316809,-1,0.6,0.1,0.071727774361844,0.0101070007787539,0.000495620486388752,0.00948885489262149,0.000483759753903685,0.00885398525718105,0.00158417838380215,0.0101762122324614,0.000703783386314564
"11422-16",2200,0.00995033085316809,-1,0.6,0.1,0.0717386804732542,0.00972062790555036,0.000476307603465022,0.009607548326633,0.000468485699055141,0.0125839615321638,0.00165579641958841,0.00962478619422678,0.000591071880858473
"11422-17",2200,0.00995033085316809,-1,0.6,0.1,0.0717151616448132,0.0107564610192985,0.000463585357938114,0.0104558965626155,0.000457844849447486,0.011745005521774,0.00171531188615571,0.0106503877582157,0.000653337785768745
"11422-18",2200,0.00995033085316809,-1,0.6,0.1,0.0718398034005557,0.00957910995127552,0.000494721223918458,0.00917054209896355,0.000483344036126561,0.00977899645158294,0.00137428035950561,0.00955531252935882,0.000649554655972024
"11422-19",2200,0.00995033085316809,-1,0.6,0.1,0.0716437058123631,0.010217289464892,0.000495240279725096,0.00984025518970565,0.000485930243209553,0.00814901006340606,0.0013585307677743,0.0107476175669797,0.000625570863426559
"11422-20",2200,0.00995033085316809,-1,0.6,0.1,0.0717449393328771,0.0110426322834649,0.00047695129077156,0.0105382490374872,0.000466433283840135,0.00967579864567597,0.00169604092179238,0.0111633586168401,0.000563281661573367
"11422-21",2200,0.00995033085316809,-1,0.6,0.1,0.0718305208524786,0.00896419507943752,0.000474713581601772,0.00866548087210396,0.000468232258442327,0.00866581864352582,0.00125663223801012,0.00878242364071011,0.000656446447400691
"11422-22",2200,0.00995033085316809,-1,0.6,0.1,0.0718871906796555,0.00971320141773033,0.000503162827242893,0.00934542097636691,0.000489891495060632,0.00900435306669606,0.0014664122413504,0.00921237307618402,0.000771146458338395
"11422-23",2200,0.00995033085316809,-1,0.6,0.1,0.0716923778527681,0.00990462761296856,0.000522055211231468,0.00942598524549788,0.000511247934545972,0.0104893507428822,0.00165099670172512,0.00952460404175109,0.000718498750224758
"11422-24",2200,0.00995033085316809,-1,0.6,0.1,0.0717322215765411,0.0101559751346038,0.000498557919929243,0.00964197392828512,0.000490697356186558,0.00763987250498085,0.0016629046183871,0.00977855395506,0.000724158182324973
