"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340739274891383,-0.0103605769807198,0.000540706100259655,-0.0100864247591946,0.000532061033341427,-0.0109723018101314,0.00164592526582893,-0.00976809283898846,0.000928191575897377
"11424-2",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341578356568994,-0.00954794713132124,0.000597066251166588,-0.00923997207776153,0.000584875228615376,-0.00948364717826104,0.00182135091452155,-0.00905007755406073,0.000744553522827228
"11424-3",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341667831080524,-0.00995886568509524,0.000592953114289413,-0.00958216617147539,0.000593255466719377,-0.00769520309848217,0.00224595233593336,-0.00946797678474305,0.00086538420347637
"11424-4",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340146305397131,-0.0101790145248847,0.000595020174158715,-0.00972059144015234,0.000582227477763031,-0.00751075450568282,0.00172160065302746,-0.00956537710807413,0.000826663669127846
"11424-5",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341695934139153,-0.00908423310720625,0.000623974887736872,-0.00878739664931609,0.000613319973548908,-0.0105217727265957,0.00173770417244411,-0.00890879715571173,0.0011330996684144
"11424-6",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.34173156865364,-0.00938125953461347,0.000615157166979682,-0.0089428457593101,0.000590801440607781,-0.00865060612654917,0.00225587412209298,-0.010296476642408,0.000884078761394405
"11424-7",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341083944704191,-0.00872195082625143,0.000594768288871952,-0.0081861486979391,0.000563962633939799,-0.00981453031647876,0.00222644000414349,-0.00896368200181469,0.00100038515341549
"11424-8",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340899365747469,-0.0107777550825042,0.000601371056947906,-0.0101746071606097,0.000582596835129925,-0.00910126891813898,0.00184586717417507,-0.0101279316795473,0.00106323683605607
"11424-9",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342666091947181,-0.0105099088830596,0.000644388728173182,-0.00992387708793893,0.000620312385870492,-0.00802835662597486,0.00278530204057925,-0.0112178542567795,0.000921125947899186
"11424-10",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340927969129488,-0.00976839860644797,0.000568918219701829,-0.00947997895287796,0.000551706434580478,-0.012399337759838,0.00206132234093148,-0.010398228564215,0.000655914138256157
"11424-11",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.34145327714718,-0.011045525972224,0.000592340365892015,-0.0103116906491811,0.000577797941833639,-0.0102308790621371,0.00159095550367282,-0.0105126545552331,0.000838760805154294
