"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125412773478153,0.0462889092418953,0.000949426364467636,0.0446472717558404,0.000940251580312315,0.0380957585632634,0.00351369022999739,0.0472804132223963,0.00226533587825636
"11429-2",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124460366818721,0.0483877527121132,0.000863083110051295,0.0470504659207483,0.000851932207196995,0.0516036324683499,0.00217500659175392,0.0494065660997422,0.00181763290433328
"11429-3",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124028026773855,0.0493301894817735,0.000928777162257407,0.0468844777184733,0.000912225583487753,0.0497728961598169,0.00162820744725522,0.0488840253941657,0.00143575590978429
"11429-4",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124867417419853,0.0499924665434728,0.000870069185133789,0.0484693952777097,0.000863500456651973,0.0515623799876703,0.00224976151833214,0.049307494929962,0.00233022510071114
"11429-5",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125517031269587,0.0492102902434259,0.000779790279321559,0.0475616942686999,0.00076622004524649,0.0482183223052966,0.00308182862556606,0.0491612185272299,0.00178671974804813
"11429-6",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123433775946726,0.0493233736693559,0.000997242723509201,0.0475703189603829,0.000980602244784734,0.0486696098783735,0.00351705987271724,0.0493848498700136,0.00254887140608965
"11429-7",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123826960314974,0.0494324689308819,0.0008517646565514,0.0486569555553882,0.000850324364690608,0.0474112083957229,0.00383615576443392,0.0512957179731834,0.00261008665493646
"11429-8",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125670997030559,0.0485690081215869,0.000947024313138679,0.0465928202598529,0.000934089767811509,0.0434234563477313,0.00422865904903653,0.0453005518237311,0.00272763718859043
"11429-9",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125766202931203,0.049980011383798,0.000780953370503596,0.0486828093206288,0.000774049062723342,0.0529447282409281,0.00359756700080074,0.0487493010492686,0.00205564283758602
"11429-10",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126301330417393,0.0483840373576508,0.000782565881323971,0.0469086133580329,0.000767008509996108,0.0467262928387186,0.00351433829991078,0.0475965822652424,0.00300349428749618
"11429-11",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.12437153636479,0.0487527149310521,0.000845772032040019,0.0473961252958506,0.000838003493417126,0.0482042385683014,0.0030093017057819,0.0498712423830807,0.00179843100116397
"11429-12",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125352878845707,0.0492990184533961,0.000856918917642819,0.0487482231974542,0.00086816890004231,0.0464410847133459,0.00345025808805199,0.0483752701560519,0.00234125909271739
"11429-13",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125558002390331,0.0482233066876328,0.000737249958126786,0.0466969327818188,0.000724419266537427,0.0501825461239366,0.00228868679242716,0.0502105149792198,0.00159518767572265
"11429-14",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124190438024692,0.0492155449265154,0.00085269544791284,0.0487842918126603,0.000857546907630786,0.0521888125141889,0.00276571313144016,0.0484423674070726,0.00274252279024894
"11429-15",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.127263633417945,0.048183540203223,0.000676282618884948,0.0464889267623491,0.000664939117474224,0.0486081405109015,0.00262886803287449,0.0466483793681638,0.00179395521756637
"11429-16",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.12340101718291,0.0503082122400061,0.00106970458543158,0.0476659604298432,0.00105702536775787,0.0506271062794236,0.00275812358905647,0.0498354912650074,0.00291717202538744
"11429-17",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126756185833373,0.0497164105770561,0.000784977256234047,0.0486217612192501,0.00078453183414805,0.047699993193079,0.0024755204060894,0.0493099742418954,0.00303930244603415
