"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",340,-0.0512932943875506,-0.7,0.6,0.1,0.0612887172548237,-0.051743015771862,0.001405123651963,-0.0491920245487964,0.00137197139138136,-0.0515548979665994,0.00489388863948413,-0.0508944993493318,0.00267580958810625
"11424-2",340,-0.0512932943875506,-0.7,0.6,0.1,0.0620818583980532,-0.0503582159822642,0.00154575825614375,-0.0480616578234464,0.00149958623684334,-0.0519629506176447,0.00661789684069782,-0.0464357942811387,0.00304173992084792
"11424-3",340,-0.0512932943875506,-0.7,0.6,0.1,0.0618854213455311,-0.0504835284985874,0.00153378294209119,-0.0488733439740778,0.00152069378022877,-0.0513717890017178,0.00432605108336177,-0.0484069223320328,0.00265276447277701
"11424-4",340,-0.0512932943875506,-0.7,0.6,0.1,0.0612775803681948,-0.0525531140773575,0.00152438816968901,-0.0499332828774414,0.00147836838567786,-0.056625554352832,0.00455097063926889,-0.0532700832726492,0.00209052935723779
"11424-5",340,-0.0512932943875506,-0.7,0.6,0.1,0.0622713174974852,-0.0511642005466696,0.00158773822084768,-0.0492058536678907,0.001553433429077,-0.0544604966396365,0.00447578983695774,-0.0510699252709993,0.00351566175365873
"11424-6",340,-0.0512932943875506,-0.7,0.6,0.1,0.0622668142597201,-0.0495449326416617,0.00157287586870382,-0.0466563855157525,0.00150190103687272,-0.0452333540281607,0.00558855697889415,-0.0522199945775754,0.00281863797464161
"11424-7",340,-0.0512932943875506,-0.7,0.6,0.1,0.0619102620284483,-0.0522785375940228,0.00152304640433866,-0.0495788830187441,0.00147930839262436,-0.0487952095232801,0.00550772552807553,-0.0517493513209337,0.00312215185301954
"11424-8",340,-0.0512932943875506,-0.7,0.6,0.1,0.0617078787009319,-0.0518659472329175,0.00154500295880187,-0.0490192067137093,0.00149603454726665,-0.0436325730034457,0.00568819916995034,-0.0530496871324622,0.00360773736286313
"11424-9",340,-0.0512932943875506,-0.7,0.6,0.1,0.0624196886783687,-0.0517457601645077,0.00158278710062188,-0.0487798635673463,0.00151861414696227,-0.0594541716538087,0.00545024838695024,-0.053045753355347,0.00279084324630348
"11424-10",340,-0.0512932943875506,-0.7,0.6,0.1,0.0615619443131266,-0.0503523152515717,0.00145240750256798,-0.0480264915451976,0.00141567760268936,-0.0465243984810213,0.00596681538274342,-0.0504745264471095,0.00295787351293882
"11424-11",340,-0.0512932943875506,-0.7,0.6,0.1,0.0617448704762197,-0.0512820763159455,0.00148192232341723,-0.0489115517117713,0.00144216804885455,-0.0535618088909064,0.00418368175075321,-0.0505227715969119,0.00217643663838348
