"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125552111816424,0.0487824051309323,0.000864633942643089,0.0479723451924516,0.000863479737047072,0.0452379556789656,0.00255941374248011,0.0479222179911092,0.00219638102788675
"11430-2",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125864178029599,0.0501062353543453,0.000820944764344979,0.0495048539111728,0.000828579878661753,0.0510329519888851,0.00285721325273953,0.0517767290721995,0.00230152158459558
"11430-3",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125443229704638,0.0503167183634516,0.000854705661985041,0.0492460859634041,0.000845209804668422,0.051308489070517,0.00324068370152378,0.0516150772029022,0.00229270176971586
"11430-4",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125772128469129,0.0500820653379045,0.000813119452300004,0.0480619619314783,0.000795004905047626,0.0519020145987452,0.00247861792917123,0.0505621912892473,0.00174799690147697
"11430-5",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126403936153703,0.0488136289278257,0.000827091043048429,0.0471390128746862,0.000816305756018088,0.0524254121261684,0.00478571607706694,0.0499131881926626,0.00209411623134829
"11430-6",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125972283727906,0.0489996033579499,0.000866842446340617,0.0476090821401822,0.000856338725817901,0.0519138781835376,0.00248274686198326,0.0496782541246577,0.0022480724111969
"11430-7",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124706863665463,0.049163400493826,0.000921509524924912,0.0470523826321792,0.000901093831238874,0.0514148525249655,0.00209984425792867,0.0487784165247419,0.00211590357417481
"11430-8",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123593534940442,0.0491720434681427,0.00100877709733791,0.0458438434277328,0.000962696413924159,0.055507716503043,0.00406852399302274,0.0504740138346643,0.00314861321558863
"11430-9",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125099720327171,0.0477537136945405,0.000857861945065689,0.0463448368864871,0.000844018296204606,0.0519713478630666,0.00332128213397616,0.0479783942683343,0.00130631522883083
"11430-10",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126281402669013,0.0488102829831306,0.000698722731036691,0.0483780101486536,0.000701529040120772,0.0486664335836859,0.00293587195851347,0.046644111694743,0.00180702151508678
"11430-11",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124033233696508,0.0503016183583696,0.000796977717428802,0.0489383174501671,0.000788451511055785,0.0496994088257435,0.00273159217148119,0.0516380410684813,0.00149295002039578
"11430-12",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.127079038624442,0.0501332802062433,0.000754226955116539,0.0489331022030635,0.000749296238472875,0.0549660888058233,0.00461389548512207,0.0565663737145049,0.00225165498834768
"11430-13",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124847478133194,0.0477328329467975,0.000880976349246968,0.045985126113403,0.000864651961488783,0.0485067832987243,0.00277306793096193,0.0484069147894417,0.00208776781035168
"11430-14",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125602116731486,0.0505513124004708,0.000840605767476545,0.048782010340808,0.000828770689674157,0.0501207461936958,0.00367863555777258,0.0503730545941103,0.00190878132005476
"11430-15",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.12485000860637,0.0480269038696189,0.000866024769559109,0.0468173560995933,0.000860767442681942,0.0506435241715542,0.0032547175386738,0.0486216898296017,0.00142918583338658
"11430-16",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125316383356662,0.0488402391030523,0.000860748955770493,0.0473013660481965,0.000853131438426425,0.0508188918848416,0.0027402819512653,0.0482269541587924,0.00277638074044544
