"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697316005392873,-0.000437881434358942,0.00128236152231167,-0.000339902647761552,0.00127490620115244,-0.00268815817706282,0.00384582046593037,-0.000832412997137759,0.00152970866172609
"11430-2",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701793395527913,0.00170464796006444,0.0012321978150945,0.00139277722083637,0.00122945420804003,-0.00449455638843256,0.00394297738606296,0.00192160051525939,0.00191997018240403
"11430-3",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701535239949966,-0.000647123655959695,0.00129042111822408,-0.000779811303583705,0.00127534625947466,-0.00205633811436584,0.00423468338089023,-0.000865548685805532,0.00176918041215713
"11430-4",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702867186585903,-0.000914509184620879,0.00130744499994422,-0.000783554633635402,0.00128465182803576,0.0030402711560227,0.00492422047657617,-0.0014932513229172,0.00204628769823967
"11430-5",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702081126456121,0.000419416466407135,0.0012511252826517,0.000731372419513913,0.00124641446656498,0.00346159845851851,0.00443355256070009,-0.00137893522501206,0.00183156141052157
"11430-6",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699896699273166,-0.000658280390663326,0.0012704204211285,-0.000604196574599124,0.0012573823323261,0.00697494799954761,0.00341984375192655,-0.000786204066061575,0.00154801937846716
"11430-7",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070420657118543,0.00249127669815986,0.0013751858838209,0.00237400341522949,0.00132841822037327,0.00391216202639424,0.00335569020374839,0.00336113618550311,0.00167690793256434
"11430-8",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699406497818753,-0.000689076003574635,0.00147633068576559,-7.79886501928249e-05,0.00142414421250744,0.00250517266895568,0.00423175780147529,-0.000280024998472962,0.001722820057027
"11430-9",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070371869943539,-0.000933832753423375,0.00131232341032559,-0.000936904071089115,0.00127989978055614,0.0012369849036811,0.00478582017926425,4.49439727269286e-05,0.00161464413083288
"11430-10",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700665735722183,-0.00159309191574164,0.00113117319972573,-0.00137689671729817,0.00111562316418378,0.00637470954939653,0.00430109614391161,-0.000374825310399752,0.00140097781947763
"11430-11",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698507924104848,0.00253409750892157,0.00123566309990776,0.00241089468854166,0.00121248348890569,-0.00294921391682717,0.00477638417072287,0.00398071171834489,0.00149530988359532
"11430-12",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700517412657226,-0.00169215399189762,0.00115919539975524,-0.00198320821711766,0.00115119709700643,-0.00230214115540147,0.00384868514945148,-0.00125750563208883,0.00147275633725668
"11430-13",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697784259405433,0.000509706831579277,0.0012825994154424,0.000795124203111115,0.00124359260974952,-0.000559684922615114,0.00287037271006592,-0.00049881553252136,0.00165775792170371
"11430-14",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701438511771716,0.00195295574958462,0.00127735833323941,0.00182113692968498,0.00124597590199285,0.00497058570756118,0.00671837512163273,0.00261871136791193,0.00168546778885757
