"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686319440508778,-0.0105865352179801,0.00136173529771916,-0.0105394596127541,0.00132192733465532,-0.00694412603538123,0.00581729762883259,-0.0090627032758012,0.00218179849213934
"11428-2",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681462620296005,-0.0105800995108782,0.00133773469175338,-0.0102388634829191,0.00129935442383559,-0.00887464653987445,0.00414407704612981,-0.0109601325782033,0.00179310314339301
"11428-3",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681473031459264,-0.0117062033764749,0.00130045218160377,-0.0113979460920464,0.00127165373149209,0.00426921736398563,0.00512812643993765,-0.0115831057079109,0.00153927431159673
"11428-4",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683702408054194,-0.0110615749382,0.00116056196561844,-0.0103910127015919,0.00112012388204998,-0.0124811344575398,0.00388350551853761,-0.0113187336354181,0.00157573142845808
"11428-5",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0676378123426463,-0.0110209935554813,0.0013354737486446,-0.0107313046240716,0.00133335584141351,-0.0116834446059407,0.0043868361538755,-0.0130257346742553,0.00158851830237896
"11428-6",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684875770942964,-0.00954890392572934,0.00127776497150585,-0.00918859378116122,0.00126169372971966,-0.0174878328974335,0.00636960438536574,-0.0108477009044331,0.00175795971897651
"11428-7",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685348386855374,-0.0119003321448226,0.00138825030809222,-0.0114221536020213,0.00134588959069474,-0.0125410962714557,0.00483988373457154,-0.0125585686891307,0.00178729858828361
"11428-8",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681071314767621,-0.0107778036483989,0.00138811835768872,-0.0105358171454036,0.00137841683926211,-0.00666191792777884,0.00404532467065588,-0.0114819769205097,0.00176154567560917
"11428-9",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684376362251652,-0.0104266289209675,0.00132464764900726,-0.00979938731980939,0.00129579772594201,-0.0178894050726943,0.00525796422295679,-0.0115626429173398,0.00196241230757502
"11428-10",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683294214425021,-0.00759576142206424,0.0013439203782337,-0.00779455118383421,0.00131777457805069,-0.00870412368951131,0.00433955925867457,-0.0074394521302726,0.00196744584130661
"11428-11",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682601493855778,-0.0118987182187808,0.00149772403479574,-0.0108518200228258,0.00144566104429694,-0.0107724718172451,0.00396703648655967,-0.0109327150475015,0.00254643140295318
"11428-12",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680889062112202,-0.0112582629639739,0.00121072866393845,-0.0110480846314733,0.00119003042199119,-0.0103278760628157,0.003684605224939,-0.0121179086185083,0.00140891905162326
"11428-13",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684849726875099,-0.0115862565350851,0.00126484308479621,-0.0110958008217567,0.00125222769325601,-0.0130137510201014,0.00506440655464822,-0.0113169966868328,0.0016614778334978
"11428-14",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683581423459398,-0.00990726409218503,0.001335282564139,-0.00935920859538796,0.00130145505067559,-0.00695615897306328,0.00353263940527747,-0.00793390431905939,0.0015942600341029
"11428-15",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681563057489286,-0.00708239475784711,0.00140250897844043,-0.00691615341394455,0.00137379747985932,-0.0107672153746982,0.00587470103313198,-0.00702180348196117,0.00232931632325714
"11428-16",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682939560617248,-0.0106333891164532,0.00138082508312022,-0.0101930092169566,0.00135918046981595,-0.00979599573133538,0.00370648976130912,-0.0114479546547678,0.00181931832119062
"11428-17",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680887142328314,-0.0109579393309484,0.00131482394034616,-0.0105115640450766,0.00128539269790278,-0.011371418492345,0.00350353661310958,-0.00942225249317841,0.00156503238131549
"11428-18",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681552428716262,-0.010682343413236,0.00147698289512211,-0.0106087740986716,0.00144626656778394,-0.0119349499198933,0.00531001324214722,-0.010814914515271,0.00228685015182883
"11428-19",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686229255473937,-0.00795282990769832,0.0012395178689751,-0.00787576376649318,0.00122587669994989,-0.00301789076658821,0.00496002537874166,-0.00729688176344382,0.00180453738238133
"11428-20",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.067988093873207,-0.00948471188457787,0.00136163147688926,-0.00921333017475458,0.00132370973767059,-0.0164829153486893,0.00482177442114725,-0.00917193888171204,0.00186833081973102
"11428-21",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685105960114384,-0.00943483824627472,0.00143057302605703,-0.00876195516916846,0.00141475196179364,-0.0177604798637019,0.00468767806607335,-0.00960680443387172,0.00177348499876384
"11428-22",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680138181753783,-0.00986212008007999,0.0012107420346516,-0.0094985712797751,0.00118895606600642,-0.00927612210722917,0.00337349293620179,-0.009383771436673,0.00178527755913068
"11428-23",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680415311158753,-0.00900267205497335,0.00130923214025052,-0.00839162470012375,0.00126974564182795,-0.0136792931638336,0.0032885818228625,-0.00752969821558248,0.001886317445366
"11428-24",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685592009712896,-0.0103760580618608,0.00146497318230672,-0.00965832434166216,0.0014368473349909,-0.00938875501182018,0.00630336226927275,-0.00975749088733926,0.00178371997629498
"11428-25",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068064691585145,-0.00884954493581368,0.00129701708302764,-0.00837958678077212,0.00127247336249394,0.00213023079975279,0.00517108809534223,-0.00806775735322304,0.0017724170098631
"11428-26",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685768393972527,-0.00961917670978548,0.00117942156203932,-0.00951134230939898,0.00116610767009008,-0.011490587795728,0.00436398175994819,-0.0101296723354303,0.00203068974901148
"11428-27",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679619196856265,-0.00842500129118818,0.00130051762781658,-0.0075170488052475,0.00125672060227322,-0.00852027922775566,0.00440683906180251,-0.00735382322175401,0.00160735365710258
"11428-28",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681351858523838,-0.00948737103308505,0.00121950813619277,-0.00908474131919041,0.0012093779999519,-0.0100926370207046,0.00322271056924155,-0.00952002377605047,0.00164126923137813
"11428-29",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684100856870503,-0.00930232440398537,0.00130627679022581,-0.0088170869272066,0.00128161969531791,-0.0076243715219803,0.00439275213485386,-0.0090744054996694,0.00168267686367309
"11428-30",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.06819810189464,-0.0108798378610101,0.00140300203555017,-0.0101703880237591,0.00136493454796696,-0.0157085304359789,0.00541032459323908,-0.0133707912171517,0.00205816783854633
"11428-31",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0678587456265992,-0.0105198159996697,0.00107038077582423,-0.010329043330738,0.00105531596610921,-0.0130202816778907,0.00522495971672174,-0.0114176701298583,0.00135677700239707
"11428-32",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683891811745523,-0.00926100263740934,0.00129120712254754,-0.00870053554207324,0.00126970882099221,-0.00821204630647452,0.00455329387605469,-0.0082251887894762,0.00150213586257076
"11428-33",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686611525607325,-0.00998297136735722,0.00125336463288662,-0.00966479727867916,0.00120912782800589,-0.00451591182466218,0.00555318450312924,-0.0113665075966208,0.00183333497668826
"11428-34",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683205025783188,-0.0106338472168301,0.00136135686881587,-0.00999313061319019,0.00131995005956109,-0.0134658057997036,0.0047927104102204,-0.0104657497730826,0.0024398036663541
"11428-35",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679591215747199,-0.00932105550542722,0.00126731080826772,-0.00900555357138998,0.00124827313754532,-0.0105721988016015,0.00410344805937579,-0.00794165814132049,0.00178012349288204
"11428-36",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684730227809054,-0.00975889351938823,0.00136790927899777,-0.00871467908955128,0.00132827832373681,-0.011083775564372,0.0058163753607918,-0.00998900760849208,0.00228993522600851
"11428-37",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681830340472343,-0.00828546037505328,0.00129895613379079,-0.00790889505012772,0.00127161418133254,-0.00610483642622931,0.00325460171680937,-0.0076973575860726,0.00153561062137786
"11428-38",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685751233016126,-0.0102150564580816,0.00126280715539527,-0.0102699284396809,0.00125594851240511,-0.0178185457771467,0.00505742088728145,-0.0107502539412009,0.00152225125323547
"11428-39",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682799775395517,-0.00682730277756635,0.00142563338443465,-0.00696993629660955,0.00137923405982109,-0.0123993645312544,0.00395273533659729,-0.00579438330668119,0.00180477485408624
"11428-40",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.06790018091887,-0.0118717262930383,0.00114310686025807,-0.0116737171169854,0.00111988211728575,-0.0156754829016159,0.00426670997790394,-0.0123819822849004,0.00166076764738574
"11428-41",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681564891878826,-0.0103930589891369,0.00127213740625893,-0.0101363935909798,0.00125101726181496,-0.00841574165780238,0.00221900033403552,-0.0096466493025033,0.00165866648636121
"11428-42",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679658419654329,-0.0119780295134383,0.00114858817067615,-0.0115573725802368,0.00111636530702144,-0.015383330457073,0.00545401375856682,-0.0128027342417792,0.00145781086280934
