"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11431-1",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359495167243479,0.0104196562267488,0.000606748908194225,0.00971825359929913,0.000588855608835475,0.010691018652132,0.0022399164969257,0.0108079405289483,0.00117148354000387
"11431-2",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358819666349021,0.00988227047210451,0.000545486085453323,0.00938471645870675,0.0005311363998277,0.00807250064306651,0.00183972791198574,0.00976411912277735,0.000853545189865178
"11431-3",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359669528248593,0.0106459055270029,0.000524104972736312,0.0101261710213624,0.000514003021697902,0.0119419724748201,0.00272022740140509,0.0114239318754491,0.00102714919308846
"11431-4",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359765850620981,0.0102155639080824,0.000547092208320004,0.00985793900900159,0.000542962775535998,0.0113002282180251,0.00182062624670376,0.0101498601702912,0.000682627384396001
"11431-5",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359612093374101,0.010177725678355,0.000660605742271695,0.0097627754925836,0.000637715612264518,0.00750039775223483,0.00222213504937086,0.00972510883310967,0.00116501117794572
"11431-6",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359247046838345,0.00976688983461716,0.000566631343617136,0.00943525343870321,0.000555695465685724,0.0109445105116245,0.00236040305424518,0.0106576480624138,0.000776301382477075
"11431-7",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358647385469343,0.0103503194516887,0.000581684266232428,0.0100745524485217,0.000571915464297772,0.00924685292339687,0.0013941845269644,0.0103375041395758,0.000878138887027485
"11431-8",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359500658885661,0.0102271869243864,0.000438230691642731,0.00988167629737208,0.000430880418887361,0.0106733835942943,0.0014592309678237,0.0104742921363432,0.000715476366454001
"11431-9",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.35861600504004,0.0102817118085048,0.000541495262605119,0.00984957801998014,0.000527526788804567,0.0105544253786369,0.00109610835666297,0.00992300181157402,0.0008014788668363
"11431-10",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359301436317003,0.00848813084416083,0.000601187051170637,0.00786380721947662,0.000579792789580105,0.0137181164015689,0.00239980930816674,0.00943152727155073,0.000936978742401545
"11431-11",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359563463904219,0.0106301753317297,0.00054662260820384,0.0100178609716344,0.000533401381280453,0.00780818274657989,0.00264658990325215,0.0116436770696337,0.00105383635203507
"11431-12",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357377725503379,0.0108267409084522,0.000566891323213742,0.0102963225109452,0.000556429544385146,0.0124060301416683,0.00184817974147595,0.0107242985598312,0.00102176852010626
"11431-13",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357759558537791,0.00995026205082086,0.000561757315774144,0.00931792378078402,0.000541925429462692,0.0101257404315128,0.00221977417245082,0.010380826563399,0.000805281703176682
"11431-14",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357058183344615,0.00931879857145651,0.000647526030064244,0.00911699664184915,0.000631156448760916,0.0106854396021226,0.00198389140342264,0.00914838089156906,0.00085249288375668
"11431-15",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358127511803689,0.0108941958816608,0.000604400482675449,0.010450886860986,0.000598460879107463,0.0134758878265727,0.00345051318554848,0.0120928911787031,0.00122412100276444
"11431-16",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359976214777547,0.0101671907842994,0.000504452418603794,0.00969479384111761,0.000491209383400267,0.00960861917377174,0.00193769076757457,0.00993600723476034,0.000699424481867154
"11431-17",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358650278147257,0.00997490821416117,0.000556192513722628,0.00983374083729419,0.00055706551271545,0.0135273541120756,0.0016997902339692,0.0106163074821091,0.000763764808802827
"11431-18",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357725590975015,0.00966968089075836,0.000585256476425806,0.00896571665522351,0.000564857289532808,0.00841383849708565,0.00257979629400472,0.00996395698746718,0.000880417816290061
"11431-19",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359830035416832,0.00926393226314932,0.000550999519782365,0.00900054857162821,0.000543763512929595,0.0100022631276671,0.00265532366764175,0.00929855031028017,0.000727006103473449
"11431-20",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358703836074874,0.00915679973503016,0.000555766747118566,0.00882571569607802,0.00055163270663466,0.00939405320851305,0.00165113206333112,0.00829159424627475,0.000785631852281071
"11431-21",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358251902602351,0.00976842496376286,0.000596808948749002,0.0091587774125681,0.000576203853517806,0.00990554852889607,0.00145356820211192,0.00875117573813536,0.000714446867618738
"11431-22",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357365647816923,0.00902870583693013,0.000645350353179393,0.00860743731041069,0.000629148521477359,0.0115122008433542,0.00231132731084446,0.00919851707948509,0.00130317443954913
"11431-23",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357901033403283,0.00982832517230899,0.00058733944085236,0.00944344488428632,0.000590376288380255,0.00827881453601391,0.00227670872087873,0.00964030426647927,0.000904085469584814
