"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0809967798109307,0.0508536345324828,0.00103872727127716,0.0509141196296518,0.00106499231562311,0.0464504399518425,0.00339615583513798,0.050525936209391,0.00271243545576466
"11425-2",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.081222710364542,0.0467188006274955,0.000871093992182174,0.0456323313464788,0.000860619283601342,0.044647759009611,0.00167863572095323,0.0458408789685971,0.00197965369646275
"11425-3",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0792750384312452,0.0488679929016032,0.00107003491838281,0.04737186413225,0.00105997877359039,0.0409139144639237,0.00470953345658859,0.0503899054879077,0.00304543369312213
"11425-4",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.080103857699134,0.0469045165381896,0.00107591741075558,0.0448362197481077,0.00104943884378671,0.0466840395602688,0.00447642701316997,0.050418439279948,0.00241290814927529
"11425-5",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0787518524817022,0.0462455214221562,0.00107569899100343,0.0454547301786338,0.00107347227347757,0.0454183098515078,0.00259103377070897,0.0449612934947898,0.00200176938783645
"11425-6",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0798106550009828,0.0479839759988746,0.000999005382887795,0.0467942137198186,0.000991558025127993,0.0540130319014946,0.00365509895391271,0.0493164142416642,0.00186492200842652
"11425-7",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0801104904385942,0.0470146736675154,0.00102022419031365,0.0456503935022888,0.00100913106521178,0.0514634406424415,0.00338131979718923,0.0497543946894219,0.00201107058474791
"11425-8",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0807920036439452,0.0494941035276584,0.000889206961918603,0.0475161038163945,0.000872783058131884,0.0453145526534123,0.001995634584267,0.049676280815507,0.00170546611503166
"11425-9",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.07954342426329,0.0495171478718669,0.00117771881343679,0.0480142208428172,0.00116650746189923,0.044509756460825,0.00535841694950712,0.0494739367708148,0.00295007128829281
"11425-10",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0798659289727957,0.0498854536858227,0.000965192303429677,0.0484027238326349,0.00094749640929172,0.0494194458013703,0.00179342920297094,0.0492613098149459,0.00174724556945978
"11425-11",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.079290008061394,0.0482577534376672,0.000927780118033984,0.0463939340943324,0.000898044709645711,0.0526331679668502,0.00400570096673538,0.0500083524881247,0.00197899199985555
"11425-12",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0795012812947385,0.0524150546935427,0.00113612699566957,0.052026504790544,0.00113746305802262,0.0492220810459371,0.00302798467268004,0.0509503145572157,0.00271833523716613
"11425-13",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797310447059551,0.0484664637203856,0.00110210019844566,0.0465179724336162,0.00108590457318248,0.0478710159998443,0.0023453113386113,0.0481946759137432,0.00228660345966259
"11425-14",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0803163206322949,0.0494704575007861,0.00103799121176043,0.0474431723800989,0.00100925473921961,0.0531098419955692,0.00419654843576731,0.0505357915097027,0.00263884382328314
"11425-15",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0801304417482888,0.0469660548412574,0.000996446030485276,0.0460328107711729,0.00099987924628712,0.0500420167430009,0.00386918888346402,0.0489807497039674,0.002505669972766
"11425-16",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0801857759447891,0.0490894628788912,0.00104544530222192,0.0472192350639835,0.00101885629738737,0.0495360172363687,0.00340654665506969,0.0489308977273853,0.00238508564568773
"11425-17",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0794169961246307,0.0500468860831472,0.00110705840987744,0.049191276505656,0.00110861846341984,0.0501408013915563,0.00380750174603281,0.0514938577382593,0.00257637882494412
