"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",340,0.00995033085316809,-0.7,0.6,0.1,0.360570279839102,0.00891967145009771,0.000501881693108817,0.0085887102227473,0.000494978934309491,0.00775299768170641,0.00186893214043764,0.00898454788462315,0.000647439556214221
"11424-2",340,0.00995033085316809,-0.7,0.6,0.1,0.359493602316042,0.0105372964785692,0.000558613150572598,0.0100910304518524,0.000549439429203592,0.0101185445392039,0.00276817008827623,0.0104094812091793,0.00101106781855474
"11424-3",340,0.00995033085316809,-0.7,0.6,0.1,0.359307567896407,0.0101697207913013,0.000549559937649352,0.0096253813953371,0.00052751357530512,0.00976918498073615,0.00301343411606945,0.0112406184235738,0.000902021018947599
"11424-4",340,0.00995033085316809,-0.7,0.6,0.1,0.359156683163709,0.0101164024103983,0.000557153403924867,0.00984992128133692,0.000546395490109808,0.0123657385628919,0.00175579726220398,0.0108514165396139,0.000855403536893184
"11424-5",340,0.00995033085316809,-0.7,0.6,0.1,0.358205710274271,0.00919699845484856,0.000592764005576782,0.00893487629953044,0.00059486479904781,0.0108630876277105,0.00275803187749791,0.00921739584044355,0.00116677377844498
"11424-6",340,0.00995033085316809,-0.7,0.6,0.1,0.358165219916507,0.0103984792957038,0.000574686728802974,0.0099140898328981,0.000565949623903705,0.0115112743404306,0.00132591298219885,0.00985028039272983,0.000889803051355733
"11424-7",340,0.00995033085316809,-0.7,0.6,0.1,0.358876326945868,0.0101391773934002,0.000555365660989082,0.00994663135819995,0.000559048782466827,0.0128038752017901,0.00163940594392093,0.00999045279002758,0.000856314674849882
"11424-8",340,0.00995033085316809,-0.7,0.6,0.1,0.35910865960795,0.0104476059945897,0.000557974076845343,0.00993394680370055,0.000538043053410026,0.0114554680388909,0.00155024025942652,0.0105013944201353,0.000812399699273465
"11424-9",340,0.00995033085316809,-0.7,0.6,0.1,0.359313644631217,0.0105101362950648,0.000614656337065851,0.00993203474732237,0.000594476765069996,0.0122307557145384,0.00254744102129064,0.010432429665303,0.000847250200346655
"11424-10",340,0.00995033085316809,-0.7,0.6,0.1,0.35962553575115,0.0103849653110384,0.000532088257922493,0.00990653244266523,0.000526002448504393,0.00471448543613366,0.00214414018626329,0.0104851751568022,0.000761249718846208
"11424-11",340,0.00995033085316809,-0.7,0.6,0.1,0.359137976453181,0.00994400753946049,0.000561101958176002,0.00976777309554296,0.000561463624215958,0.00920437488164405,0.00168657479825173,0.00987285242533219,0.000830716373022001
"11424-12",340,0.00995033085316809,-0.7,0.6,0.1,0.358949008691546,0.0102370004059268,0.000537187557070599,0.00995044004407783,0.000532966813742474,0.0089304671846347,0.00262233544459554,0.0106160260112011,0.000966349996838157
"11424-13",340,0.00995033085316809,-0.7,0.6,0.1,0.358250407134889,0.0103676506936362,0.000590230313287171,0.0101310569720729,0.000575167945265844,0.0111677137162777,0.00153857022759509,0.00964417493759962,0.000985405056980947
"11424-14",340,0.00995033085316809,-0.7,0.6,0.1,0.359583528801343,0.0103332299958432,0.000517687451061881,0.0101084064717809,0.000515495876178637,0.00822313903968329,0.00144609703159381,0.0105220492878785,0.000827182129328171
"11424-15",340,0.00995033085316809,-0.7,0.6,0.1,0.358710226529411,0.0101195518528156,0.000536989184259603,0.00969431804553736,0.000531251357822317,0.00934509486994747,0.00188544859366598,0.0101428841804478,0.000791989009931431
"11424-16",340,0.00995033085316809,-0.7,0.6,0.1,0.359641145288013,0.00956006131021794,0.00053845516986087,0.0093257723736208,0.000533249935862376,0.00885574788072808,0.00173566293573101,0.00901250863475148,0.000749404928079923
"11424-17",340,0.00995033085316809,-0.7,0.6,0.1,0.358136048653643,0.0110584355823032,0.000537852540295172,0.0108860032488071,0.000534380692604746,0.0133203998405291,0.00163162764703086,0.01001361328817,0.000755577150275091
"11424-18",340,0.00995033085316809,-0.7,0.6,0.1,0.359198480797536,0.0106047371174025,0.000526992982552156,0.0103105213416476,0.000515953950831778,0.0101796659750992,0.00193387008794225,0.0106924053836644,0.000687819706498165
"11424-19",340,0.00995033085316809,-0.7,0.6,0.1,0.359376812113179,0.00995856228004059,0.000555677080302992,0.00962612739704791,0.00055417032204574,0.0099559135804257,0.00318110352253829,0.00974955471795608,0.000744990472824583
"11424-20",340,0.00995033085316809,-0.7,0.6,0.1,0.359126255585281,0.00957259755134224,0.000504398883844424,0.00941545211810765,0.000502108716199892,0.00932364119206377,0.00202972554095452,0.00932525094199054,0.000806366016462183
"11424-21",340,0.00995033085316809,-0.7,0.6,0.1,0.358594232687424,0.00935932455120032,0.00056478977809004,0.00891329591365723,0.000548038291052396,0.00803224688822434,0.00198914215007035,0.00967560603739694,0.00075861467600236
"11424-22",340,0.00995033085316809,-0.7,0.6,0.1,0.358763640113404,0.0103306758294709,0.00059038829339297,0.00967497365115989,0.000573664940935799,0.00750585793470475,0.0023495207562456,0.0103431138390007,0.000766828444070358
"11424-23",340,0.00995033085316809,-0.7,0.6,0.1,0.359018864665758,0.0101314187611413,0.000559561797007472,0.00982420409944455,0.000549477564018266,0.00761176807342845,0.00177860881511781,0.0102935230161968,0.000899980348036593
"11424-24",340,0.00995033085316809,-0.7,0.6,0.1,0.358193212846972,0.00986716081694483,0.000574569158696191,0.00934243266873722,0.000557183283088097,0.0106682185719384,0.00274912880477109,0.00963257446486167,0.000718760368208339
"11424-25",340,0.00995033085316809,-0.7,0.6,0.1,0.358433655362314,0.00939144282740025,0.000565479123423503,0.00892871733519006,0.000553121641502964,0.00554407545375055,0.00167441493810532,0.00859594423993121,0.000864989187585644
"11424-26",340,0.00995033085316809,-0.7,0.6,0.1,0.359103555598882,0.00912492942930984,0.000465480561397946,0.00880283088496858,0.000455684570159377,0.00569346490975685,0.00324144348743921,0.0102417462101026,0.000871671551871674
"11424-27",340,0.00995033085316809,-0.7,0.6,0.1,0.359022454020571,0.0108183494734496,0.000572247941756086,0.0105762455774752,0.00056461324705135,0.0117816432203963,0.00218143138820649,0.010300491503831,0.00102974313137485
"11424-28",340,0.00995033085316809,-0.7,0.6,0.1,0.359304490350064,0.00886720100802476,0.000562668098660654,0.00849466723314503,0.000549835163567177,0.00922812009124055,0.0018257858522086,0.00946162006617745,0.00082223110358515
"11424-29",340,0.00995033085316809,-0.7,0.6,0.1,0.357891810846684,0.00964381628186636,0.000567877064848398,0.00928364354817734,0.000551338054610141,0.00832154109611616,0.00149552568611307,0.00953992001687621,0.00074683333096174
"11424-30",340,0.00995033085316809,-0.7,0.6,0.1,0.358457795997865,0.00941246995291298,0.000505388366035717,0.00915283649269092,0.000499472444320414,0.0101379665908533,0.00104697101335528,0.00946334907229565,0.000683420708023753
"11424-31",340,0.00995033085316809,-0.7,0.6,0.1,0.358486612638811,0.0108918480568941,0.000598459565004612,0.0104738852333992,0.000592016855134209,0.00498908024423224,0.00190692332037423,0.0106581222922592,0.000988186617373237
"11424-32",340,0.00995033085316809,-0.7,0.6,0.1,0.359337843132298,0.0104380135316137,0.00048619876969847,0.0100891475372678,0.000481684748292871,0.011130066928955,0.00111423614294693,0.00992816792007995,0.000696240136242864
"11424-33",340,0.00995033085316809,-0.7,0.6,0.1,0.35990687385838,0.0103081151340962,0.000469860145735327,0.0102444031901124,0.000468363145293462,0.0114952121315051,0.00245573049715671,0.0107357642293361,0.000594307130374946
"11424-34",340,0.00995033085316809,-0.7,0.6,0.1,0.358575015170329,0.0102017724689806,0.000511891623019846,0.0101104924189864,0.00050982219943468,0.00917362704657526,0.00147602665913094,0.0104823897178328,0.000629735555053669
"11424-35",340,0.00995033085316809,-0.7,0.6,0.1,0.359044436133978,0.00954193460576748,0.00059844314146796,0.00922944835686911,0.000590624032652214,0.00802239589756552,0.00172831983015674,0.00836288508090104,0.000873732897719888
"11424-36",340,0.00995033085316809,-0.7,0.6,0.1,0.358513737628398,0.00950263512019827,0.000533292025597145,0.00921811795253214,0.000525528804198144,0.00977701017300183,0.00143199257312521,0.00935739860330002,0.000707378622627989
"11424-37",340,0.00995033085316809,-0.7,0.6,0.1,0.359650174364856,0.00919415478243829,0.000533134761397019,0.00869904115974649,0.000523574607413935,0.0118414008235826,0.00186718914174457,0.00899797673100181,0.000785585485200039
"11424-38",340,0.00995033085316809,-0.7,0.6,0.1,0.358375666243308,0.00936456105383656,0.00057750706618393,0.00892683860038607,0.000563538201955973,0.0100706615848728,0.00179205325626472,0.00956911743534482,0.00074187443238314
"11424-39",340,0.00995033085316809,-0.7,0.6,0.1,0.358713995512273,0.00964227667151831,0.000552585743762649,0.00925301977545115,0.000535097085312934,0.00921199319881236,0.00125584626469074,0.00914714700784323,0.000886756706679126
"11424-40",340,0.00995033085316809,-0.7,0.6,0.1,0.359304244802827,0.00940456228721103,0.000543200701233703,0.00909995504747392,0.000538955014998525,0.00886947093166787,0.0018210310246254,0.00900361810423547,0.000713561017656257
"11424-41",340,0.00995033085316809,-0.7,0.6,0.1,0.360102669919267,0.00995471150603191,0.000483129648902797,0.00970171452340056,0.000476321120321159,0.00946631543292082,0.00169547310280676,0.00983899406834008,0.000808241831543691
"11424-42",340,0.00995033085316809,-0.7,0.6,0.1,0.358169134920893,0.00989666362410673,0.000634381054917405,0.0094002248093414,0.000622391964735286,0.00958453208575788,0.00243391485610375,0.00910793184104732,0.000993462954751858
"11424-43",340,0.00995033085316809,-0.7,0.6,0.1,0.359216225066382,0.0100348255176391,0.000557023321288072,0.00976790838905713,0.000548341029275406,0.00973999443068501,0.00127794435033309,0.00954031744464855,0.000874151850097478
"11424-44",340,0.00995033085316809,-0.7,0.6,0.1,0.359443137286571,0.010477337727924,0.000543599165061238,0.0102796837295914,0.000539223491604045,0.0110438606898574,0.00247737735598816,0.0108653714435666,0.00072933466226558
"11424-45",340,0.00995033085316809,-0.7,0.6,0.1,0.358217569556436,0.0108998740391562,0.000592350548996129,0.010367015832281,0.000581590267540668,0.0153865535542769,0.00196558664191029,0.0110164685172572,0.000768616536758597
"11424-46",340,0.00995033085316809,-0.7,0.6,0.1,0.358928329871837,0.00960870585220248,0.000497758414086549,0.00922879285235298,0.000487878009413824,0.00838269416750951,0.00153872796272036,0.00906042147564409,0.000653882394544092
"11424-47",340,0.00995033085316809,-0.7,0.6,0.1,0.358583110504718,0.01058055066564,0.000566968695825128,0.0100626046301962,0.00056005260895272,0.0112324548477249,0.00197285879953366,0.0108779907266817,0.000970015942214422
"11424-48",340,0.00995033085316809,-0.7,0.6,0.1,0.359947495314156,0.0100028816944742,0.000516412554444609,0.00952976795051078,0.000498942518499499,0.0103669406534747,0.00160740795685049,0.0108670956424705,0.000827396825824311
