"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109966194899989,-0.000269715385179587,0.000856773852020247,-0.000355604701665498,0.000837064533858094,-0.00209716930256136,0.00264797062107094,-0.000391668838366454,0.00099764988924024
"11426-2",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110122049148191,0.000855607108056486,0.00101473926989508,0.0008770080756809,0.000989012043774993,0.000615776571628259,0.00340735594999268,0.00174502308697847,0.00148317735603364
"11426-3",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109725535227376,0.00010519340030029,0.00123670102432613,-0.000270874255923859,0.00116876069247678,0.00688066658343947,0.00527590896946985,0.00126237468210824,0.00179273556568942
"11426-4",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110095897079186,0.000993838971761801,0.000988193326574443,0.000896183680273167,0.000951434083353061,-0.00188773198736203,0.00319688510186511,0.00217340273978969,0.00119243422820962
"11426-5",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109689661218258,-0.00172779437994923,0.00117740638069246,-0.00172467671878873,0.00118191240265916,-0.0074948998267677,0.00321205383536474,-0.000532523375263594,0.00179516851503606
"11426-6",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110000501151374,-0.00159729935282368,0.0011232190784408,-0.00153580622201756,0.00108740251055041,0.0067003821066026,0.00435772244026661,-0.00140715467706172,0.00128633146760837
"11426-7",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109754540437957,0.000381506484222422,0.000970745355514148,0.000435220380438036,0.000955021590610315,9.17995516288198e-05,0.00273313638013067,0.00146359689635656,0.0011985923639083
"11426-8",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110181617311311,0.000215295083026203,0.000962172029897292,0.000151267518680977,0.000941021953464822,0.00139594049590342,0.00242397773889959,0.000252118872644136,0.00134706595577429
"11426-9",340,-2.20727491318972,0,-0.7,0.6,0.1,0.11016381895621,0.000334913817055752,0.000980406101606823,0.000263132994807211,0.000948528501248459,0.000453423022118773,0.00493109295634526,0.000548116069552826,0.00118810777839791
"11426-10",340,-2.20727491318972,0,-0.7,0.6,0.1,0.10980551551916,-0.000239095373516375,0.000946707242734961,-5.82760747625389e-05,0.000936029445731373,-0.00268005262496624,0.00286479905231736,-0.000928150780203735,0.00118114115050369
"11426-11",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110550232153981,0.00283733067287059,0.00110384734637617,0.00258793416215886,0.00107353264235506,0.00351422970038472,0.00482481296877228,0.00272407644845482,0.00165842373348728
"11426-12",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110346033727839,-0.000876708207701293,0.000996761542359873,-0.000956291345682546,0.000971734050857468,0.000611410789089456,0.0027374490252594,-0.001061661336015,0.00121621745878967
"11426-13",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109493155406634,-0.000358434601708379,0.000930781912531586,-0.000559541448489474,0.000930387224524601,0.00311876549125048,0.0028587901922692,-0.000653233608608195,0.00120454154452595
"11426-14",340,-2.20727491318972,0,-0.7,0.6,0.1,0.1099116359727,0.000307507222063343,0.00109882393293906,0.000431609858357546,0.00108138550621906,0.00347138987353431,0.00393035671240465,-0.00085899228054758,0.00130278655885968
"11426-15",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109856526082212,9.0261217579193e-05,0.000988358369693665,-1.72611710122363e-05,0.000955929650514022,-0.00221693768730947,0.00357134374339038,-6.28546664508875e-05,0.00127635246978341
