"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11431-1",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797624576977583,0.0504313318244093,0.00120645225793186,0.0482359915853281,0.00117987683170163,0.0482858344126371,0.00450682949411391,0.0518240105950373,0.00392051498872339
"11431-2",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0796041523763014,0.0482569067455749,0.00102445240826493,0.0468507734447105,0.00100882365191015,0.0515486685162744,0.00279966300554804,0.0505229850926387,0.00179675520961882
"11431-3",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0802147346534552,0.0511597149297031,0.000970983806589271,0.0499531736786986,0.000960527382782412,0.0474519995952404,0.00226787827918015,0.0494119317300323,0.00243108646012917
"11431-4",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0804820959551025,0.0481658135676544,0.00103939756389263,0.0467879246450815,0.00102895306515347,0.0436428634838929,0.0039396716847519,0.0492781904883039,0.00241090775962109
"11431-5",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797263867210932,0.0481795680950279,0.001326903147518,0.0457045146096609,0.00128623302696536,0.0481068299716329,0.0043655080929675,0.0459541981914451,0.00203013545617881
"11431-6",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.079713399020314,0.0488493096919722,0.00107042326189516,0.0468756653861342,0.00104381385446804,0.0438316502851351,0.00422130812158131,0.0487913592542165,0.00252069590453765
"11431-7",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797357815083738,0.0469212134194831,0.00115030250500531,0.0454320588183421,0.00113661523306345,0.0456668375911784,0.00356779194521044,0.0441696871327402,0.00337845109732309
"11431-8",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0811391794437232,0.0487126461231917,0.000735718352261135,0.0477325057748754,0.000732212229572839,0.0472001614118014,0.00296827570461102,0.0486623281563101,0.00230338930673245
"11431-9",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0795415477496528,0.0469264455643822,0.0011082405408628,0.0450821766094848,0.00108559572250849,0.0482556490481922,0.00333219743534694,0.0480770463530827,0.00265172951748758
"11431-10",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0800518607062002,0.048006986112839,0.00121557900668239,0.0461639217196054,0.00120284252500711,0.0425546516356069,0.00358342159245809,0.0474500140051423,0.0028836979078125
"11431-11",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0803420284731834,0.0488665602244772,0.00104911587133089,0.0470050087548905,0.00104355524819681,0.0535037007122395,0.00368044954499308,0.049830178621627,0.0021659744015785
"11431-12",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0786152719929989,0.0484951027764451,0.00117030891349733,0.045703111223574,0.00113678908778346,0.0557214910866092,0.00395798868103188,0.0501527202522424,0.00291082621811913
"11431-13",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0792722866401977,0.0482440303373469,0.00101744879816302,0.0466227623124416,0.000994787513744553,0.0511033818834478,0.00417262014056653,0.0487913241040884,0.00280136682867262
"11431-14",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0782147001442565,0.0490922227737799,0.00130405830247339,0.0477454748668255,0.00128910832821116,0.0512357074905488,0.00315560099956277,0.0496170477323919,0.00239130416797015
"11431-15",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0788837085161024,0.0463985286287924,0.00122621105669413,0.044427809566639,0.00120463349424865,0.0501158186008839,0.00421781961225434,0.0469038905082185,0.00243307668582849
"11431-16",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0802552266350876,0.0472651076604521,0.000962947341530242,0.0456432875517184,0.000942944011666831,0.0494142882082218,0.00371741014120004,0.0466491204743707,0.00193628037857988
"11431-17",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0796450860370099,0.0465397082590531,0.00109920138272313,0.0448541911919276,0.00109340556397125,0.04644938456348,0.00471684841726918,0.0498106634596709,0.00222937451986426
"11431-18",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0791368012119575,0.0489641354181406,0.00109655206467,0.0463840671086285,0.00106177246291389,0.0482238398340708,0.00384397221858522,0.0478090613658961,0.00322384487604765
"11431-19",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797660132436261,0.0473749007673104,0.00116234436851805,0.0458906074850444,0.00115179591860519,0.0470875450989843,0.0050524563579573,0.0507154318492421,0.00241654053832405
"11431-20",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0798921359324239,0.0483456537677472,0.00103586412391634,0.0466494978189845,0.0010195131483735,0.0522408224821807,0.00393316169646042,0.0484740954665023,0.00235125828424714
"11431-21",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0795343593661686,0.0493125283549451,0.00113719115648195,0.0473242398610849,0.00111076842436662,0.0465034963194534,0.00274375113314153,0.0497212456333173,0.00232539441921885
"11431-22",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0784040922932851,0.0477622012641591,0.00117352501925006,0.0458545756863761,0.00115928889137667,0.0479936628210154,0.00226298120108246,0.0469557386013818,0.00292873122762264
"11431-23",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0792944872861913,0.0498185778938311,0.00116489328339506,0.0478227623074513,0.00113953885521205,0.0569062282713471,0.00364147046728117,0.0507786561609036,0.0025677783905528
"11431-24",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797971607917828,0.0498403205611212,0.000981422509557302,0.0488502810348784,0.000977267546739587,0.04921669719526,0.00340193632678737,0.050661109925876,0.00298495206816248
"11431-25",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0800989775632417,0.0486557005044958,0.00107219621467719,0.0469245866476757,0.00105197526109862,0.0477232022437662,0.00273421594657656,0.048345398942061,0.00311539971802491
"11431-26",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.079211418271161,0.0502337484175622,0.00117151682736095,0.0471187331006549,0.00112944643278377,0.0405656638720994,0.0060138782429875,0.0500341242111383,0.00260749117158081
"11431-27",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0793520464113363,0.0494610841264676,0.00107173955502095,0.0477229616491556,0.00104866282076628,0.053274292858796,0.00455739451969156,0.0490608895386431,0.00240858809516081
