"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0703020668246701,-0.000495783410260465,0.00131146052222033,-0.000896997336605486,0.00127555728601963,0.00295325707186299,0.00571351698222263,0.000857221018187848,0.00199166308167823
"11428-2",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699562651404904,-0.000405648844992087,0.00129296976830221,-0.000410409285054574,0.00125847313439005,0.00530754577363814,0.00438930814770454,0.00155501947726116,0.00178498728150551
"11428-3",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699076083330968,-0.000279254905189654,0.00123320641626263,-0.000512505212215073,0.00121255453913128,0.00507423931051214,0.00315581655206154,-0.000873772757230004,0.00126977740068725
"11428-4",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701771687438905,-0.00086436000898136,0.00106545101583249,-0.000645500934994703,0.00103584318145607,0.00270946016825805,0.00360201308153994,0.000135931677048696,0.00145654963190245
"11428-5",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0694571308397272,-8.45311645584636e-05,0.00128824647334227,-0.000359795896140442,0.00129377070286477,0.000796147579778278,0.00423109202888334,-0.00162486335553488,0.00156082640770024
"11428-6",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701511276879116,0.0012264885711266,0.00123002558962109,0.00108161469619534,0.00121701576459112,0.00141828763188216,0.0040967797548676,0.00236040255407468,0.00152217383485915
"11428-7",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701659729379906,-9.07873022832755e-05,0.00132424810514016,-0.000151811958942656,0.00131034841292125,-0.00683452238117382,0.00582087578468514,0.0011027990798135,0.00153514341114186
"11428-8",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699071161699108,-0.00107327605954783,0.00135244169934088,-0.00100131812707639,0.00135654644697499,-0.00220415096581431,0.00382643203091589,-0.000233257810563165,0.00169568320622121
"11428-9",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070216016815039,0.000293494667255627,0.00127301460354772,0.000599330929728105,0.00124837729303093,0.00728978553739121,0.0048537831209715,0.000306527575494006,0.0016068294911078
"11428-10",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699744040406394,-0.00131728596734722,0.00131270496550011,-0.00117172352396441,0.00128078800222062,-0.00587192696474005,0.00393293229318713,-0.00148328706965932,0.00173535822047796
"11428-11",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699356598115769,-0.00122151440031506,0.00143887062413715,-0.00074063492090162,0.00140177070146454,0.00104795685180152,0.00556059703180237,-0.000770778446011741,0.0018769748919462
"11428-12",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699694572506522,0.00146277415042381,0.00109474171509988,0.00149002705443413,0.00106319149239479,0.000666272760829561,0.00410231242608868,0.00197789495304726,0.00131767573725523
"11428-13",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702734166732317,0.0032201779304701,0.00120723819155368,0.00318334664717744,0.00120069589143075,0.00233922950749802,0.00431999272922677,0.00395274658751579,0.00155961556849671
"11428-14",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702461499839205,0.000760076475924012,0.0012618011609694,0.000986229834488584,0.00126234039910831,0.00839305367407858,0.0050353080497805,-0.000225650204194618,0.0015632998245805
"11428-15",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698382987296666,0.00147527407964723,0.00135852293906309,0.00165615212810659,0.00132323456083043,-0.00211623255732348,0.00429946481261469,0.000667714834485514,0.00190378720695561
"11428-16",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701069060105739,-0.000825949010196067,0.00133326688777443,-0.000598282762659924,0.00134429653163831,1.23880530838517e-05,0.00395405811185367,-0.000974253917377669,0.00161024909978505
"11428-17",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697385141989009,-0.000456530830387637,0.00130490660051701,-0.000375875872556873,0.00127515854117016,0.00111980461988967,0.00367130456183089,0.000756497042558583,0.00142646589567588
"11428-18",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698212622379882,0.000949544032973921,0.00142155739292324,0.000713014135116388,0.00137205558875357,0.000595172824858594,0.00360796108204907,0.00101913649447976,0.00191577819717482
