"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.404203487465581,0.0492109513051687,0.000466604511863892,0.0494521786589231,0.000478063369968304,0.0486243134784709,0.00160735069886206,0.0482322148393099,0.00261033841863757
"11425-2",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.405732956152365,0.0491344046451726,0.00038493561068988,0.0478017586720059,0.000379575166055067,0.0500684973488903,0.00184045534607363,0.0498931512877869,0.00218725751123929
"11425-3",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399012884028804,0.0491783964473655,0.00046583684584925,0.0485831237846446,0.000469191451574351,0.0485407532825245,0.0024535807816012,0.0488261487563435,0.00160758369213021
"11425-4",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.403841954678144,0.0493201497024321,0.000469493779326388,0.0485985095610181,0.000469524483070442,0.050298101384488,0.0019228928098713,0.0486947663091705,0.00158208753367368
"11425-5",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.394534672396453,0.0497022654017549,0.000531677574048508,0.0479844230024419,0.000522745388946885,0.0522458358702213,0.0014131528476394,0.0491044888681222,0.0017249423259511
"11425-6",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396518566725567,0.0485235720571985,0.000471040196308216,0.0467446541109105,0.000460816235024159,0.0467923528028241,0.00333415080928135,0.0563207475025708,0.00285727283940393
"11425-7",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.401347875480332,0.0487712792719103,0.00045940391864334,0.0476095933476451,0.000457645007277801,0.0483361595059946,0.0015639286149219,0.0478413989401643,0.00171540733860476
"11425-8",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.403128317406123,0.048769771567037,0.00040096480467122,0.0477007645719126,0.000398783430407957,0.0488057871103582,0.00116274625618959,0.0482324373461991,0.00179608973342247
"11425-9",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396601052609529,0.0491646065885167,0.000527288290424067,0.0476521321522142,0.000523872962967073,0.0491524469964804,0.00170901427821396,0.0483326251890893,0.00188965361278015
"11425-10",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399629423628245,0.048459877055876,0.000433127934709466,0.0472699745463435,0.000429715577001176,0.0480570075844406,0.00152922843788579,0.048719603793902,0.00193695367129038
"11425-11",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396950369084907,0.0489223865983775,0.000414295384832648,0.0477774948243889,0.000410839036306017,0.0467311260231394,0.00162541799409089,0.0482415051580048,0.0024923241449327
"11425-12",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397949449419163,0.0492867738756648,0.000484304385838731,0.0476888704452552,0.0004761946565959,0.0507047388223663,0.00165810852323738,0.0503707007948932,0.00243703466512584
"11425-13",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.398178746329345,0.0482905704846761,0.000502654275571375,0.0466574530614969,0.000494173009973465,0.049721883029594,0.00159370175926127,0.049589821633727,0.00150277962364877
"11425-14",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399395922117761,0.0498378839834571,0.000484471407458621,0.0483338633129975,0.00047902771391544,0.0545322509344574,0.00328934598104832,0.0542751655758889,0.0016781930016139
"11425-15",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400500460655013,0.0485736164095454,0.000439995392732348,0.0469013656839842,0.000434066459467024,0.0482775320881618,0.00106741704580104,0.0476926849937222,0.00119299892663539
"11425-16",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399290950459505,0.0482996422797453,0.000488980460256749,0.0468945587204183,0.000487572235967588,0.0464834534967013,0.00171942696799456,0.0471540304939281,0.00153693576186992
"11425-17",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.39760469115963,0.0481101543319386,0.000496947361303175,0.0465749039021204,0.000490077316395981,0.0490896281829707,0.00193902806086202,0.0494958440085461,0.00186067332268701
"11425-18",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399195942148403,0.0489337265419416,0.000478992750583615,0.0470251735729281,0.000467422188900617,0.0479482374154215,0.00287294491457688,0.0532152870780385,0.00158686972962823
"11425-19",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.401752196026715,0.0487242612610734,0.00041193919549969,0.0481237565456917,0.000413822358712088,0.0500027817931489,0.00160147240889185,0.0501545678970256,0.00175214815279086
"11425-20",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399425253775775,0.0489287810375523,0.000393763662820307,0.0477209438559738,0.00038935380805526,0.0502257243031446,0.00112744154165477,0.0497990196267849,0.001828896194275
"11425-21",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.395880523941634,0.0489087212172745,0.000524791060804349,0.0468587794022038,0.000512265368508631,0.0537822372122886,0.00215990453385093,0.0473926866111975,0.00166961330090427
"11425-22",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.390670071210479,0.0493179250434807,0.000588389955703585,0.0473529659568214,0.000577810737800485,0.0478593705994495,0.00171265287738711,0.0491624379051481,0.00293171627998923
"11425-23",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.395759754203506,0.0478441276569947,0.000550269693225224,0.0461367004899599,0.00054517971897756,0.0486008002161601,0.00215888541894949,0.0494364231877149,0.0017211126661507
"11425-24",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.405584035734231,0.0493836787087884,0.000402569956870115,0.0483043674031269,0.000398183399791331,0.0475540171132559,0.00132720472002562,0.0491557353716755,0.0015629172152342
"11425-25",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397797151781515,0.0478130165222726,0.000493066395503411,0.0468416478910153,0.000488656191067418,0.0468385061670699,0.00155694380343279,0.0487106555748033,0.0017516667280602
"11425-26",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.402864337684434,0.0495630418426337,0.000454249550562475,0.0479662256263334,0.000447589687712444,0.0500247040687477,0.00127232073638203,0.0504572421722857,0.00219401346306074
"11425-27",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.393051187108738,0.0484973169859236,0.000587612537157343,0.0465753496373704,0.000579592860255374,0.0477331966931259,0.001501879746385,0.047113027521671,0.00156225694485824
"11425-28",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399012835128917,0.049760125960047,0.0005037672934697,0.0485681055972917,0.000502281966755432,0.0495386975445969,0.0013535699794937,0.0503670651555862,0.00115311498710969
"11425-29",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400124051621213,0.0485666892797922,0.000450364089201265,0.0466416467301753,0.000439082911091147,0.0491560643003568,0.00142570936705406,0.047686594882369,0.00198287957620989
"11425-30",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400347663604522,0.0486287496805016,0.000467402994669623,0.0469609991517539,0.000459465350096814,0.0492000324951044,0.00124411886216587,0.0475651582904522,0.00136715626578737
"11425-31",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396724850967435,0.0492389916560645,0.000513436737758356,0.0479167330791227,0.000510521229308185,0.0475921785866132,0.00154436011960085,0.0478524369580558,0.00195570657509764
"11425-32",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400535722867244,0.0490606765232764,0.000471716434402338,0.0464509664134227,0.000455054489333299,0.0509964593570588,0.00158050093796677,0.0488102057124077,0.00185801850344243
"11425-33",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.39692336425603,0.049313954347931,0.000497070861906892,0.0474543850575359,0.000487481853324229,0.0500717652749817,0.00196893871559135,0.0493536552774054,0.00191371867910136
"11425-34",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396389131147603,0.0476490593036878,0.000461303071262723,0.0462188083386553,0.000453898613491065,0.0431835432692694,0.00247543484816016,0.0478035281854945,0.00182089753775334
"11425-35",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.39571921081996,0.0487224914956926,0.000490527909006593,0.0465045623833486,0.000477962586933189,0.0465373386341942,0.00144435275164564,0.0461410461202532,0.00145696970425893
"11425-36",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.405142780200666,0.0480189932190664,0.000414651838619794,0.0476870598736368,0.00041984932372519,0.0485677062111052,0.00185122281143884,0.0476076228400858,0.00168177790509956
"11425-37",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399729492231465,0.049573872164513,0.000393063874979139,0.0478964696555842,0.00038637139093761,0.0486574224109594,0.00245522016909387,0.0526711708249805,0.00234281956281152
"11425-38",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399043701627976,0.0486146713525064,0.000504011501706633,0.0463918711541007,0.000493100837732516,0.0486560839823287,0.00108899179158977,0.0469638208600308,0.00139248157521737
"11425-39",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.402919500555464,0.0491059960598159,0.000485674795552885,0.0469619148702557,0.000476659021203219,0.0485979507776858,0.00130563977606257,0.047663724024413,0.00129062744716572
"11425-40",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.391200389944347,0.0476957580474105,0.000541414988850683,0.0453284245850882,0.000526299214897899,0.0496856696224472,0.00171632704975699,0.0480525145997012,0.00214524604625818
"11425-41",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.405610395115122,0.0490500758375802,0.000413655417768643,0.0473127569692225,0.000404690080241384,0.0484261021982857,0.00139620483782232,0.0490511186827096,0.00188573648087312
"11425-42",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397466179053474,0.0478525951617688,0.000500682999124497,0.0461552083246416,0.000495129923334254,0.0485329274254244,0.00127854091616205,0.0478339012768303,0.0020840995533671
"11425-43",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.403663501488532,0.0485802541976178,0.000424353905897002,0.0467737805308878,0.000415122675622855,0.0485502475973692,0.000823371478712937,0.0487350541356824,0.00149737500280429
"11425-44",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.3984866907564,0.0488756126489347,0.000514496865818761,0.0466399131535971,0.000501811880944773,0.0472453254417593,0.00148323007138077,0.0478383389226801,0.00115617949764397
"11425-45",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.395688005201373,0.0493279125749106,0.000504000986096247,0.0472908739639582,0.000494990184978274,0.0482324512896546,0.00198478657807345,0.0473433520252795,0.00178206949089675
"11425-46",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.394483441144933,0.0488695291377213,0.000536751018905797,0.0475204541985576,0.000535286628928172,0.0499339345286847,0.00176765315876811,0.0492673272003464,0.00216094365214012
"11425-47",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.40275402459714,0.048206942111143,0.000506168729827876,0.0458744908316111,0.000491873150133996,0.0474134205337658,0.00186809032651562,0.0478413828906967,0.00189325758744291
"11425-48",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399726302050633,0.049321225743582,0.000470299698758854,0.0468584947931914,0.000453905341410809,0.0523172555184252,0.00162674477330739,0.0478287228880435,0.002003926125009
"11425-49",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.403396824914846,0.0487139061013243,0.000425838880313583,0.0472320665763862,0.000418756578354046,0.0483569140441485,0.00133847429366856,0.0481947806397495,0.00147084621661301
"11425-50",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.395587285209753,0.0487035895737433,0.000465453189205202,0.0481426786863713,0.000468962879916196,0.0459947791495421,0.00227607782031719,0.0490795929809034,0.00256342621525249
"11425-51",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397240438065226,0.0483564850600611,0.000511502173453399,0.0471343497133581,0.000508804080701273,0.0489025855913873,0.0022220516214678,0.0512535003939293,0.00172731981099182
"11425-52",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400620206696479,0.0489050196002678,0.000403814300962507,0.0475143722160901,0.000398350535074905,0.0476222594739445,0.00169946262477259,0.047249610362605,0.00173768232214125
"11425-53",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.400251494706514,0.0489696638695636,0.00044279585444864,0.0483043515698609,0.000443660572044982,0.048807811832219,0.000842387036654582,0.0488942001474492,0.00149764865469486
"11425-54",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397494308903001,0.0493666875097951,0.000524015760790606,0.0471228243648328,0.000510236889246269,0.0483171220028598,0.00158926794386064,0.0484968653929969,0.00164105860263882
"11425-55",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.398143642794936,0.0488636131478977,0.000502997850501994,0.0471343040100156,0.000497593558437542,0.0492478076981782,0.00170597726788965,0.0490108535721819,0.00132286801681258
"11425-56",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.398155746335608,0.0491428882511073,0.000466569631173231,0.0481159506736634,0.000464202135208531,0.0493802696917973,0.00133949202174987,0.049813168164119,0.00196302873297319
"11425-57",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399666625679461,0.048286231131117,0.000490772717110466,0.0465354876913682,0.000480776634735208,0.0454517624291908,0.00126865407140956,0.0475380623217653,0.00180104531466363
"11425-58",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.40462504704304,0.0489600604205283,0.00039954015285781,0.0477344112465321,0.000396982418121937,0.0480905910047647,0.00162879745235772,0.0483933535857329,0.001695870104508
"11425-59",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397990855147759,0.048719528534007,0.000509223360970025,0.046802043910258,0.000499422713714983,0.0463352640517771,0.00188339582147151,0.0479073867173947,0.00136554043458368
"11425-60",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.404016502649642,0.0486949019531185,0.000446322392032427,0.0470611385233348,0.000437913984947054,0.0492260882104266,0.00129663766554174,0.0489672034031539,0.00144585480003966
"11425-61",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.39969075908739,0.0488446058245704,0.000484575616490146,0.0471660034318777,0.000475422663236876,0.0463434165310912,0.00164670318828068,0.0489506282332394,0.0015986953993981
"11425-62",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397908686001761,0.0493177635107712,0.000425565001109955,0.0488793169717705,0.000429398609254151,0.0480167315586602,0.00132198100901734,0.0486860073245284,0.00168770280502109
"11425-63",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397556752647655,0.0495482749706851,0.000522823373996298,0.0474202389664545,0.000510916698547883,0.0509623503872709,0.00207703369152713,0.0501165515326135,0.0020834283783067
"11425-64",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.394118265505466,0.0484829101917427,0.000560922194557859,0.0469629709786343,0.00055675021034539,0.0489879986284914,0.00146251811431993,0.0467672521051989,0.00165859559880695
"11425-65",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399286066098762,0.0487105469356021,0.000462085160122743,0.0468556946088384,0.000451673250311211,0.0500692746330856,0.00195142307447792,0.0512215270133302,0.0020296523276916
"11425-66",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396258641904308,0.0483063820509909,0.000494835197463975,0.0470821902415544,0.000491777611060835,0.0497479244015767,0.00121128883285835,0.0476370499538758,0.00126336800792404
"11425-67",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.397606601256716,0.0485884622398986,0.000461259419733056,0.0473481777617159,0.000457966040745031,0.0506503427520159,0.00121384653414117,0.0472289611796426,0.00165769650533479
"11425-68",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.39742770561406,0.0486015166587426,0.000460534848286611,0.0469943752727843,0.000453529242151206,0.0477966767443931,0.00146778391896287,0.0480738518326392,0.00183023191439051
"11425-69",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.402855475333297,0.0484748541172246,0.000400474065893233,0.0479779642264437,0.000401688529739572,0.0470930536641983,0.000900583397593521,0.046553579404068,0.00168671279187385
"11425-70",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.404205697575854,0.0488720455755981,0.000381928976842861,0.0481793494273233,0.000380713277901267,0.0487900630347262,0.00112204336325499,0.0471731772640806,0.00148100854217136
"11425-71",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399465889615272,0.0482684197247183,0.0004454600901677,0.046801217482355,0.000440299290415778,0.0505849226545261,0.00172859180104361,0.0508548002284281,0.0014995925728158
"11425-72",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396014855599442,0.0487097854700626,0.000445584977875582,0.0474228236379335,0.000440729946264522,0.0465260224310423,0.00191508249388444,0.0482536156277002,0.00191804977441614
"11425-73",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399681682902741,0.0491751388399572,0.000410283551632371,0.0480217462822931,0.00040606219790611,0.0483785960995275,0.00121895067751383,0.0472210752492824,0.00184419336200622
"11425-74",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396639026196296,0.0486587163839281,0.000510301515028277,0.0470795488037799,0.000504751503230653,0.0496384979979881,0.00144407325008978,0.0486664328678609,0.00179720647042959
"11425-75",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399438639375846,0.0489505214732054,0.000504202118552502,0.047094782135947,0.000493802886577678,0.0467384311765738,0.00181100559332091,0.0476817510143312,0.00176093069624508
"11425-76",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.395628153359722,0.0485598350755603,0.000504888711393044,0.0478668470883206,0.000505142185147367,0.0478154579504611,0.00199578527038612,0.0468909316099432,0.00176413721381939
"11425-77",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.402079697019526,0.0482025305089571,0.000509442059049042,0.046665451184937,0.000506128561400418,0.0515488436502693,0.00199314360671595,0.050171420005749,0.00177946846030598
"11425-78",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.394487002675537,0.0493647103722727,0.000561807662240659,0.0483256089883759,0.000565286797031057,0.0506752098859639,0.0020874586220215,0.0496647094488473,0.00146444391346875
"11425-79",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.399521309368235,0.0487514111879976,0.000484668121780187,0.0469347641555163,0.000476175001341679,0.0438552416590973,0.00186780589953631,0.0464085963567278,0.00184545477551371
"11425-80",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.3987836663418,0.0487026900215282,0.000511184161855572,0.0473850230653318,0.000506906063310576,0.0493470890185364,0.0016295370969361,0.049067926603787,0.00176667074789123
"11425-81",340,-1.04982212449868,0.048790164169432,-0.7,0.6,0.1,0.396543995435873,0.0482277067086198,0.000458553429355161,0.0475474619405094,0.000461741701853637,0.0483202193811281,0.00179078270095976,0.0475573171253753,0.00152621972657875
