"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-1.1,0.05,-0.7,0.8,0.1,0.375466005049525,-1.10318892829628,0.00182579766531753,0.0501648447866428,0.00048912284006058,-1.07482354560162,0.00165093911292919,0.0526809821905625,0.000521985890509678,-1.10366878354611,0.00656300668390705,0.049515293769212,0.00203567704131801,-1.10294040516401,0.00651326397648885,0.0495874669353382,0.00259378754159188
"11422-2",387,-1.1,0.05,-0.7,0.8,0.1,0.379188427615662,-1.09980944483818,0.00180625242676644,0.0496817177922827,0.000451242725634774,-1.06915939041282,0.00163107703548978,0.0515515523998137,0.000475779267700818,-1.0915960125755,0.00575206251465559,0.0474306183192408,0.00118118771086285,-1.09625294823579,0.00389992005763582,0.0480813589426814,0.00162758686823538
"11422-3",387,-1.1,0.05,-0.7,0.8,0.1,0.379853355257953,-1.09897879358441,0.00179185136453195,0.0499213103750554,0.000442673666696432,-1.07275799157176,0.00164493064775029,0.0531007174745087,0.00047670079995248,-1.10634305681073,0.0051909475972291,0.0508027721193092,0.00111524546636907,-1.10145182648817,0.00577982999177716,0.0513822129359875,0.00175661074201408
"11422-4",387,-1.1,0.05,-0.7,0.8,0.1,0.381612259296212,-1.10117491850789,0.00191463901469818,0.0504952131993716,0.000491168273710018,-1.0682896410073,0.00170315072323927,0.0517037938560769,0.000512961820546823,-1.09956193951683,0.00617218416127642,0.049029766817924,0.0014366356038622,-1.09629518282009,0.00646725068520435,0.0491133548203523,0.00186746446083124
"11422-5",387,-1.1,0.05,-0.7,0.8,0.1,0.382346491561203,-1.10191497740136,0.00176075480352652,0.0503497387737736,0.000397777894262029,-1.07283541358836,0.00161671125685148,0.0528053890473059,0.000421505680473184,-1.11515521144056,0.00590261999830577,0.0525651935922405,0.00173298419800726,-1.10430606731626,0.00633312508996827,0.04927972094405,0.00204516479962836
"11422-6",387,-1.1,0.05,-0.7,0.8,0.1,0.381133925961021,-1.10201751006718,0.00186971395968042,0.0507588985421105,0.000470627809804002,-1.06958757426772,0.00167240177188591,0.0530499093939532,0.000499233343045746,-1.10407080607231,0.00562888650552141,0.050975988646813,0.00111750317252131,-1.10329103985561,0.00640229344301894,0.0512879378615596,0.00178887264391089
"11422-7",387,-1.1,0.05,-0.7,0.8,0.1,0.382689324016086,-1.09720315308627,0.00183924481573799,0.0501916102867927,0.000452630880859126,-1.06940395689294,0.0016789274847879,0.0520655362321221,0.000477739679232409,-1.10419137438768,0.00584222035767901,0.0521469028127806,0.00154081433111427,-1.10182413115118,0.00573330532020654,0.0520400575578772,0.00172924810316994
"11422-8",387,-1.1,0.05,-0.7,0.8,0.1,0.380879176536593,-1.10158782358464,0.0018192517575343,0.0500247500377078,0.000439902943982629,-1.0731754533419,0.00165507243901538,0.0521426180571738,0.000461666481532873,-1.09431864060165,0.00604801793262497,0.0463330670426765,0.00163851070959596,-1.09446673092348,0.00550301643368733,0.0456267007344296,0.00127314100522985
"11422-9",387,-1.1,0.05,-0.7,0.8,0.1,0.377484003690112,-1.1002832813005,0.00184612747694164,0.0499752545079374,0.000491532136506187,-1.07156746032879,0.00166973106793427,0.0533293268777765,0.000537524811174211,-1.10070559973752,0.005255584787752,0.0501095810079358,0.00116388430003734,-1.10511881858329,0.00581118974317101,0.0509134041887778,0.00186812436446062
"11422-10",387,-1.1,0.05,-0.7,0.8,0.1,0.37934372164965,-1.10380182465707,0.00173186448651479,0.0496849996638788,0.000392713433123161,-1.06995888693662,0.00156930901185764,0.0510601301903474,0.000407683963902453,-1.10019007083982,0.00632117903339412,0.0492110885206011,0.00195242908252643,-1.09850915230792,0.00617702480521271,0.0480016073345144,0.00132024265192178
