"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-1.1,-0.05,-0.7,0.8,0.1,0.2975146780932,-1.10327706264545,0.0020431094280313,-0.0498349066658796,0.000692534339654968,-1.13068372283067,0.00182516786899673,-0.0523514117238536,0.000756683194666768,-1.10799881372389,0.00732416652102876,-0.0484627902724149,0.00257087625305123,-1.10137536259833,0.00478867668476659,-0.0498125435625899,0.00138033756265025
"11422-2",387,-1.1,-0.05,-0.7,0.8,0.1,0.296608669150566,-1.10099650055584,0.00203192322352272,-0.0496172477894455,0.000651459899141183,-1.12938223938527,0.00181959908339572,-0.0522047410818161,0.000712015758551239,-1.10525687184495,0.00643485915762543,-0.0470595700016179,0.0017985097760176,-1.09966812966801,0.00450382445679128,-0.0499677732194109,0.00129766979997678
"11422-3",387,-1.1,-0.05,-0.7,0.8,0.1,0.297314070609327,-1.09723788165349,0.00200016164982516,-0.0505921640320854,0.000640202677220103,-1.12160619185768,0.0018186793003723,-0.0547961141727941,0.000708849543609347,-1.10456311599304,0.00586746350181646,-0.0455022629762988,0.00182676816601383,-1.09828938653098,0.00686649440965537,-0.0505286062188885,0.00223799177478434
"11422-4",387,-1.1,-0.05,-0.7,0.8,0.1,0.294756226430293,-1.10203309779842,0.00216467254140328,-0.0492159179069468,0.000690589393711102,-1.13227163049958,0.00190220232303053,-0.0507791198556122,0.00073692157031113,-1.1121171472294,0.00684353707033635,-0.0441185623937712,0.00277647947082155,-1.11216517374641,0.0077674915492377,-0.0441804827395285,0.00222079637274174
"11422-5",387,-1.1,-0.05,-0.7,0.8,0.1,0.29500463990005,-1.10214722531295,0.00199582277446968,-0.0493720517126411,0.000605439097058174,-1.12893010153211,0.00180629105901709,-0.0522652819401994,0.000657493434131823,-1.11264604608215,0.00673564656000779,-0.0458089085735065,0.00172086463151046,-1.10452932232265,0.00736504656006142,-0.0485765669036269,0.0018709074226771
"11422-6",387,-1.1,-0.05,-0.7,0.8,0.1,0.295234417737291,-1.10255283220394,0.00210544039855749,-0.048758763900352,0.000664355581967405,-1.13180584682952,0.00186820056576402,-0.051598771123885,0.000729118054565422,-1.10124925071132,0.00681640588665732,-0.0495299229838837,0.00178656524407796,-1.09600697910734,0.00629280113580809,-0.0504052376698484,0.0017546841008164
"11422-7",387,-1.1,-0.05,-0.7,0.8,0.1,0.296414469313574,-1.09691424042607,0.00208306091966336,-0.0498186540957269,0.000658645525936532,-1.12450029333223,0.00186791824282929,-0.0519935848536856,0.000711340280187377,-1.09865335753153,0.00596752493336832,-0.0493529514025792,0.00150196755464694,-1.10231845002318,0.00529537415540638,-0.0479948159810017,0.00170970779292531
"11422-8",387,-1.1,-0.05,-0.7,0.8,0.1,0.295034703355881,-1.09964717234534,0.00207276668932977,-0.0507952753819539,0.000655065673085885,-1.12905921709686,0.00185046080534228,-0.0535091330169707,0.000714618906716257,-1.10357445000086,0.00629395877862623,-0.0492997619210939,0.00189379007336336,-1.10725181764346,0.00829953307622399,-0.0495167245734969,0.00211527766807487
"11422-9",387,-1.1,-0.05,-0.7,0.8,0.1,0.297610362170013,-1.09899707244692,0.00208295691816342,-0.0501582978647819,0.000697520077908394,-1.12742739172958,0.0018452156334054,-0.0536601031290713,0.000770010963191023,-1.09670777674083,0.00678303776369591,-0.0502968620256179,0.00217603297527494,-1.10058375412259,0.00874401623892224,-0.0486504307399563,0.0026129006701103
"11422-10",387,-1.1,-0.05,-0.7,0.8,0.1,0.29450222876005,-1.10326079036899,0.00209950876645708,-0.0507754369580866,0.000678821652608311,-1.13418382287162,0.00185379424250346,-0.0531088479733434,0.000736250930273078,-1.10381900322094,0.00769831523899238,-0.0505393970967938,0.00322430295542116,-1.10440092909642,0.00755355472464546,-0.0499667777848646,0.00203494965123599
"11422-11",387,-1.1,-0.05,-0.7,0.8,0.1,0.297900160401886,-1.10118361440911,0.00203194944701652,-0.0500336643567551,0.000684245155095768,-1.12933657783327,0.0018062838712337,-0.0526491492531763,0.00074253628615695,-1.10575491284661,0.00631505598519556,-0.0488783454897307,0.00237738098575482,-1.10899162048647,0.00523095955826038,-0.0473412612870868,0.00179454861986218
"11422-12",387,-1.1,-0.05,-0.7,0.8,0.1,0.295718734970614,-1.10137447558392,0.00214839024058426,-0.0491861877811016,0.000696231613846556,-1.12941953091202,0.00191094925209992,-0.0519691206460851,0.0007655058437297,-1.09689513574926,0.00778444239255186,-0.0506198802686054,0.00304472914995267,-1.09947488347082,0.0072004766244094,-0.0488036926682046,0.00178854804601475
"11422-13",387,-1.1,-0.05,-0.7,0.8,0.1,0.297969283783588,-1.09692722261113,0.00207745550905632,-0.0511437804905309,0.000704214150501031,-1.12636983868629,0.00184380272749832,-0.0535056335754739,0.00077008756946826,-1.09712834617177,0.00655880822539594,-0.05150866476498,0.0016965903985166,-1.09513291566564,0.00694578203446799,-0.0514545663576636,0.0022578570913897
