"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.360431725871097,0.0107092826480486,0.000535894987704394,0.0105968100077687,0.000545206285054043,0.0092299201734902,0.00173011895993624,0.0105881888561927,0.000869434992677098
"11425-2",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.36050275253079,0.00975865726249221,0.000469683524830068,0.00947388307934815,0.000460342171515256,0.0112556929211756,0.00186921773297073,0.00968050465982369,0.000602321411774047
"11425-3",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358884127640208,0.0103294293477241,0.000544399675269554,0.0101496463496431,0.000543223233800829,0.00894931761250674,0.00269691550380584,0.010751291502895,0.000768310850067794
"11425-4",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.360332397475634,0.0107561202423325,0.000536972868588599,0.0106077484042443,0.000533308986561073,0.0126624368182632,0.00230311817775319,0.0107305389697723,0.000810356242770235
"11425-5",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.35812595210796,0.00996595648396202,0.000606982754995727,0.00915649090163857,0.000584508433888681,0.0127372590386686,0.00164658323003231,0.0104371542660881,0.000917703960189832
"11425-6",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358758770363917,0.00957822754491555,0.000561472514228109,0.00945251039731468,0.000560398075024852,0.00857982238049683,0.00173402754050725,0.00947175475289749,0.000736191136648978
"11425-7",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359507821563208,0.00989949880764037,0.000536816343685198,0.00946542503734542,0.000529027456704617,0.0120691442685325,0.00152492128694542,0.00992285482933257,0.00084045971875331
"11425-8",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359745011057249,0.0100247352782226,0.000478369385192215,0.00972836561850646,0.000472117351009967,0.00983915668238673,0.00123323476604389,0.00969271401142636,0.000646676814610059
"11425-9",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359297237672142,0.0107344387815431,0.000601212584745511,0.0103029351696858,0.000586789957395954,0.00932553337977903,0.00183725324124503,0.00947003633023677,0.000860551421463565
"11425-10",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359444056491708,0.00983434844085373,0.000522173405677102,0.00958275745804712,0.000514736365382903,0.0115418608320589,0.00173223646866147,0.010183658062047,0.000870324996573882
"11425-11",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358366249955436,0.00993303200416915,0.000520635357217201,0.00960169412005095,0.000513500458061871,0.00768210875899001,0.00186863413139874,0.00986795778962748,0.00081244932104588
