"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.7,0.05,-0.7,0.8,0.1,0.07571036616786,-2.70406308209215,0.00406587828899308,0.0500182015993765,0.00108963921754393,-2.67469598646899,0.00367597017138324,0.0519719797680514,0.00116455467854263,-2.70783032213862,0.0146668264852072,0.0535010903502226,0.00445611599266319,-2.70879405341872,0.00731913737736056,0.0517879316644326,0.00219782926697006
"11422-2",387,-2.7,0.05,-0.7,0.8,0.1,0.0765848947742484,-2.69916101156501,0.00402089950464564,0.049542430857121,0.00100202543493353,-2.66895856819216,0.0036332480143582,0.0515143387249375,0.00105600655026155,-2.70655305983441,0.0119810458125608,0.0489115476425413,0.00248853826076669,-2.70156765102279,0.0084187398097701,0.0494403615612707,0.00240963973586637
"11422-3",387,-2.7,0.05,-0.7,0.8,0.1,0.0768294786579256,-2.69767999004314,0.00399060606793312,0.0498949307655299,0.000982155663102728,-2.67009726025157,0.00364467801075878,0.0529344022835395,0.00105357992500273,-2.70457069604137,0.0130360337469898,0.0508170861530882,0.00304031581456318,-2.69984239258085,0.00677052885260001,0.049018431606356,0.00195878696901218
"11422-4",387,-2.7,0.05,-0.7,0.8,0.1,0.0769801982689834,-2.6967815426017,0.00426152713093036,0.0490781293206998,0.0011075612087775,-2.66467556456487,0.00377485504238566,0.0499270140874351,0.00114298362263883,-2.6882579537796,0.0134534544943426,0.0429504730310565,0.00465895887626446,-2.68946943200458,0.00792375067312132,0.0463069038069087,0.00216144556189823
"11422-5",387,-2.7,0.05,-0.7,0.8,0.1,0.077018019513245,-2.70186200220977,0.0039267718653579,0.0495744458755386,0.00089103478064591,-2.67119541749456,0.00358095329974279,0.0508128879961326,0.000922446539458263,-2.68732791135062,0.0120467697163833,0.0504797095061946,0.00279048752471547,-2.70002181616277,0.00773100883950062,0.0484682327438827,0.00207626615536928
"11422-6",387,-2.7,0.05,-0.7,0.8,0.1,0.077056494164867,-2.6976791532492,0.00413943325260406,0.0492556960680522,0.00102697417723521,-2.66544821737366,0.00370012035768984,0.0499103986652714,0.00105548455141048,-2.70300175471036,0.0143656446195725,0.0484739981197206,0.0045180302177533,-2.69735777194143,0.00886334897698725,0.0490681692661446,0.002729940576461
"11422-7",387,-2.7,0.05,-0.7,0.8,0.1,0.0775619833290285,-2.69617879132874,0.00409916312614801,0.0509876873002586,0.00100609453312766,-2.66813400496534,0.00374078124500289,0.0530653055391498,0.00106281386980466,-2.68380448824114,0.0125322167909175,0.0485432267158199,0.0040123017902997,-2.68985412090642,0.00873124537942025,0.0492782231401404,0.00203179173166107
"11422-8",387,-2.7,0.05,-0.7,0.8,0.1,0.0768245432216646,-2.70399161077679,0.00404979272342558,0.0504328707214986,0.000975804937470128,-2.67289038289611,0.00366028168601011,0.0525860875650287,0.00102825440593003,-2.72318230117353,0.011682168090506,0.0546311489301559,0.00224167391739283,-2.69922430073961,0.00734065974878481,0.0519173946457441,0.00200561273965809
"11422-9",387,-2.7,0.05,-0.7,0.8,0.1,0.0764812923096597,-2.69376141042045,0.00411775650206488,0.0482779573521499,0.00109092453911082,-2.66476756827023,0.0037031355235312,0.0510505026099977,0.00117872721841081,-2.68460755379513,0.0137984391093103,0.0475336809308872,0.0037528517104238,-2.68841593998102,0.0103830135934089,0.0462686809533238,0.00311759396244733
"11422-10",387,-2.7,0.05,-0.7,0.8,0.1,0.0762636428127131,-2.70895525174915,0.00393573803876318,0.0505561857789784,0.000930474633461296,-2.67730221861052,0.00357395720682992,0.0527812596235647,0.000981930444488858,-2.68681521997189,0.0153156232210053,0.0442513349719336,0.00691648576328154,-2.70101117016757,0.00839029840624484,0.049028745214814,0.0020055477566914
"11422-11",387,-2.7,0.05,-0.7,0.8,0.1,0.0758322756131043,-2.69664924270403,0.00403189624255921,0.0468180422296864,0.00105670050198103,-2.6686745751311,0.0036446839335602,0.0487634770018853,0.00112623036275858,-2.6854856956986,0.0132897768446014,0.0430103180239459,0.00421762879995635,-2.69027421962335,0.00561292223703873,0.045473767621718,0.00159232507661502
"11422-12",387,-2.7,0.05,-0.7,0.8,0.1,0.0767875455484748,-2.70189883110534,0.00431668566357217,0.0512628349737767,0.00115825381173272,-2.67073127870965,0.00386220378479404,0.0535763815067059,0.00124699087427383,-2.68847716492079,0.0165845350138637,0.0452922754887651,0.00594062024055991,-2.70147226193441,0.0115815369080112,0.0494885149278084,0.00348979300260199
"11422-13",387,-2.7,0.05,-0.7,0.8,0.1,0.076183729080063,-2.70072113321692,0.00404755720793414,0.0502112177435675,0.00106380253175325,-2.67001308391686,0.00363815205399988,0.0530467574020138,0.00114300175420902,-2.70807486367436,0.0116642809223464,0.0509370765961263,0.00271677919672206,-2.70813995953843,0.00907961724083134,0.0510234276224384,0.00273084304996996
