"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0,-0.7,0.8,0.1,0.110385179661749,-2.20399239734905,0.0033558515906951,0.000101382416146897,0.0010166792304706,-2.20344730446816,0.00301583005105972,-0.000185469059530766,0.00109906711191137,-2.20703462705786,0.0120018184658058,0.00246952192001912,0.00399145391802012,-2.2046730250741,0.00464560043438036,0.000386158260184125,0.00167918486507627
"11422-2",387,-2.2,0,-0.7,0.8,0.1,0.110798149389029,-2.20051344272694,0.00332531021840668,0.000183923254794849,0.000947245039258698,-2.20104336799609,0.00298879725244042,0.000553043790366261,0.00101539436179147,-2.2168837753271,0.0106987562010455,0.0024166939882357,0.0024828982164495,-2.20002202169486,0.00371330773919205,-1.76776904075518e-05,0.00118936153994056
"11422-3",387,-2.2,0,-0.7,0.8,0.1,0.111053304738021,-2.19852336421351,0.00328724260523855,0.000333490216858894,0.000928330088467524,-2.19804236134576,0.00300223831375258,0.000184259486347577,0.00101286162471365,-2.20051019779996,0.00956902886244262,0.00409884073086792,0.00247775175618435,-2.19849289790023,0.00384090373272127,0.000330033181897621,0.00126953561271387
"11422-4",387,-2.2,0,-0.7,0.8,0.1,0.11082926768503,-2.20212681226964,0.00353668216488578,0.000918053922198254,0.00101749451316196,-2.20230423151054,0.0031458979641047,0.00135223799478415,0.00109385498634351,-2.19522586293432,0.0112960863912717,-0.00113054704617613,0.00289498764550118,-2.19891461283697,0.00420022946070692,-0.000329847770667739,0.00132886354439096
"11422-5",387,-2.2,0,-0.7,0.8,0.1,0.11060057789462,-2.19965342747647,0.00327839178958514,-0.00082739542654096,0.000855467739964849,-2.20068270064903,0.00297255959284949,-0.000581383919016152,0.000898991371329496,-2.18821649082383,0.011573621151292,-0.00247725468476604,0.0029453496628989,-2.19777760552763,0.00430589412483333,-0.00153685185573321,0.00137645231781558
"11422-6",387,-2.2,0,-0.7,0.8,0.1,0.110803228463682,-2.19841706014691,0.00341176341542541,-0.000626505044342523,0.000979224653665684,-2.19895881196546,0.00301425592320813,-0.000575764458450019,0.00104092181407289,-2.20176979338189,0.0114155764866843,0.0029512130057703,0.00419980813034724,-2.20138989003425,0.00378574442546201,0.000588245664712435,0.00122415626485104
"11422-7",387,-2.2,0,-0.7,0.8,0.1,0.11156905014372,-2.19589770653609,0.0034131338730324,0.0011025692208498,0.00095532335848072,-2.19538409733306,0.00307869972867757,0.00119622150062042,0.0010113407603322,-2.20028366008782,0.0105117618766409,0.000703628702946445,0.00277553315917615,-2.19605508465422,0.00468051943609958,0.00115505415912033,0.00156662661436557
"11422-8",387,-2.2,0,-0.7,0.8,0.1,0.110439183076184,-2.20328007248911,0.00340694659429311,3.91500913882109e-05,0.000952593907771914,-2.20365956473209,0.00305165177229455,0.000253099921240931,0.00100108234951018,-2.18195506843874,0.0109911248025912,-0.00277886824530247,0.00379983639247982,-2.20441063564854,0.00398792292268631,0.000484027506752625,0.00126368396307077
"11422-9",387,-2.2,0,-0.7,0.8,0.1,0.11080712704396,-2.19959792832462,0.00338715934841257,-0.000143328680006384,0.000977862939292369,-2.19888120986748,0.00303418629579872,-0.000595330123181179,0.00104502646867577,-2.21514115693045,0.0130908966965003,0.00647688433405671,0.00513444473463347,-2.19992084991703,0.00350183320277673,-1.1583894131051e-05,0.00100107179995804
"11422-10",387,-2.2,0,-0.7,0.8,0.1,0.110193559405629,-2.20626277351856,0.00329503792759713,0.000295688523068691,0.000907032303533612,-2.20598435450602,0.00297133816600669,0.000249506284240571,0.000955569108138333,-2.19191807918703,0.0108910173577597,-0.00441805545195855,0.00275206934475707,-2.2057288117909,0.00416194280085173,7.79700579980776e-05,0.00130740663663495
"11422-11",387,-2.2,0,-0.7,0.8,0.1,0.110972317290589,-2.19423597176496,0.0033632418134048,-0.00179957722915598,0.000994632572712648,-2.19539418301226,0.00302157354089921,-0.00184502474611385,0.00109238080075558,-2.20214532204246,0.0101422223531174,-0.00159014085620386,0.00282218468223085,-2.19441133652485,0.00418275072374712,-0.00171699580499079,0.00144115880762815
"11422-12",387,-2.2,0,-0.7,0.8,0.1,0.110979130147952,-2.19733040891921,0.00355245941945213,-0.000434658737609102,0.00105305284422487,-2.19788066836186,0.00317116793051328,-0.000295137334956988,0.00114916069576765,-2.17723674014282,0.0132000916941903,-0.00595415992292681,0.00414121774688461,-2.19693133462047,0.00483792211082144,-0.00055259266163075,0.00156853220469416
"11422-13",387,-2.2,0,-0.7,0.8,0.1,0.110860540977161,-2.19928703667088,0.00340136919990536,-7.41679829060227e-05,0.00101920072896085,-2.19964951170093,0.00303655300033371,0.000108838251725853,0.00109839731103796,-2.20607096326071,0.0107781532988131,0.00262734397546381,0.00306473933560316,-2.19864855151719,0.00398870302387695,-0.000331275230589041,0.00130552853720686
"11422-14",387,-2.2,0,-0.7,0.8,0.1,0.110994366986601,-2.19944658823683,0.00344046214939569,0.000469150048960422,0.000998384299147807,-2.1985280779115,0.00305052575738375,0.000138535892025336,0.00107058599453668,-2.21131918258615,0.0113593046918672,0.00492322460485555,0.00374626483832447,-2.20311511304246,0.00440819269025737,0.00189591266487172,0.00144483829515215
"11422-15",387,-2.2,0,-0.7,0.8,0.1,0.11078140293628,-2.19874355585814,0.00341623363036863,-0.000612592863624481,0.000999397090369617,-2.19835489073103,0.00309649899606545,-0.00106267847478693,0.0011120370685637,-2.1827185354506,0.0102613220444098,-0.00211906126558438,0.00276871694552494,-2.1946500057894,0.00401919524277059,-0.00229531281939728,0.001311304927694
"11422-16",387,-2.2,0,-0.7,0.8,0.1,0.110771750564203,-2.20240654507985,0.0033159180071426,0.00090752868585161,0.000987526460614308,-2.20194224977392,0.00300553501321332,0.000975115387371833,0.00107876472727854,-2.18578073678658,0.0115300163744537,-0.00294235154247028,0.00326699001381384,-2.20141162331492,0.00398770957939743,0.000463835921986902,0.00132409178653764
"11422-17",387,-2.2,0,-0.7,0.8,0.1,0.110993651148916,-2.19613377561732,0.00338891106330687,-0.000804765722982028,0.000909591417893275,-2.19679737854749,0.00306953749097553,-0.000733002184939947,0.000965529884496109,-2.17469534938333,0.0118582035365635,-0.00640551544771783,0.00304926848775785,-2.19642520252508,0.00351392547980919,-0.000701888984888264,0.000986322383076019
"11422-18",387,-2.2,0,-0.7,0.8,0.1,0.110468448679801,-2.20773421417183,0.00330310651098203,0.00195719698314198,0.000937104200951331,-2.20651004240118,0.00296353951990685,0.00201281236690296,0.0009973550104819,-2.20871974195521,0.0108350949272607,0.00242081770233013,0.00241190254554862,-2.20850853509921,0.00392823598505426,0.00219621424788007,0.0012283751557575
"11422-19",387,-2.2,0,-0.7,0.8,0.1,0.110306443093369,-2.20407582642799,0.00344882924051972,-0.0001568700520127,0.00100934834811997,-2.2035811964002,0.00310178595279388,-0.000497332308972882,0.00111467287876501,-2.2099307149182,0.011354256269672,0.00090233174350203,0.00318999486022235,-2.20609985979482,0.00444268993836488,0.000608876518097468,0.0013890256464913
"11422-20",387,-2.2,0,-0.7,0.8,0.1,0.110505653883761,-2.2025367690673,0.00354100389182081,-5.95964272230392e-05,0.00107282339802533,-2.20284972851942,0.00315703228241642,9.59334887747847e-05,0.00117949027345068,-2.19924783821154,0.0115665003219607,0.00115535194780616,0.00334961720372798,-2.20270973152239,0.00433223896597444,1.19193118861817e-05,0.00150044668347467
"11422-21",387,-2.2,0,-0.7,0.8,0.1,0.11033011279406,-2.20267357030421,0.00354713882471258,-0.000618868029240978,0.00104752681727229,-2.20269777855812,0.00311391308808359,-0.000858029739291174,0.00112355480568718,-2.19745490446999,0.0104782821650752,-0.0011540380370842,0.00381792962122698,-2.20475591498906,0.00396381247046247,0.000219396899523329,0.00129982585103961
"11422-22",387,-2.2,0,-0.7,0.8,0.1,0.110543545095079,-2.20409756189373,0.00349239901877269,0.000747254152921048,0.00108661097190855,-2.20396991188499,0.00313449069540783,0.000978544909640161,0.00122208923294518,-2.2015425977384,0.0106082450756338,-0.000708008421152013,0.00362804514274074,-2.19936787024589,0.00470087320170349,-0.00127616807634395,0.00175767522916227
"11422-23",387,-2.2,0,-0.7,0.8,0.1,0.110345009098428,-2.20292913380671,0.00336896048808867,-0.000474553402648414,0.000888678330844956,-2.20284718340412,0.00306279274938112,-0.000674050454360661,0.000956520289164316,-2.19768182937669,0.011897366661782,-0.00654162331336775,0.00375604456413251,-2.19962601394339,0.00403835772295845,-0.00171216483839579,0.00120720254931515
"11422-24",387,-2.2,0,-0.7,0.8,0.1,0.110975905807809,-2.19854658108388,0.00337996828022044,4.06031077712247e-05,0.00096639474803032,-2.19811413885487,0.00305283919336869,-0.00018241663287543,0.00104754995184473,-2.18680192515384,0.010950973734017,-0.00345852105690726,0.00301402323135668,-2.19535274859161,0.00507714940230132,-0.00120169280756679,0.00173063967863768
"11422-25",387,-2.2,0,-0.7,0.8,0.1,0.110484771765804,-2.20191538688631,0.00339980081717713,-0.00038647820400853,0.000971598509011718,-2.20197602842776,0.00305598000957922,-0.000495656501006254,0.00104766159246222,-2.20932831867436,0.011088470903347,0.000709702051256237,0.00401996154473124,-2.20260881570055,0.00429730192989019,-0.000106046112738698,0.00141602730534634
"11422-26",387,-2.2,0,-0.7,0.8,0.1,0.111067469048876,-2.19721455215468,0.00335330526187507,-0.000137948714274854,0.000930530327699479,-2.19720914668124,0.00304647047092059,-0.00018708224544274,0.000999670468708805,-2.18062670930489,0.0101375465387561,-0.0023725815042703,0.00270120059781921,-2.19631546314676,0.00487603398935944,-0.00047160013951604,0.00160960257184811
"11422-27",387,-2.2,0,-0.7,0.8,0.1,0.11115363565803,-2.199537021436,0.00335264954882172,0.00104234324359036,0.000906831081325045,-2.19883652039366,0.0030096016880094,0.0010396674841151,0.000950871853589766,-2.21230199330327,0.00998313901160461,0.00458511858139902,0.00252191167450815,-2.19937769425066,0.0040111575603559,0.00104108045540047,0.00131506212539619
"11422-28",387,-2.2,0,-0.7,0.8,0.1,0.110863864557169,-2.19875164402097,0.00338896092670616,-0.000274885196253678,0.000979110514984694,-2.19923079389898,0.00304186268102083,-0.000110297128833191,0.0010587178048541,-2.19555843330382,0.0101332540625442,-0.0020259917568286,0.00294400573928384,-2.19789561460391,0.00370711560338644,-0.00064269049006588,0.00119432405630837
"11422-29",387,-2.2,0,-0.7,0.8,0.1,0.110948800652018,-2.20089704660758,0.0033283286528964,0.000847614285528495,0.000872747159772325,-2.20065411375341,0.0030025632602796,0.00102486247611239,0.00092883164266658,-2.21090582546383,0.0103055637760798,0.00350361050715337,0.00280794968829378,-2.20258412400486,0.00372472916274253,0.00153269354271708,0.00111019668555545
"11422-30",387,-2.2,0,-0.7,0.8,0.1,0.110581202038301,-2.19818009624981,0.00343761944255139,-0.00145845037353313,0.000953329938134644,-2.1995645648921,0.0030762025887335,-0.00125211815837849,0.00101132746903935,-2.19989298223087,0.0107928606430475,-0.00465933049233972,0.00297843724180848,-2.19645202549393,0.00478501278073798,-0.00211000845899767,0.00159725309848409
"11422-31",387,-2.2,0,-0.7,0.8,0.1,0.111028079591477,-2.20024915004767,0.00331978657469243,0.00094943633214512,0.000951731982299251,-2.20112867226446,0.00300629831511807,0.00178428966919454,0.00102487990951787,-2.18231031664296,0.00984563571084763,-0.00713361482904046,0.00329606269754477,-2.19797276450549,0.00368679457585176,1.07546784052719e-05,0.00111173239336795
