"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341942064558687,-0.00989469140822154,0.000714678112957254,-0.00950905971627924,0.000707255664368854,-0.00912488820859425,0.0026180427219126,-0.00970984663084544,0.00106267536405597
"11423-2",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341493352047929,-0.00953981745412245,0.000548321977808229,-0.00931914107128687,0.000541738246150981,-0.0100042372781417,0.00193435989832792,-0.00954164633189309,0.000924065340165892
"11423-3",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340593648646884,-0.0106402834312922,0.000547420497121209,-0.0105515008214707,0.000543048551952239,-0.0100005407217828,0.00136541861824097,-0.0107492283575533,0.000769517802703467
"11423-4",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342107759527029,-0.00986896513291415,0.000625253386007945,-0.00976148235091632,0.000616644557007751,-0.0115259994813999,0.00210249758833099,-0.0095989983762746,0.00103235881117089
"11423-5",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342388482654029,-0.00946947302533581,0.00060724432363278,-0.00908439014424761,0.00059558375333213,-0.00774164419150759,0.00319833650918163,-0.00934873502747961,0.000950668746342772
"11423-6",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341074911728784,-0.00930444501521803,0.000543100909729305,-0.00904677501566585,0.000537329271117022,-0.0108418321614357,0.00228226682697486,-0.0100268850982506,0.000908306619171026
"11423-7",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341355990030115,-0.0111410083656088,0.000613173386707195,-0.0106440071934025,0.000599923838771269,-0.0101087336667191,0.00187009883934385,-0.0108463860216148,0.000754648425176787
"11423-8",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342009390492823,-0.0102943833868958,0.000562513439651358,-0.0101911886265108,0.000556592931139115,-0.0123845107472489,0.00173625923779259,-0.00982875720684702,0.00069508213221095
"11423-9",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341367422942542,-0.0103111109995776,0.000608107847451033,-0.00988302136647613,0.000598799968629375,-0.00979771004890269,0.00182246067789292,-0.0097168128459403,0.000748982913209211
"11423-10",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341412279729554,-0.0098266594644366,0.000630836180854044,-0.00925380213302858,0.000604625782280485,-0.00937500365458382,0.00156741488981811,-0.00904187683263351,0.000808999773823843
"11423-11",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340355724824538,-0.00998674625837992,0.000573029098040752,-0.00983421987619135,0.000564030902830201,-0.00804982984338682,0.00192881465704309,-0.0100303309324855,0.00069303799190011
"11423-12",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342138242610424,-0.00901630614916376,0.000650877375272588,-0.0084030642359324,0.000624134895049703,-0.00777222952911765,0.00243974954853315,-0.00930091927459175,0.00127867304203234
"11423-13",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341575841894778,-0.0105593843994101,0.000629569136957969,-0.0103181082685611,0.000624669032208039,-0.0098940932250497,0.00166389018741787,-0.00995306152945037,0.000947583889575872
"11423-14",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341269805184881,-0.0103443156995806,0.000589556501451172,-0.00986964182303831,0.000576917937348156,-0.0105267307143427,0.0022305261622237,-0.0110462266910226,0.000956285235632251
"11423-15",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341413807870767,-0.0103543251954002,0.00059370136382945,-0.00996029066701679,0.000581359683697723,-0.00968590035035664,0.00175620386785359,-0.0110293579645147,0.000884396930046886
"11423-16",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341292444065931,-0.00939348845843132,0.000549905771430101,-0.00898815733289885,0.000544363568297227,-0.00943542441140758,0.00311919536340652,-0.0094464903020904,0.000898603256592034
"11423-17",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341634215893622,-0.010048558629368,0.000542153644198501,-0.00971412340309626,0.000530337790629102,-0.0111776081648885,0.00194437849893875,-0.00915025555640428,0.00067734296243045
"11423-18",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341229787826705,-0.00951173600647245,0.000571201989103594,-0.00902948430342619,0.000551698939850545,-0.00962290934563703,0.00210242095349495,-0.00968700790780895,0.000943560949592054
"11423-19",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341634345949975,-0.00930349478702722,0.000565003256527276,-0.0088882611579266,0.000550575944068906,-0.00784331455364337,0.0017788163802512,-0.00957851102896094,0.000833905326012587
"11423-20",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342268937504943,-0.0105882812244249,0.000718160938213623,-0.0102609355804816,0.000703253501101605,-0.0126662909640199,0.00217453034140116,-0.01085333650732,0.00111511956173851
"11423-21",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342174207750699,-0.010252608890997,0.000630044946750014,-0.00967186044780182,0.00060977217344548,-0.010518045147713,0.00211799843174506,-0.0108508625711605,0.000964309477652373
"11423-22",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341897782609296,-0.00954097422470821,0.000679733470552091,-0.00891721786482379,0.000655502481037518,-0.0116032177752351,0.00252835301979626,-0.00877162083537313,0.00104573869497373
"11423-23",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341143652623693,-0.00992357839774827,0.000600823994203796,-0.00971285383201174,0.000593842696033696,-0.00639925120114648,0.00323071093773386,-0.00931604002704671,0.000704141925615873
"11423-24",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341413663853624,-0.00981256820233205,0.000584111674953717,-0.00948441570546023,0.000578233965345967,-0.0087884389439932,0.00208079012345538,-0.00971247961513296,0.0010537827158174
"11423-25",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.342643399411451,-0.0103188386690597,0.000617882158878279,-0.0100231407360046,0.000606085948890511,-0.00991485815120447,0.00210705928655393,-0.00992048541900764,0.00106293731618686
"11423-26",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341236498707285,-0.0100993334717145,0.00056510195088605,-0.00988457549113064,0.000552277447421439,-0.0113274207462684,0.00197381530877109,-0.00991956380912612,0.000974987534204683
"11423-27",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341602221655061,-0.0101890254026736,0.00058271992974937,-0.00983906043644149,0.000575836110969073,-0.0111523468180737,0.00176255453583628,-0.00970603520811761,0.000938031248886606
"11423-28",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.34143399415577,-0.0101348264849136,0.000522634480401811,-0.00963865311263793,0.000514369957098237,-0.0116122495896489,0.00243922632856683,-0.0106087300456561,0.000991779660557991
"11423-29",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341402122725227,-0.0100278698965873,0.000582977834637784,-0.00964772001210599,0.000570707866571468,-0.00965056093767728,0.00165749905036133,-0.00981210546366991,0.000870775417575356
"11423-30",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341290667933091,-0.0105830214004944,0.000597071518606831,-0.00994109373604058,0.000576454544352329,-0.00973480586448043,0.00162953715913815,-0.0104554099827792,0.000842783304118836
"11423-31",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340141715139262,-0.0103913034391792,0.00053221684628774,-0.0102451196425419,0.000526034510643423,-0.0111790314083168,0.00148286626023186,-0.0103447244510125,0.000710807695379364
"11423-32",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340535044391267,-0.00981054649152319,0.000506043159013423,-0.00946609676528035,0.00049528560896336,-0.00921388505369093,0.00193953465663096,-0.0100222823884602,0.000816274748664567
"11423-33",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341323756463764,-0.0101297134234566,0.00061717439896399,-0.009341577657091,0.000591742349657603,-0.00930605553186483,0.00209447586723135,-0.00962254233021603,0.00100606595609344
"11423-34",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340937247856564,-0.00978388767491348,0.000566864105313953,-0.00955066785683338,0.000561184864363331,-0.0104660818903477,0.00159385873018432,-0.00965707784052578,0.000744653183434749
"11423-35",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340985360292692,-0.0103281775582108,0.000633832634689051,-0.0100617480992176,0.000628858463354744,-0.0112316550328349,0.0027025556483066,-0.0110300561126797,0.00125290104249687
"11423-36",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340983113220336,-0.00940883243266559,0.000532281380524373,-0.00924787736223134,0.000526083889843065,-0.0101236962029626,0.00135840749931447,-0.00943611805823877,0.000723204924647715
"11423-37",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341973048260381,-0.0104451029254147,0.000643057859417726,-0.00960704171086845,0.000613390466618458,-0.0104210665870336,0.00173984540425274,-0.00990579639661721,0.000979000154260324
"11423-38",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.340851926290927,-0.0101896559525725,0.000555817713101047,-0.00989106529497997,0.000544239392786543,-0.00860561475631411,0.00229031556706436,-0.00986918667472585,0.00071322695503541
"11423-39",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341949769488477,-0.00904037600147996,0.00059204135099202,-0.00865105387379169,0.000572608314664586,-0.00915372499807277,0.00224448033767774,-0.0082492868605201,0.000767748899561635
"11423-40",340,-1.04982212449868,-0.0100503358535015,-0.7,0.6,0.1,0.341794166357794,-0.00905803570958878,0.000658589657925569,-0.00855909105408134,0.000639388873586927,-0.0119637630803049,0.0028591568054304,-0.00972709936934469,0.00135020072266775
