"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,-0.05,-0.7,0.8,0.1,0.0989391784449845,-2.20443105817674,0.00354297975791993,-0.0497569243090845,0.00120073068535837,-2.23074631803026,0.00316483796829172,-0.0529915980926914,0.00131407532918419,-2.21052490601869,0.0126674582349401,-0.0468020750699441,0.00451807458299814,-2.19864215474041,0.00829421412319537,-0.0509515080487244,0.00339601284982032
"11422-2",387,-2.2,-0.05,-0.7,0.8,0.1,0.0987106353598491,-2.19918384394659,0.00351935349700901,-0.050632273519526,0.0011339242494816,-2.22830225634103,0.0031496098170131,-0.0532557949256459,0.00124058891150614,-2.18759201692139,0.0110024918718704,-0.0525592453189723,0.00299937369549565,-2.19661514216803,0.00775352427591581,-0.0516307261660644,0.00236353394617444
"11422-3",387,-2.2,-0.05,-0.7,0.8,0.1,0.0990259441225272,-2.19625787399908,0.0034701420773436,-0.0506567413973374,0.00110712149869741,-2.22200330111421,0.00315233863408627,-0.0547646892253618,0.00123743785690934,-2.20318506020426,0.0103800724780894,-0.0491319642994869,0.00464427785740912,-2.19953384702503,0.00719358569512553,-0.0519659209036156,0.00271277736192239
"11422-4",387,-2.2,-0.05,-0.7,0.8,0.1,0.098287164300561,-2.19711463637888,0.00374863208466777,-0.050601311490309,0.00119911427390855,-2.22900319422735,0.00329388183192934,-0.0517175456405406,0.00127876665776085,-2.18938498548634,0.0113640963376249,-0.0572329594343521,0.00462088227867551,-2.20273381105428,0.00816827380503444,-0.0498538213197992,0.00226475689263658
"11422-5",387,-2.2,-0.05,-0.7,0.8,0.1,0.0980665768432378,-2.19901728430087,0.00346824658525488,-0.0512885438299014,0.00105791953237407,-2.2285514282661,0.00311938193505104,-0.0533326615196242,0.0011327118942639,-2.20069080133267,0.010619448417511,-0.0539672515228527,0.00341708459195002,-2.1960250412928,0.00805076088667677,-0.0525420041839146,0.0021256164739828
"11422-6",387,-2.2,-0.05,-0.7,0.8,0.1,0.0981363629601636,-2.19764432570549,0.00363322010037714,-0.0507999509120595,0.00113155714809176,-2.22950339258979,0.00320885334204926,-0.051880086746294,0.00119523870100777,-2.20755526358782,0.0107641388793987,-0.0517286962056708,0.00342078314963428,-2.20363433812281,0.00605686841373983,-0.0511283036119239,0.00215267734014014
"11422-7",387,-2.2,-0.05,-0.7,0.8,0.1,0.0988105758447285,-2.19760422524187,0.00361415672715838,-0.0487031790452403,0.00113721453841304,-2.22335443049224,0.00325957852442011,-0.0508071278346457,0.00122657476491377,-2.17972234378657,0.0105675549092215,-0.0491285423445428,0.00324675975832524,-2.19592067985824,0.00813408600978685,-0.0480519055036395,0.00197738685169848
"11422-8",387,-2.2,-0.05,-0.7,0.8,0.1,0.0980803587965745,-2.20292077075967,0.00359968519511693,-0.049821467820324,0.0011340851898637,-2.22846789224182,0.00325917189044112,-0.0530927530638921,0.00124891245065799,-2.19599208075185,0.0115106542113585,-0.0481966720613267,0.00355948234395312,-2.1986945221468,0.00785469603534338,-0.0492191581530558,0.00261885643646172
"11422-9",387,-2.2,-0.05,-0.7,0.8,0.1,0.0989656638381431,-2.20365249583207,0.00361094513130701,-0.0484669672578467,0.00120546259206256,-2.22953203951378,0.0032231389679012,-0.0525921254023875,0.00134764349034043,-2.18855991379714,0.0128395227830176,-0.0516074585022133,0.00451574245699936,-2.19137771154406,0.010298121179529,-0.0523356223949012,0.0035434539531375
"11422-10",387,-2.2,-0.05,-0.7,0.8,0.1,0.0978635118298355,-2.20353215088624,0.00357373370932889,-0.0514266675088542,0.00114006804493542,-2.23602028724704,0.00316543851904215,-0.0537132421331719,0.00124605168111946,-2.18947125488797,0.0125966035296182,-0.0605626621241863,0.00533936469108262,-2.1981721011915,0.00875216093255648,-0.0548875265354266,0.00273364769614131
