"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701064269133631,-0.000920472653968853,0.0010757041843631,-0.000608176872643721,0.00104936447696399,-0.00261516108812773,0.00333581327912373,-0.00117179216118423,0.00135255283353289
"11426-2",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070042996188182,0.000981693552230347,0.00127418393696467,0.000969643010389616,0.00125013019050193,-0.00313224022791298,0.00649912551231153,0.000327895722134658,0.00162320646701367
"11426-3",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697546847846007,-0.000643164026238568,0.00155826572105741,-0.000503497615999766,0.00151182506141566,0.00278117302216366,0.00475817352251762,-0.00101688331997244,0.00193560711499794
"11426-4",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700860730404293,0.00108847506977872,0.00123783914197216,0.00117050041400886,0.00119882292334907,0.00809693448218088,0.00369500428297655,0.000816493025478066,0.00158941430032209
"11426-5",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697413227281085,-0.00114070135497593,0.00143478092562446,-0.000303690671123795,0.0013921153726637,0.000695610096874071,0.00439747712935642,-0.00188300671152606,0.00200145733805377
"11426-6",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699299790232576,-0.00224593714905244,0.00136514777780658,-0.00214180533752604,0.00133598612998929,-0.00165511792072357,0.00339912237884149,-0.00222917714247914,0.00182614936215822
"11426-7",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698885078244678,0.00164662319821462,0.00119236929123778,0.00176154736287624,0.00117168063114016,-0.00151197883687036,0.00368925071653879,0.00277468161854247,0.00158333802618089
"11426-8",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701031305233465,-0.000348283735611311,0.00120142772985958,5.85846677406115e-05,0.00117527458220465,-0.00115359533265743,0.00434314927087312,-0.00207965597697167,0.00161463885173871
"11426-9",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701459074601377,0.00110894990965818,0.00120121879702241,0.00106106497784206,0.00118198620778661,0.00402394496745251,0.0054208253353214,0.000769640999210141,0.00157289365508111
"11426-10",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699114126433395,0.00088507135256263,0.00120381115509877,0.00111853538231503,0.00119137580876865,-2.41396730899621e-05,0.00312763445084779,0.000857598302639369,0.0013908834867062
"11426-11",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702358301534428,0.00208573167008274,0.00147620681389735,0.00269966399487031,0.0014742890719442,0.00852193152660762,0.00504407652238228,0.00225648288060014,0.00199417121097592
"11426-12",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702205781377897,0.000227572363325192,0.00124606468266554,0.000235727576858697,0.00121448458165756,0.00731730014308652,0.00483298173413691,0.000101662055445734,0.00146018490225949
"11426-13",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0695674253969682,-0.000483781284953684,0.00116815560524567,-0.000417752578346939,0.00116682189528788,0.000289541459503576,0.00347633767210117,-0.00100850537137325,0.00136245594978108
"11426-14",340,-2.65926003693278,0,-0.7,0.6,0.1,0.069973250033123,0.00045911488112339,0.0013771087304527,0.000255056058075492,0.00134597872482255,-0.012499130238057,0.00593147248282632,0.00105136434747276,0.00186113515893675
"11426-15",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698970525813373,0.00143487986442042,0.00124488350539728,0.0014308515483885,0.00124049775051392,0.0048035097082422,0.00419893073752947,0.00129784802948139,0.00152109559005
"11426-16",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0703777193180879,-0.00193286917195645,0.00130755925164537,-0.00202264782656534,0.00129540486428962,-0.000751160737022739,0.00387111593846734,-0.00260577557745222,0.00167107128300025
"11426-17",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700015929337858,-0.00191943504879422,0.00143741699482435,-0.00167011026008355,0.00139655505906097,-0.0078287024307802,0.00454756793740974,-0.00196320728560516,0.00222393342688226
"11426-18",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070024793967805,0.000185110395464571,0.00126840991719733,0.000232699766701574,0.00123160887010665,-0.00763392818499149,0.00552092135587227,6.37620148239691e-05,0.00171666294385995
"11426-19",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0696841696616116,0.00219572655086995,0.00144343848737557,0.00169627607383442,0.00142710307331423,0.0111740717863098,0.00432156964534314,0.00170627686261615,0.00164773630747833
"11426-20",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699961526621426,-0.00129014064587847,0.00130680895060003,-0.00149658832145367,0.00131718371040107,-0.00328002167351116,0.0035626897683278,-0.00257284805765191,0.00192154254110461
"11426-21",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700471591637641,-0.00155701541342545,0.0013201542222916,-0.00135823183386698,0.0012870674296236,0.00223034442243671,0.00505627213386505,-0.000956198139705681,0.00180207186974475
"11426-22",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701799165235409,0.00147312912578204,0.0012960870549433,0.00151637756970686,0.00127220254625404,0.00211237635486839,0.00385838080812931,0.0003546582322908,0.00179532514374991
"11426-23",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701837541138946,0.000789973426457138,0.0013632362463747,0.00120481999320945,0.00136628348031194,0.00296708967330331,0.00490871216287548,0.00168544741623714,0.00211143014348334
"11426-24",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702218305743057,-0.00110931105862656,0.00124022379699035,-0.00080340466585009,0.0012212068276471,0.00311851259549663,0.00411349815822712,-0.000466513938387166,0.00188862859373596
"11426-25",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699449375762362,-0.000647255144817138,0.00122935550386644,-0.00101919610783338,0.0012083104389883,-0.000747978025888154,0.00375942644739775,-0.000825695274031222,0.0015059157730998
"11426-26",340,-2.65926003693278,0,-0.7,0.6,0.1,0.069750873489864,0.00109372316988247,0.00132118496785542,0.000635482924685434,0.0013034055397383,0.00959009964225979,0.00546306441759579,0.000681323619007813,0.00163933524688295
"11426-27",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699100067359124,0.000420217699694627,0.00139479179692212,0.000586575118748863,0.00135624689396194,-0.00148324863953509,0.00473838790169102,0.000523682541646024,0.00193358661929331
"11426-28",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699322001750258,0.00118179993563158,0.00123494808289657,0.00127003601209507,0.00121158643230139,0.000754094721782072,0.0051602086998027,0.00244328745093645,0.00139672204855669
"11426-29",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698048632808,0.00115151478169928,0.00132932886475556,0.00114204609630428,0.0012725048913553,-0.00328182928357769,0.00403541106492074,0.00117734459148623,0.00191430850313591
