"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109934132664921,-0.00303464557896723,0.00109741663962524,-0.00306813468208052,0.00107750808996424,-0.0112614070015473,0.00389435227828979,-0.00368285779049905,0.00171034943221282
"11429-2",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110425947237851,-0.000547903652633731,0.00105425742561489,-0.00024708527445823,0.00103468133157384,0.00326861202847273,0.00278844160589843,-0.000111544463222457,0.00157020662408859
"11429-3",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110023469487225,0.000732953844647914,0.00112664621369432,0.00015421544152266,0.00109353829964771,0.00121275126379877,0.00221188665263152,0.00207952149141203,0.0015288707562206
"11429-4",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109857990165278,-5.00288753977841e-05,0.00103563558697472,0.000149179471021776,0.00101691871003599,0.00286728399276835,0.00283770889480375,0.000382623845356637,0.00115995852115425
"11429-5",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109421220516843,-0.000919073317359365,0.000972161619248935,-0.000868318670489807,0.000949884007272853,-0.00417026182038607,0.00377329110590944,-0.000602939887562526,0.00123494669302722
"11429-6",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109878664727009,0.00084754578006912,0.00115685564322663,0.000575683980468155,0.00112622167949988,0.00334926031438453,0.00403630201183621,0.00134773908831562,0.00138103765070307
"11429-7",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109596013353945,0.00105190977524036,0.00101947134630909,0.00113203276227905,0.0010096071206132,-0.00149849447875198,0.00330912121598783,0.00013376344765641,0.00142069659479388
"11429-8",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109561889073114,-0.00167676982136083,0.00110475561368587,-0.00169984961085674,0.00110244968550938,-0.00995043793203396,0.0034499319223039,-0.00240906585244869,0.00140207035058389
"11429-9",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110013405657064,0.000205396934935311,0.000946869798523805,0.000114311854722738,0.000929822972328767,-0.00219716621512179,0.00232710025546434,0.000592492837327833,0.00111514385341022
"11429-10",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110055271014334,0.00105208834141926,0.000932240998482332,0.000994052962306117,0.000915079672805768,0.0045024263813176,0.00303251224957091,0.00113485920451243,0.00104581445978276
"11429-11",340,-2.20727491318972,0,-0.7,0.6,0.1,0.11017434145907,0.000456579241350876,0.00101239843702019,0.000356558875824839,0.000992689071024333,-0.00389638073515893,0.0044537186071556,8.40767666703085e-06,0.00114888320143982
"11429-12",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110298620864291,0.000942341006219191,0.0010632597743352,0.00140709285118439,0.00104519679984662,0.000506498036572244,0.00409415003984205,0.00133850522155398,0.00123682241051523
"11429-13",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109535317906692,-0.00126633824011226,0.000904886114462318,-0.00130026176978985,0.000881355162155136,-0.00111061526479484,0.00463229381356362,-0.00148550287104364,0.00118299130381901
"11429-14",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109119021404591,1.26025798483077e-06,0.00103056908329819,4.80477484291142e-05,0.00100456862948104,0.00554033272619229,0.00473330830714279,0.000393633387055906,0.00146951846252869
"11429-15",340,-2.20727491318972,0,-0.7,0.6,0.1,0.10989124648005,0.000981974085461252,0.000870675156091815,0.000893597672492764,0.000848778287589196,-0.000272734570455633,0.00211235827306024,0.00137034368038155,0.00109146752953312
"11429-16",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109974080248756,-0.00127753672669814,0.00122566180387244,-0.00113191337424292,0.00118767864491987,-0.00627173350475258,0.00424586464371421,-0.00128166594138251,0.00175922656526044
"11429-17",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110332204389047,0.000995450384680161,0.000909627161465397,0.000659217605247697,0.000893076145075047,0.00357716309712481,0.00292386126362018,0.00106266322851247,0.00112651495144223
"11429-18",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109941033765348,0.000276989907535546,0.00105445125844972,0.00015456167336049,0.00104513633053658,-0.00394805303409177,0.00321806541965049,-0.000937098395512865,0.0016142245542734
"11429-19",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109545042233018,0.000748494793520105,0.000920170237895859,0.000782363417078599,0.000897881849796362,-0.00446348317242056,0.00530236373061619,0.000202859207039908,0.00110513297535696
"11429-20",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109661292290831,-9.2937757008621e-05,0.00104280546706316,-0.00030496047522991,0.00102051593295783,0.00157050015727192,0.00346031291824839,-0.000134910738297676,0.00118234197253319
"11429-21",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110475273777338,-0.000358326543583287,0.000834745812010258,-7.98447487977831e-05,0.000825197528634799,-0.00400509928348964,0.00312181978001491,-0.000733217301034517,0.000921753813680808
"11429-22",340,-2.20727491318972,0,-0.7,0.6,0.1,0.1096844436083,9.01598641625222e-05,0.000965233727809747,0.000144815651389465,0.000947579317074215,-0.00245980418307412,0.00253668533606421,-6.19441182427423e-05,0.00124432289571189
"11429-23",340,-2.20727491318972,0,-0.7,0.6,0.1,0.10969840146305,-0.00123173487732922,0.000759015472571766,-0.00119251872426287,0.000749676944142055,-0.00514745962523729,0.00279835962106095,-0.00173322867816761,0.000936410789442534
"11429-24",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109711908626498,-0.00140494512615326,0.0010115366166639,-0.00145002166379067,0.000999285923209621,0.000350378213879703,0.00296711347573058,-0.00125417117821468,0.0013797605992597
"11429-25",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109730852627646,-0.00150465482354025,0.000914298120230768,-0.00121413626308761,0.000894304976906249,-0.00123459722617303,0.00362283974760861,-0.00131182442090424,0.0012715291779533
"11429-26",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110046510810052,-0.000892463221001783,0.000988265596657012,-0.00101156538404051,0.00097156926391297,-0.0088675704610034,0.00422504152841814,-0.00137030180695457,0.00130573690933254
"11429-27",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109597143987626,-6.80837613541795e-05,0.000907172758433519,-0.000286922825597328,0.000902836999429241,0.00250021430541717,0.00315489480968577,-0.00056741143103639,0.00112112955469788
"11429-28",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110161396149691,0.000616676314388218,0.00110970976235874,0.000827635727110871,0.00110020390575295,0.00712249375356272,0.00343653739579084,0.000238511282798417,0.001358269650065
"11429-29",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109719367823199,0.0015006826324393,0.00097456447661879,0.0013877314033079,0.000962622880538935,-0.000955509159810949,0.00220876056969796,0.00180691557010954,0.00123032883421307
"11429-30",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110169445225692,-0.000800092459129017,0.00110642373873553,-0.000549100142712045,0.00108176011272248,-0.0033284797047907,0.00438329893019656,-0.00217111102955515,0.00133895009730688
"11429-31",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110045872739215,-0.000286227429820678,0.000992019520948849,-0.000395403058974284,0.000965729334532803,-0.00183182996376957,0.00325135022513159,0.000334378035336226,0.00117488138103714
"11429-32",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109992901945015,-0.00100489003362566,0.000957058464780415,-0.000846472605786102,0.00094465917846689,-0.00959339757800322,0.00441380085083999,-0.00172949472782054,0.0013581164277966
"11429-33",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109586331498518,0.00126111471622122,0.00101767208789522,0.00111605821688016,0.000980904118134626,0.00928666344953446,0.00461176692198526,0.00195566422990088,0.00143835748728108
