"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.01,-0.7,0.8,0.1,0.11299854201161,-2.20415448048063,0.00331814385077255,0.0101512059976521,0.000981558683487503,-2.1979277142365,0.00298559782409944,0.0103453463799472,0.00105866477730325,-2.21056818325258,0.011884208386944,0.0131480763342767,0.00389122428602258,-2.20683599551721,0.00433292082149356,0.0110810773413994,0.00146401851661537
"11422-2",387,-2.2,0.01,-0.7,0.8,0.1,0.113577566208977,-2.20054379384999,0.00328631679774444,0.0101866908078329,0.00091242888685239,-2.19508300866581,0.00295647849935302,0.0109804411547306,0.000974484490559285,-2.21677458629954,0.0105549961732812,0.0123924764368715,0.0023801974913726,-2.19967042665942,0.00397453189616972,0.00999820593238125,0.00125416332932739
"11422-3",387,-2.2,0.01,-0.7,0.8,0.1,0.113829462342026,-2.19868195510961,0.00325094941383883,0.010362620072185,0.000894484379880518,-2.19308742272494,0.00297196874086428,0.0109224007132383,0.000973400158875343,-2.20045894164815,0.00945217352480757,0.0139411144330815,0.00235535353481385,-2.1994465063239,0.00435185946714097,0.011012797854661,0.0013982412912977
"11422-4",387,-2.2,0.01,-0.7,0.8,0.1,0.113779823794607,-2.20294656621493,0.00349292263895543,0.0113679748964467,0.000983012874840928,-2.19683265232516,0.00311030932675131,0.0123070288060588,0.0010540655744438,-2.20150144146671,0.0108329476479948,0.00896910500194003,0.00259496691370083,-2.20080691455089,0.00559794424128792,0.0103502636542064,0.00157610654660824
"11422-5",387,-2.2,0.01,-0.7,0.8,0.1,0.113511818079032,-2.20485205587941,0.00325401554225779,0.0107565103269043,0.000816947169727029,-2.1979053115375,0.00294543803963367,0.0109340037149294,0.000856047977617547,-2.20697808613647,0.00955483713778806,0.0137499229584335,0.0027823801885165,-2.20294645818316,0.00355776016364008,0.0109522884682797,0.0010037908530228
"11422-6",387,-2.2,0.01,-0.7,0.8,0.1,0.11373467198976,-2.19892334406086,0.00336271970601704,0.00993253701822494,0.000938511313432897,-2.19237078535075,0.00301955285255052,0.00982211690458216,0.000986453178827167,-2.21988657976625,0.0103224554522053,0.0120150246072238,0.00298378164983557,-2.19751986809181,0.00395288157985835,0.00983391906252402,0.00125701916217267
"11422-7",387,-2.2,0.01,-0.7,0.8,0.1,0.114464162583463,-2.19256253806375,0.00337388204793366,0.00966676254055955,0.000920840780820235,-2.18730847740618,0.00304768044019214,0.0100920274671981,0.000971872178187325,-2.19972072597461,0.010323404823698,0.0113061900299141,0.00298660204339343,-2.19068578997606,0.00445031904987016,0.00888809282765044,0.00136542455793
"11422-8",387,-2.2,0.01,-0.7,0.8,0.1,0.113291216329326,-2.2020809483725,0.00335445749740381,0.00951854307308545,0.000920420002697952,-2.19656810380983,0.00301425168461849,0.00985281494489419,0.000965582936510351,-2.22290015125245,0.0118091411469957,0.01146923691178,0.00367200119771995,-2.20090383558568,0.00376812487235009,0.00890468509329274,0.00109465094814794
"11422-9",387,-2.2,0.01,-0.7,0.8,0.1,0.113520738249558,-2.20426553360543,0.00336398027415733,0.0114790500124669,0.000952853175746802,-2.19793834298936,0.00301379497273616,0.0121658580712873,0.00101176360849808,-2.21924810504184,0.0111933252154875,0.0139299051566236,0.00330616400729267,-2.20812708644598,0.00502251886657443,0.0126873693069059,0.00167403930046301
"11422-10",387,-2.2,0.01,-0.7,0.8,0.1,0.113038654716348,-2.20399774962108,0.00323401849871269,0.00950580143570571,0.000863660850186093,-2.19835485360728,0.00292014661232464,0.009829007954704,0.000904111948194359,-2.19143290000935,0.00901819296451865,0.0105441302819854,0.00208856965404966,-2.20376340941718,0.00373987606524921,0.00956898431234727,0.00122240546389522
"11422-11",387,-2.2,0.01,-0.7,0.8,0.1,0.113547034872445,-2.19711791144957,0.0033255060946677,0.00889675123123758,0.000957211895648321,-2.19245805282868,0.00299076564014725,0.00964531291814826,0.00103556374221472,-2.21562988579781,0.0119266590114021,0.0163109091923272,0.00416679394695506,-2.19642380035693,0.00482628348827532,0.00834000993646785,0.00159693428593978
"11422-12",387,-2.2,0.01,-0.7,0.8,0.1,0.113829059334641,-2.19923535239834,0.00351431336864926,0.0103455844138365,0.00102035157447948,-2.19435610850708,0.00313927127367276,0.0115366137344224,0.00110959292719271,-2.19305416107884,0.0131002706974078,0.00907748167989137,0.00404208963032831,-2.20285263497917,0.00470751340148264,0.0110424535716203,0.0014261831804873
"11422-13",387,-2.2,0.01,-0.7,0.8,0.1,0.113557452834405,-2.19940172348437,0.0033553379376509,0.00996508597370676,0.000980542430523469,-2.19383416500622,0.00299940132352268,0.0106141205484743,0.00105298392120217,-2.20581679548656,0.0106698662616163,0.0125004856975273,0.00297014505109897,-2.19756294218291,0.00381173807143051,0.00891832156807146,0.0012616532751136
"11422-14",387,-2.2,0.01,-0.7,0.8,0.1,0.113773973697964,-2.19955766478907,0.00340405889322696,0.0103617316631572,0.000966986382031098,-2.19189808572163,0.00302030900967279,0.0101899210377376,0.00103429956918019,-2.20881214951637,0.0116602686019431,0.0134713386989322,0.0036187227944509,-2.20108427468691,0.00453581366141555,0.0106942839426949,0.00157487030679037
"11422-15",387,-2.2,0.01,-0.7,0.8,0.1,0.113600864239903,-2.20221610172829,0.00338080677905002,0.010956112533003,0.000964033398545986,-2.19643525772479,0.00306256786658076,0.0118587021957838,0.00106629649429416,-2.19045090219881,0.0101788958404005,0.00806816084803104,0.0034578227928373,-2.20173943417952,0.00418132952398783,0.0112367337155952,0.00150544212210794
"11422-16",387,-2.2,0.01,-0.7,0.8,0.1,0.113401160781031,-2.20063533752941,0.00328323666332678,0.0101285634080163,0.000957169333954512,-2.19565897173459,0.00297719899738091,0.0110056027732667,0.00104180891669522,-2.20299061952198,0.0112048373290973,0.0118888932927929,0.00312229504897141,-2.20083693906815,0.00383447685765198,0.0099477228017224,0.001179496713223
"11422-17",387,-2.2,0.01,-0.7,0.8,0.1,0.114123758186624,-2.19877692563172,0.00333361478619147,0.0104644727558764,0.00086012535571116,-2.1923309458842,0.00300691999479033,0.0107263146393676,0.000902330780892713,-2.19445276803159,0.0105941288514527,0.0132212358606209,0.00279859150412748,-2.19634726883009,0.00374154935684239,0.010019796332144,0.00104293912943597
"11422-18",387,-2.2,0.01,-0.7,0.8,0.1,0.113389402323492,-2.20325287692834,0.00326167631487028,0.0106089617622334,0.000895822353430766,-2.19734058208061,0.00293160782708883,0.0112828304336118,0.000945786299473244,-2.20334188312224,0.00921069215965873,0.0124795351270955,0.00187418171408588,-2.20441453107373,0.00396156928582586,0.011693492252693,0.00126034131712509
"11422-19",387,-2.2,0.01,-0.7,0.8,0.1,0.113038746201914,-2.20424136246443,0.00341872010710959,0.0096327374279144,0.00096970351180052,-2.1990386408008,0.0030960736934983,0.0102643651792732,0.00106242755048105,-2.19160498438504,0.0116921951356833,0.00450249118244448,0.00435204462686915,-2.2061996066578,0.00381983849930039,0.0104416798530137,0.00119579118422155
