"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681459885863612,-0.0100905763419617,0.00140959025744387,-0.0095379439032688,0.00138166212530921,-0.0107628728249464,0.00489269345127305,-0.0113190782029655,0.00198459480287975
"11429-2",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0687917321949573,-0.00902220192555185,0.00136516375955663,-0.00869317688246947,0.00133863306682601,-0.00356646204387547,0.00389505402996357,-0.00793857004079873,0.00192399775167294
"11429-3",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684174954913236,-0.0116597994443303,0.00146268026458314,-0.0113551916873838,0.00145452161409436,-0.0169604097811449,0.00478022935243716,-0.0103655334813561,0.00192860530997861
"11429-4",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068170894859996,-0.0101588173830227,0.00134352535717774,-0.0094859754478728,0.00131617291634314,-0.00640306254609217,0.00370154778483476,-0.00900805373712893,0.00160523504212892
"11429-5",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0676803002714453,-0.00962119755167561,0.00126589233158086,-0.00904330261206856,0.00123332493090353,-0.00979707954059444,0.00548797610322171,-0.0104616107214992,0.00177087244267407
"11429-6",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680679518266721,-0.0108228137427178,0.00150010668861501,-0.00989519279104439,0.0014385656588328,-0.0133317993625644,0.00410887966029268,-0.00857562494664029,0.00184829922688376
"11429-7",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679237681294076,-0.012241480876965,0.00132258892568077,-0.0123272861035084,0.00132235877080467,-0.00678866381066419,0.00362781206209073,-0.0110951269934625,0.00163335159731382
"11429-8",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0678242532850982,-0.00915404639984171,0.00143786286721305,-0.00879872950007619,0.00139443062422112,-0.0108419954496224,0.00388469321723133,-0.00976845008027763,0.00191960933890578
"11429-9",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682355774019872,-0.00848711091437547,0.00128076455327602,-0.00823882556287809,0.00123307719373514,-0.00790810988049754,0.00395332347713165,-0.00847010911701903,0.00182726514991395
"11429-10",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681115459799114,-0.00919037534869862,0.00126316311253371,-0.00913315269863087,0.00126044253216122,-0.0177275674325356,0.00479538584876634,-0.00928879620139263,0.00177653119716133
"11429-11",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683222808512082,-0.0117372369739806,0.00129643507438063,-0.0109155632126957,0.00126415574554076,-0.0192439065996475,0.00400822196965142,-0.0130278994898411,0.0018077733217443
