"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.306906178473509,-0.0502375655520422,0.000657541229675974,-0.0498570395715247,0.000662015045512196,-0.051688751573381,0.00210656343590736,-0.0498407095584716,0.00231322686856362
"11425-2",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.307292701355382,-0.0522417431538876,0.00060871598099522,-0.0500615242528513,0.000590728515752416,-0.052368097670215,0.00216776142886265,-0.0511594727692981,0.00152439722449032
"11425-3",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.30958765304574,-0.0509711152646407,0.000682011742191381,-0.0491269213809868,0.00066940442720022,-0.052787136212061,0.00311247869843379,-0.0535359823892487,0.00177524357142001
"11425-4",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.306885868400618,-0.0503154265513754,0.000655261535913571,-0.0485032165258826,0.000642881281311631,-0.048619709993755,0.00264839307948096,-0.0496402193131063,0.00198025979870497
"11425-5",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312585515540969,-0.0512773537354699,0.000732175146607669,-0.0476061435654944,0.000692671547260135,-0.0478403519818056,0.00208152718349682,-0.0494342660719838,0.0019698306248708
"11425-6",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.311875999191003,-0.0518627528147795,0.00070367573294334,-0.0501846542492917,0.000697516541740867,-0.0533741242767177,0.00204202388576086,-0.0508026373645976,0.00204239929730224
"11425-7",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.308662225285105,-0.0510028109894854,0.000671921727355745,-0.049224550203746,0.00066090871348894,-0.0479295146560104,0.00213170098491629,-0.0497197126337878,0.00200844884849667
"11425-8",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.308368303789927,-0.0511287179715627,0.000614527084948551,-0.0489796999497019,0.00059927150867159,-0.0512919067794959,0.00180127871196775,-0.0501452764971615,0.00199533211141388
"11425-9",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.31270431793994,-0.0518671198819274,0.000720581166215175,-0.0487648250598813,0.000693175838030441,-0.0534762542794818,0.00191046426289141,-0.0516658071708946,0.00190175719942333
"11425-10",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310352441263156,-0.0513720169638874,0.000671071622631714,-0.0491650883307023,0.000655009893611642,-0.0495570756036708,0.00211180435593417,-0.0502153470238068,0.00199406145543248
"11425-11",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.31144354963045,-0.0515574854532221,0.000692867512992506,-0.0493767262903504,0.000674245972024839,-0.0535212100449656,0.00230440116825823,-0.0525343969615492,0.00152751049583211
"11425-12",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309974978009344,-0.0508417871055068,0.000684586545977137,-0.0479935984107421,0.000662327529511961,-0.0488630203432736,0.00232941040011269,-0.0509279526449226,0.00301763548441147
"11425-13",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309377607722248,-0.0517794914302893,0.000704684480807124,-0.0488413242002353,0.000681225860276815,-0.0498780687866163,0.00208722810877425,-0.0502538935702253,0.00180275928021186
"11425-14",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310800817513051,-0.05067534005046,0.000711333933903355,-0.0477949490036083,0.000687662346100493,-0.0480697574502156,0.00317802524223507,-0.0511867187167297,0.00256149419261645
"11425-15",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.308814570532353,-0.0509088678252449,0.000672461244788065,-0.0479480907641737,0.000646164997825472,-0.0483876636709598,0.00307069890770857,-0.0493962003775693,0.00227846742517225
"11425-16",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.308884206999545,-0.051670470281266,0.000670355433126185,-0.049302882984679,0.00065394297120275,-0.0495311835816097,0.00267994243046822,-0.0515297378739508,0.00196095153660627
"11425-17",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310332442938263,-0.050948090978386,0.000682836477215265,-0.0488834997462726,0.000665417235778987,-0.0507646964081735,0.00198753366414313,-0.0480365246840686,0.00247902736680726
"11425-18",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.308243706798126,-0.0514908443691301,0.000674668669215705,-0.0485863177657189,0.000648349760835453,-0.0534057222684471,0.00205567010293174,-0.0524779767059805,0.00237144627443351
"11425-19",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.307478635245522,-0.0499176925474883,0.000609760631920258,-0.0483916718801305,0.000598953255098475,-0.0485211404829068,0.00186611440431352,-0.0485133180115062,0.00118536347162461
"11425-20",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309199477264845,-0.0510850853978726,0.000618315454644002,-0.04866276110376,0.000595810379988777,-0.0526547141588162,0.00137604132237897,-0.0498407186917032,0.00173138581349569
"11425-21",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.314494504138096,-0.0506106878249555,0.00075327565569124,-0.047284440146802,0.000720704179783219,-0.0517651734463427,0.00319973352916508,-0.0526619242957114,0.00248873568496771
"11425-22",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.314733806595001,-0.0521078945686369,0.000784135752159175,-0.0500323844962043,0.000773185361037564,-0.0501467677785434,0.00313605381449413,-0.056263835118334,0.00347237302127669
