"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0981011152851729,-0.050691333923565,0.00125418493330387,-0.0483205032210944,0.0012071239006296,-0.0507230863568281,0.00495963674154408,-0.0500288080636214,0.00332966406328641
"11428-2",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0967868592666181,-0.0519568194233781,0.00123615154532834,-0.0499220197441117,0.00122598203184453,-0.0495255001828295,0.00401491310801939,-0.0534383922858488,0.00293823253383938
"11428-3",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.097414999494387,-0.0495392472794791,0.00115689738773175,-0.0466625239147244,0.00110625927637567,-0.0457091468156769,0.00346630047235151,-0.0480066461207754,0.0020242739768748
"11428-4",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0977088052402374,-0.0487310103250146,0.00115941514112064,-0.0459654375411493,0.00110849382740769,-0.0448268934538449,0.00494138101960199,-0.0495217106769621,0.00187554567061148
"11428-5",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0963994657979909,-0.0513192529118276,0.00120861411879849,-0.0501386611554551,0.00120399431734549,-0.0522462458153999,0.0040179844549683,-0.0525009663466982,0.00235818146827081
"11428-6",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0978238845673812,-0.0509017021404503,0.00121416399801575,-0.0491925626861902,0.00119562735228661,-0.0546947357068592,0.00460702784805351,-0.0532063626397314,0.0035437179221998
"11428-7",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0987563189426975,-0.0530649415161545,0.0013584925405257,-0.0497020850354832,0.00129022245501761,-0.0519546381106663,0.00414860643310809,-0.0531875968260767,0.00261521024720044
"11428-8",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0972372748096244,-0.0517766306390749,0.00126609034747245,-0.049681850748025,0.00123876563490067,-0.0513929292173301,0.00401290055660179,-0.051604835737464,0.00223003260157399
"11428-9",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0975735927511621,-0.0521399632843995,0.00119207294927677,-0.0499257788088345,0.00116091682107134,-0.0527165321672178,0.00338839758523543,-0.0493732275995299,0.00234961561061627
"11428-10",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0976452878672407,-0.0501694015448702,0.00122906668923906,-0.0475300671459234,0.00119084370667593,-0.0460395195448886,0.00502369504764292,-0.0499392550175754,0.00301053342918875
"11428-11",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973740242160147,-0.0520069711496483,0.00135718836119109,-0.0498582649943824,0.00133350233083578,-0.0507199656374819,0.00427744745167171,-0.0511063754198433,0.00270353970551511
"11428-12",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0970730517022213,-0.051529467465581,0.00111749995213862,-0.0490108508675621,0.00107067038744769,-0.0589055324440357,0.00347519486339752,-0.0531336717758639,0.0026173545963428
"11428-13",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973749682466957,-0.0518402228280799,0.00118155264141207,-0.0495070521796936,0.00115133501294859,-0.0538683349608574,0.00495832849031035,-0.0543440288830896,0.00298897160113685
"11428-14",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0983254671098901,-0.0516307056171201,0.00125147074862675,-0.0485056270809939,0.00120774222452125,-0.0504640727668192,0.00380621407469699,-0.0490300916363332,0.00294168688359413
"11428-15",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0969029189882745,-0.0509299404574817,0.00124845654702706,-0.0477782336089825,0.00120663619998761,-0.0559950168241531,0.0042004925895836,-0.0498102524112182,0.0027598477442061
"11428-16",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0974538994367813,-0.0513240373600832,0.00125133682651657,-0.0483792368942925,0.0012109671454648,-0.0441635903672475,0.0038689909211694,-0.0488347326683458,0.00233746333913929
"11428-17",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.09704118066911,-0.053503754350106,0.00123431043197938,-0.0515732003809499,0.00120635524968819,-0.0508933036851353,0.00325927670766447,-0.0509411339358838,0.00228160297795539
"11428-18",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0975032207926033,-0.0505203227600079,0.0013182414108965,-0.0466131935300212,0.00124993245927697,-0.0481597118946835,0.00377739698102542,-0.0496109051610836,0.00331673637249597
"11428-19",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0969821596393474,-0.0506720300271343,0.00116700314297636,-0.0481116849212084,0.0011232888430849,-0.0532591286077548,0.00420975637342402,-0.0530638386663753,0.00179253223574132
"11428-20",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0971568458231499,-0.0529190963487391,0.00124567113753079,-0.0504446542999985,0.00122166817521621,-0.0520025685834873,0.0047625973373919,-0.0506990032230339,0.00236098482920639
"11428-21",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0980597690368803,-0.0508421976290482,0.00127859702695243,-0.0472052963712823,0.00121904652001218,-0.0460907553930489,0.00475602539813758,-0.0495974392527957,0.00251379636599032
"11428-22",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0965064373368138,-0.052354893479169,0.00113057323389688,-0.0505645774923961,0.00110925642074787,-0.0491577465317387,0.00378993834800953,-0.0507166618573451,0.00289033646721316
"11428-23",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0968034877827961,-0.0531508100326702,0.00123758494222064,-0.0500684362849316,0.00119849444610783,-0.0576355612652277,0.006064321714817,-0.0577319741258114,0.00318387469078607
"11428-24",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0976946685992371,-0.051901112664861,0.00122982879700456,-0.0502620312800445,0.00120575233982583,-0.050321190192586,0.00478698373482217,-0.0523592795563746,0.00227076754819888
"11428-25",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0972968072445477,-0.0504345539941836,0.00121813377883453,-0.0474612934375637,0.00116391795340246,-0.0458639072105208,0.00451287862915211,-0.0516975786722832,0.00203391287420835
"11428-26",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973259866766023,-0.0488711111093561,0.00107529659400689,-0.0466950603911045,0.00103915342632428,-0.0513916963743656,0.00408550721387776,-0.046545592553174,0.00165819891679855
"11428-27",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0964014798976423,-0.0511312561455349,0.00122568587461653,-0.0481733666244951,0.00116481290336055,-0.0565698175414623,0.00344709740868143,-0.0508641366466152,0.00241332575245459
"11428-28",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.097660084614867,-0.0522455411452197,0.00114842701194257,-0.0501097891658871,0.00111541356077404,-0.0532056818122092,0.00308127881954516,-0.0511293009327717,0.00190765746890472
