"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107299342028744,-0.00853459114800768,0.0010221078667187,-0.00870619957209942,0.00103654492366398,-0.0112058069754516,0.00329423285663439,-0.00847115696210718,0.00131581011051884
"11425-2",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107436067718466,-0.00997904844911842,0.000915129002983619,-0.00959049211044766,0.000894169850886177,-0.0102829122515947,0.00294696710239445,-0.00957734595560228,0.00100997607930531
"11425-3",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107145201741093,-0.0112179434466453,0.00105030672637384,-0.0106776851325066,0.00102906520690679,-0.0129849157436278,0.00259086241384747,-0.0104439654830766,0.00153520127358267
"11425-4",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107103663078994,-0.0105933898126886,0.00102864243651952,-0.0101762692737856,0.00101770348933014,-0.016075436521748,0.00420228999283706,-0.0108994343652357,0.00143396056678949
"11425-5",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107366532699806,-0.00867779628310307,0.00110426134422358,-0.00811179356246313,0.00107492309113357,-0.0100107725363495,0.00512895729192037,-0.007158268391426,0.00139798280481659
"11425-6",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.10736594519599,-0.0106806178036969,0.00106945266069033,-0.010243873862646,0.00106692211900922,-0.0104851424862545,0.00222379802060866,-0.00978781948108568,0.00131851451496801
"11425-7",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107307845501863,-0.00944861924758005,0.00104854908700096,-0.00892134399421696,0.00102899050897488,-0.00605634327489441,0.00303834473331298,-0.00937412583386949,0.00127099396261023
"11425-8",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107304761998788,-0.0103304066218675,0.000931824564254186,-0.0101975797944297,0.000918073500131053,-0.00893939981719887,0.00186993809915833,-0.0101629845827775,0.00117431850727184
"11425-9",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107857712431933,-0.0107474933241973,0.00114272820204288,-0.0102762452505606,0.0011130670488033,-0.00936340562784261,0.00437889115455781,-0.0117700240177845,0.00197470831814803
"11425-10",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107424946087876,-0.0100973414390948,0.00100554812792519,-0.00939903375755133,0.000971570188987838,-0.00991801879186946,0.00284777397038045,-0.0097418220117221,0.00137699186306803
"11425-11",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107041172687716,-0.00859812471085434,0.00103017042468136,-0.00850113416689777,0.00102717698195337,-0.0126818414160656,0.003768153957277,-0.00926010077900697,0.00128200737507787
"11425-12",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107263067430994,-0.00904583667540851,0.00111304013594344,-0.00852705696400666,0.00108137410080861,-0.0103612059781736,0.00339646701256346,-0.00829261956617776,0.00152687657280168
