"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107150204590069,-0.012068349569664,0.00113557203345013,-0.0112943215725259,0.00112026511372495,-0.0137858790630599,0.00296166895555334,-0.0103163993728525,0.00157713359457698
"11422-2",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107410357059324,-0.0097800180439938,0.00115562225082529,-0.00904529761304907,0.00111222277407732,-0.011769134604406,0.00347160720921685,-0.00875191349558894,0.00159063697376737
"11422-3",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107287350911231,-0.0113624679446143,0.0010444706215488,-0.0111213184621086,0.00101288367026123,-0.0105487300216831,0.00270660987045832,-0.0109048296675158,0.00170379347666766
"11422-4",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107474228598266,-0.012178406596779,0.00115227094044582,-0.0121900537392936,0.0011498866852789,-0.0111375986726084,0.00401519011174842,-0.012763898119824,0.00143863508633787
"11422-5",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107820739875962,-0.00850716111415918,0.00108273925231121,-0.00859930782530713,0.00106137842901839,-0.00374691433292031,0.00367927635465221,-0.00896350163741358,0.00155905434410357
"11422-6",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107283168254407,-0.00773665244586029,0.00113576549919825,-0.0067700700159196,0.00109568576086625,-0.0106720402329366,0.00266564193525241,-0.00786384411012421,0.00172193949078108
"11422-7",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107196647037209,-0.0110030034000338,0.00111078735035578,-0.0108753118535383,0.00110331854917164,-0.00703421986975675,0.00433781251895033,-0.0110382068457498,0.00185584317606191
"11422-8",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107429438344611,-0.00979644906400567,0.00113573173206778,-0.00931855126332541,0.00110314645184433,-0.00553171301709528,0.00459104332816333,-0.0095151301175029,0.0014920966087268
"11422-9",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107465667362001,-0.0113841590390267,0.000979353208362361,-0.0105747707872296,0.000972349196687844,-0.00919508220811038,0.00256846233309036,-0.0100956275525703,0.00116037511188966
"11422-10",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107327919510861,-0.0108719129252507,0.00113160404522089,-0.00991088424483074,0.00110083709390182,-0.0132061377977523,0.00332362955722006,-0.0106518987578875,0.00193333465525681
"11422-11",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107379813206148,-0.0102767649089479,0.000874523395041266,-0.0102276778396007,0.000864215682125087,-0.00952739742867117,0.00261069923987993,-0.00996408028337736,0.00116967973314017
"11422-12",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107881156595316,-0.0103855359024036,0.00108554147385167,-0.0100625757393211,0.00105951578567927,-0.00907585043612448,0.0040642966286446,-0.0111337322155872,0.00156859198572573
"11422-13",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107928736111773,-0.0110627194430046,0.00108796127557513,-0.0108803998512608,0.00106059097290203,-0.0123038439826849,0.00451590488806097,-0.0116231058088674,0.00159912786540119
"11422-14",340,-2.20727491318972,-0.0100503358535015,-0.7,0.6,0.1,0.107179660880649,-0.0104901829013668,0.00114733324925319,-0.0101045103327952,0.00113204200702854,-0.00524722797908162,0.00350495262067552,-0.0085394796205254,0.00150659579332516
