"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349320716558589,-0.000920161999843603,0.000613644410690166,-0.00045622757813213,0.000607073271338563,-0.00229391210939489,0.00153434761143735,-0.000370603915009648,0.000879956904540402
"11422-2",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349592132663553,-0.00049430120990257,0.000628393225045206,-0.000510608492666511,0.000606541006916563,-0.00214455569419113,0.00183165936944417,0.000195578919315907,0.000844868030121425
"11422-3",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350478478821076,0.000509021348135386,0.000563108841600527,0.000399253334332707,0.000554757282369837,0.000452517472697423,0.00227412776193581,0.000504391109851747,0.000716394473310658
"11422-4",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350078969533809,-0.000121130175866558,0.000623579773210656,-0.000214073641892529,0.000609082935636641,0.00221117926094846,0.00164442781854972,-0.000420309122344919,0.00074655401213344
"11422-5",340,-1.04982212449868,0,-0.7,0.6,0.1,0.351146759442364,0.000476473927634523,0.000591827492695376,0.000473257383203581,0.000569866049882498,0.00307793761576906,0.00196837890162862,0.00102827844299687,0.000794554140176088
"11422-6",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349797793339912,-0.000114125104602453,0.000611891966956139,6.33846925734016e-05,0.000593863222500895,-0.000679490211665556,0.00169122903483664,2.43856427964746e-06,0.000764837512334493
"11422-7",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350052636041359,0.00131930083900592,0.000633551165617903,0.00113602050576805,0.000615386229548847,0.00105257893256157,0.00236827403068585,0.00169048524804874,0.000871649469682249
"11422-8",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349845335704359,-0.00111581417228141,0.000614475696357782,-0.00117316827475825,0.000600597020952656,0.0016911532793183,0.00178960881692041,-0.000630402903320377,0.000713550839555092
"11422-9",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350679598181825,0.000190423140238798,0.000553953669288184,-1.37466161926728e-06,0.000546890168881116,0.000632100721350791,0.00193595693380648,0.000200535634369334,0.000755956704966695
"11422-10",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349996490750401,-0.00126318980040727,0.000537237274007519,-0.00119489221292945,0.000530426859462887,0.0003114420987325,0.00198162322237164,-0.00121689098251931,0.000667373223148057
"11422-11",340,-1.04982212449868,0,-0.7,0.6,0.1,0.35047287292885,-0.00011998946977867,0.000469642642415547,-0.000149435753548776,0.000459955689127962,0.00027133995393506,0.00171300714236821,-0.000185398387649712,0.000578883552962507
"11422-12",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350687188567692,0.000357194620523341,0.000574635111558686,0.000322841274646828,0.000562463256774913,0.0014341985202981,0.00145994835084797,0.000134655298962013,0.000753302559000932
"11422-13",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350326933784967,-0.0014108782738955,0.000593278337898525,-0.00144963551987181,0.000591934332577101,-0.00432952048924324,0.00190336182356901,-0.00135298023808645,0.00069639960274693
"11422-14",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349130719229026,-0.000607913194927573,0.000618888353617566,-0.000479831973096313,0.000607739662792344,-0.000142837740041117,0.00142664321841731,-0.00112904139956117,0.000863200582518358
"11422-15",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349800393245059,-0.000720117409867482,0.000568953111547204,-0.00076531129095968,0.000569135576149581,-0.000895713801459564,0.00139019686829584,-0.00126336877082443,0.000836872910754086
"11422-16",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350003344744789,-0.000188797068687108,0.0005782444010582,-9.44043746379229e-05,0.000573071144161942,-0.00125476308217939,0.00162771959839938,-3.48116156754324e-05,0.000721258161457119
"11422-17",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349244251913328,0.000345264117542067,0.000621087415563228,0.000207945701587632,0.000617395717517807,-0.000152786108389581,0.00225015330778973,9.92194531542688e-05,0.000757742394795583
"11422-18",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350240641062099,0.00106079503897054,0.000561848965683792,0.000821663989314506,0.000559686066385816,0.000330788365545514,0.00325544166322352,0.00116821208995526,0.000711177171613499
"11422-19",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349485437323682,-0.00026459106838859,0.000553946540358769,-0.000194979164557243,0.000544920389950043,0.00254827040859446,0.00166664061975361,-0.000191302085631101,0.000720833847138626
"11422-20",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349449131403105,-0.000999637168001018,0.000550553021744581,-0.000838784548797591,0.000539671986050237,0.00259578198955069,0.00180137398518528,-0.000945801051435732,0.000591641914156973
"11422-21",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349169580758246,-0.000280264395739092,0.000626244874492198,-0.000203803540611644,0.000612660554838318,0.00316592553239172,0.00213685492604325,-0.000243777490810239,0.00088453580086859
"11422-22",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350501933202793,-4.67501344059218e-05,0.000578286592512723,2.51140119377256e-05,0.000568402958219298,0.00131656067823834,0.00208186536998639,0.000281757397648399,0.000717619444107271
"11422-23",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349217225785927,-0.000270406282809588,0.000626761948203451,-0.000502559844022577,0.000620367210846502,0.000800727900959064,0.00158328702219613,3.43086817589599e-05,0.000873549894828912
"11422-24",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349682930884096,-0.000758016648735894,0.000470425890305113,-0.000757936396484384,0.000464632650000552,-0.00159617433145699,0.00199941292571445,-0.000741104617584633,0.000574311143635079
"11422-25",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350935961401775,-0.000330515254948927,0.00061190838783945,-0.000452904307188969,0.000590200165782148,-0.000962554579641035,0.00254072337048768,-0.000333469954622429,0.000731690011189427
"11422-26",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350148838007524,-0.00012689840452725,0.000602962621318659,-3.90024313418683e-05,0.000592851483871068,0.000246598285147836,0.00179658968157537,2.37138599860503e-05,0.000713919837516589
"11422-27",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350076280433446,-0.000464323145582564,0.000588305526565421,-0.00031535297138864,0.000568803508652787,-0.000135415774593848,0.00219581342335422,-0.000311483134817994,0.000768629156424894
"11422-28",340,-1.04982212449868,0,-0.7,0.6,0.1,0.351281920191217,0.000824091909663539,0.000525957808676984,0.000709608502422746,0.000506864848475422,0.00217743465867333,0.00117265674270766,0.000631817931049729,0.000600681561559841
"11422-29",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349538154016326,0.000198051456299785,0.000545066964165144,0.000301917534805532,0.000553650650041344,-0.000308987286243289,0.00179572026494943,5.97771721486775e-05,0.000627460848136197
