"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110173405660788,-0.000802951165631584,0.000929429898985734,-0.000934705947740148,0.000915852941133049,-0.000339229537125355,0.00284306437739385,5.66998326487009e-05,0.00130885407356769
"11424-2",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110171204671177,0.000183032739406438,0.0010278911270772,6.80768128126873e-05,0.00100925799495783,0.00441076227488626,0.00311654888913507,-0.000104579840428209,0.00117413751164102
"11424-3",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110097559097965,0.000601176500195099,0.00101703123282478,0.000739242646029241,0.00101981252198554,0.00870409005802479,0.00382345493303219,0.00143006100948004,0.00127151521525641
"11424-4",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109808469847846,0.000508746776142051,0.00102700023858142,0.000105318159784375,0.00100837875355182,0.00445658840012417,0.00297640094171409,0.00161115640897618,0.00154572697788466
"11424-5",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109995304630582,0.0014771709171071,0.00108598646147629,0.00152134406548199,0.00107271130913627,-0.00199573975670173,0.00421703850373476,0.000946172310927308,0.00162751854798892
"11424-6",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109783205251542,-0.000341450371000489,0.00105870152647176,-0.000190985028968592,0.00103603440939787,-0.00160742905193348,0.00392899082334875,0.000247925792729532,0.00141360288950966
"11424-7",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109726139237952,0.000852199398351837,0.00102684526782017,0.000743653264816299,0.00100847441410446,-0.00191099774917991,0.00423386412414252,0.00188026036348123,0.00129471783100284
"11424-8",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109895087746088,-0.00129960009159187,0.00103714151542837,-0.00130685600362444,0.00101201687349632,0.000847571447301859,0.0036642438842166,-0.00142523749562497,0.00122720132021737
"11424-9",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110439262869588,-0.00181472210397911,0.00112906730097914,-0.00204771587043242,0.0011150436641691,-4.26432252448484e-06,0.00390276444497012,-0.00151457941873259,0.0016547534694033
"11424-10",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110032820828393,0.000205801527656709,0.000976531272479716,0.000130602821218482,0.000963200905800138,0.00519008224738604,0.00343754612369124,-0.000441073763068292,0.0011874169082818
"11424-11",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110097733393256,-0.00128284437574132,0.00102594001159426,-0.00108589876427842,0.00100560146644109,0.000825034260120337,0.00414451296177909,-0.00108531596976061,0.00128623130976731
"11424-12",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110071750840734,-0.000525885422471661,0.000977542223021945,-0.000623403184709582,0.000969070968112295,9.38301853502409e-06,0.00366706985449196,-0.000838214767207559,0.00117821523335197
"11424-13",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109943590843023,0.00246617231234097,0.00108474735594528,0.00257367051357059,0.0010552524273836,0.00236955712843791,0.00291617854306365,0.00302458992991359,0.00136633656549613
"11424-14",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109991017095985,0.00273608425868726,0.0009638924770394,0.00294446223697294,0.000938519491896941,-0.0017866411790936,0.00343000835436647,0.00313394005568806,0.00125915734796438
"11424-15",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109804321426519,0.000490858332457367,0.00105261716802007,0.000830317601967645,0.00102286705697657,-0.000283157538214317,0.00300801000243116,-0.000415679342870567,0.00131192489779267
"11424-16",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110188268252176,-0.00128113706177777,0.000981321249126277,-0.0012626239994837,0.000972313426522293,-0.00226907465219984,0.00316246923408932,-0.00098122965398699,0.00119079298255552
"11424-17",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109696200154905,0.00071457124291178,0.00100607541791402,0.000913287282377833,0.000996141369091637,-0.00276255006141316,0.00241748592047293,0.0008620768171328,0.00123299065941759
"11424-18",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110142599134971,0.000595694834082318,0.000986217691557596,0.000622640214208679,0.000970192838619979,0.00335259012011145,0.00351896723242795,0.000970442541215206,0.00113126087750576
"11424-19",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109986223837165,0.000348443612908441,0.00102376231077611,5.15024027410391e-05,0.00099480086241458,0.00302362082621089,0.00245875896036253,-9.80775838747966e-05,0.00119079562540286
"11424-20",340,-2.20727491318972,0,-0.7,0.6,0.1,0.10982545203372,0.000237239303667586,0.00093136119729435,0.000577690391557274,0.000909477056252554,0.00126207469856359,0.00289322366159429,-0.000252761508142281,0.00121629234245795
"11424-21",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110043224057634,-0.00127444256466966,0.00105139172001549,-0.00121042540061932,0.00102452682819862,-0.00630477465903611,0.00398907068292007,-0.00109018848512145,0.00121476012413043
"11424-22",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110192290479644,-0.00130619334970654,0.00109570110418162,-0.000733331089932541,0.00106421804150665,-0.00370743372361421,0.00341208368526032,-0.00188415408847466,0.00142314457680936
"11424-23",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109927805623051,-0.000240290141394888,0.00102078606785968,-0.000404985106539745,0.000994115565315035,0.00201829833433345,0.00296400934446908,0.000441426788827724,0.00119930058174859
"11424-24",340,-2.20727491318972,0,-0.7,0.6,0.1,0.10952406933748,-0.00205586666106557,0.00107192510701774,-0.00212968166303203,0.00103788464469305,-0.00493267916836216,0.00429164101809832,-0.00238366414256194,0.00127430898317032
"11424-25",340,-2.20727491318972,0,-0.7,0.6,0.1,0.109766919034548,-0.000459408785854527,0.00106343486290523,-0.000642450448436489,0.00104291311011855,-0.00903140250857212,0.00344161736615399,-0.0011920753673779,0.0013664399950091
"11424-26",340,-2.20727491318972,0,-0.7,0.6,0.1,0.110000461859368,-0.000256755017612283,0.00086992051656247,-0.000323188324285267,0.000857334531145678,-0.00343532293240209,0.00358885304475913,-0.000282164198011749,0.000992806186467646
