"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0718550883590841,0.00932325753573534,0.00102189630129996,0.00902014464226036,0.00100014540661378,0.00639967324427899,0.00321695939842023,0.00906599925672322,0.00128212620143417
"11426-2",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0717934904408563,0.00879419067173984,0.00123520332302111,0.00852078928507244,0.00120344158797443,0.00634964945079092,0.00428555426236011,0.00942573950625886,0.00161295013921511
"11426-3",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0714537808597722,0.00932077971714764,0.00152140244435312,0.00820300018681546,0.00144064631592173,0.0113903764778208,0.0064636335362057,0.0110898322874518,0.0019633672656263
"11426-4",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0719287927505408,0.0120635484845903,0.0011873957883599,0.0110179899508277,0.00114572808661728,0.00842206892627301,0.00263752357431988,0.0123313932790601,0.00137519702383051
"11426-5",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.071546582464451,0.00852974021946763,0.00142522690499247,0.00800776700234307,0.00135734530824446,0.00824120213294143,0.00330995429147416,0.00819657701424808,0.00196351640857193
"11426-6",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0715529909247029,0.00746573739481666,0.00138925613953585,0.00704140022187291,0.00136178972577583,-0.00458271702575774,0.00483948060159468,0.00814577388301844,0.00171747931256709
"11426-7",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0716058055240178,0.0106796888967159,0.0011706720559027,0.0101844025875533,0.0011500172993005,0.0137690144272111,0.00459017146435311,0.0116043934173656,0.00152635991999982
"11426-8",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0719973601086363,0.00716098936131341,0.00118352187706031,0.00684335484786869,0.00115728240271212,0.00869846501788642,0.00463285950723625,0.00696652573409189,0.00144143286790355
"11426-9",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0719356162570213,0.0109404269139943,0.00125081926181136,0.0106325092762198,0.00123781608845192,0.00246933887305967,0.00507194043952328,0.0107800628826403,0.00172157214228838
"11426-10",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.071833920452976,0.00880029160241666,0.00114774335467259,0.00851221803575718,0.00112824760362543,0.007644355874162,0.00375647220547747,0.00874299980177143,0.00151314114411846
"11426-11",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0721582932484374,0.0100097853727621,0.00132910221057951,0.00935737630603691,0.00128254928077288,0.00388608612589988,0.00399834156144264,0.0112837019687588,0.00173094605025239
"11426-12",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0721898378459727,0.00883463964761616,0.00119963776755515,0.00804524279757698,0.00116883654115791,0.0116559650488299,0.00302542506240347,0.00889538914138237,0.00164898524196504
"11426-13",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0714764107945379,0.00902507355899888,0.00112636764507533,0.00882801757957102,0.00111304937532587,0.00103487786528735,0.00394592791067076,0.00925635930149889,0.00141682418399114
"11426-14",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0715757832579889,0.00889030252885943,0.00138015538017822,0.00808987254146783,0.00133118017793106,0.00210142054287415,0.00439427388745027,0.00865910249865137,0.0019287861878848
"11426-15",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0715536280902874,0.00946434347938766,0.00122340187914945,0.00936946549361133,0.00122148554626959,0.011194752198926,0.00429100229331994,0.00972342375431724,0.00158855025607059
"11426-16",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.072004409752136,0.0131490738670447,0.00125168546719259,0.0128281106364078,0.00122996437559065,0.0178880805829166,0.00544759795563347,0.0136181738044169,0.00161911183904964
"11426-17",340,-2.65926003693278,0.00995033085316809,-0.7,0.6,0.1,0.0716875338788872,0.00891419618420695,0.00141586404499629,0.00853633833149647,0.00141438583512456,0.0137098524478621,0.00484840399523184,0.0103840175077859,0.00272072545079823
