"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312278303457195,-0.0522361263187644,0.000724326094657987,-0.0492772991581581,0.000706038430154003,-0.0540776472258885,0.00190906061916268,-0.0512259305398731,0.00218049171596903
"11422-2",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.311490756195476,-0.0512835734792383,0.000732294451767462,-0.0476862861819535,0.000694454043244537,-0.0545397494373021,0.00225640315761708,-0.0503562125233795,0.00223012029935203
"11422-3",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.306091046884018,-0.0514185959996858,0.000651276941854158,-0.0499011726136813,0.000641915600361371,-0.0544850068748319,0.00212206198072617,-0.0529912304868457,0.00236841088742124
"11422-4",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.3108431565726,-0.0532922804193584,0.000720079488918477,-0.0507651158691322,0.000699250821489184,-0.0548733385534955,0.00198798070983586,-0.0527186125112037,0.00258981457057057
"11422-5",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309532100652071,-0.050786921136653,0.00068555223592251,-0.048479397254272,0.000669166448855794,-0.0488378876271071,0.0022242796767304,-0.0497960069365769,0.00230558649281384
"11422-6",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.311536379471859,-0.050179073227309,0.000709628477318479,-0.0479169797383492,0.000694181668024853,-0.050541863562844,0.00183285644230579,-0.0503715130987563,0.0021784456529189
"11422-7",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310621034052273,-0.0526291665885726,0.00070274880347866,-0.0503047559881927,0.000684387815008854,-0.0509307784966093,0.00201133816615052,-0.0503848448265695,0.00216578526605259
"11422-8",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310626373275045,-0.0515869318546316,0.000721255547867827,-0.048994245530673,0.000702862126706034,-0.0510807835848363,0.00313100384933659,-0.0551853298465822,0.00227556524674155
"11422-9",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.306384245409195,-0.0508925811709078,0.000655745863432079,-0.048305692957629,0.00063310838083913,-0.0509653604271177,0.00243816409531677,-0.0521615656387976,0.00173404619342755
"11422-10",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310590889247644,-0.0525316316793798,0.000702682657926711,-0.0509479062806697,0.000696026553110719,-0.0552831876760747,0.00300402917912536,-0.0535584522356976,0.00231129223181515
"11422-11",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309983415401317,-0.0521889479630978,0.000588047841461483,-0.0504131982642233,0.000575059256673565,-0.0535781844605918,0.00145531288467228,-0.0520297646228409,0.00155006304714997
"11422-12",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.311877753470149,-0.0509406375206881,0.000698290325824664,-0.0483732695907267,0.000673637307748333,-0.0563577565143494,0.00333732656315865,-0.0582660471177633,0.00209119224426901
"11422-13",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.31105290985221,-0.0515923269498461,0.000697899078244819,-0.0491020754023581,0.000678281536222468,-0.0568178859725371,0.00310689498470835,-0.0549770751739264,0.0023587012436202
"11422-14",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312038744812599,-0.0507501895069131,0.000708744470331792,-0.0487649814531778,0.000693099260840466,-0.0521018566489929,0.00256489334732596,-0.0519506095376943,0.00152889981203992
"11422-15",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310668894230899,-0.0507554380953057,0.000683115556651768,-0.0488878544924512,0.000669458221230285,-0.0551437880700521,0.00182504094892808,-0.05202990545303,0.0022405329606399
"11422-16",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.31056427352597,-0.0518515352315095,0.000682760748934128,-0.0485915202060681,0.000652166892676427,-0.0517852713104386,0.00276477203328999,-0.0502624394543351,0.0017148067794772
"11422-17",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309962649309546,-0.0511568066869078,0.000724585082880984,-0.0495378353667052,0.000714148071508866,-0.0525738221786244,0.00205056538877045,-0.0498790144362483,0.00219046387135683
"11422-18",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312776541709463,-0.0518473665689085,0.000690014549834388,-0.0493103888389233,0.000663706542559255,-0.0520740194913126,0.00214660279291764,-0.0518713554225396,0.00153834086687357
"11422-19",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309862521748195,-0.050544125657839,0.000676879583209935,-0.0483838596995014,0.00066285027071635,-0.0443857232183968,0.00264308022477526,-0.0492159036202154,0.00178685850453491
"11422-20",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.309547498509004,-0.0516394056528987,0.000671911758511379,-0.0504813746999436,0.000667615638677665,-0.0496154009383439,0.00219528133393291,-0.0497548650366233,0.00198015009226023
"11422-21",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.30994300455688,-0.0503005975240901,0.000718979013850662,-0.0488545003066563,0.000713574517364559,-0.0520208912384139,0.00230249479746614,-0.0494692937029564,0.0015456016140199
"11422-22",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310406608854776,-0.0502648598262964,0.000686816544514739,-0.0478535931048155,0.000664570538608726,-0.0512476608217119,0.0020903529144275,-0.0508179059012649,0.00191423152259359
"11422-23",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310650382230062,-0.0515272113926312,0.000732963640736309,-0.0487753521913959,0.00071171080815225,-0.0527040705522495,0.00168224163815335,-0.0509394881786672,0.00215884013353812
"11422-24",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.30976484202968,-0.0507892726594851,0.000656175399963228,-0.0481264816366004,0.000631185502695242,-0.051740329032375,0.00312716717097863,-0.0538021648772564,0.00185745536865999
"11422-25",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.310991775856005,-0.0509028478889877,0.000690031918217023,-0.0485781676383096,0.000671181199621702,-0.0550759176491311,0.00266890282569621,-0.0549175774624302,0.00202512977619276
"11422-26",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.314054071318866,-0.0522796031730241,0.00070530545433051,-0.0490187494796396,0.000677121612448094,-0.047199305349899,0.00213540368849554,-0.0503045843569258,0.00172105723521026
"11422-27",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312861003531567,-0.0509112177440864,0.000710475645092111,-0.0481777237848851,0.000681796971827791,-0.0536524111493738,0.00273845831701805,-0.0508907983597195,0.00264031052245156
"11422-28",340,-1.04982212449868,-0.0512932943875506,-0.7,0.6,0.1,0.312583281636981,-0.0511138184482814,0.000644468094319053,-0.0483361418316717,0.000618762700704633,-0.0512200630782357,0.00221305222702272,-0.050316394945768,0.00205220951499779
