"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0781694457680833,0.0476621916425641,0.00135866266793709,0.0460457044903995,0.00135634891955301,0.0467212166569509,0.00523492087580538,0.0492072432578783,0.00320106891463314
"11423-2",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0802914761567959,0.0485743186792528,0.000965002079274932,0.0476666133156949,0.00096049613617774,0.0438999525429091,0.00425310767828021,0.0486798060076432,0.00205967432658093
"11423-3",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0795106348293544,0.048381280073405,0.000918197248408602,0.0469977944796094,0.000907617952554109,0.0499361082632174,0.00269009320095595,0.0494569246733952,0.00255508303241258
"11423-4",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0792586769988148,0.0498629459987497,0.00115034154027173,0.0472572883438188,0.00110841405497282,0.0522588214763349,0.00347744423689928,0.047695522571228,0.00233575084421491
"11423-5",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0791270484639522,0.0482522616519075,0.00111828738955917,0.0472937252601817,0.00110809394112344,0.0497637529896134,0.00437158904340564,0.0492031927642592,0.00175020226460769
"11423-6",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0797285516087245,0.0500338993451376,0.000917281816681829,0.048206689317324,0.000902391110101104,0.0503337843919737,0.00367348152749862,0.0490912615045965,0.00246930354660654
"11423-7",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0793375382624427,0.0482921386209435,0.00115834333216043,0.0469652628451079,0.00114640466670531,0.047570977056947,0.00318244771558352,0.0471922409375994,0.00273464433709903
"11423-8",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0790760252364862,0.0483800760405618,0.00093650168442759,0.0466925388404966,0.000920657817284427,0.0451018111745037,0.00367886209435415,0.048304093619916,0.00203837485267398
"11423-9",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0786407417818897,0.0508451680289907,0.00106870597744208,0.049390756818796,0.00106126581672235,0.0520573170568453,0.00455825505626171,0.0533677986822601,0.00361121723991731
"11423-10",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0794751441586836,0.0504320354288811,0.00115129483618673,0.0480195263239412,0.00111109434684174,0.0519948319738859,0.00451738081754406,0.050719948845786,0.00272732884014457
"11423-11",340,-2.65926003693278,0.048790164169432,-0.7,0.6,0.1,0.0807684132956818,0.0480046149479656,0.00104816680212157,0.0469253118722556,0.00104449404391025,0.0479845323207998,0.00309697497220806,0.049147580994638,0.00253120121233068
