"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684297361523349,-0.0106031155153242,0.00128528236224166,-0.0105346976126969,0.00130240495537975,-0.0104174706254305,0.00415574423005113,-0.0104301592804463,0.00179426436986956
"11425-2",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682899869115818,-0.00877852652345032,0.00114191546091361,-0.00860359854915156,0.00111715596136969,-0.00880511983659008,0.00309101209324508,-0.00947158107168721,0.00148036394924578
"11425-3",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681322406730935,-0.00931184797789536,0.0013111056915457,-0.008930460674518,0.00130053871604549,-0.0171252554474848,0.00567126404867888,-0.0110933670492742,0.00181791281059998
"11425-4",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681390650422688,-0.0096438803304578,0.00128838129263742,-0.00953681077405039,0.001276095844508,-0.0161519465764129,0.00495884375147646,-0.0106352889000739,0.00148633210444934
"11425-5",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682935526634714,-0.0109538516233229,0.00140955484327429,-0.0101289831542521,0.00135641132734512,-0.00982911432762047,0.0040539242129323,-0.010927505459209,0.00207188399503339
"11425-6",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684852658130737,-0.0113980960369477,0.00136162573672127,-0.0107730115112663,0.00132400192018343,-0.0115862159110321,0.00310433684305621,-0.0104186616437841,0.00174095373382505
"11425-7",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682263393376977,-0.00912682870358743,0.00132385123366456,-0.00875534830190959,0.00130110408292037,-0.00863755494098741,0.00465663453733823,-0.0089055171632217,0.00159433643920918
"11425-8",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684893407182531,-0.0118885120458064,0.00125650362328582,-0.011338979003544,0.00125041948422199,-0.0103821039774501,0.00411379352628066,-0.0103230813599773,0.00164639355527728
"11425-9",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686614708202716,-0.0107931691229989,0.00144539816310358,-0.00999126523022985,0.00140234846023675,-0.0148057909229109,0.00458677336472374,-0.0114432824740881,0.00151833323743273
"11425-10",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682905998791728,-0.0114951064588114,0.00126927757325949,-0.0114418362210876,0.00125838569996865,-0.0123510713001065,0.00414625028228873,-0.0116742033343371,0.00168793419049517
"11425-11",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682729260122816,-0.0114452343763222,0.00130344754086213,-0.0111830024310843,0.00127337615797252,-0.00898209636334523,0.00695789115729051,-0.012382290884894,0.00211233330181402
"11425-12",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683230648445824,-0.00883317153464108,0.00143528916776708,-0.00822704175618917,0.00140497224579107,-0.0217988464600171,0.00562800707636045,-0.00999602368825314,0.00249338773521007
"11425-13",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682721084190897,-0.00931164623580032,0.00142517780896713,-0.00881645738463613,0.00137750025272005,-0.0117593978775963,0.00620419311459003,-0.0101670392634183,0.00212028729543672
"11425-14",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0687979947201748,-0.0109386524957491,0.0013336850717141,-0.0107776567035843,0.00130284060977497,-0.00990369455044296,0.00340987887014561,-0.0107644473608489,0.00176460489651995
"11425-15",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682042765408585,-0.0101560807832342,0.00130983533733191,-0.00985765034703757,0.00126577489073618,-0.010763952878971,0.00465478810823263,-0.0109442699461185,0.00162996478843976
"11425-16",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682279468449799,-0.00980384783653035,0.0013041693978394,-0.00953384763639234,0.00126575641863802,-0.0116214756277713,0.00446118960375325,-0.00939348221299361,0.00172629174076707
"11425-17",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681571522161879,-0.0105203139027612,0.00132512508337854,-0.0100687849626684,0.00129217067704849,-0.00951303405134041,0.0050165155597111,-0.0115009297896574,0.00156931147891842
"11425-18",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068032130263574,-0.00791624803151051,0.00130859270172219,-0.00753314109310871,0.00128711454411984,-0.0132118818369153,0.00435964983497802,-0.00782279625360881,0.00181792551097481
"11425-19",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679396435528325,-0.0106143323228959,0.00120196103816278,-0.0104941175125093,0.00117605094897755,-0.0116504948007717,0.00438217389115471,-0.0104038324111448,0.00161087927367782
"11425-20",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679104079060839,-0.00809220659742979,0.00117566122825053,-0.00779621819708404,0.00115798492039341,-0.015967589255848,0.00456861369696597,-0.00765923948142905,0.0012968558203632
"11425-21",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068838433344239,-0.0109819455061612,0.00145634802472588,-0.0106246381838374,0.00141652826887573,-0.00589045371737041,0.00427991243961148,-0.0101536744122969,0.00179714164101886
"11425-22",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682314405214771,-0.00861454464883755,0.00144817153501812,-0.00855867677239098,0.001396438942488,-0.00659214168013732,0.00347793308414397,-0.00921660358354159,0.00200657174517957
"11425-23",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686306881255696,-0.0111496716907272,0.0014891266892575,-0.0103862971777891,0.00143029423138106,-0.0142264004831474,0.00871397473738977,-0.0116791830876307,0.00219460120586458
"11425-24",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679228226462811,-0.0121935647757433,0.00117581947373557,-0.0116423201686928,0.00116240964971846,-0.0120625168246485,0.00461183451978993,-0.0120547184427301,0.00134757072913428
"11425-25",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681656695281229,-0.00916966795558545,0.00132152440975826,-0.00865771612000295,0.00131753281243231,-0.00585572485100444,0.00714456080169836,-0.00974065247710834,0.00186251058132009
"11425-26",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682997008013223,-0.00784921363303406,0.00124181913578405,-0.00767362146311705,0.00121717282197712,-0.00591556184442819,0.00324939798763636,-0.00767109450973166,0.00170114784040527
"11425-27",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0688665870328753,-0.0127079362084184,0.00153498492775064,-0.0118270899214588,0.00149906016979775,-0.0186428550343625,0.00461619387354647,-0.0121635724539429,0.00195646757319811
"11425-28",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684021040402521,-0.00907731521633093,0.00138004044792344,-0.00826602401624505,0.00134224548896518,-0.0118964983356118,0.00365469434649356,-0.0103088621091717,0.00204522168417124
"11425-29",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685023688656437,-0.00764802594297961,0.00133024907392198,-0.00711027937501462,0.00128998057171503,-0.000187283774976546,0.00481232448108046,-0.00801509461693089,0.00189340450019767
"11425-30",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682585623702368,-0.0111743463269347,0.00130654327774661,-0.0106187747727453,0.00127827423471198,-0.0104354905521949,0.00522914844545827,-0.010339936612031,0.00145688188116523
"11425-31",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683222376538228,-0.0094343395726791,0.00142164417985979,-0.00906360771013447,0.00138294703373254,-0.0103674468335025,0.00401404873838554,-0.00934576556638084,0.00172151006065655
"11425-32",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.067847227083278,-0.00754558122338875,0.00130641854982743,-0.00656946619024446,0.00127182603271256,-0.00883807624261526,0.0038424764927442,-0.00764502898700876,0.0016543754948186
"11425-33",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681858758098128,-0.0106261777808381,0.0014578630903099,-0.00989656012971878,0.00143022618831456,-0.00715837753322985,0.00345993487728619,-0.0102999278062466,0.00198339558367519
"11425-34",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682846715325181,-0.00669598145570373,0.00142854718438085,-0.00659297882272495,0.00140464105608569,-0.00835483336656565,0.00519862061222963,-0.00827367056689872,0.00189359337947229
"11425-35",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686425675933376,-0.0108536817366525,0.00136015315577291,-0.0107102350581085,0.00131703664983924,-0.0127909503451124,0.00438284458084426,-0.0113524236213308,0.00191485831591916
"11425-36",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680512720381377,-0.00942044194613277,0.00116988993979387,-0.00908445482230233,0.00115053866282077,-0.0153493934761766,0.00408753978227631,-0.0096944454250061,0.00154027266767599
"11425-37",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682136435072275,-0.0124954584790886,0.0013117828477872,-0.01217760631116,0.00129866775531854,-0.00832817284824916,0.00357101141067252,-0.0123954158451707,0.00162655565532598
"11425-38",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681365970898083,-0.011263358151921,0.00139388581715159,-0.0101657215980184,0.00133617669742476,-0.0112517822015335,0.00395880414458536,-0.0120325607314201,0.00189478269475586
"11425-39",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684675050627036,-0.00810733882718706,0.00134201121695151,-0.00744612759788973,0.0013061826304933,-0.0148576920771044,0.00483389581750366,-0.00835279828071756,0.00175617842612848
