"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113556657736761,-2.19975014157544,0.00139083247624163,0.00958318128456088,0.000378508635465937,-2.19183577674255,0.00129475507937014,0.021110023217115,0.00105536598593186,-2.19885543415206,0.00451242076491591,0.00921701173722924,0.00129394118939321,-2.19965752004844,0.00264095460758697,0.00952985813995613,0.000871765278842304
"11422-12",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113618831455915,-2.19932652038173,0.00140841444366882,0.00971081306844832,0.000391561917239259,-2.19280455998952,0.00132530027950777,0.0236106014810325,0.0011415336477787,-2.20186323177216,0.00444589423637431,0.0106551762143359,0.00124991858325489,-2.20197483087609,0.0037450357021394,0.011167014143067,0.00140146090892121
"11422-13",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113482722353678,-2.20143566846843,0.00137727676889394,0.0102908004286064,0.000381065160893418,-2.1926590704837,0.00124720040581477,0.0217236573081103,0.000970819516061558,-2.20683700736914,0.00464602021268289,0.0120927043677613,0.00145063224117668,-2.19956371942496,0.00267895627146148,0.00980273882210047,0.000930427107320352
"11422-14",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113611394546254,-2.20104721054675,0.00141710015018695,0.0100407433738184,0.000382970123014748,-2.19432434508256,0.00132444879090345,0.0239083296296249,0.00106398835829497,-2.20733683658875,0.00447128778259681,0.0106619752413346,0.00122523980990891,-2.20117023071831,0.00287003556271474,0.00990320551555711,0.000898007719207962
"11422-15",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113602232994763,-2.20085762417836,0.00138863794110682,0.0101887883829585,0.000376893712047472,-2.19378377369939,0.00130874512027389,0.0248022049076024,0.00110987815384651,-2.19881278362703,0.00460913472408964,0.00881011814477666,0.00116618397783936,-2.20061837196808,0.00318495478957612,0.00893544725491017,0.000977328746960498
"11422-16",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113794508967453,-2.19856312554036,0.00141190485482617,0.0100119908420037,0.000393122487744955,-2.19083874025885,0.00130016849953331,0.0220728931665122,0.00104434570798821,-2.197151924939,0.0043395891109653,0.0106385897326216,0.00124848232243996,-2.19928340886078,0.00315495967846972,0.0107037309020679,0.00101091526718536
"11422-17",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113751891068765,-2.1987208921412,0.00142807742594682,0.00959786715932445,0.000388977139095487,-2.19121035320022,0.00131250927859565,0.0218231388352305,0.00105675112047841,-2.20387607525123,0.0045282760177274,0.00836381266930876,0.00112940987984579,-2.19566890055523,0.00303574375344319,0.00846749471856729,0.0010331535352541
"11422-18",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113432941226368,-2.19971220597237,0.00136168680752715,0.00956695454442999,0.000378154920116797,-2.19320477805678,0.00125038772188584,0.0218013117170037,0.000974342017306273,-2.20831704115947,0.00462007500688364,0.0118656241371123,0.00128153378486078,-2.20023711269877,0.0026877118366489,0.00909005818175731,0.000804675656776609
"11422-19",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113897767061584,-2.19999580509121,0.00140087295901204,0.0106399366963069,0.000375864941494983,-2.19241928805827,0.00129372606909038,0.0245880261683362,0.00100451871572237,-2.20037106407491,0.00460637186249595,0.0100062301025955,0.00143978295894881,-2.19769850587589,0.00281889652884632,0.0100552391415765,0.000843898312054767
"11422-20",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11346231698539,-2.20090748244446,0.0014080620429801,0.00987836857528936,0.000394428508313564,-2.19391829823162,0.0013030478766183,0.0224660634048155,0.00105735805213404,-2.19261332242616,0.00417064375503617,0.00809552455453691,0.00106417988754922,-2.19953930028841,0.00261901165389823,0.00897841568308222,0.000764464761665647
"11422-21",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113547964212913,-2.201854471325,0.0013878401805976,0.0099485820498865,0.000360505446556038,-2.19538245347282,0.00129225790173643,0.0242655411896508,0.000993066942227401,-2.20461814988589,0.00437728487885834,0.0107722756850875,0.00107106927966706,-2.20260324891867,0.00280754365309429,0.0105983869559768,0.000991556819973147
"11422-22",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113738179394764,-2.19923967932041,0.00140805673323783,0.0100234752674631,0.000388706088989019,-2.19222943221881,0.00129719883706831,0.023730013043397,0.0010618534771763,-2.19788684860612,0.00439846214953214,0.0115881248029026,0.00109008475003893,-2.19947806585049,0.00241498250157955,0.0103600744695293,0.000878575279435593
"11422-23",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113789823336977,-2.19967969364637,0.00141338402613274,0.00981687548609448,0.000370570276699234,-2.19220975073786,0.00130909961782526,0.022340702820827,0.00099907860219856,-2.20448873526626,0.00455879175765827,0.00996649943844579,0.00130767798503179,-2.19897357607454,0.00347264428257431,0.00992440502893309,0.00105044090479078
"11422-24",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113704325359792,-2.20138271942181,0.0014074280484705,0.0102957519093355,0.000371220166183203,-2.19356646990541,0.00129872685435657,0.023756401964403,0.00100718623945042,-2.1891615759196,0.00436129451339451,0.00858340878512333,0.00108738484524526,-2.19990998404845,0.00327217844165367,0.00974569215568038,0.00088105462016676
"11422-25",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113782081059437,-2.19771640540383,0.00141759142837213,0.00960468415551281,0.000394927772915877,-2.19093455868906,0.00129564102835046,0.0219376037824377,0.001028111649749,-2.19619411007915,0.00451847118667652,0.0101075684896781,0.00136673858567428,-2.19503149832327,0.0022121902952512,0.00900055299783212,0.000712858067845637
"11422-26",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113792483730667,-2.198556014963,0.00141372179049436,0.00986025950518054,0.000388908864477117,-2.19082351391349,0.00129806427220191,0.0221565234991454,0.00104741277412323,-2.19855024977522,0.0046209338709056,0.00901318569146751,0.00140518067222359,-2.1981603089095,0.00313286262483126,0.00970419906984479,0.00102689326557458
"11422-27",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113615861099504,-2.20230810343296,0.00144147359849946,0.0105939018423508,0.000398351741342487,-2.19506357152341,0.0013314049455697,0.0252932999174674,0.00109646468597098,-2.19891991162035,0.00455120255799102,0.00943607693563284,0.00128472758957532,-2.20026830463379,0.00351409862014657,0.00924777719415688,0.000935991590952962
"11422-28",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11358381719705,-2.19882589617623,0.0014073402523137,0.00927078309642271,0.000386171335819461,-2.19238680459591,0.00131294504087377,0.0222296094665181,0.00109606795690532,-2.19918866896207,0.00444364056985339,0.00946662695201677,0.00120161067006675,-2.19873281366011,0.0025653071766397,0.00931166356604687,0.00103088456506787
"11422-29",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113829963305362,-2.19707049697221,0.00140631711022841,0.00961422309434579,0.000393085457292958,-2.19112636663603,0.001312223913487,0.0236632362006163,0.00110659069879736,-2.2024785482552,0.00454300485134054,0.0103902279512191,0.00130010949654995,-2.19828231685158,0.00361207830990796,0.0091402326664019,0.00109465460962186
"11422-30",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113626296115129,-2.19974055831916,0.00141290376197142,0.00992121070168478,0.000394862583506011,-2.19186020690023,0.00130717527017215,0.0225311228057349,0.00110945902923193,-2.20154206963592,0.00439729805262497,0.0116104804142025,0.00112134505073855,-2.20092791612797,0.00274785518243691,0.0107894533852449,0.00110929895714453
"11422-31",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113615107630967,-2.20146196042084,0.00140815872082872,0.0102068603541068,0.000377826795115022,-2.19221023861364,0.00129388609912611,0.021577175572594,0.00101819177655033,-2.20300492133483,0.00428154104940846,0.0106486004984521,0.00101276962486157,-2.20099612047953,0.00373732688179216,0.00962905176215061,0.00126521132940319
"11422-32",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113664834989609,-2.19829041724853,0.00143753040962625,0.0094496208880498,0.000407998878794679,-2.19113765765284,0.00130648024057469,0.0209542173442005,0.00105559274577556,-2.19861073649681,0.00471257879944791,0.00964571817783267,0.00144930865105128,-2.19792505709199,0.00236716518775198,0.0091061023508268,0.000724335296357432
"11422-33",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11380894350465,-2.19858238322594,0.00139673754457599,0.00996627812007256,0.000380793106571677,-2.19169265536348,0.00131319717962014,0.0239874725255715,0.00110149830707364,-2.19875876176639,0.00447524995509865,0.0112283488320184,0.00118972495887617,-2.19925664788738,0.00332083847980533,0.0103826029237989,0.00115801145710279
"11422-34",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113728620645156,-2.19742773044743,0.00141445948915912,0.00918169500167157,0.000388526998807822,-2.190130387381,0.00130196101101103,0.0203840046634049,0.00104539723067508,-2.19543926602765,0.00473984608281091,0.00959086759893118,0.00133277956081192,-2.19407981241554,0.00308649101026843,0.00801504500342083,0.0011368408213795
"11422-35",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113616585329323,-2.2014228138253,0.00139214899552416,0.0106056931338643,0.000384614692666288,-2.19413573259863,0.00128873438298271,0.0247440699058327,0.00104110680376957,-2.20741183668787,0.00452864541826233,0.0118831645776194,0.00126343602751219,-2.20026660202638,0.00267538502700513,0.00999951865425316,0.000901705513582096
"11422-36",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113606437752197,-2.19916129962243,0.00139313564123295,0.00976705165804666,0.000389464646049433,-2.19136462426495,0.0012744549996712,0.0212796843254679,0.00102332231161875,-2.19916609067996,0.00453791409626948,0.0109154459821231,0.00129055266111804,-2.19805527192789,0.00298357805073997,0.00943997832567966,0.000969846348387248
"11422-37",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113640768093455,-2.20028113580005,0.00140622176040859,0.010044288330791,0.00038499170862845,-2.19203120096895,0.0012878089331747,0.0223881344859785,0.00104191010776561,-2.19880548610328,0.00428570673116203,0.0106465020721315,0.00115119449432826,-2.20049312484854,0.00314199344538492,0.0106251390538052,0.00103327809146872
"11422-38",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113457886906171,-2.20186582896558,0.00139919689092083,0.0103734441659375,0.000394454860848591,-2.19495041300871,0.00131008168150948,0.0252373921397368,0.00114067371737986,-2.1992109529316,0.00458561330057988,0.0092856388767221,0.00142234255502767,-2.19872361596376,0.00235449275672977,0.00944269214049212,0.000858392176789936
"11422-39",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113849882491518,-2.19789200596382,0.00140981128839269,0.0094930908714875,0.000374822870439783,-2.19088085031882,0.00129763177765564,0.0215627196840156,0.000986685353443368,-2.19675345756692,0.00439106083968735,0.00998900448554736,0.00114342818817466,-2.19642192496332,0.0031893455216003,0.00875761961084183,0.00084874687353553
"11422-40",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113489251040092,-2.20046228464002,0.00141691984209667,0.00986041575649408,0.000402608654589438,-2.19292426778696,0.00130529960692778,0.022200917483096,0.0010985304079366,-2.20052266878131,0.0045808380822459,0.00989938202259886,0.00131896792633202,-2.19812872682061,0.00226374759666488,0.00886534169055274,0.000737427164523835
"11422-41",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113483167509247,-2.20300636234145,0.00142086093941926,0.0106359875238526,0.000395723527217895,-2.19552170055278,0.00131358398872926,0.0250162707197116,0.00109008620146898,-2.20668689498487,0.00468356443317428,0.0115156802111721,0.00120762004986725,-2.20378677659692,0.00374527249893267,0.0104370315623735,0.00131229236174656
"11422-42",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11364275366582,-2.20131977422969,0.0014163408518243,0.0103696494908627,0.000387557148293512,-2.19350387575592,0.00130426297670705,0.0235039106438104,0.00104024094095946,-2.20113689856648,0.00439903555654286,0.0113623337684909,0.00118811971354488,-2.20063075899053,0.00226873445904097,0.0100014140126652,0.00077713749660092
"11422-43",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113503932414061,-2.20280487031369,0.00141835731925706,0.0103519611144709,0.000383724129032582,-2.19547380730088,0.00132806925005956,0.0243795877682824,0.00108145270185928,-2.19897014330911,0.00455030948122162,0.00943376624412602,0.00122130797530794,-2.20135107690161,0.0028508496570831,0.00973936652115428,0.000873521220293644
"11422-44",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113784814173988,-2.19923257296904,0.00141385834398215,0.00989461869400254,0.00038084794992203,-2.19160953000537,0.00129401550559542,0.022724947884347,0.0010226258501812,-2.20401548594211,0.00456929621762575,0.0108623448959519,0.00120529860730822,-2.20147871562986,0.00328282650318138,0.0102338412393003,0.0010659209253316
"11422-45",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113590627393283,-2.2008676175601,0.00140097414462438,0.0101746299391279,0.000384215787687747,-2.19407847114682,0.0012978979096697,0.0247251884903845,0.00107060353778029,-2.21000799513598,0.00469139238016647,0.0127817419764296,0.00135913207746997,-2.20265683634373,0.00341540876393384,0.0108077793194293,0.00112177492372437
"11422-46",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113630172151534,-2.19911189485258,0.00140031384993417,0.0094874073732074,0.00038003195785105,-2.1932069739745,0.00131298100547629,0.0235846325270458,0.00108511384385981,-2.19422192433513,0.00449845815999365,0.00896512468539608,0.00134164684459141,-2.19903926733729,0.00249762424733155,0.00958517608127502,0.000849813067004179
"11422-47",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113656309517738,-2.19938152465667,0.00141751970028794,0.00962271627499524,0.000386722177004547,-2.19251614526562,0.00131373341784822,0.0226225387377173,0.00106784223974578,-2.20604363074028,0.00454929971378282,0.0108095824764519,0.00124463993162955,-2.19873744650873,0.00368398880487403,0.00901559468669664,0.00116416570440763
"11422-48",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113673444161023,-2.20013565176848,0.00140527833684747,0.0101621821614849,0.000387234479486924,-2.19241373091102,0.00129719303331596,0.0229748505917972,0.00104961740692329,-2.1966307479603,0.00447747883495698,0.0096568327629519,0.00117072473109124,-2.19654315633312,0.00263378765704643,0.0086294126739436,0.000889779545334808
"11422-49",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113753736992594,-2.20063517093771,0.00139253931355159,0.010434471488006,0.000372486714986944,-2.19168052058448,0.00130319394205185,0.0228265317178934,0.00105657744179722,-2.20345371812579,0.0044158614254696,0.00927677406372847,0.00118045741904512,-2.20015970338859,0.00242852267837079,0.00999052083070139,0.00074472118558055
"11422-50",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113567487429014,-2.19969185769199,0.00144136706587993,0.00984813268516702,0.000417541009115841,-2.19198291626476,0.00132795792790575,0.0214903177516317,0.00112545391527478,-2.19992767932587,0.00434666970171562,0.0112105758185665,0.00132934110491298,-2.20209913037672,0.00245239735023376,0.0112681706610668,0.000992476313011555
"11422-51",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113681649333574,-2.19996914152626,0.00141435341148333,0.0100852921102997,0.000390512937731713,-2.19278022784667,0.00132385758500389,0.0239423920779229,0.00111998464118177,-2.19763181421133,0.00437300618057732,0.00992915158251792,0.00114413212310404,-2.19970300367801,0.00353490751323983,0.0097878179987169,0.00114515459868943
"11422-52",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113610385951197,-2.19920606303187,0.00139793607426271,0.00936131560531864,0.000374645144543275,-2.19172127045469,0.00127668924787916,0.0210583116489229,0.000992927572725539,-2.19149997010654,0.00455404063431702,0.0081686313488556,0.00122573150772237,-2.19589439489887,0.00248046720645004,0.00812733944624569,0.000864077412535373
"11422-53",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11339729269262,-2.20055472948381,0.00141070417888739,0.00960001977314742,0.000399966155557447,-2.19343147771356,0.00128749722829656,0.0220297619829145,0.00107105775207942,-2.19652768982571,0.00456757122532869,0.00965236165345208,0.00137246269901411,-2.20154334933943,0.00351415960169815,0.0100252011683911,0.00126644452933704
"11422-54",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113692620327758,-2.19969752217618,0.0014074310998843,0.00995031517948358,0.000384633507547505,-2.19156829735259,0.00127459615848247,0.0211933315794425,0.000963024784250271,-2.1861100339413,0.00450485179251933,0.00705678232598088,0.0012703306270642,-2.19723200803464,0.00237917679767731,0.00928250868904055,0.000939660683595341
"11422-55",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113404115962504,-2.20290088409958,0.00139161631495715,0.0105122382927261,0.000385847822747198,-2.19525604592029,0.0013013967788772,0.0248130553218113,0.00111049902621769,-2.19958093951579,0.00460218320991544,0.00950078859632273,0.00117897378652918,-2.20081354133624,0.00314545775717318,0.00957652523341729,0.00099794588322369
"11422-56",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113410831286925,-2.20142126710722,0.0014038372039719,0.00978700236243732,0.000387136073252331,-2.19306907418509,0.00127849014557501,0.021217258940025,0.00102742737665546,-2.19684733061079,0.00421684910279385,0.00965483526724845,0.00122173323895361,-2.199770415755,0.00274904319784795,0.00962559949234456,0.00112181368577747
"11422-57",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113688507729906,-2.19859136282251,0.00140336773893916,0.0097840405920068,0.000393296538271158,-2.1912721178663,0.00128051775529434,0.0218170921203874,0.00102119006816098,-2.20039976683242,0.00438740012648213,0.0100638442234872,0.00114672770901058,-2.19746461686961,0.00244734860784716,0.00946728144401545,0.000854206046619662
"11422-58",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113520750697619,-2.20055007283453,0.00142826315388067,0.00981575506840076,0.00040096038183465,-2.19238807806809,0.00131008295255861,0.0217264444373373,0.00110092560133112,-2.1988745729042,0.00425046487955807,0.00817700787968603,0.00104112879657581,-2.19680905846502,0.00303514087748171,0.00805845956935811,0.00078121408069216
"11422-59",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113607380018658,-2.19950096021069,0.00139788340244433,0.00969320002442271,0.000383336008000919,-2.19268134111478,0.00129024704546698,0.022519583736651,0.00103171977971815,-2.19778345166472,0.00452287979336795,0.00905125983621784,0.00129599681059372,-2.19825521992727,0.00296303138885624,0.0089266463634867,0.000851576971566237
"11422-60",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11367340748997,-2.19954696646653,0.00139943713044555,0.00988488218441108,0.000382372629247169,-2.19175750301578,0.00129768114992633,0.0226376170003896,0.00107511905942756,-2.19962517068511,0.00458849973835992,0.0109487217293409,0.00134348062625436,-2.20187370285916,0.00306787276112158,0.0111860188994384,0.0012507755642722
"11422-61",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113677185729793,-2.19747965563775,0.0014300651898287,0.00886423277338984,0.000389887062823311,-2.19031684872232,0.0013032834728559,0.0197866163014214,0.00103343946079816,-2.20043428324644,0.00426891619804636,0.00858941252643938,0.00122693165014472,-2.1962975110377,0.00360784425548904,0.00830418471324871,0.00117283462605838
"11422-62",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11349293413137,-2.20003420071244,0.00141757973438401,0.00959245028153575,0.000397951637419565,-2.19302068710624,0.00131155688307844,0.0222442674757786,0.00110257171258663,-2.20136745954068,0.00459218408545423,0.0100844168288192,0.00143220213739779,-2.1989953856087,0.00211279713037547,0.00949866806513395,0.000675090664822588
"11422-63",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113726611538868,-2.19992963359059,0.00141595580037104,0.0101064539737976,0.000386872814581073,-2.19191462230009,0.00130400867606557,0.0227057456145286,0.00105171382574637,-2.20382532928291,0.00475227896370266,0.0105474808992501,0.00140619410077452,-2.19818499622673,0.00301586356545378,0.00971716979779199,0.000971739436738022
"11422-64",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113786291908459,-2.19927668393552,0.00141378094822777,0.00988009675412081,0.000379781831679133,-2.19179756790334,0.0013252155314785,0.0234573431533209,0.00110753716071164,-2.20201996674275,0.00474755598366368,0.010294088059809,0.00124911292330516,-2.19784899091263,0.00330167792040048,0.00895692741619309,0.00110837074960102
"11422-65",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113654449775541,-2.19829356543453,0.00140915226496962,0.00974785888483312,0.000405019266356251,-2.19170783431767,0.00130251549354308,0.0227628423942462,0.00110246563416163,-2.20378667453949,0.00441109719305401,0.0115267908238959,0.00131210914505527,-2.19685787153213,0.00286207749638145,0.00895134352520737,0.000955072961695377
"11422-66",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113690282041136,-2.19927095294966,0.00138539731258593,0.00958969664180307,0.000365264071801414,-2.19149060212723,0.00127735224133034,0.0215315687165954,0.000989887979206425,-2.19702952185875,0.00451100148452991,0.0107884966648201,0.00126512564525404,-2.19805855147403,0.0021902782095447,0.00901648961085973,0.000767641370814845
"11422-67",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113700665729087,-2.19917153616983,0.00142207830224047,0.00997923676985952,0.000400953373598198,-2.19100144622339,0.00131134211234261,0.0216653132184033,0.00108806923763409,-2.2064974513175,0.00460028810363189,0.0121524015387303,0.00126340450388595,-2.19888011307631,0.00277118888920154,0.0100884764311847,0.000898204953217457
"11422-68",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113710309328361,-2.2008391786016,0.00140013265055909,0.0104165327395002,0.000378346937031637,-2.19339751048499,0.00129440281356487,0.0247918747450479,0.00104820233615659,-2.19841687814322,0.00439884642197059,0.00966975972761363,0.00117233130021979,-2.20254473214218,0.00269603066597848,0.0107763729655662,0.000839668498666512
"11422-69",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113661029487034,-2.19906866954366,0.00141440671489884,0.00952855891609295,0.000385282921783349,-2.19135198295327,0.00129538055182267,0.0207266301262911,0.00100821036978003,-2.20252514275503,0.00466282151621491,0.0081387544287843,0.00131278272827052,-2.1983886423329,0.00322461174489134,0.00900221488100713,0.00101792858366488
"11422-70",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113657517541489,-2.19920978555431,0.00142423065187945,0.00971512473246192,0.000397121135148868,-2.19075730532232,0.0012858858241177,0.0206717878817369,0.00102789433364559,-2.19710201781831,0.0045411647698002,0.0109856170744121,0.00122424089016952,-2.20087655782099,0.00407421476058535,0.0101891642833383,0.00118101895660054
"11422-71",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113687784116507,-2.19971761363042,0.00142131464899183,0.0101972268398181,0.00040166165223496,-2.19192207975353,0.00130367080347104,0.0228167646702409,0.00107513512130507,-2.20155851826596,0.00450332418363841,0.0100347845535717,0.00121399212581755,-2.20013993232522,0.00376461924925505,0.0101629275158614,0.00127382928777668
"11422-72",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113734526157282,-2.20054633390426,0.00142728181681109,0.0104033928501859,0.000394240720065952,-2.19149086845551,0.00129666551979321,0.0223760206583059,0.00104337957807081,-2.19965125230839,0.00463775634026824,0.0107374814204611,0.00121232504176628,-2.19877579243633,0.00230111770286858,0.00981958092475545,0.000748654030600171
"11422-73",2169,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113530991838815,-2.1987750884482,0.00140478074995048,0.00947506105496336,0.000401925070986837,-2.19122409382336,0.00129899192957104,0.0204575792578051,0.00108626379880605,-2.19830670022005,0.00453984305402326,0.00913853193795608,0.00122479279835931,-2.19796021454279,0.00310727282662008,0.00913037056983189,0.00102740014365389
