"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-13",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113231554851107,-2.20388507637018,0.00329761074049542,0.0105076228555338,0.000933844263249671,-2.19828871086591,0.00314535468024581,0.0129056245577261,0.00132643270412607,-2.20137898970058,0.00971600747352095,0.010134675660846,0.00216393432896479,-2.20445308454437,0.00532972833881773,0.0115739273250171,0.00206331124874669
"11422-14",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113585576935106,-2.19978047807538,0.00344897915589969,0.00999144814945412,0.00101319670030554,-2.19571318376996,0.00319384858900559,0.0127664270926239,0.00132605745356624,-2.20065657885083,0.0117815571652925,0.00790145444127457,0.00354931632079722,-2.19791800461014,0.00750952914215882,0.00884279254725124,0.00281897522423331
"11422-15",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113517481027139,-2.20103966391867,0.00339728006141557,0.0101938088266051,0.000975975547806638,-2.19789235661104,0.00333763832665547,0.0142118435003517,0.00150244235994718,-2.20489614131493,0.0113313818169935,0.0083972292307968,0.00349603233818486,-2.19800876221571,0.00870893877603514,0.0089363205329216,0.0032985331983634
"11422-16",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113497487648135,-2.20108783412467,0.00326265906472159,0.0107128309948326,0.000950641162814127,-2.19852058527577,0.0031104719892262,0.014281726829852,0.00126824561974073,-2.2121554410772,0.010470433207598,0.0140289417255561,0.00271486797693758,-2.2068471320963,0.00594753000157917,0.0137944970072173,0.00212871983689124
"11422-17",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11407212123608,-2.20170888768751,0.00334610312959391,0.0111336238196099,0.000847610129607983,-2.19533052505702,0.00316589935522729,0.013377913738278,0.00114377352584915,-2.20788084570344,0.0102812783308342,0.0109558433465662,0.00294462788473823,-2.20186359245264,0.00551039657506053,0.0110746991512278,0.00179142206020418
"11422-18",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113898694598108,-2.19801992618826,0.00317748168278524,0.00986206616896014,0.000808918126672534,-2.19459937219715,0.0030517000974664,0.0135508643714554,0.00116642115523022,-2.22137760800306,0.0126068871722636,0.0145543147990321,0.00316192712906411,-2.20293146866402,0.00512347154829576,0.0119286042956637,0.00158423302385763
"11422-19",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11290018859576,-2.20942408278199,0.0033781212747265,0.0114512911799817,0.000966988949187175,-2.20432044521716,0.00319293628897977,0.0139529404746376,0.00127902159932232,-2.21439515485828,0.0108320115340908,0.0108387083605708,0.00319509694580617,-2.2101263315682,0.00594846378973715,0.0114140508051234,0.00149115700252418
"11422-20",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113726844417354,-2.19938974939332,0.00336742685709835,0.00985527671120412,0.000923377735806223,-2.19567579656368,0.00324734371741048,0.0127704038652417,0.00130212982514548,-2.20275471828125,0.0121546015408385,0.00552654600541481,0.00419631430018313,-2.19498183651768,0.00575976086234713,0.00815332979778103,0.00185535741530738
"11422-21",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113362173836866,-2.20504881207009,0.00335161868767049,0.0108805708571514,0.000918376984096051,-2.20133909607571,0.00324473286372103,0.0141948600799666,0.00129376621907961,-2.18602391117513,0.0116372475986966,0.00796808475342972,0.0031624767037605,-2.20403584631547,0.00574020524041957,0.0109482794991638,0.00213476524698249
"11422-22",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113615946329408,-2.20159277655608,0.00331934119352092,0.0108678925580515,0.000938840576172581,-2.19774866671999,0.00314564601450672,0.0139878097190055,0.00125703869085522,-2.19757429329616,0.0105508459198297,0.0105564052177179,0.00284169403693284,-2.19548697372695,0.00421607433585038,0.00688704818038309,0.00123378353576508
"11422-23",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11409051261835,-2.19786774618963,0.00332203133950458,0.00985355917419226,0.000841621259271635,-2.19281344015889,0.00317062887888381,0.0122857992735846,0.00116936710235782,-2.19199225569847,0.0110954228221068,0.00841345342714275,0.00246627447810917,-2.19877440102436,0.00781240146722484,0.0097381701305413,0.00214563934847488
"11422-24",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113372743409676,-2.1987635282556,0.00336710275524123,0.00866314461797742,0.00095026245245796,-2.19473557346839,0.00329035433459179,0.0107986626046882,0.00139065055820478,-2.20433639995262,0.0112575416758503,0.00818981931564959,0.00356339156443819,-2.19743021397258,0.00484577825528863,0.00816950591760127,0.00146515498332483
"11422-25",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113227733202022,-2.20104154359856,0.00328505926660764,0.00917598010655705,0.00091421500618618,-2.19731557067237,0.00313654220154391,0.0118437008151147,0.00127640297751639,-2.20433927913551,0.0103536833785019,0.0122810828595221,0.00329788413035489,-2.19978703178678,0.00445752928063602,0.00795137939878683,0.00124064587196602
"11422-26",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113739901977624,-2.197008375163,0.00335510541596196,0.00908517259883875,0.000928170236726043,-2.19348416277381,0.00325528588425285,0.0120498238471206,0.00136653343693546,-2.19503566647626,0.0106575413876709,0.00806565170880563,0.0030915108400943,-2.19560193220569,0.00425180982332152,0.00905240104427356,0.00141985638837135
"11422-27",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113685063241479,-2.19784933836463,0.00343358615829522,0.00956032169031579,0.00100511753686715,-2.1952785064676,0.00334157429029418,0.0129198942321534,0.00144702367044276,-2.20129759065007,0.0114037583029387,0.0122109934485438,0.00332168977657701,-2.19397928436222,0.00568239057832268,0.00832669463115258,0.00204354847396488
"11422-28",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113154196878902,-2.20625161043791,0.00330142772517807,0.0112512147634694,0.000938971562331949,-2.20231552084749,0.00318143927830491,0.0148687815258234,0.00134019117766844,-2.20672707878748,0.0123763090337704,0.0101200318474703,0.00439347050720841,-2.21103252009597,0.00627967364564507,0.0135542325039755,0.00195557305635132
"11422-29",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11367181587039,-2.2018387471472,0.0033960656358647,0.0105471531345736,0.000931664814582403,-2.19639907681299,0.00326108990143977,0.0128023297984949,0.0013023272748537,-2.20207738290126,0.0108504971697038,0.0103931110856878,0.0023603934153266,-2.20663900412946,0.00755698032593268,0.0107932111517758,0.00211782877437212
"11422-30",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11357450862068,-2.20138735646238,0.00346867330563371,0.00981365547195398,0.000945813453355637,-2.19685055442387,0.00328985624019059,0.0123966961596303,0.00130389728608715,-2.22512928203788,0.0117795996095392,0.0141981260192399,0.00308266679903406,-2.21614281219754,0.00690294104392063,0.0131521915251152,0.00186088207548267
"11422-31",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.114200940122346,-2.19345408927009,0.00322191078005244,0.00956360842781566,0.000879362186034854,-2.1906276554709,0.00305470309977745,0.0127735398105948,0.00117928226470229,-2.20223177338066,0.0096110436034329,0.0131587561240992,0.00279873922238415,-2.19116051431417,0.00450746617265411,0.00965398779445611,0.00163216093375228
"11422-32",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113878919358434,-2.19933686583336,0.00328592420422119,0.0104025137968398,0.000880120593420404,-2.19649805200764,0.00318769669087728,0.0139914434553908,0.00124150195551169,-2.21178576770305,0.00970148078561727,0.010857167469667,0.00195879576121658,-2.19798336370981,0.00536614053889283,0.00973648455717903,0.00171747472834156
"11422-33",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.1142997377608,-2.19626093330859,0.0031990902190558,0.0106333640795272,0.000833797254245056,-2.19266172666154,0.0031385379993464,0.0144686492041215,0.00125385272846665,-2.19008421168018,0.0111858465022267,0.0100233774640287,0.00321114427059238,-2.19937004205323,0.00830770209062386,0.01086069181866,0.00248301560654458
"11422-34",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11389081924253,-2.19921944578738,0.00332027994588081,0.00969736479078011,0.000841383907828722,-2.19676571937793,0.00332381553634857,0.0138526971799112,0.0013283599394364,-2.19161314722444,0.011684286465877,0.00790559750468816,0.00261022170104149,-2.19876121799429,0.0048699154298008,0.00930515378734144,0.00143661851393198
"11422-35",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113557623099331,-2.20246936854648,0.00338741600945732,0.0107027269989362,0.000951180080232118,-2.19918800399018,0.00323354251489779,0.0148806568479905,0.00136848430440671,-2.19629629783304,0.0113694249745706,0.00660151920223233,0.00448195328572405,-2.20349401198687,0.00492724514920598,0.0116074367355161,0.00160896334081021
"11422-36",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113486421336353,-2.20735874040842,0.00333912283612017,0.0120639118256548,0.000898292433956403,-2.20242636315548,0.00319359354508151,0.0157621728281487,0.00126923885688531,-2.19916290437049,0.0100896624819666,0.012022782156187,0.00268709463676102,-2.20709051020831,0.00550448814383414,0.0121313031456505,0.00174760314524662
"11422-37",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113736108479276,-2.19751853623827,0.00321612944078597,0.00903417805908747,0.000822378538683517,-2.19337533783369,0.00307105704900373,0.0112003013304264,0.00111130540217769,-2.19708005672179,0.00932122114541392,0.00920800954517033,0.00205848591872873,-2.19221023097147,0.00537934618297758,0.00636695319618736,0.00123575553970248
"11422-38",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113725732180032,-2.19856968692146,0.00338560249170789,0.0105215328215355,0.00102691033951945,-2.19457456234402,0.00328475740335173,0.0138470276912319,0.00151958921944763,-2.18482982425567,0.0106885686070015,0.00500624671625213,0.00318685846769753,-2.19920122124431,0.0055168216820371,0.0100580784707853,0.00180650348098081
"11422-39",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113898213371239,-2.19924009420584,0.00337928712271585,0.0107007186460405,0.000956544381975105,-2.19632179209621,0.00325352397618257,0.0146392816049731,0.0013598518443753,-2.17847552128062,0.0107448836700455,0.00606262537581577,0.00346058655289929,-2.19940009683374,0.00424035010176538,0.011257429510602,0.00138583085172148
"11422-40",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113602031165445,-2.19746100167123,0.0034242688294424,0.00892274062998998,0.00097778641919819,-2.19320910630904,0.00320939897196101,0.010832204189304,0.00128362613985125,-2.19950553433393,0.0107856477351281,0.00815372692052498,0.00296511868523804,-2.1987347668624,0.00600327030571073,0.00929255474046438,0.00234905889066151
"11422-41",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113444384745099,-2.20242008818218,0.00343933782385451,0.0108405713676995,0.00103003849657296,-2.20000416388227,0.00340039874170637,0.0149464466602117,0.0015326492624828,-2.21182012627231,0.0107197860223784,0.016817578928243,0.00341850762101807,-2.19932999142437,0.00398404147778005,0.00934402776596001,0.00126488980387625
"11422-42",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113695843126877,-2.20225306645374,0.00328814418816751,0.0113249268125936,0.000912997248878631,-2.19624977778367,0.0030758885519805,0.0132816870986089,0.00117372732312981,-2.19442973838472,0.0109719134328748,0.0106689202853116,0.00356173423177678,-2.19867773591966,0.00382091167370604,0.00914701413004467,0.00106416427085784
"11422-43",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11416239743108,-2.19520678638737,0.00323364786544707,0.00988578080890716,0.00086228416147483,-2.19260211395977,0.0031686353652766,0.0137348861170764,0.00127946596704682,-2.2004357829351,0.0102695731055197,0.011329730607356,0.00277647421437852,-2.18903156186895,0.00463030361195554,0.00737138892736314,0.001329249254462
"11422-44",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113484286698863,-2.19896238423587,0.00330889217275692,0.00969339303745858,0.000969191076660177,-2.19591933523848,0.00319601807016104,0.0131802546082611,0.00141199541730804,-2.19558510387494,0.0106466679846158,0.0141949494131808,0.00322111332884852,-2.19770754259198,0.00708804941033744,0.00987780358627697,0.00243463598855177
"11422-45",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113540591753333,-2.19992040333707,0.00348326671174555,0.00947568775877564,0.000986382901297247,-2.19624427049972,0.00335778743727435,0.0123160549155826,0.00140807730119382,-2.19077632523486,0.0114780437570293,0.00859525751507779,0.00336136404976799,-2.1956808320163,0.0072697516910494,0.00740872114499442,0.00249217338185178
"11422-46",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113925979214396,-2.19759155095842,0.00350715916608777,0.00952012751384755,0.00096618183740616,-2.19419717117692,0.00332289660506336,0.0127642668509903,0.00134839937844397,-2.19543797251162,0.0116422168764079,0.00750406998801846,0.00312227144279887,-2.19576070497911,0.00732516612036635,0.00849178705738403,0.00231929785252484
"11422-47",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11402875745958,-2.1991865750569,0.00330886988583987,0.0101848863152342,0.000838664650938983,-2.19501066765146,0.00320477042412512,0.0132548359742625,0.00120128064942941,-2.21048443962916,0.0115847027961031,0.0158327022692556,0.00346309718891832,-2.19856505583137,0.00472290515193184,0.00960876865028731,0.00122343252517649
"11422-48",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113703764089094,-2.20477420133394,0.00348122928490234,0.0115690930391551,0.000956984072565128,-2.19868268717141,0.00333071053959181,0.0147032917944094,0.00139617635988674,-2.21020317816368,0.0105389589683301,0.0128891936286006,0.00258401080724401,-2.20672991770393,0.00543581604545308,0.011918635008125,0.00140884534114388
"11422-49",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.114135985998061,-2.20132149365889,0.00319967355863571,0.0111118157558671,0.000766209241966844,-2.19660847339066,0.00307417315802553,0.0148720809913327,0.00110387576354578,-2.22109003314874,0.0100051959349232,0.0151757164888276,0.00234885403638186,-2.1959407143794,0.00689578751922405,0.00942095922692055,0.0020391022041556
"11422-50",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113568961432616,-2.20402270438058,0.00333417763712271,0.0107989741390154,0.000874365335866219,-2.19852846027315,0.00321572028956245,0.0135747413649786,0.00126198517060266,-2.21211599279826,0.00965856724849885,0.0117003869434619,0.00334921228576475,-2.20140716619591,0.00434436193610789,0.00853278665230931,0.00105214299778306
"11422-51",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113319619835852,-2.20260612690739,0.00354693173485201,0.0107238808527642,0.00112072412968552,-2.20059677601397,0.00348662851410342,0.0156775387626547,0.00172672253875671,-2.20351431392984,0.0118133484684797,0.0132369877955778,0.0033655210493972,-2.20441066231178,0.00590270719555876,0.010907978066333,0.00238615214740452
"11422-52",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113719815337266,-2.20721553784107,0.003558048492521,0.0124524385120808,0.000988156869517515,-2.20101959633056,0.00330706516284034,0.0155117785207243,0.00131636419175858,-2.19718688711686,0.0103269196307741,0.010281227327226,0.00246354681161101,-2.20228670934885,0.00788089607150995,0.0109899175521269,0.00273675095351923
"11422-53",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.114000561847225,-2.19242796898292,0.0032148411482099,0.00776020861253708,0.0008039132477496,-2.19011240009655,0.00315600014982736,0.0108461141070715,0.00121376398292457,-2.20348714912384,0.010424334291825,0.00911473949527445,0.00294637689643893,-2.19255591137552,0.00536783582709706,0.00804759951503981,0.00175141399552278
"11422-54",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11388386576548,-2.1978271809094,0.00330303401314578,0.0102522149276884,0.000933506424644759,-2.19350671837976,0.00312494521846852,0.0132053528301926,0.00128727985997528,-2.19342758500733,0.0109728918949809,0.0106777052823523,0.00310361856701541,-2.19714633093306,0.00480414685293442,0.0102917734394715,0.00170600761471491
"11422-55",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11396697656628,-2.19965273795732,0.00328953886737883,0.010645229040365,0.000867130850437981,-2.19668721820689,0.00323488808664151,0.0152470927177381,0.00134337239879481,-2.19983097873723,0.0110429509630408,0.0131836901659015,0.00338798023747414,-2.19839443303822,0.00540448970468859,0.0108071832193907,0.00188997688268697
"11422-56",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113945069324624,-2.19616984808966,0.00336690957418581,0.00909450842164629,0.000894387584472355,-2.19135402266232,0.0031963489613464,0.0108428247986862,0.00119593612762354,-2.18236155542238,0.010852719541955,0.00529803550194128,0.00375114496630988,-2.19344968268224,0.00451232929006975,0.00858078797155283,0.00139097106512252
"11422-57",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113806909552826,-2.19971673448489,0.00341035727326027,0.0102644776290026,0.000945673004800044,-2.19402713019733,0.00326679582376529,0.0124417933903689,0.00134155444045335,-2.21543797150767,0.0112246837347077,0.0135986107472567,0.00350678778036525,-2.1970554005204,0.0066187434513184,0.00897973076742304,0.00190920908467396
"11422-58",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113454941151881,-2.20453407685339,0.00318084143248487,0.0111300838002045,0.000830633553630143,-2.2007303275156,0.00314320529782439,0.0152210100026226,0.00128050862924282,-2.2052386327178,0.00913572875302383,0.0106093455151581,0.00174563370560967,-2.20216101756518,0.00585195902244348,0.00949766597184086,0.00163404975105659
"11422-59",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113151761469862,-2.20394073344876,0.00327254705113881,0.0108275525622388,0.000969883208362982,-2.19895157531827,0.00305403840193636,0.0133103400103023,0.00127236608694828,-2.22409804550603,0.0110280038554246,0.0159299507551254,0.00290062952191387,-2.20052306456075,0.00394303446912729,0.00870939341000793,0.00116230796354632
"11422-60",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113697351507137,-2.19602946635317,0.0033619949362215,0.00844885589961726,0.000916209625809928,-2.19359521025421,0.00329528177549219,0.011925210269184,0.00139828434628134,-2.20497678905478,0.0108702675915485,0.00981293874526716,0.0039166092543488,-2.19451921912055,0.00562182918124471,0.00840919572619478,0.00205365798116583
"11422-61",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113617938212969,-2.20525498312924,0.0034126866638901,0.0113480356415119,0.000910405110915377,-2.20228018836761,0.00334342155598203,0.0156277647078319,0.00133600421307019,-2.18890179045889,0.0116405574283608,0.00889812261732563,0.00307865921411321,-2.20803089281324,0.00804194169890643,0.011184539089947,0.00241466206557104
"11422-62",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.114047215015431,-2.19402054638831,0.00338278947800477,0.00819801638794479,0.000863655758974644,-2.18971741279084,0.00328138556466301,0.0104072342246639,0.00127259941217243,-2.20302149148533,0.0115032445351536,0.0125727970260712,0.00314141885852735,-2.20209684330785,0.00766543588026589,0.0111293265651457,0.00216876039481214
"11422-63",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11397074924451,-2.19563615351195,0.00328505614333535,0.00900186665455894,0.000855387126957796,-2.19223570925908,0.00316753379197191,0.0119379811621158,0.00122404954558369,-2.20292013373096,0.0103431956860089,0.0110800943027485,0.00234383023079742,-2.19824928289568,0.00923054326338771,0.00916410103479383,0.00247190232428794
"11422-64",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113443600362903,-2.20295597985705,0.00338916571704597,0.0113914964688558,0.00103371839893034,-2.20083945316605,0.0032515438277565,0.0159178310254259,0.00144218654222156,-2.21410883339701,0.0111070607806484,0.0101143720180587,0.00291000783167921,-2.19982395776923,0.00464499314251381,0.00847346972485192,0.00139569402372559
"11422-65",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113451234987842,-2.202670469952,0.00344255763858141,0.0106642006445025,0.00100592511273279,-2.19764259486518,0.00322281705842597,0.0131783989459167,0.00134548152599415,-2.21923078096627,0.0106836654705755,0.0135041504391793,0.00293165047870685,-2.20637674441933,0.00657764118518843,0.0113342396800871,0.0024179888347959
"11422-66",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113870916432102,-2.19229224146028,0.00333193599735093,0.0086874141229393,0.0010338327815855,-2.18879828246768,0.00326260916504706,0.01129835327599,0.00156873281700715,-2.18137668414105,0.00996067972193721,0.00660901484511687,0.00276284209229414,-2.19388015169676,0.00477440938970737,0.00934456720344743,0.00170884883729606
"11422-67",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113701731408259,-2.20425350987537,0.0033042714844568,0.0108243918980502,0.000819664515379435,-2.1972299268543,0.00304230882732203,0.0125086586299244,0.00102449908860488,-2.21091946209216,0.0112752281001975,0.0100783003697212,0.0032905110011937,-2.20079895376061,0.0051346176596655,0.00950491058068197,0.00130942819904362
"11422-68",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113883993246936,-2.19605437035261,0.003422874324451,0.00935245972358623,0.000980460505027756,-2.18948503723839,0.00310871857584587,0.01050198550035,0.00124862154239129,-2.20778001273111,0.0102138597554366,0.0117797822976319,0.00263816813797522,-2.20668312731846,0.00799450371091552,0.0136742832988945,0.00228088625263757
"11422-69",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113387246396181,-2.20096916873864,0.0034953887386475,0.00973963142595605,0.00103261777350906,-2.19595126339605,0.00327965340085409,0.0121095143599406,0.00143241679845488,-2.1987659990443,0.0112240171367223,0.0115624303623461,0.00345246901333671,-2.19889401973812,0.004870490604477,0.00835577305203264,0.00155530833946415
"11422-70",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.114058231728052,-2.19309200012444,0.00346010630923108,0.00886796564279711,0.00101073585556504,-2.18861394624021,0.00325794010056508,0.010769726180934,0.00136809953826703,-2.17774349176352,0.0101922649640518,0.00357524183938891,0.00348825060493479,-2.19236562754575,0.00527481221620873,0.00823343647363478,0.00162436123164907
"11422-71",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113286792988894,-2.19899536182002,0.00347893826762888,0.00917218945524576,0.00109734202789759,-2.19561841630813,0.0033152291141419,0.0115933961571271,0.00150304836971963,-2.19577774503697,0.0107592731274395,0.00896296396726609,0.00381397979453392,-2.19668776529121,0.00513121785215793,0.00841042920556182,0.00227349739461932
"11422-72",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.113987798614141,-2.20048946441057,0.00349141064995656,0.0112413776283571,0.000994818881276776,-2.19704411845998,0.00332192222703234,0.0155934379836718,0.00142396461708775,-2.20759738460852,0.0110175252832497,0.0175415106775109,0.00296888623363092,-2.20176867167018,0.00764141871725069,0.0126165448988676,0.00269963489509167
"11422-73",387,-2.2,0.00995033085316809,0.7,0.25,0.1,0.11336024258653,-2.1980777291766,0.00343983573847038,0.00896578334085684,0.00106342793025238,-2.19551909614939,0.00324914091836115,0.0119147015615382,0.00143568420199993,-2.20395382697082,0.0112427069756001,0.0121313701145516,0.00420268966371326,-2.20114105184701,0.00647309819626867,0.0102355748518179,0.00256456385860412
