"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113343253118198,-2.19984101573503,0.00337640096025437,0.0099783754502533,0.00105798588059498,-2.19324006830101,0.00312281279429769,0.0239017227105484,0.00303642811147312,-2.21386699724611,0.0121895027302913,0.0150188223126211,0.00456569760925687,-2.20486858745237,0.0113256858610593,0.0131061677479415,0.00495138515497307
"11422-12",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.112870606022128,-2.20551356044402,0.00341865135723198,0.00944453313218267,0.000959792600158031,-2.19688009312261,0.00314738958059314,0.0207102772597798,0.00276644297082485,-2.21205007073301,0.00978528761251155,0.0121295894230842,0.00220711226363166,-2.20394981065362,0.00566678494683344,0.00860025747414382,0.00170346241284619
"11422-13",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113805391383728,-2.19832999541142,0.00330749333240541,0.0100368741182154,0.00091637236185468,-2.19225562805066,0.00305454701062053,0.0247124007644919,0.0024904826398601,-2.19974464202812,0.0110291041180199,0.0148022272417653,0.00341068409262447,-2.19872326741929,0.00782108177415171,0.0103021400502325,0.00264339770001958
"11422-14",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113632021130001,-2.1990240603715,0.00334750768021745,0.0100799334929177,0.000975914156746429,-2.19214851348464,0.00302007028447471,0.0232516143914766,0.00249133401365753,-2.18777086698958,0.00999301322310796,0.00672538206632687,0.00297271887036695,-2.19291881345549,0.00448184557366758,0.00764265204977856,0.00150587647462179
"11422-15",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113157695136422,-2.20696489201004,0.00338602865962779,0.011821994727291,0.00101166120178506,-2.19747622218896,0.00309781133286871,0.0259576730482913,0.00277827965484971,-2.21920923024306,0.00967447136691703,0.0126620355437522,0.00238951830814699,-2.20818784685543,0.00754957417526261,0.0128205061005408,0.00294726242735687
"11422-16",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113479355436824,-2.19297804889869,0.00332103565940607,0.00701667938773633,0.000964940997649797,-2.18774647961017,0.00311487155942204,0.0155374058514471,0.00269852799680962,-2.20955048535327,0.0109863435584533,0.00723240897267875,0.00326993811364909,-2.19370870905925,0.00601617929059152,0.00717537108620638,0.00193788097607213
"11422-17",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114080234845805,-2.19372382600421,0.00319078406065508,0.00847841375871267,0.000788791797432434,-2.18710499796293,0.00301865927290674,0.020034326444462,0.00230470151460886,-2.19824314938134,0.011061078358619,0.00752487200577656,0.0033299318691163,-2.19900965384873,0.00682305165179414,0.0100197870159603,0.00221402091912525
"11422-18",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113220838736655,-2.20098887469625,0.00338914717518083,0.00935561349998348,0.000998947140755428,-2.19642096727723,0.00312069603712164,0.0257198727933193,0.00288711657945482,-2.21107738787353,0.0111872538647033,0.0110350698313812,0.00371561731619687,-2.20318956080244,0.00971887469541107,0.0106020375663896,0.00366359591336963
"11422-19",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11380016342177,-2.19400396910068,0.00336491528741673,0.00880631640741945,0.00101480845514989,-2.18771324965266,0.00311912502556133,0.0196845406382076,0.00277700258263801,-2.18747640277581,0.0108212871625525,0.0114136106882481,0.0034750220081528,-2.19113201687129,0.00520987397235778,0.00839328163153971,0.00216487885425139
"11422-20",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113780345825483,-2.19581363679045,0.00329138889897625,0.00912088572548315,0.000926803459482537,-2.18720951436134,0.00291986899859313,0.01884882255543,0.00233439296530439,-2.20744910689497,0.0108800364521766,0.0112085343831144,0.00499947350672549,-2.19298830430045,0.00379604862051829,0.00845152566348055,0.00124171982099536
"11422-21",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113609031143393,-2.19410628612607,0.003286941071378,0.00844209094350516,0.00100080968894796,-2.19063054088453,0.00303927134471585,0.021720140043822,0.00263112987129361,-2.18233617968731,0.0104098099348372,0.00709201765066195,0.00310782307380682,-2.19452699963872,0.00512493056299817,0.00831100190800253,0.00188808903362757
"11422-22",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113504085292674,-2.19988115762617,0.00347030823924261,0.00899879502572073,0.000944792276477331,-2.19178678589726,0.00316658171115152,0.0207524416263311,0.00273007069332487,-2.20966072263208,0.0109098308337459,0.0098006216553058,0.00343261923184832,-2.20050341566105,0.00597714960007051,0.00855710936043759,0.00173512032603517
"11422-23",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11371253046118,-2.20186268740853,0.00330436033077284,0.0108167228950881,0.000888051022447205,-2.19374283502158,0.00311363518310098,0.0251128022881389,0.00256147324671207,-2.19953388418517,0.00947157780842724,0.0106265303630712,0.0021966800790946,-2.19890289124416,0.00661143804443611,0.00945552877537224,0.00171905604833924
"11422-24",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113427462727176,-2.1992976202701,0.00323554544716646,0.00977127181348889,0.000942241023008403,-2.19104576967809,0.00298750097101692,0.0218650710276322,0.00274676639979766,-2.20123286482168,0.0118587609137978,0.00817402174914491,0.00329581007602073,-2.20709484102547,0.00854223421877384,0.0110200105029632,0.00269722984540924
"11422-25",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113920980688583,-2.19981936991391,0.00348506933758686,0.0104388247409952,0.000964733513429834,-2.19278774128343,0.00325176732978555,0.0253576482856955,0.00274969646824197,-2.19202002869537,0.0114708352699277,0.0107516296725994,0.00334831776158815,-2.19917087741843,0.00531746904050405,0.0107129802854029,0.0016433332591697
"11422-26",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113151688847707,-2.20624311514091,0.0033363872337329,0.0113319975296653,0.000968364200168434,-2.19868436751264,0.00314448320158714,0.0262531199285895,0.00273943676159577,-2.20371941905263,0.00974756692750986,0.0103744775610321,0.00216120897880601,-2.20064570109005,0.00672043099147137,0.00891022641803788,0.00250598806038601
"11422-27",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114102948313292,-2.19838579961219,0.00325765011405769,0.010517563026436,0.000842728557871598,-2.18992575774943,0.00298778265356264,0.0225349281766116,0.0021236535428953,-2.18512945137835,0.011119656589502,0.00735315663831595,0.00202300896522278,-2.20281927616517,0.00753787160991436,0.0102465327588798,0.00207294464306722
"11422-28",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114083659119751,-2.19433416516684,0.00327124477925204,0.0090777661239399,0.000865297380659246,-2.18659006017627,0.00305595330164795,0.0201179839813779,0.00245491007212223,-2.20716245936076,0.0103081726678922,0.0132042249069505,0.00283661193582722,-2.1885048324193,0.00495147555719499,0.00767709776357013,0.00154802598953933
"11422-29",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113628877249107,-2.19850480264222,0.00333304433330154,0.00955066723788072,0.000938130223467914,-2.188747428929,0.00304117397221659,0.0183827921025988,0.00250585648591702,-2.21278394269345,0.0118744029697938,0.0112431488225696,0.0046618743814705,-2.19803174910006,0.00538112292791019,0.00989120849327859,0.00196273712083364
"11422-30",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113578047810311,-2.20615451944504,0.00344375453692974,0.0118206448287288,0.000948919009030351,-2.19676212096559,0.00309670597046681,0.0273225017523493,0.00251964061739593,-2.19303221184345,0.00993751186114777,0.00689301960386863,0.00292967941721813,-2.19568549828201,0.00556607137420741,0.00789476482148218,0.00191710291543172
"11422-31",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113586137049195,-2.20047715848852,0.00335704274721839,0.00943694946912982,0.00088186194563173,-2.19416114859122,0.00311241710194642,0.0221789659123273,0.00234866082852665,-2.21393379790406,0.0119080914545457,0.0114837139961621,0.00423703411813586,-2.20062696953609,0.00707659982316032,0.0108845696202797,0.00254782955271606
"11422-32",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114056817496489,-2.19398792774294,0.00317452744904771,0.00901073871234636,0.000827626809944662,-2.18664624922748,0.00295424011151971,0.0195517012718606,0.00221775333680824,-2.20300918803844,0.0106681105703496,0.0109864829360217,0.00260260834531649,-2.18908045734265,0.00447291007751105,0.0062887525884458,0.00128525210425747
"11422-33",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113253062157404,-2.20130672910633,0.00326292115134507,0.00960333012082503,0.000927434838806169,-2.1926089302731,0.00294053410073507,0.0191288173455605,0.00230997707947372,-2.22050900723425,0.0100755797798135,0.0161898467968926,0.00442258766161071,-2.19648824525616,0.00451597825436123,0.00686886003612708,0.00128966788411606
"11422-34",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113115402583785,-2.2059914946568,0.00338365367334938,0.0106679545846232,0.000958467351621015,-2.19701402364731,0.00312213448026602,0.0233984342791719,0.00267512594650271,-2.21725194270333,0.00945213100467247,0.0127274878690456,0.00302389443565144,-2.19747829785879,0.00428400435755569,0.00769308248114806,0.00155047798626635
"11422-35",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113209473693966,-2.20645235786466,0.00334168727395824,0.0114882146303358,0.000958541143095361,-2.19895009709408,0.00313795607119159,0.0274972815124361,0.0027426926745993,-2.2046972832878,0.0119471550244407,0.0153827448986313,0.004864592398535,-2.210153354148,0.00695467363407316,0.0137386603707565,0.00320201188264042
"11422-36",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113761304529589,-2.20094549359118,0.00337771680034542,0.0103738878751817,0.000908480535959421,-2.19354632375319,0.00306958777099239,0.0230790397011542,0.00225170504725791,-2.22407987804179,0.00924725291110136,0.011372715454208,0.00222533000359938,-2.20446984650413,0.00737326947950761,0.0123848116463044,0.00229783436732296
"11422-37",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113714587061,-2.19824137212307,0.00323057134299833,0.00914867950417694,0.000825419676650631,-2.19162594191287,0.00307897864448191,0.0227646354655516,0.00253934759689021,-2.20162891164585,0.011547822951357,0.0116643819397597,0.00397134276597334,-2.19583610309357,0.00597149429248086,0.00809565915338167,0.00199749887452646
"11422-38",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113543024385177,-2.19521134907049,0.00330399096450501,0.00811761741602744,0.000948577937742771,-2.19004899828061,0.00294768329648129,0.0186019056239622,0.00224942706831364,-2.18904585290047,0.010771466878145,0.00755371333461194,0.00296639111421082,-2.19325003915959,0.00580790125421973,0.00729478637652053,0.00204327001250732
"11422-39",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114095564182656,-2.19806419711264,0.00336441143133117,0.010376368986664,0.000902592723663621,-2.1922423696985,0.00312487309213779,0.0255052920175368,0.00240947985387127,-2.19131122680836,0.0112685330561984,0.0063605893962772,0.00329225973049014,-2.19342674323186,0.00550292849100066,0.00809826739814788,0.00147723181885303
"11422-40",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113573794599414,-2.20380682782151,0.00331381683920476,0.0109566862167555,0.000883496952907172,-2.19728484754911,0.00306126625138698,0.0278303579020927,0.00243799117009666,-2.19250849487387,0.00961321911794289,0.0130293436737833,0.00282560053184671,-2.2024912150648,0.00447663761179082,0.011408974341888,0.00147494137591259
"11422-41",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114094747438831,-2.20062350052736,0.00333840812457533,0.0113067368299309,0.000883145637735167,-2.19048171061928,0.00299103050146052,0.022805569842099,0.00210026643057507,-2.20274138305136,0.0109928266027549,0.00886689059445349,0.00230318015606908,-2.19649176656551,0.00567294824340227,0.00814244902599917,0.00136473915536509
"11422-42",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113353357238038,-2.20381393805043,0.00342621646603128,0.0104920707500736,0.000969379274849875,-2.19420144406627,0.0032125645403802,0.0218471221667311,0.00278164225926826,-2.1912337006662,0.0114447366749366,0.00833674755008836,0.00293078416627872,-2.19894833951051,0.00668849434084306,0.00915813480049781,0.00235859436453904
"11422-43",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11352356825916,-2.20580171168535,0.00343913494616019,0.0110051122782078,0.000904391994245666,-2.19574929023438,0.00309114289880776,0.0236533529137506,0.00233046355804492,-2.19853032274037,0.0108669980030234,0.00798794941085022,0.00261301824282107,-2.20054005331107,0.00841527825751331,0.00869119363161988,0.00268540765605721
"11422-44",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.112948805829328,-2.20460127144649,0.00334472477490714,0.010229772354994,0.00100448463182041,-2.19771584935567,0.00322101789135415,0.0242307789478692,0.00310070887719989,-2.18476638672171,0.0101183240405127,0.00530177728730439,0.00305032043246622,-2.19797907417264,0.00607832276889451,0.00726494382522188,0.00218905432954124
"11422-45",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113686408980095,-2.19796345895082,0.00319703646436306,0.00983545837099998,0.000882787995421393,-2.18982539161296,0.00298013034513804,0.0213147432416177,0.00246086978211418,-2.19232315682609,0.0119426638628988,0.00512890929219583,0.00369824636851721,-2.19881755459227,0.00778035570219101,0.0102305931901702,0.00287585048928136
"11422-46",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113537064435541,-2.2014163453405,0.00336366706861202,0.0102788060702796,0.00094308628523995,-2.19094368903286,0.00316531931843709,0.0214138560337682,0.002918105942857,-2.20153874972983,0.0123965427891939,0.00785097841067338,0.00366393244932759,-2.20474440820045,0.00819554968619001,0.010707354191287,0.00256929471877117
"11422-47",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113473773778368,-2.20639417882758,0.00332647949001897,0.0114673429675572,0.000874215936196096,-2.19616303236846,0.00306234141560909,0.0248341076644251,0.00238205764147736,-2.19703300761368,0.0110008531220355,0.0107331982357741,0.00463855311230455,-2.20216811814766,0.00649221273515427,0.0113377370299625,0.00218602890162322
"11422-48",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113779515754946,-2.19751729354509,0.003239142993823,0.0096575607905657,0.000882240712118399,-2.1925199547377,0.00302123806146423,0.0239525251186998,0.00234821559781923,-2.19196186661471,0.00949387140041149,0.0113696831346987,0.0021833475689917,-2.19967748141837,0.00478325887558362,0.0115331133413293,0.00196680145716553
"11422-49",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11383684350277,-2.1974301535134,0.00331887029043921,0.00985003294866131,0.000934783839272668,-2.18923428658516,0.00309580497261318,0.0218395939811889,0.00268856477580842,-2.21273968514672,0.0117999682196414,0.0129402574967544,0.00317696205457974,-2.20616475682428,0.011935074004507,0.0124020180337179,0.00371849847439685
"11422-50",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113154906448576,-2.20458585748009,0.00334137347840877,0.00993080346098718,0.000905661617616253,-2.19812908165144,0.00307082920853023,0.0230345142727848,0.00233062905420499,-2.21163321357722,0.0101716841198132,0.0112869034524014,0.00341596447190471,-2.19788211801635,0.00387524492015582,0.00645401567641246,0.00104742936708382
"11422-51",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113451681072619,-2.20050139721633,0.00330485049106478,0.010044143169379,0.000953977144023898,-2.19271935257561,0.00294367856774845,0.0219561044522925,0.00233954387960287,-2.19415341415286,0.0114238797681379,0.00783256729219599,0.00379658178027247,-2.19559331212588,0.00607184649261329,0.00809302168429025,0.00236511001215409
"11422-52",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113482409004778,-2.19731257973034,0.00329001910535072,0.0085867785427041,0.000920860366006957,-2.19155562849389,0.00301386853448329,0.020512905474881,0.00247025118260961,-2.2136094431577,0.010904363787729,0.0149655071514182,0.00299930807047514,-2.20325557178719,0.00678235955341691,0.009722205032347,0.00207891582272967
"11422-53",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.112789944611724,-2.20409176984065,0.00335729594368041,0.00989068730324348,0.00106686388973353,-2.19866274137446,0.00313974346508641,0.0240599816853841,0.00299260604984396,-2.18038855835024,0.0101871068578468,0.00434370943955465,0.00292488503931319,-2.19849485658805,0.00497974138083026,0.00651176815640591,0.00150355404497696
"11422-54",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113485621067062,-2.1979301007405,0.0034734678764519,0.0083085963175602,0.000960161681788937,-2.19148195894095,0.00312155529167848,0.0186183903392526,0.00244500347961853,-2.20127117803636,0.0109801123153248,0.00757412105235356,0.00281441719077674,-2.20139333673937,0.00775760654381098,0.0101038098376399,0.0027205910278871
"11422-55",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11403140840492,-2.20328820378496,0.00353396994759867,0.0129163731058964,0.00105004940957189,-2.19323687323209,0.00322797766848366,0.028986100395572,0.00287944876530862,-2.19271069277643,0.0116285458336064,0.00674485033241868,0.00381449018409778,-2.19620533342808,0.00751867542419223,0.00976107967738137,0.00243841471553929
"11422-56",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113706846499473,-2.20400935551091,0.00336951535529122,0.0116535663474238,0.000926317075059211,-2.19516496551216,0.00303250853503627,0.0266491744794869,0.00238111115849297,-2.21478267201396,0.011588127540374,0.016067883353279,0.00334589833478853,-2.21021454550037,0.00901084263339046,0.0129348762786518,0.00266386431927998
"11422-57",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113594011446193,-2.20431272073542,0.00345882593536974,0.0110322874665201,0.000943316201869721,-2.1944494081963,0.00315244691431735,0.0233050928146079,0.00248819932153628,-2.21622280079663,0.0109843767035422,0.0156416071782956,0.00251963994477641,-2.204631313596,0.00732082682968424,0.0100280793431487,0.00193233878061208
"11422-58",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113903352057565,-2.19938792978352,0.00333810180490321,0.0100465222985287,0.000870228874472317,-2.19317109482532,0.0031074771986425,0.0264109336450213,0.00254698362909445,-2.17656474646228,0.00965985830697685,0.00670980834464637,0.00215375587828903,-2.19608246085039,0.00699174834722883,0.00889247622127998,0.00180803790968648
"11422-59",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.11376145902637,-2.19995734418446,0.00327035911163581,0.0110731610293026,0.00094035166449469,-2.19317150896706,0.00312265325753395,0.0288935859149614,0.00299064471893661,-2.21653668216728,0.0110566560646178,0.0154613208396881,0.00335971767444594,-2.20192643120753,0.00737804947617393,0.012221514907913,0.00239028739587856
"11422-60",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.112999982145433,-2.20667733408735,0.00327105299515767,0.0108427029952555,0.000921369479948904,-2.19846062825787,0.00308104454551817,0.0234299698454856,0.00253747552514479,-2.19639386038429,0.0103306939349233,0.00789345587443629,0.00252055834398195,-2.20253167903896,0.00467047194250975,0.00816538519087029,0.00153525034938762
"11422-61",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113610074236276,-2.19664188403983,0.00324794442378963,0.0087433682132234,0.000891994603013801,-2.18759072370023,0.00291181149611791,0.0159923282129496,0.00214602316554059,-2.20674630909643,0.0113964053930176,0.0157488967406868,0.00438782515740895,-2.19475410938993,0.00528284000916175,0.00909439589600209,0.00218837858200974
"11422-62",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113807386605484,-2.19955697907981,0.00335068481379744,0.0100352057027286,0.000896335069859224,-2.191829148264,0.00303903264323773,0.0222023512998409,0.00225902997421257,-2.20267000141448,0.0120156122614527,0.00806113891689741,0.00349404450566289,-2.19663109719926,0.00431877993110081,0.00735034962303344,0.001277896610248
"11422-63",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113984682751554,-2.20008528265504,0.00331557678127771,0.0110169987126632,0.000891287429554526,-2.19374223715839,0.00316444379563401,0.0284543514319247,0.00268546575478901,-2.18061209095298,0.0112529987682325,0.00960085780836787,0.00340063335066851,-2.20042485916964,0.00479338754446199,0.0124945114232518,0.00173856237014941
"11422-64",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113890448806494,-2.19900003223516,0.00326591437884784,0.0105997667017273,0.000895203152127032,-2.1936809319545,0.00315984428197466,0.0275068203400048,0.00271116460728878,-2.18721722915026,0.00949103573181181,0.0100944170999523,0.00211831738691739,-2.19579238642756,0.00592246060545111,0.0084602801323002,0.0016371445871288
"11422-65",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113770733571589,-2.19683493965861,0.00331085624210909,0.010443004263052,0.0010319063207772,-2.18997836713185,0.00294371738385737,0.0236278776915136,0.00250505363434221,-2.17692842464165,0.00949881056516177,0.0077709450979943,0.00261545967706505,-2.19452016888431,0.0059850086427737,0.0100168289713911,0.00200587354134905
"11422-66",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113979974733439,-2.1976146387611,0.00340406100350899,0.0101393379292422,0.000951998701437391,-2.19002980638206,0.00305968051992064,0.0226006727106991,0.00238287246519506,-2.19360598762211,0.0115004298595719,0.01332308502527,0.0035626719678014,-2.196410137894,0.00689436191187894,0.00930745049958653,0.00264505117056189
"11422-67",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113520081215321,-2.20115512352311,0.00341126886325431,0.0104706804733224,0.00100864443643244,-2.19430954562482,0.00308221754268276,0.0231095869662147,0.00245423518676606,-2.20023883713849,0.0110520515725804,0.0101468204618596,0.00267448178494175,-2.2064403283113,0.00644646846725373,0.0117802626998901,0.00199549401892451
"11422-68",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113703164971503,-2.2009421865327,0.00321123018495803,0.0106756062539919,0.0008593880830958,-2.19169685484709,0.00292213341070832,0.0234087088225704,0.0022830634046965,-2.19308429263959,0.0103525905648869,0.00782643007543324,0.00344958368493679,-2.19515031682425,0.00439850780974794,0.00874677718350046,0.00120764855976392
"11422-69",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113084921241579,-2.20474396152048,0.00337952837613432,0.0106313554054522,0.00101005228745837,-2.19465210655983,0.00309526632117046,0.0196916968102572,0.00259087214354483,-2.2016918664792,0.0106410404766765,0.0145973489537935,0.00312393337226114,-2.20357913711348,0.0061991368593248,0.010422304760069,0.00260762815510668
"11422-70",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114208672738075,-2.19853781382578,0.00342963254489743,0.0106899051093744,0.000917010283883772,-2.19009843918016,0.00325043138530076,0.0254531324564508,0.00278348961712033,-2.2064384158078,0.0116723719155154,0.0150409424235578,0.0027688404272752,-2.20461663608578,0.00769506867602027,0.0121063399320356,0.0020783339204789
"11422-71",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.113157304567737,-2.20543672668945,0.00334032215447863,0.0112206751868105,0.000989409119863479,-2.19918069643636,0.00304466793709892,0.0275574240647825,0.00258432618262396,-2.20162066079293,0.0114206916197842,0.0122379691587899,0.00338263106627621,-2.20267703442196,0.00613190363023025,0.0110897866452881,0.00249524761537812
"11422-72",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114029704772236,-2.19921719589058,0.00333081770003286,0.010770985834479,0.000895093357366654,-2.18983066231388,0.00309383702678055,0.0228253251075988,0.00243526195180305,-2.21041586110926,0.0114079741629514,0.0139962072632302,0.00365772396766601,-2.19379538091748,0.00397338575977501,0.0102931899335907,0.00148959871230028
"11422-73",387,-2.2,0.00995033085316809,0.3,0.15,0.1,0.114257273590623,-2.19481554826703,0.00343137837967739,0.00883640601362943,0.000858860614618811,-2.18827947100283,0.00326512455932728,0.0208051231662021,0.00246978311523331,-2.20998685288413,0.01123728762585,0.0149281812519135,0.0032379063871747,-2.19730274754766,0.00700699074318602,0.00998887823086516,0.00221975330125132
