"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-15",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113173212465335,-2.20474150939246,0.00336070904322801,0.0112967080364377,0.00103197732344314,-2.1999137818251,0.00314096005205119,0.0183162264705838,0.00178028931709832,-2.22063976173063,0.0110192971687977,0.0172632633391235,0.00346897246835604,-2.21223363467419,0.00761142441622321,0.0136737478707282,0.00241106415453555
"11422-16",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113412505834658,-2.19839732781444,0.0033019158674534,0.00919238975869916,0.000968944592692555,-2.19482740063928,0.00318098985490798,0.0151932113975769,0.00177140735998068,-2.19695473053314,0.0100788654540879,0.0100310113001804,0.00344370109731473,-2.19776473852596,0.00587924608642738,0.0103062114224682,0.00245955554774136
"11422-17",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113538397444813,-2.20161725804038,0.00320435254869673,0.0101809776565608,0.000837831069162786,-2.19843788513251,0.00308750435859694,0.0177802376753738,0.00153078950376231,-2.19540729787524,0.010061404628619,0.0100604697431597,0.00281834600380283,-2.20073878293288,0.00412710462865954,0.00907773557487411,0.000924113651845342
"11422-18",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113718468072717,-2.20277741895418,0.00339850711082325,0.0115920494113683,0.000973046086786371,-2.20163446433902,0.0033341744243339,0.0225550467699875,0.00189814588673558,-2.19878397360294,0.0109541155567206,0.012889964929162,0.003594260415302,-2.20339715353172,0.00455981431076432,0.0114102414701674,0.00144043624871565
"11422-19",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113852311252548,-2.19909801565115,0.00334173221807776,0.0102701489395233,0.000916108091896275,-2.19621895088382,0.00328836802807578,0.0186552644842434,0.00181057751448732,-2.19190212478813,0.0108611413264142,0.00967497893625962,0.00257323974366992,-2.20230634202042,0.00679598219503623,0.0112753512103323,0.00223492915215761
"11422-20",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113996983980925,-2.19618507854565,0.00351325219364979,0.00965981432313834,0.00101319725787352,-2.1933021637057,0.00337232481717351,0.01751044368926,0.00192560235384336,-2.20967882780829,0.0108186907907276,0.0114072317774789,0.00270191927175419,-2.20097335807199,0.00730542512087424,0.0113308917518527,0.00232348362196923
"11422-21",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113330648905564,-2.19803497727815,0.00341978372956723,0.00838217996556148,0.00100159166661051,-2.19582421715502,0.00329938317608122,0.0150122997590754,0.00187251074306456,-2.20014389883587,0.0107439757986648,0.00762289883455944,0.00262400687460129,-2.19605516421328,0.00450876622524553,0.00716383484677797,0.00133147675783934
"11422-22",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113673272233069,-2.20054134449215,0.00337183051309501,0.00972606713975288,0.000887744844320715,-2.19869080271787,0.00334368594209989,0.0183349185062558,0.00177258336362774,-2.211126137497,0.0118383937957518,0.0133077697066719,0.00351709300290326,-2.2052293224372,0.00720927650900629,0.0123256857778713,0.00245383699785759
"11422-23",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113736332305935,-2.19799050580358,0.00327912650266589,0.00931265859749242,0.000869166244059768,-2.19326703827912,0.00317955083411169,0.0151253107860587,0.0016451147651953,-2.20192379866525,0.0109553031549467,0.0129555859671467,0.00317118328443834,-2.19598810427462,0.004257760879829,0.00869827012093357,0.0014233038190067
"11422-24",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113379229646251,-2.20246612424551,0.00324913190038294,0.0103366285423812,0.000896910444521836,-2.19792363853278,0.00314781494075153,0.0169767914452952,0.00167501372310929,-2.20293245378208,0.0113061405400987,0.0125258277536572,0.00399084283891357,-2.20409362422473,0.00506198301989519,0.0110834970332534,0.00163767164643328
"11422-25",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113960366988852,-2.19657138139406,0.00336513021675473,0.00949571794530365,0.000912548927919924,-2.19309008991444,0.00328464533039662,0.0161177821260791,0.00171838699392179,-2.20328751073716,0.010782844656862,0.00930298017284859,0.00277522657526214,-2.19733754491094,0.00394863435699482,0.00975354873102913,0.00114176133862925
"11422-26",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.112893915128516,-2.20343001341077,0.00327267883642298,0.00952280450841484,0.000962044654237503,-2.20120566075112,0.00314176305279669,0.016669360734619,0.00171039413713423,-2.19753345383045,0.0104194872935076,0.00343783414335007,0.00349712949142109,-2.20147384709103,0.00445900299289678,0.00826577249262971,0.00152631611751818
"11422-27",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113733221122923,-2.19774215954707,0.00339167574656206,0.00904146358108213,0.000917190745688026,-2.19403696726298,0.00322291001327102,0.0150076017202678,0.00162482151197528,-2.21032414137987,0.0108080662871071,0.01397756667638,0.00304661744020975,-2.20086351886099,0.00595140030868068,0.0101348392958041,0.00173189932367014
"11422-28",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113417646053833,-2.20412389772324,0.00335517414899512,0.0104817691359279,0.00089935693612057,-2.19879484544734,0.00313868426077051,0.0163970842662056,0.0015138722308988,-2.19694344196385,0.0112044189227293,0.00663675588382777,0.00309788380742032,-2.20052057105371,0.00473211911535461,0.00814171967600462,0.00121579997415397
"11422-29",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113785476224322,-2.19744135243309,0.00331763267022771,0.00978604105284006,0.000940799996975354,-2.19342020090863,0.00319423934272544,0.016703390975908,0.00178181910238412,-2.19663033930166,0.0108844861518916,0.0111459063480291,0.00284179387855481,-2.19825811286975,0.00603117807647441,0.0100941998156253,0.00232387704402418
"11422-30",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.11340747785624,-2.20246915972601,0.00331743680201968,0.0103352065900746,0.000924669913592228,-2.19684201603614,0.00311962312618187,0.0163281853320674,0.00163613420194531,-2.20334615038429,0.0100145547117901,0.00544278171078783,0.00307340658008251,-2.19522991872653,0.00402651645417764,0.00704852561979735,0.00128620826368231
"11422-31",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113713064942038,-2.19776809403229,0.00347404103885421,0.00924209008696003,0.000986939986590928,-2.19492399635695,0.00338780053777571,0.0159061011820105,0.00184141112910727,-2.17815639162235,0.0118297319916844,-0.00012854165584722,0.00395742627974818,-2.19613563125291,0.00660151739261666,0.00804943915654247,0.00204620353343632
"11422-32",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.114081681412301,-2.19914052125012,0.0032382036875053,0.0100915033039989,0.000781664856196866,-2.19522424066541,0.00313374818107103,0.0176715989550767,0.00147826727358553,-2.21036880465637,0.0110657663819613,0.010854460361954,0.00444301786630185,-2.19420501197226,0.0043495246720018,0.00825283421616472,0.00103138080596176
"11422-33",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113753639414354,-2.19720699712628,0.00321221527459016,0.00963064186899689,0.000885640707460309,-2.19380176426835,0.00313659290787017,0.0167662764403846,0.00171200977973939,-2.19435134936022,0.0100893405203917,0.00641128600477009,0.00281890026047763,-2.19373580589914,0.00369703177818086,0.00841525318054995,0.00100309623775835
"11422-34",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113797572353081,-2.2002288569429,0.00352021183126146,0.0102220826892979,0.000983719739499277,-2.19528310275512,0.00344181229665897,0.0169172219149593,0.00191602778124881,-2.18755655325368,0.0114650601705565,0.00737557781921239,0.00366456233039009,-2.19659709903385,0.00656770292312372,0.00878382912876139,0.00220825592192784
"11422-35",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113588225411865,-2.20180360599759,0.00336334957979273,0.0103538230379677,0.000920842479221599,-2.19912028412913,0.00332222535555306,0.0185691428691201,0.00179336664179308,-2.21270972879017,0.0108670645957242,0.0113621057526037,0.00245071737858031,-2.20255128410202,0.00611856880324062,0.0103325854516494,0.00190617530901446
"11422-36",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113672090052263,-2.19893325362592,0.00334391145577937,0.0097506666544462,0.000933038141842731,-2.1942398541492,0.00326220280725487,0.0157593014183356,0.00177606019535581,-2.19233748847167,0.0123295402866116,0.0125100909073847,0.00415251977074908,-2.1979424792363,0.00490805402586476,0.00951382657182893,0.00172888107534343
"11422-37",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113704980438833,-2.20008170149189,0.00323072862600269,0.00991416471863035,0.0008326400108403,-2.1980401167316,0.00311229062446163,0.0179916232337346,0.00150687542222995,-2.19717013724728,0.0117153784757985,0.00828759086844895,0.00354591071512471,-2.2026527847529,0.00543166620410071,0.0107140590418969,0.00151781271347963
"11422-38",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113219208181467,-2.20194616206495,0.00327328249588093,0.00970848930017193,0.000923655732764455,-2.20002454036065,0.00315245050884903,0.0177272325210971,0.00169044617335793,-2.20351508615005,0.0123122569810661,0.0126147233996591,0.00406386186666215,-2.21041208789456,0.00558426978230351,0.0130497052769648,0.0021874792134505
"11422-39",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113927798870927,-2.19529560820799,0.00338283977484496,0.00857827993834641,0.000892153374329451,-2.19015785565917,0.00315919767811915,0.0132964149801349,0.00154164578097296,-2.18134026980542,0.0108460958917856,0.00585530980348068,0.0028701976855361,-2.19603550641733,0.00702529210986831,0.00879257197239299,0.00224167323309744
"11422-40",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113651626714323,-2.1997451202472,0.00341399409632586,0.0100997843220311,0.000983375863571359,-2.19377662308372,0.00324235338548759,0.0161918267869151,0.00186654368347523,-2.19972574377493,0.0116262341820912,0.0124014836418174,0.00297107835038618,-2.1938042842876,0.00412199708998694,0.00619328053980065,0.00103608527346468
"11422-41",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113641271282785,-2.19627213048158,0.00349483207294892,0.0082745360501161,0.000981131916274689,-2.19296851902636,0.00331298987865773,0.0138692650543365,0.0017515999927998,-2.19255325738975,0.0103189278065545,0.0103518778384118,0.00257689410230156,-2.19473874448377,0.00583630288778268,0.00764876627306222,0.0020374952442934
"11422-42",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113558619567707,-2.19933536718395,0.0033432555909909,0.00940682114912948,0.000921500495507984,-2.19687823533945,0.0031882480070283,0.0165963259479937,0.00163884769886461,-2.1973096353207,0.0104171769581715,0.00663712143246589,0.0021167301792304,-2.19952162395986,0.00568971556716221,0.00823938117634934,0.00165290143608589
"11422-43",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113606107417002,-2.19671144314722,0.00336112629547276,0.00873683425265974,0.000953838747255151,-2.192960187393,0.00319556972842286,0.0141148835577377,0.00167709040059932,-2.19859691109515,0.0113965311886503,0.00962234883470481,0.00366356583446522,-2.1956440616953,0.00547276000348062,0.00768398950066684,0.00137747745786594
"11422-44",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113589734123617,-2.20027270365533,0.00333926413567915,0.0101150451157477,0.000939032915463127,-2.19646731511974,0.00328238086507313,0.0179259337350787,0.00189571307830092,-2.21953800681978,0.0107415981350554,0.0178309637605845,0.00289601548232397,-2.20747948601554,0.00630141885402232,0.0131425496686366,0.00196794285780125
"11422-45",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.11366705524728,-2.20007887189895,0.00334256177280365,0.0105731869380197,0.00096620828595217,-2.19512909405728,0.00319513934493304,0.0171977785190119,0.0017737319005372,-2.20018092640863,0.00964196497571346,0.0142554063306226,0.00249420686984105,-2.19808764984946,0.00598698686955647,0.0106296630965723,0.00254104026028583
"11422-46",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113214525945156,-2.20289614278313,0.00348936276879897,0.010368897030357,0.00107856443658688,-2.1992029731171,0.00330071864360894,0.0177252743230442,0.0019487834670121,-2.19423025655875,0.0113705208027912,0.0090782178270339,0.00393453400975114,-2.20271375918062,0.00589698576852144,0.010589593098898,0.00229546934136829
"11422-47",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113758434529041,-2.19681830994483,0.0033365304261994,0.00820076575309083,0.000828525353146301,-2.19400667606163,0.00324288957696654,0.0146189050983891,0.00158619167789329,-2.18321490825175,0.0107539158554001,0.00823001645664948,0.00229746166859365,-2.19822553906949,0.00531152908483006,0.00839390411624049,0.0014219575075451
"11422-48",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113497160706217,-2.20260809125033,0.00332047197087216,0.0105752076225977,0.000914948540325962,-2.1984539697319,0.00319073381374463,0.0186355607432236,0.0017562172126627,-2.17806764425982,0.0118029492386347,0.0061264241135604,0.00262791184245334,-2.19948683151131,0.00713029941510242,0.00919283487434832,0.00265712176778032
"11422-49",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113752608929982,-2.19913062640551,0.00338086413245632,0.0101488219674539,0.000955948481322496,-2.19402171745766,0.00323524413291277,0.0159332775113387,0.00171824592457067,-2.20051488201394,0.0114726605833015,0.00909626597785362,0.00333891349870191,-2.19889195183455,0.0043213758400441,0.0102491917941413,0.00137846107968996
"11422-50",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113773188058386,-2.20021255722949,0.00327516991636217,0.0096124805774673,0.000807330532243783,-2.19565991583871,0.00307276678738246,0.015717191997292,0.00137799128660602,-2.20423131915881,0.0096514962407376,0.0101995249695938,0.00187447052100993,-2.20093057016717,0.00712560252976336,0.0105481803546823,0.00199273895597219
"11422-51",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113116117582455,-2.20594066108142,0.00340236606370667,0.0110171109693771,0.0010020070603633,-2.19877317551872,0.0031030049284415,0.0158490880638555,0.00161999526728364,-2.19871163675166,0.0103885490469426,0.00526128675402053,0.00254664845420945,-2.20191693312869,0.00631594059446007,0.00919887710982701,0.00214670265738114
"11422-52",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113399335701812,-2.20588815450675,0.00327534965184362,0.0117401313193593,0.000905652784620079,-2.20213227671596,0.00318002192455996,0.0209306850096285,0.0017411718332342,-2.19917888699985,0.0105253423408089,0.00965365211679035,0.00354227847079476,-2.20860150988293,0.00653571270400127,0.0138941286624235,0.00244128069090425
"11422-53",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113025282478679,-2.20615601090036,0.00329514298877404,0.0112311014759238,0.000979333428331613,-2.20165372883609,0.00316757161029328,0.0184848957938965,0.00179149722948957,-2.20534501843503,0.0100090970416247,0.0121290443576586,0.00247905454342927,-2.20470946644041,0.00451975123478408,0.0103041027927827,0.00162499182728002
"11422-54",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113773849009732,-2.20034064177328,0.00339638613730702,0.0102628762506155,0.00092488809593069,-2.19414462850978,0.00320740323149548,0.0159401576050052,0.00166280679378989,-2.21115140312396,0.00953708588303548,0.0129593434572916,0.00209846302866339,-2.19561741758593,0.00499019609958341,0.00844433085761441,0.0014872983763526
"11422-55",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113619422115496,-2.19535129235969,0.00348460120692646,0.00828777302405637,0.00103031926504555,-2.1918131818535,0.00334106181231937,0.0134839117161284,0.001870313948986,-2.18989721558337,0.0117467159636026,0.00486984266184539,0.00413581624988405,-2.19264374632479,0.00485416180677961,0.0076506664597884,0.0017733565351854
"11422-56",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113510326050531,-2.19998034265094,0.00342746630758391,0.0101610914675292,0.00104155323393574,-2.19663529454775,0.00332864743854873,0.0182525052723733,0.00205396741380353,-2.19158775778552,0.0136613483811457,0.00804115076339654,0.00388832117156118,-2.19926694378471,0.00630663759396835,0.00924843640861523,0.00210957034436485
"11422-57",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113446740412141,-2.20395017609569,0.0034400728786085,0.0110766775316674,0.000993516810429925,-2.20185517950127,0.00328211021199725,0.0200009130228294,0.00176695563290193,-2.18789664350338,0.0109025022632523,0.00657515294781285,0.0033973714458674,-2.20399216312341,0.00605910105936364,0.0111621389765563,0.00188710721574718
"11422-58",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113756230513987,-2.19482263045101,0.00318175855214523,0.00869746147932669,0.000870136404821251,-2.19196369194624,0.00299815112848904,0.0152792784813245,0.00153045054115339,-2.1898151754072,0.00955351547823956,0.00837590901602753,0.00141302410765534,-2.19442287873864,0.00834973412433144,0.00736221086488286,0.00223308591713994
"11422-59",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113560142316863,-2.2035022349633,0.0033870498533934,0.0111540422276271,0.000953979779605636,-2.19903907933535,0.00327332880164127,0.018816192853734,0.00178785248292442,-2.199874449165,0.0106692031785437,0.0100238312026805,0.0029758955381728,-2.2031332542566,0.00596957755170742,0.0104427719250047,0.00190771434561184
"11422-60",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.11383350297984,-2.20049913979083,0.00321024436696068,0.0103397108542562,0.000809506616058579,-2.19586942398261,0.00309367578862197,0.0170356336994481,0.00147600561618533,-2.20231850271428,0.0105663352729135,0.0102958825931879,0.00428262859676087,-2.19808580618933,0.00342728649478601,0.00874011577889151,0.000871654490626769
"11422-61",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113650331790701,-2.1977660590193,0.0033205551695812,0.00933779448220321,0.000937185269186523,-2.19321079167664,0.00309831253956055,0.0153908010076084,0.00165406257706475,-2.2121781141855,0.011202710511845,0.0145735875655381,0.00401620227793213,-2.19562658292842,0.0038371991011173,0.00788677741437852,0.00109163682771217
"11422-62",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113757670856161,-2.20317517958008,0.00335679540687423,0.0114462701372389,0.000914717299339346,-2.19797557813667,0.00323886982599108,0.019656762376082,0.00177378848229758,-2.19263831902845,0.0102125607143833,0.00846111168177511,0.00274679561090189,-2.1984526671811,0.00441040324094458,0.0108736588301146,0.00165961672192527
"11422-63",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113292136059681,-2.20131574113148,0.00342931197701902,0.00925799964817669,0.000969500721845372,-2.19832308410507,0.00324852264330855,0.0161278259189972,0.00173474114868268,-2.20689471998565,0.0106715964731619,0.0139159454332214,0.0032202263499439,-2.20201652458908,0.00521366972518349,0.010521417519797,0.00187744083567839
"11422-64",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113352801207766,-2.20201642590774,0.0033459711304238,0.00972397337999359,0.000920201017540404,-2.1977115401027,0.00326894427068078,0.0166582776289765,0.00182162234341145,-2.21416169311724,0.0118486725376182,0.0110765445650699,0.00322022049852165,-2.20456216028098,0.00486168816388139,0.0107282246828762,0.00159822447862939
"11422-65",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113310944509874,-2.19866153147394,0.00319251104132582,0.00860660675226095,0.000869399965395935,-2.19511450322605,0.00308421099490043,0.0144128330129077,0.00161822454585908,-2.20614170688978,0.00973012364044347,0.00919791800143717,0.00266758641260325,-2.1954920494934,0.00452422001720743,0.00619539593152438,0.00172473565671105
"11422-66",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.114237735810997,-2.19955707076783,0.00342894244972153,0.0115448257536609,0.000945246198633215,-2.19451818749981,0.00323592589552296,0.0184580960983155,0.00161611195656942,-2.20338197468518,0.0110346807271611,0.0116776113252493,0.00386069856466253,-2.20052312400197,0.00542708291774005,0.0134160063311821,0.0020421136246752
"11422-67",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113447581608017,-2.19779159325462,0.00349802034970931,0.00921560166510768,0.00110526954733843,-2.19300879771532,0.00334191882590795,0.0144225520393069,0.0020443895204319,-2.20933858806112,0.0117246327853191,0.0150210159488007,0.00425480108974435,-2.19860024987821,0.00653048425876129,0.00953641346076802,0.00260836332091982
"11422-68",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113911503771518,-2.19572948490554,0.00336279784375851,0.0092226035636733,0.000938154398037635,-2.19137220561922,0.00323346010221581,0.0149852289220542,0.00173091944956095,-2.19667969989675,0.0102398498211765,0.00687991223782389,0.00307553815109546,-2.19164275228166,0.00515131682083067,0.00753808660969542,0.00176981626385993
"11422-69",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113544111111734,-2.19747195496452,0.00327153384393464,0.00944414106215595,0.000962520672692799,-2.19655622536386,0.00325990368958493,0.0187995203840217,0.0019850866412347,-2.2183408461492,0.0139837607549033,0.0208388118586672,0.00642948637029833,-2.19975116052774,0.00462107000103421,0.0110843219303732,0.00188064922194004
"11422-70",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113648452088087,-2.20256112226499,0.0035337194862282,0.0108555134170571,0.00101605864897039,-2.1978436340097,0.00335170036170678,0.01809604242392,0.001845922576712,-2.22480691285145,0.0106733284201938,0.0111732295303994,0.00334909828244585,-2.19777308420123,0.00485451531047427,0.00918470370175464,0.0015972585954292
"11422-71",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113616834749181,-2.20061161713115,0.00312202797152507,0.0105871010797842,0.000830223440468242,-2.19828696967537,0.00310191287987683,0.0193694531839121,0.00164662167781872,-2.18956112820015,0.0101521147664362,0.00861941825233515,0.00232465808702828,-2.19732787896688,0.00559466694651158,0.0101336680861479,0.00160759595934877
"11422-72",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.113524834538294,-2.20259953566812,0.0032910292394277,0.0103065114196318,0.000867039916941362,-2.19740749531246,0.00317900046055338,0.0164505820619918,0.00159402394607835,-2.2006809723906,0.0123057165318613,0.0115171508121762,0.00381443846061974,-2.19849585994679,0.00499089602498727,0.00861567293509408,0.00161989582171689
"11422-73",387,-2.2,0.00995033085316809,0.5,0.15,0.1,0.114467899060503,-2.19618562907659,0.00327180775198988,0.0100217457861358,0.000783034208205293,-2.18943411419159,0.00305545561772981,0.0147314720156872,0.00129051293465947,-2.17895250579707,0.0108182304773303,0.00664278826743759,0.00268319878567573,-2.19218013224694,0.00553580153859688,0.00838363898762594,0.0015746695551297
