"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",2200,0.00995033085316809,-0.7,0.3,0.1,0.0716145793831376,0.00949620346662652,0.000476102483012547,0.00940505916695073,0.000474421100428513,0.00836096525638646,0.00130126441522986,0.00942968528231632,0.000548257260964186
"11426-2",2200,0.00995033085316809,-0.7,0.3,0.1,0.0719194203804608,0.00999061368853174,0.000449744852647629,0.00993075746004279,0.000448190480965844,0.011138016365189,0.00156957685071807,0.0100682790075923,0.000519740960277821
"11426-3",2200,0.00995033085316809,-0.7,0.3,0.1,0.07172884845311,0.0104593079055202,0.000500069180227898,0.0104005230456972,0.000496617163997881,0.0094256354161451,0.00175691586639858,0.0105592185537813,0.000559058248243623
"11426-4",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718744344263553,0.00996112080789168,0.000487535771196599,0.00986807250696616,0.000482454543176974,0.009657092802374,0.00151220189015661,0.00991595655596932,0.000527567185246634
"11426-5",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718591929143443,0.00918330546880123,0.000493098383969072,0.00907025575515563,0.000489061422616938,0.00879700068838247,0.00142754402814058,0.00930748640301594,0.000548803866195286
"11426-6",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717630621437401,0.0104646465191095,0.000473825562416055,0.0104098261075252,0.000472695458857459,0.0138726113541913,0.00161177858368391,0.0102744232837552,0.0005244729291322
"11426-7",2200,0.00995033085316809,-0.7,0.3,0.1,0.0719184869826352,0.00966890788020467,0.000496163010301906,0.00955140223522998,0.000492770053658898,0.0109325779547473,0.00163091327445968,0.00973140925517958,0.000591437058057
"11426-8",2200,0.00995033085316809,-0.7,0.3,0.1,0.071790574332091,0.0103953275277558,0.000483684105098906,0.0102188689013859,0.00047953414281758,0.010661704098874,0.00134287725458506,0.0103442290178531,0.000538224001227744
"11426-9",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717219750446629,0.00958451064403152,0.000487023175251584,0.00949894650970782,0.000485026827653933,0.00888334688093308,0.00141542535455172,0.00972641143916145,0.000548869149096141
"11426-10",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718538620241364,0.0105719011892926,0.000474386391336483,0.0103470043019669,0.000470322503941469,0.00817638483297476,0.00165071645551441,0.0105916502067114,0.000547191740464634
"11426-11",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718554506591989,0.00943028415740305,0.000459326338027448,0.0093224019022833,0.00045739117319466,0.0112886751762506,0.00147657682447236,0.00939054842299916,0.000507215114924005
"11426-12",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717560711986532,0.00978896445163587,0.000468343821117357,0.00973268918307649,0.00046620181408371,0.0103834492278253,0.00167926868964861,0.00978091402978522,0.000524944100820998
"11426-13",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718949861569498,0.0095241152137737,0.000464467014118266,0.00944393463523823,0.000463388469665752,0.0108172817224697,0.00142716397424517,0.00933199783915044,0.000533618268157071
"11426-14",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718642998813543,0.00992303858869481,0.000459881046882194,0.00987057365688254,0.000458751149902962,0.00896336002572983,0.00162446327264623,0.00976189055830116,0.000508973053802587
"11426-15",2200,0.00995033085316809,-0.7,0.3,0.1,0.0719733384917761,0.0095494454182539,0.000457048659384835,0.00941174646194949,0.000454083343384926,0.00898693969445515,0.00147628495266598,0.00947409225741069,0.000478344545468599
"11426-16",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718800376347246,0.00941754652808801,0.000485991217054917,0.00932100991043597,0.000483827149090735,0.00653432542978543,0.00175438155557878,0.00958943893487627,0.000540887733720844
"11426-17",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718307464865035,0.0104703560387123,0.000481362283617489,0.0103460812803506,0.000477617146590063,0.0113190568716234,0.00161940709102142,0.0108477075246018,0.000539806139429045
"11426-18",2200,0.00995033085316809,-0.7,0.3,0.1,0.0719740137381018,0.010151582981426,0.00046060925681099,0.00991572907086686,0.000458930393223314,0.00957721428107825,0.00150276180350304,0.00986867687928072,0.00052076418855376
"11426-19",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717501153861669,0.0100869026881977,0.000494640769268749,0.0100233421520043,0.00049183070818883,0.0091218988299487,0.00175517373972144,0.0104146379594026,0.000584916854609531
"11426-20",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718860732176754,0.0101894251481679,0.000482901170081376,0.010034627258296,0.000481766415215674,0.0106380501022455,0.00145711451725995,0.00996230107326448,0.000547220652587985
"11426-21",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718709864446989,0.0101136476065751,0.000491503899026206,0.00996126857962676,0.000487579320327781,0.0103643433777255,0.00147828588600682,0.00990083812712932,0.00058962994363587
"11426-22",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717131833502797,0.0104379162952863,0.00046977270692513,0.0102728021505728,0.000467139528826761,0.00983068144097041,0.00170990757604041,0.0105955712188149,0.0005233204104081
"11426-23",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717007471541526,0.00919503595196705,0.000472013595058249,0.00916268464477833,0.000469223193780185,0.00964016927692463,0.00134987200412514,0.00946073396452658,0.000516966121250036
"11426-24",2200,0.00995033085316809,-0.7,0.3,0.1,0.071660128870615,0.0100725990772829,0.000492166951451651,0.00986678422857278,0.000489391230624002,0.0102013101687229,0.00143727440721099,0.0101491859865069,0.000573950414626212
"11426-25",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718735167935506,0.00938281927246926,0.000466023472245446,0.00917975849840577,0.000462477635704334,0.00967688703095822,0.00136490705737401,0.00961277121499148,0.000497312947923097
"11426-26",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718072081574285,0.00940938337148916,0.000486535160111963,0.00929771247834502,0.000484333760153513,0.00719126071667751,0.00147359782547307,0.00948526871386852,0.000585821975242994
"11426-27",2200,0.00995033085316809,-0.7,0.3,0.1,0.0717752769600119,0.0110463943778273,0.000469501798164988,0.0109306030198544,0.000466392533743407,0.00975577848864166,0.00130511238565081,0.0110171270633829,0.000543914923694285
"11426-28",2200,0.00995033085316809,-0.7,0.3,0.1,0.0716932317114629,0.00993128581183158,0.000487914495715893,0.00985631108823835,0.000484827680453289,0.0100554935677779,0.00174928032382223,0.00951453638154655,0.000540817934278475
"11426-29",2200,0.00995033085316809,-0.7,0.3,0.1,0.0718311935697905,0.0104064053943772,0.000459615388469428,0.010272716106968,0.000457096031970393,0.00969165780580154,0.00164259577741298,0.0104645391631872,0.000519501465472953
