"sim","N","beta1","muU","sigmaU","q","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11422-24",387,0.00995033085316809,-0.7,0.8,0.1,0.114464968944607,0.0119865893126656,0.00131073837893606,0.0131125262748959,0.00131218019220048,0.0130641843059516,0.00163914602949454,0.0133259893642334,0.00121344764312267,0.0133263928875064,0.00143025390801012
"11422-25",387,0.00995033085316809,-0.7,0.8,0.1,0.113683717853175,0.0109393813772103,0.0015026415700965,0.0110339806966812,0.00138264341682077,0.0111701387158348,0.001403780723389,0.0112577412760151,0.0014393915233649,0.0113803701443282,0.00131268731468429
"11422-26",387,0.00995033085316809,-0.7,0.8,0.1,0.114001948481661,0.0093714472264473,0.00142376262359879,0.00992461874958442,0.00142154342387926,0.00968927704437422,0.0013840601624027,0.00988285897402369,0.00144653429681404,0.00974410077577361,0.00151150891783797
"11422-27",387,0.00995033085316809,-0.7,0.8,0.1,0.11340877102711,0.00886326875914107,0.00115709488281881,0.00838958525554054,0.00103798930496382,0.00828298399911428,0.00110885619702625,0.00825236176009597,0.0012461021523314,0.00814944148348308,0.0011336669154329
"11422-28",387,0.00995033085316809,-0.7,0.8,0.1,0.113615140705929,0.00971292977477039,0.00160840330834885,0.0101907719492601,0.00150957578994523,0.0101015344050528,0.00159406588938191,0.00991382120521795,0.00179935343084791,0.0099735598020147,0.00146172560654414
"11422-29",387,0.00995033085316809,-0.7,0.8,0.1,0.113864533355662,0.010056240280524,0.00134237757152001,0.0108748786549611,0.00139681956666177,0.0109384530141816,0.00120316819562405,0.0111359376770452,0.00125547383066329,0.0112150572689684,0.00145611124581293
"11422-30",387,0.00995033085316809,-0.7,0.8,0.1,0.113930001654057,0.0100696161985683,0.00132056002056574,0.0101451253476911,0.0012741383003396,0.0102068770083637,0.00123403263068098,0.0105576986800912,0.00136715780010635,0.0107876184425486,0.0012522578554547
"11422-31",387,0.00995033085316809,-0.7,0.8,0.1,0.113549534862662,0.0095151965584763,0.00124546397092278,0.00867125649222933,0.00141360952182374,0.00871869595193172,0.00116039126259716,0.00861733721527542,0.00132543662248263,0.0086408664939762,0.00123481284152153
"11422-32",387,0.00995033085316809,-0.7,0.8,0.1,0.113085275470729,0.0106776959067847,0.00133066573795903,0.010934240409888,0.00105531176739666,0.0108948784068704,0.00119534353586098,0.0108456786951091,0.00135883829260073,0.0109658278680467,0.00100846927568307
"11422-33",387,0.00995033085316809,-0.7,0.8,0.1,0.113522064466253,0.0100324576714095,0.00121072154551745,0.010315788879691,0.00129837449955301,0.0103216020355,0.00135923664066503,0.0105012748520928,0.00125338518517547,0.0107058019454283,0.00122149713558021
"11422-34",387,0.00995033085316809,-0.7,0.8,0.1,0.113565240523755,0.00963019036786806,0.00189450878191492,0.0102143565534863,0.00169560169799593,0.0103660003042825,0.00160475967052924,0.00987171765262571,0.00193110609877735,0.00995208408587427,0.00181648833960322
"11422-35",387,0.00995033085316809,-0.7,0.8,0.1,0.114152262581377,0.00955814151642868,0.00141136587739804,0.0097587561779862,0.00108767439306769,0.00986575951519947,0.00133841419098944,0.009795473776621,0.00131596823871697,0.0098529085068439,0.00123405667013986
"11422-36",387,0.00995033085316809,-0.7,0.8,0.1,0.113353158960223,0.010077986977917,0.00147083250662176,0.0102758593572925,0.00171368189102418,0.0101952204075086,0.00143672842080274,0.0101778532594376,0.00140727253387719,0.0103515115785434,0.00144993537314305
"11422-37",387,0.00995033085316809,-0.7,0.8,0.1,0.113288570548631,0.0114923147561098,0.00118753631984688,0.011536202379604,0.00137349663309841,0.0116134408661249,0.00123893908678834,0.0116181715379017,0.00120016362353362,0.0116268885901104,0.00135370214267587
"11422-38",387,0.00995033085316809,-0.7,0.8,0.1,0.113685102423802,0.0084432699162262,0.00110860998618691,0.00943642156330076,0.00129614196715485,0.00941393346174718,0.00116055419138505,0.00934588570743673,0.00121567816454623,0.00931700877121122,0.00126356564492028
"11422-39",387,0.00995033085316809,-0.7,0.8,0.1,0.11293175050469,0.00994309573867384,0.00143333956768907,0.0106832403847874,0.00152570090654601,0.0106769277898649,0.00146419435630393,0.0109024408781284,0.0013644996193734,0.010943242974454,0.00191823611943926
"11422-40",387,0.00995033085316809,-0.7,0.8,0.1,0.114157733581624,0.0115635738931053,0.00133725302562055,0.0123455277336792,0.00111761688250696,0.0124072791530282,0.0011774027248282,0.0127691755123291,0.00135371043913676,0.0130008550319972,0.0013155584318504
"11422-41",387,0.00995033085316809,-0.7,0.8,0.1,0.11355582786134,0.011887275576883,0.00131430976990093,0.0116228479554686,0.00131358216886648,0.0117017271029121,0.00130705619957991,0.0117784672863599,0.00137677468291843,0.0117916486454237,0.00137405785216976
"11422-42",387,0.00995033085316809,-0.7,0.8,0.1,0.113064911285692,0.0103307583049734,0.0014946382469312,0.00979319633317333,0.00162590930370491,0.00982812461961551,0.00143007744878863,0.00963033632682887,0.00144545153425911,0.00951404044682458,0.00152495216522258
"11422-43",387,0.00995033085316809,-0.7,0.8,0.1,0.113511615500571,0.00778342239053798,0.0013087031155275,0.00795567965694478,0.00135463726714743,0.00782722275357336,0.00136745402829616,0.00789873123469373,0.00133791075986883,0.00784851350531332,0.00125180555313878
"11422-44",387,0.00995033085316809,-0.7,0.8,0.1,0.113626634191716,0.00790735552200309,0.000989177008970959,0.00812651844285441,0.00101187118954816,0.00808302915036196,0.00101317447349749,0.0083000066139037,0.000965259684223494,0.00828874615970076,0.000887283368702734
"11422-45",387,0.00995033085316809,-0.7,0.8,0.1,0.113868324893856,0.00845597470150713,0.00159546840456225,0.00796509529421137,0.00165683406534385,0.00794422936211702,0.00141365898362982,0.00803587321099455,0.0017430586700458,0.0080287961239064,0.00190550931861964
"11422-46",387,0.00995033085316809,-0.7,0.8,0.1,0.113423297201899,0.00819871497504942,0.00139266880278283,0.00968109288816334,0.00150523771065739,0.00952816176500181,0.00152440770220887,0.00943776489767488,0.00149414582259436,0.00953082195606446,0.00173215167520059
"11422-47",387,0.00995033085316809,-0.7,0.8,0.1,0.112933971111115,0.00885423188815553,0.00121266832721207,0.00931161428637084,0.0012922386013223,0.00930770024677813,0.00127272649240631,0.0093203330109823,0.00117939107625696,0.00937545882716494,0.00123036630141464
"11422-48",387,0.00995033085316809,-0.7,0.8,0.1,0.113258386578797,0.00952530964713296,0.00159798700872257,0.010337621919269,0.00143769494805717,0.0102586207494754,0.00140658974298312,0.0102510039201206,0.00129326236675786,0.0103030587738671,0.00163601626573455
"11422-49",387,0.00995033085316809,-0.7,0.8,0.1,0.114004431901538,0.00907014980000849,0.00124203544913163,0.00865738751501597,0.00115990167473441,0.00858752666416613,0.00104812081908689,0.00849504640510333,0.00114829842602687,0.00855918210609433,0.00115876516134532
"11422-50",387,0.00995033085316809,-0.7,0.8,0.1,0.112974697661225,0.00931289796137557,0.0012287019099978,0.00951547430643184,0.00133296937586292,0.00963911871972717,0.00117273827439935,0.00984393682869518,0.00119135237793609,0.00996972756809917,0.00123905369497251
"11422-51",387,0.00995033085316809,-0.7,0.8,0.1,0.113865109608679,0.00860869507016189,0.00131731873397245,0.00926471000804452,0.001249430599509,0.00917198157034063,0.00112067400510254,0.00910917076015258,0.00134878298742992,0.00920557436724872,0.00133863299802498
"11422-52",387,0.00995033085316809,-0.7,0.8,0.1,0.113796693135315,0.00835960044525232,0.0011141194390206,0.00845419570937719,0.00123693858960453,0.0083884251578387,0.00110680320526225,0.00850036068806224,0.00120955184306853,0.00861322709712879,0.00118895993997284
"11422-53",387,0.00995033085316809,-0.7,0.8,0.1,0.113636150658766,0.0114102412714763,0.00134330460741427,0.0114720459306459,0.00119573385248602,0.0114265822492135,0.00162276482941869,0.0113881671440347,0.00133905595713929,0.011332016605035,0.00111264731471748
"11422-54",387,0.00995033085316809,-0.7,0.8,0.1,0.113488667006559,0.0106524507260406,0.00144851905914966,0.0116658785021292,0.001472704572865,0.0117268477856525,0.00150867821507095,0.0123038912275955,0.00140559332793246,0.0123632934399707,0.00142705522248684
"11422-55",387,0.00995033085316809,-0.7,0.8,0.1,0.1138061563337,0.0107008393865836,0.00109771343153169,0.011514007601268,0.00101389425588868,0.0115344282489213,0.00132716118995374,0.0113846564875091,0.00119877724915336,0.010965065758028,0.00106871938747479
"11422-56",387,0.00995033085316809,-0.7,0.8,0.1,0.114222546696887,0.00974062432077114,0.00120860838959339,0.0108302544788922,0.00127508492639299,0.0108421851503894,0.00127731357233895,0.0108426594025392,0.00153621110211433,0.0108373192056296,0.00152662922372075
"11422-57",387,0.00995033085316809,-0.7,0.8,0.1,0.114157610910587,0.00819388817029558,0.00122278290781859,0.00801128002323882,0.0012750173527527,0.0081074474996264,0.00131828123153179,0.00835536070141918,0.00127974135622339,0.008403021554447,0.00116966993098068
"11422-58",387,0.00995033085316809,-0.7,0.8,0.1,0.113816005342202,0.00867067461142017,0.000934966479544314,0.00918070596444648,0.00103832105693907,0.00911559298134466,0.000960089481669849,0.00935281116149295,0.00101799168663788,0.00944175556855091,0.000962644281575247
"11422-59",387,0.00995033085316809,-0.7,0.8,0.1,0.114051969999505,0.00983984587412872,0.0010881090115311,0.0101358981843528,0.00114310195787621,0.0102079295278199,0.00112748073450914,0.010135337234208,0.0011506051735895,0.0101267747255982,0.00110800883080193
"11422-60",387,0.00995033085316809,-0.7,0.8,0.1,0.113141392474864,0.00876141199839017,0.00146700520825454,0.00919302771179809,0.00127189248791126,0.00918601512018443,0.0012810434863171,0.00921235122558371,0.0013023381135036,0.00912146554658435,0.00149348968562132
"11422-61",387,0.00995033085316809,-0.7,0.8,0.1,0.1134645866166,0.00947748145408438,0.00126317590601217,0.00916467444615168,0.00128042241712558,0.00921034244206878,0.00141141490419331,0.00906028561372971,0.00132653895344541,0.00910484750474539,0.00127685533617371
"11422-62",387,0.00995033085316809,-0.7,0.8,0.1,0.113215868527475,0.00988883604856275,0.00159587447171655,0.0102529067311033,0.00135260186960647,0.0103395888700111,0.00142325076339539,0.010228993290811,0.00175722992921009,0.0102703303365899,0.00146398062854171
"11422-63",387,0.00995033085316809,-0.7,0.8,0.1,0.113043134212112,0.00996903928343052,0.0017478246681747,0.0102654103019126,0.00193323407344876,0.0102329621647536,0.00168880653054107,0.0103880796887838,0.00157898160633542,0.0102336644135556,0.00181008799950641
"11422-64",387,0.00995033085316809,-0.7,0.8,0.1,0.113716666334342,0.0107622878493179,0.00131264580222888,0.0119023948658816,0.00162179841237907,0.0120486257597119,0.00139584995374357,0.0116171523118365,0.00132508180125085,0.01186530170272,0.00146273140877073
"11422-65",387,0.00995033085316809,-0.7,0.8,0.1,0.113003116626923,0.00834715297889197,0.000950854602688438,0.00916082469050554,0.00100946224040484,0.00919460112048674,0.000914657971397129,0.00931307899229863,0.000941336278013374,0.00925484047527698,0.000974189981122071
"11422-66",387,0.00995033085316809,-0.7,0.8,0.1,0.113555687095936,0.0097272892882777,0.00134624039896424,0.00964306715744518,0.00116135912434165,0.00978594116745602,0.00134874725884564,0.00969833187387392,0.00139475332771529,0.00959644655702225,0.00143010721029057
"11422-67",387,0.00995033085316809,-0.7,0.8,0.1,0.114111775922302,0.00970841315126551,0.00135508998644729,0.00950910948454091,0.0012421281282504,0.0094999124341297,0.00162853492666547,0.0101476420465148,0.00147731156045245,0.00950080056354207,0.00143348861754431
"11422-68",387,0.00995033085316809,-0.7,0.8,0.1,0.113755449495665,0.00805772954037822,0.0011264063013838,0.00752409381686389,0.00111900989104647,0.00744772521793602,0.00125293129996201,0.00745367018101008,0.00111801890462838,0.00785138812959015,0.0011478884360058
"11422-69",387,0.00995033085316809,-0.7,0.8,0.1,0.112671831884868,0.00821577495698052,0.00147202371335472,0.0081539658071263,0.00133580091391969,0.0082875560836149,0.0013043068390724,0.0081623915436673,0.00124143813326664,0.00822897769486001,0.00123608511507782
"11422-70",387,0.00995033085316809,-0.7,0.8,0.1,0.113921971274016,0.00986377795971248,0.00117000375500126,0.0103371228677865,0.00115979744723007,0.0104260504176841,0.00110993389297509,0.0102878621476996,0.00116054200018201,0.0101990744082091,0.00134455312408289
"11422-71",387,0.00995033085316809,-0.7,0.8,0.1,0.114026190519033,0.00919504685841871,0.00121057714065206,0.00930539705856604,0.00130220343204549,0.00930795978145755,0.00113569251212369,0.00933357607739286,0.00120226275122287,0.00930306077722889,0.00121758561825072
"11422-72",387,0.00995033085316809,-0.7,0.8,0.1,0.113191078686302,0.0102029969196277,0.00102969428141789,0.0101901354581522,0.00102065198314604,0.010202933342752,0.00104779555766969,0.0101699528750607,0.000997956116200293,0.0102147042817637,0.00109948370917079
"11422-73",387,0.00995033085316809,-0.7,0.8,0.1,0.113823229282109,0.00941374632821958,0.00131834201668355,0.00980174532475009,0.00133078288450406,0.00976663647502874,0.00125576027255065,0.00979719380540676,0.00149200833354261,0.00976096139367867,0.00139431393320014
"11422-74",387,0.00995033085316809,-0.7,0.8,0.1,0.113320534284486,0.0109140892706543,0.00150525674519853,0.0108490498289619,0.00151880009880902,0.0107251030783731,0.00140763292689098,0.0107651744305825,0.00163677885448368,0.0106822963812394,0.00150307321843529
"11422-75",387,0.00995033085316809,-0.7,0.8,0.1,0.11359016404195,0.00889747415625721,0.00131239708117983,0.00922577500037654,0.00142828491924214,0.0093311277495857,0.00152789957271021,0.00969426709981652,0.00130964820954569,0.00921324491469589,0.0014833358275057
"11422-76",387,0.00995033085316809,-0.7,0.8,0.1,0.113778278999134,0.00884480339516468,0.00140934929246594,0.00940649490939578,0.00135821403218871,0.00938766741025838,0.00147024270075178,0.0095724889730799,0.00116764607355627,0.00943333270020836,0.00127564797802198
"11422-77",387,0.00995033085316809,-0.7,0.8,0.1,0.113691740100973,0.00939507500087925,0.00119991279619887,0.00920951638806975,0.00108845431150238,0.00926143386583833,0.00111806456972424,0.00927004393094816,0.00109085325379101,0.00925889728987975,0.00109750459860116
"11422-78",387,0.00995033085316809,-0.7,0.8,0.1,0.113635545967852,0.00807651936377633,0.00108342130769414,0.00795008668974524,0.000935197230834931,0.00795705337797057,0.000985285219851584,0.00811642839974567,0.000963520105598395,0.00802216434294083,0.00094818427491993
"11422-79",387,0.00995033085316809,-0.7,0.8,0.1,0.114028847625043,0.0115448764205415,0.00114886272126073,0.0120737550244468,0.0010540946503009,0.0122251820773881,0.0012068185450965,0.0120512633224591,0.00107759724981348,0.0120335271020893,0.00116181631295218
"11422-80",387,0.00995033085316809,-0.7,0.8,0.1,0.11408839421908,0.00918994080168556,0.00120762208957298,0.00979625757183248,0.00117325968951982,0.0097625778793627,0.0011251305048116,0.00977870835115124,0.0013395110308915,0.00964027055526815,0.00150320695104781
"11422-81",387,0.00995033085316809,-0.7,0.8,0.1,0.113569684060462,0.00969949354396629,0.00154138171488568,0.00934526142512129,0.00138351691053851,0.00943947183654086,0.00137299915691469,0.00935345195275688,0.00135504628421997,0.00937450437758094,0.00139633302671621
"11422-82",387,0.00995033085316809,-0.7,0.8,0.1,0.113874666365625,0.00912287404633814,0.00125250774738298,0.00891228641122218,0.00132842835479514,0.00890574881871742,0.00118804143989751,0.00883810162415293,0.00144757274783121,0.00898386749557951,0.00137884421235454
"11422-83",387,0.00995033085316809,-0.7,0.8,0.1,0.113296771815522,0.0104524597719989,0.00120582179684315,0.0112480144876042,0.00143026937167682,0.0113979333492438,0.00141387275035682,0.0113995268763433,0.00125705092658875,0.0110806168162063,0.00177673071818833
"11422-84",387,0.00995033085316809,-0.7,0.8,0.1,0.11369539885443,0.00994856247223591,0.001064601848186,0.00997963004861612,0.000989067911359743,0.0100090989545582,0.00106174640795725,0.0100640404721228,0.00100895611965525,0.0100321575354063,0.000949361082738138
"11422-85",387,0.00995033085316809,-0.7,0.8,0.1,0.114220382938443,0.00939669293590213,0.0013171150095344,0.0104242636974822,0.00129740497259457,0.0104236836389334,0.00116661128867659,0.0105282421562642,0.00116905432217463,0.0104609225354056,0.00116966192597077
"11422-86",387,0.00995033085316809,-0.7,0.8,0.1,0.113368257010506,0.00887215945240989,0.00133141193109989,0.00898936845368061,0.00149775431126487,0.00891802104907071,0.00139128479491326,0.008739068898112,0.00153674849763472,0.00889715244188381,0.00125919568215401
"11422-87",387,0.00995033085316809,-0.7,0.8,0.1,0.113178645733298,0.01033722251718,0.00132696877087589,0.0106692162578136,0.00125703282333006,0.010679941664152,0.00125658529727117,0.0107091372458809,0.00132229998648743,0.0107380636371605,0.00144989627574736
"11422-88",387,0.00995033085316809,-0.7,0.8,0.1,0.113603961891815,0.0100080391088159,0.0015919799297057,0.0112145270153991,0.00155471901866472,0.0112241224208968,0.00161294537305804,0.0114088135157828,0.00127343109049675,0.0113710627110445,0.00128574506067699
"11422-89",387,0.00995033085316809,-0.7,0.8,0.1,0.113679639523902,0.00995398832665551,0.00105952610372255,0.0104723689814682,0.00128107837694669,0.010514197137261,0.00108031844171915,0.0105199752966713,0.00114551594707551,0.0105203183453005,0.00119139255438587
"11422-90",387,0.00995033085316809,-0.7,0.8,0.1,0.113811753948935,0.00887339311079184,0.0013945549061915,0.00881568842947263,0.00127615896291264,0.00882289711115781,0.00131823559679887,0.00900959336023611,0.00127319311160307,0.00894946676217132,0.00118415164100127
"11422-91",387,0.00995033085316809,-0.7,0.8,0.1,0.114256983383328,0.00896597139791923,0.000815024622642836,0.00914270418283456,0.00103871283356393,0.00914048838680824,0.00102036708872613,0.00905522563501304,0.00109345188365029,0.00904352843371658,0.00118513060003754
"11422-92",387,0.00995033085316809,-0.7,0.8,0.1,0.113590929633267,0.00939653669355589,0.00129012917268096,0.0100240969753713,0.00126341841699863,0.00994097344419713,0.001425876819379,0.0102414198455144,0.00111689469614915,0.0102441371225703,0.00150052034828737
"11422-93",387,0.00995033085316809,-0.7,0.8,0.1,0.113524730408491,0.00893160664873767,0.00137247057860475,0.00877059746087203,0.0014214419961639,0.00879392264284781,0.00126789446430156,0.00835021163544037,0.00132739870053747,0.00821836569732024,0.00108446091589589
"11422-94",387,0.00995033085316809,-0.7,0.8,0.1,0.114185238184101,0.00829018815151586,0.0014335921822906,0.00863921276512154,0.00137635186213105,0.00874357958397883,0.00138283837567138,0.00886604899588496,0.001556563131438,0.00880724334671502,0.0012735556296252
"11422-95",387,0.00995033085316809,-0.7,0.8,0.1,0.113768572483361,0.00807751252325132,0.00112129214640582,0.00797293958675937,0.00121932641927718,0.00802177873461764,0.00134252177956816,0.00798413383359914,0.00133176134174034,0.00793031488939413,0.00148572358960942
"11422-96",387,0.00995033085316809,-0.7,0.8,0.1,0.113491807353376,0.00917177120450942,0.00116253899556329,0.00869579688833238,0.00122440164934118,0.00866280783599008,0.00108655037624546,0.00867381543048105,0.00117455378199073,0.00874835654051631,0.00129467764303647
"11422-97",387,0.00995033085316809,-0.7,0.8,0.1,0.113589380510366,0.011064956349877,0.00122838893518288,0.0116355469946316,0.0013664067327349,0.011629005240489,0.00116111248006046,0.0118715991125293,0.00116251991117571,0.011800046178203,0.00126394566249976
"11422-98",387,0.00995033085316809,-0.7,0.8,0.1,0.114092743483074,0.0110728579080956,0.00105072404136867,0.0110188404491297,0.0010295959394395,0.0110657498441838,0.00111629570797858,0.0109295256083163,0.00117315573156367,0.0109340585345347,0.00107706061265388
"11422-99",387,0.00995033085316809,-0.7,0.8,0.1,0.113900287779227,0.0095864648875935,0.00106925692133691,0.00955933116388623,0.0010710051346773,0.0095152432648067,0.000998680426605614,0.0093850624849936,0.00107815605524952,0.00943346322862068,0.00106470775311819
"11422-100",387,0.00995033085316809,-0.7,0.8,0.1,0.113509377365017,0.00873768070405943,0.00115382438807255,0.00810880397866451,0.00112135194851715,0.00820399313948207,0.00105238675235948,0.00822659810591093,0.00113940123366699,0.00817408446482734,0.00112860612341995
"11422-101",387,0.00995033085316809,-0.7,0.8,0.1,0.113656654732708,0.00931320858955941,0.0012427515621606,0.00976572153432802,0.00117543010313023,0.00976076445691342,0.00122062989504095,0.00983605244714779,0.00116725071672355,0.00988053669720418,0.00122140181450011
"11422-102",387,0.00995033085316809,-0.7,0.8,0.1,0.113538452300293,0.00928444207798908,0.00116089363984902,0.00916698877527793,0.00143837099886396,0.00915664013335954,0.00121857254970648,0.00931535816642157,0.00138136118505552,0.00923574849701321,0.00112961875549199
"11422-103",387,0.00995033085316809,-0.7,0.8,0.1,0.113570188106704,0.00940657630939496,0.00156514290878673,0.0095284200925015,0.00149560658456149,0.00947878844319223,0.00143603547878586,0.00936783070609354,0.00146993686442569,0.00939256815391882,0.00145220599080389
"11422-104",387,0.00995033085316809,-0.7,0.8,0.1,0.113671645405625,0.00959835764247587,0.00150753329143624,0.0105573251684735,0.00142085501147526,0.0106500197154672,0.0011633089912377,0.0108895912775686,0.00151210738510285,0.0108708823312656,0.00165380573004379
"11422-105",387,0.00995033085316809,-0.7,0.8,0.1,0.113691394735581,0.0101251938801637,0.0012599653068066,0.010477013894127,0.00108359635698495,0.0105106034690408,0.00118277614064645,0.0103877798889931,0.00134751712302853,0.0104831893385843,0.00114266153305778
"11422-106",387,0.00995033085316809,-0.7,0.8,0.1,0.113782931532288,0.00904193929573394,0.00130333888988865,0.00891482235392503,0.00137220101675427,0.00890523423171919,0.00133775462100095,0.00929131497598248,0.00143248927736067,0.00953320159935071,0.00131355730893689
"11422-107",387,0.00995033085316809,-0.7,0.8,0.1,0.113492103033249,0.00844887915566885,0.00148890178699749,0.00919768790647519,0.00119668867604121,0.00914762229107063,0.0012368616849402,0.0093724635552892,0.00121666299312135,0.00926501477797193,0.00109445698369813
