"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11426-1",340,0.00995033085316809,-0.7,0.6,0.1,0.0716724519483291,0.0100795971493762,0.00186357602908503,0.0107266482469589,0.00174020513141609,0.0104336739908846,0.00180873869676743,0.0102863086326115,0.00186783678442674,0.0105136356606707,0.0021106480141963
"11426-2",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-3",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-4",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-5",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-6",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-7",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-8",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-9",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-10",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-11",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-12",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-13",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-14",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-15",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-16",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-17",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
"11426-18",340,0.00995033085316809,-0.7,0.6,0.1,0.0717698466066474,0.00694568426332945,0.00204811574118563,0.00761619472618943,0.00224977026951664,0.00754417578163554,0.00228085171601425,0.00772685485143127,0.00206553101440502,0.0078121302529706,0.00193625628120815
